identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0005401324;SELNI SAS;2016;;69300;743;
0058502168;SA ERNEST SOULARD;2016;173000;;;
0010001762;Usine des eaux de Blois;2016;1720000;2730000;73100;
0007004923;MOWI Boulogne SAS-(ex Marine Harvest);2016;;;88200;
0053503227;SOCIETE LAITIERE DE VITRE;2016;;;581000;
0006502739;OUVRE FILS Sucrerie et Distillerie;2016;32700;11400;12400;
0006202054;ARCELORMITTAL FRANCE;2016;876000;13600000;28500;
0006503267;SUEZ EAU FRANCE flins;2016;23200000;;;
0007201562;LOEUL PIRIOT;2016;;;64700;
0006202172;MARCILLAT CORCIEUX;2016;;368000;598;
0006604226;Usine d'Avène;2016;216000;45000;19400;
0005703027;CEMOI;2016;831000;;16500;
0005600463;SANOFI CHIMIE;2016;;2840000;52700;
0005104683;FRONERI BEAUVAIS;2016;;;287000;
0005800585;KIMBERLY CLARK SNC;2016;296000;;;
0052903552;SOCIETE BEGANTON;2016;;;2060;1450000
0006301179;HOLVIA PORC;2016;;;100000;
0005300463;CIMENTS CALCIA;2016;6070;116000;3860;
0007000481;HSWT;2016;;150000;154000;
0005702052;SOUFFLET Malterie Polisy;2016;180000;;;
0005500400;SAINT-BRIEUC FONDERIE (ex MANOIR);2016;;779000;62;
0006103586;LAFARGE CIMENTS;2016;99800;;3280;
0006407785;LABORATOIRES M&L - Manosque;2016;29700;;101000;
0006204828;RESOLEST;2016;;66500;2830;
0006000314;SMURFIT KAPPA Papier Recyclé France;2016;;1920000;;
0006601279;Communauté Agglomération Bassin de Thau;2016;;;341000;
0006200776;ARCELORMITTAL CF;2016;;370000;181000;
0010000043;LES VOLAILLES DE BLANCAFORT;2016;104000;;;
0006102102;BRESSOR S.A. (site de Grieges);2016;408000;;8590;
0022100032;SRMG (SUCRERIE MARIE-GALANTE);2016;31200;86700;;
0005205109;KURITA;2016;15700;1280000;40200;
0006301585;IGRECA;2016;;;189000;
0005600467;Société des Eaux de VOLVIC;2016;2560000;;26600;
0006700049;SARL SABLES ET GRAVIERS WILLERSINN;2016;1210000;;;
0006104473;MSSA S.A.S.;2016;;935000;4720;
0006301139;BSN medical SAS;2016;;64900;3090;
0005500170;ENTREMONT ALLIANCE;2016;117000;;217000;
0006202068;AHLSTROM-MUNKSJÖ ARCHES;2016;2280000;804000;3160;
0006200203;SOFIDEL FRANCE;2016;558000;;7940;
0006301299;NORPAPER;2016;;658000;32400;
0005701253;SAINT-GOBAIN PAM;2016;;669000;6640;
0006410873;KEM ONE;2016;;;1120000;
0006501956;SAFRAN AIRCRAFT ENGINES;2016;144000;;;
0006701424;MILLIPORE;2016;6970;;66600;
0010000951;CGES (Cie Générale d'Eau de Source);2016;390000;;;
0006107177;COMPAGNIE d'ABATTAGE de BOURG;2016;6240;;90900;
0006400908;SIRAP GEMA (NOVES);2016;588000;;2390;
0007000785;EQIOM Cimenterie de Lumbres;2016;260000;;21500;
0006102887;USINE DE CROLLES;2016;291000;;;
0005600040;SAGEM DEFENSE SECURITE SA;2016;;70100;15500;
0006400210;COCA COLA MIDI SAS;2016;;;83500;
0006506514;IVRY PARIS 13;2016;;79400000;9110;
0007201450;PLACOPLATRE (PLACO SAINT-GOBAIN);2016;;106000;3090;
0006104017;GAMBRO INDUSTRIE;2016;5770;;170000;
0052904383;ETABLISSEMENTS PAUL PAULET;2016;;;80700;
0005200531;MAJ ELIS;2016;102000;;9130;
0006302263;Reitzel Briand;2016;147000;;700;
0006112348;NOVACYL - Etablissement de Saint-Fons;2016;;1790000;;
0018300697;Sablières du Littoral SAS;2016;;385000;;
0010004916;ANETT DEUX;2016;51000;;3;
0005802301;AIR LIQUIDE HYDROGENE;2016;;;319000;
0005804133;ESTENER;2016;;;124000;
0005401254;APERAM ALLOYS IMPHY;2016;;670000;38800;
0006802667;papeteries leon martin;2016;;68200;;
0005500274;CELLIERS ASSOCIES (LES);2016;;;86000;
0006402259;SERAMM Usine des boues;2016;;273000;56400;
0005700724;MAC CAIN ALIMENTAIRE SAS;2016;909000;;;
0006104358;SAVOIE DECHETS;2016;;;62700;
0006104159;LAFAYETTE - ELM Opérations;2016;179000;;335;
0005101029;TEREOS FRANCE;2016;253000;;9290;
0018300005;CYDEL- UTVE ARC IRIS;2016;76500;;;
0006301614;ARRIVE;2016;;;110000;
0005701344;ENTREMONT SODIAAL;2016;;;164000;
0006300909;LNUF Lactalis Nestlé Ultra-Frais Laval;2016;;;193000;
0007201362;AHLSTROM MUNKSJÖ SPECIALTIES;2016;;1270000;;
0054900708;GUILLET SAS;2016;146000;;16000;
0005401506;REINE DE DIJON SAS;2016;;;68300;
0006701021;OCTAPHARMA S.A.S;2016;629000;;160000;
0006200939;LACTO SERUM FRANCE;2016;1170000;;4590;
0005501947;Société des Volailles de Plouray;2016;246000;;;
0006700082;QUARTZ D'ALSACE;2016;1370000;;79;
0005105666;GSM;2016;;405000;;
0006103856;IFP ENERGIES NOUVELLES ETS DE LYON;2016;322000;;16500;
0005900641;PEUGEOT CITROEN  AUTOMOBILES SA;2016;;;106000;
0006102733;KALISTRUT AEROSPACE;2016;218000;;5360;
0007003180;CHROMA BIOTECH;2016;;;76100;
0005100918;SPONTEX;2016;2830000;1420000;7990;
0016500081;CF&R;2016;;;400000;
0010100040;NATUREX SA;2016;;;64100;
0005500150;LES LAVANDIERES SAS;2016;57100;;3320;
0006103589;MAT;2016;128000;31800;1340;
0005301889;COMPAGNIE DES FROMAGES & RICHESMONTS;2016;;102000;1890;
0007003326;C&D FOODS France;2016;;;59500;
0005201604;SERETRAM;2016;183000;;25300;
0005501236;BONDUELLE TRAITEUR (Saladerie);2016;;;84200;
0005207291;CEMEX GRANULATS Sud-Ouest SAS;2016;60600;;;
0006102715;GERFLOR PROVENCE SNC;2016;122000;;18900;
0006103780;SARL SENSZO;2016;;;59400;
0006102276;BRESSOR SA site de Servas;2016;289000;;152000;
0005504579;VERGERS DE CHATEAUBOURG SAS;2016;;;178000;
0007000720;Ferroglobe Manganèse France SAS;2016;;;79300;
0007201660;FDL;2016;210000;;7170;
0005202016;Usine DRT Vielle-Saint-Girons;2016;942000;;11100;
0006600247;Orano Chimie Enrichissement Malvési;2016;;96200;175000;
0005100912;AGCO;2016;133000;;8960;
0005300806;ARKEMA;2016;;;269000;
0006202274;NORSKE SKOG;2016;6910000;;;
0006702131;DS SMITH Packaging Nord EST;2016;49300;;13300;
0010001460;PFMP PROGIPHARM;2016;34500;;111000;
0006505997;AEROPORTS DE PARIS - CTFE;2016;;;65300;
0006700471;BOREALIS PEC RHIN;2016;1180000;99600000;38700;
0005201996;TIMAC AGRO SA;2016;27000;89700;2620;
0007201267;BONILAIT PROTEINES;2016;472000;146000;2380;
0006302096;VAL NANTAIS TERRENA;2016;204000;;1730;
0006103875;TEINTURES ET IMPRESSIONS DE LYON;2016;372000;;930;
0006300984;SARVAL - USINE D'ISSE;2016;;94100;92500;
0010000473;UVEA;2016;72400;;2170;
0006103396;M.F.DES PNEUMATIQUES MICHELIN;2016;;;62100;
0054000375;SAS DELPEYRAT (ex-SAS EXCEL);2016;;;71100;
0007000854;BALL PACKAGING EUROPE BIERNE SAS;2016;;;155000;
0058700585;REGIE MUNICIPALE DE L'ABATTOIR DE LIMOGES;2016;;;69200;
0006200837;BONDUELLE FRAIS FRANCE;2016;370000;;;
0006802285;SAS GELATINES WEISHARDT;2016;398000;897000;;
0006202541;VISKASE S.A.S.;2016;;975000;6050;
0005504497;DIANA FOOD;2016;115000;;;
0018200054;Carrière PATEBEX Bram Rouméga;2016;;79000;;
0005900400;PAPETERIE DE MANDEURE;2016;;778000;1670;
0054000962;CAILLOR SAS;2016;;44200;7280;
00       64024001;Arcadie Sud-Ouest Abattoir;2016;6850;;65300;
0006700668;BLUE PAPER;2016;5420000;;;
0006103523;OI FRANCE SAS;2016;;82600;4040;
0009000208;ONERA;2016;;7130000;;
0010001378;ORRION CHEMICALS ORGAFORM;2016;50300;;1750;
0006404923;Air Liquide France Industrie;2016;;;67500;
0052902505;FRONERI FRANCE SAS (ex. ROLLAND SAS);2016;64500;14800;50900;
0006400719;BTMF;2016;31100;;19700;
0005105741;DAUNAT PICARDIE;2016;;;103000;
0007000788;COPALIS INDUSTRIE;2016;;;61300;
0009000203;Office national d'études et recherches aérospatiales;2016;21700;505000;;
0006200031;MANUFACTURE DE BACCARAT;2016;184000;56100;249;
0006400332;ROBERTET PLAN DE GRASSE;2016;;;64100;
0006301099;CET;2016;;259000;;
0005100395;CEREAL PARTNERS FRANCE;2016;213000;;;
0057201121;DROUAULT;2016;88900;;3180;
0005105439;BIC RASOIRS;2016;99300;;13600;
0006700181;G. S. M. Alsace;2016;88200;;;
0007001038;Jean CABY;2016;;;192000;
0010000931;TERR'LOIRE (Société Nouvelle);2016;219000;;;
0005517250;STALAVEN SA;2016;;;264000;
0006600410;SYNGENTA PRODUCTION FRANCE S.A.S;2016;254000;;9800;
0006601357;ARCELORMITTAL MEDITERRANNEE;2016;15700;222000;18200;
0006200720;KIMBERLY CLARK SAS;2016;;1610000;;
0072628101;Usine de dépollution de Romans sur Isère;2016;;;101000;
0006700817;LES JUS DE FRUITS D'ALSACE;2016;528000;;962;
0052901084;KERMAD SA;2016;;;71800;
0007000056;CBS SAS.;2016;10200000;;169;
0005500491;YFFINIAC INDUSTRIE LAITA;2016;209000;;136000;
0006201117;Continental France SNC;2016;;;272000;
0005302603;PCAS SEQENS;2016;;266000;54300;
0006112329;SK Functional Polymer Balan;2016;;;403000;
0052905071;ENTREMONT;2016;;;498000;
0005108060;ARCHROMA FRANCE SAS ex-CLARIANT;2016;;;77200;
0007000762;PPG FRANCE MANUFACTURING;2016;30400;;37700;
0005801788;FICOBEL;2016;170000;;;
0006103135;PATURLE ACIERS;2016;53200;;2930;
0005600410;LABORATOIRES MSD-CHIBRET SNC;2016;;;108000;
0006103723;GEPEIF STATION EPUR. DES INDUS;2016;50900;;500;
0005202503;BONCOLAC;2016;;;58200;
0057201662;LDC;2016;;;473000;
0057600547;GELAE;2016;;;84200;
0055000439;SOCOPA VIANDES;2016;;;197000;
00       93000000;Usine d'épuration de Seine Morée;2016;;;194000;
0007100060;COMPAGNIE LAITIERE DES MASCAREIGNES;2016;345000;;96600;
0006200876;SOCIETE FROMAGERE DE RAIVAL;2016;;49600;97100;
0006001284;Centre Hospitalier Universitaire de Limoges;2016;;;234000;
0006701060;BIO SPRINGER;2016;3150000;;42500;
0005901113;CONFLANDEY INDUSTRIES SAS;2016;;1250000;;
0005202760;YARA France SAS;2016;;18800000;2500;
0005800431;NEXIRA;2016;;;116000;
0006300949;AIRBUS OPERATIONS SAS;2016;;;103000;
0005101904;PROCTER et  GAMBLE AMIENS;2016;;;768000;
0005501752;Josselin Porc Abattage;2016;339000;;40300;
0077218116;STEP - LE MANS - La Chauvinière;2016;93100;;57900;
0006506261;COCA COLA EUROPEAN PARTNERS FRANCE;2016;;;202000;
0006501121;REP;2016;50800;;5720;
0005800496;EXXONMOBIL CHEMICAL FRANCE;2016;779000;;40500;
0005800384;SYNGENTA PRODUCTION FRANCE SAS;2016;130000;;4700;
0006105222;ELKEM SILICONES FRANCE;2016;12800000;;;
0006102965;CEA GRENOBLE;2016;4150000;;229000;
0005800404;SAIPOL;2016;;1230000;36800;
0010004249;HUTCHINSON;2016;;307000;44700;
0076751905;Station d'épuration des eaux usées de l'Eurométropole de Strasbourg;2016;298000;;3560;
0006510707;PROVENCALE;2016;;462000;;
0007000761;AGC FRANCE SAS;2016;26200;661000;6950;
0006802449;NUTRIBIO;2016;183000;46600;448000;
0005202000;RAYONIER A.M. TARTAS;2016;4660000;6370000;45700;
0053501906;COOPERL ARC ATLANTIQUE;2016;;;376000;
0005201973;ENNOLYS;2016;;57600;3430;
0006802468;SOCIETE FROMAGERE DE RODEZ;2016;;;73200;
0005501872;BERNARD SAS (abattoir);2016;;146000;259000;
0005701322;BONGRAIN GERARD (usine);2016;345000;;2800;
0007002548;SI GROUP-BETHUNE;2016;118000;;;
0007100081;Distillerie Savanna;2016;;69400;237;
0006103975;Air Liquide France Industrie - site de Feyzin;2016;1340000;;496;
0007000703;SECAB SARL;2016;885000;;1260;
0051400104;ALVA;2016;95600;;;
0005503317;OVOTEAM DU GRAND PLESSIS;2016;;;82700;
0007000035;CARRIERE DHAINAUT;2016;438000;;140;
0007203112;LES LAVANDIERES (Enseigne ELIS);2016;;;92700;
0005200351;SIMOREP & CIE- CS MICHELIN;2016;1000000;104000;19200;
0009000307;CFIM 11BP - Camp de CAYLUS;2016;;;76400;
0006104505;UGITECH;2016;;3410000;;
0010400048;DANONE;2016;795000;;;
0005504081;AGRIAL (St Georges de gréhaigne);2016;60200;;11900;
0006404835;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2016;;;380000;
0005200251;SANOFI WINTHROP INDUSTRIE;2016;91400;;16200;
0052903637;SCO (MONIQUE RANOU);2016;16100;;186000;
0005900518;UNAP ADAPEI;2016;;;51900;
00       51101001;Les ELEVEURS de la CHAMPAGNE;2016;101000;;410;
0006400055;Sté ELIS SANTE ROUSSET;2016;;;123000;
0007001871;KNAUF INDUSTRIES NORD;2016;136000;;629;
0006400245;SOMECA;2016;;14400;187000;
0006205873;Etablissements GEYER Frères;2016;;;56100;
0070608801;STEP - NICE HALIOTIS;2016;;;82200;
0006303873;CHARIER CM - CARRIERES ET MATERIAUX;2016;55500;;;
0007000661;MC CAIN ALIMENTAIRE;2016;824000;;1400;
0005800410;RENAULT S.N.C.;2016;1250000;;28100;
0007005525;EDF Bouchain_CCG;2016;;1620000;5720;
0006301216;FROMAGERIES PERREAULT;2016;75500;;471000;
0007408607;ELIS PANTIN;2016;156000;;6150;
0007002953;DRAKA COMTEQ FRANCE;2016;;;156000;
0007201986;SNPE;2016;;206000;1980;
0006601361;STERIMED;2016;;1510000;58400;
0018100044;FULCHIRON INDUSTRIELLE;2016;140000;;;
0005701290;FERRY CAPITAIN;2016;;66100;5720;
0010005550;EURO 5;2016;60900;;;1110
0006400340;TOURNAIRE;2016;;;52200;
0052401932;ARCADIE SUD OUEST THIVIERS;2016;405;;71700;
0006601744;SA des EAUX MINERALES d'EVIAN;2016;232000;;26800;
0007000985;CRODA CHOCQUES SAS;2016;332000;;5330;
0006103644;SANOFI PASTEUR MARCY;2016;;;337000;
0006104466;TRIMET;2016;1060000;2710000;;
0005303657;SOCIETE FROMAGERE D'ORBEC;2016;151000;593000;60;
0006301093;TESSIER;2016;349000;92500;;
0005201616;SOLEAL SAS;2016;287000;;8450;
0005101361;AKZO NOBEL DECORATIVE (ex AKZO NOBEL CO);2016;;;83200;
0006506444;SNCF TECHNICENTRE LE LANDY;2016;64500;;56000;
0006700048;GRAVIERE HUBELE;2016;1820000;;;
0005701442;GANTOIS CLOTURES;2016;;50200;4080;
0005900536;ARMSTRONG BUILDING PRODUCTS S.A.;2016;129000;;7900;
0007000575;DICKSON CONSTANT;2016;;;68000;
0005205717;PERIGORD ENERGIES;2016;;60600;168;
0005302358;SOPARCO;2016;448000;;;
0005202713;SOBEGI SAS;2016;;582000;37600;
0006700422;Corteva agriscience SAS;2016;81200;;6180;
0052500675;FROMAGERIE MULIN SAS;2016;;;66900;
0005600369;VALEO SYSTEMES D'ESSUYAGE;2016;;;51900;
0006103782;TEINTURERIES DE TARARE;2016;;153000;72300;
0056100002;ELIVIA ALENÇON;2016;;;64000;
0007402356;MAJ;2016;116000;;3220;
0006300878;MICHELIN;2016;;81000;3710;
0010004585;SWISS KRONO;2016;26600;244000;7340;
0006407254;ITER Organization;2016;;;51100;
0007001026;SNCZ;2016;147000;;404;
0005401124;ECKES GRANINI FRANCE SNC;2016;387000;;2760;
0055601962;SAS ENTREMONT;2016;;2170000;1810;
0005503567;MIX BUFFET;2016;128000;;137000;
0005501888;LES ATELIERS DU GOUT;2016;;;82600;
0007000045;ETABLISSEMENTS BOCAHUT SAS.;2016;2710000;;944;
0006400503;ROUSSELOT Isle sur Sorgue SAS;2016;30000;6390000;44900;
0006400879;Rizerie SOUFFLET ALIMENTAIRE CAMARGUE;2016;60900;;300;
00       44190005;COVI;2016;;;238000;
0005101363;ARCELORMITTAL FRANCE;2016;;289000;17700;
0005902583;FACEL;2016;;720000;14200;
0005500769;JRS  MARINE PRODUCTS LANDERNEAU;2016;;898000;11800;
0010000002;MBDA France;2016;40000;;20600;
0007202778;ROUSSELOT ANGOULEME SAS;2016;;1190000;22600;
0005201906;AQUITAINE LEGUMES SURGELES SAS;2016;;97300;72500;
0007003322;RYSSEN ALCOOLS SAS;2016;;;181000;
0006104103;CREALIS;2016;65600;;1750;
0005101473;HUTTENES ALBERTUS FRANCE;2016;119000;;4260;
0005101157;Amphastar France Pharmaceuticals;2016;314000;;;
0010000532;ELIS BERRYLES- LES LAVANDIERES;2016;135000;;3760;
0006802032;CEMEX GRANULATS SUD-OUEST;2016;92800;;;
0006202252;CROUVEZIER DEVELOPPEMENT;2016;185000;;2570;
0005701706;SUN DESHY;2016;48400;;9430;
0006400913;IMERYS PCC France  (ex Solvay SF ex-CCP);2016;;1010000;209000;
0010200069;STE CHLORALP;2016;814000;;;
0005701747;RVA;2016;;64000;1970;
0006803381;Sablières MALET-Site de Portet sur Garonne;2016;129000;;;
00       30233001;DUC (SA);2016;;;91400;
0006600802;SAINT MAMET SAS;2016;;;646000;
0007000794;VERSALIS FRANCE SAS Dunes;2016;;;3560000;
0006104438;FERROPEM;2016;;1000000;4960;
0005201370;FRONERI Vayres (ex R&R ICE CREAM);2016;96800;;17100;
0025000009;FOULON SOPAGLY SAS;2016;80300;;;
00       24129001;Mademoiselle Desserts Valade;2016;;;67600;
0007000637;MG-VALDUNES;2016;;434000;17300;
0006700404;ROQUETTE FRERES;2016;6810000;22500000;;
0052900474;VOLAILLES DU POHER;2016;;;115000;
0005305154;FARMACLAIR;2016;;;89500;
0006702749;SMICTOM d'Alsace Centrale;2016;139000;;1120;
0007201271;Société Fromagère de Riblaire;2016;;;299000;
0007203926;Ciments Calcia;2016;4020;195000;21200;
0006702209;SIVOM agglo mulhousienne Sausheim - UIOM;2016;225000;;;
0006105224;PRAYON;2016;778000;;1920;
0006101980;FERROPEM;2016;3100000;;;
0010300031;CORIMA TECHNOLOGIES SAS;2016;527000;;;
0007001833;TATA STEEL MAUBEUGE SAS;2016;;277000;4880;
0005102297;EVONIK REXIM ham;2016;486000;;1510;
0006301360;CELIA - LAITERIE DE CRAON;2016;213000;;869000;
0005100430;ELCHAIS ( ex SENSIENT NATURAL ING.;2016;93900;;;
0007000979;INTEROR;2016;;;115000;
0006700429;DSM Nutritional Products France;2016;289000;;316000;
0006200339;GLANZSTOFF LONGLAVILLE;2016;;;130000;
0009000322;GSBdD BMA / pôle de Mérignac;2016;747000;;;
0058700532;LAITERIE LES FAYES;2016;4690;;101000;
0006700297;GRAVIERE DE NIEDERHERGHEIM;2016;228000;;;
0006700332;HOLCIM BETON GRANULAT HAUT RHIN- HBGHR;2016;351000;;;
0006401567;LAFARGEHOLCIM CIMENTS;2016;;160000;;
0006110073;MP HYGIENE SAS;2016;;330000;1730;
0007000532;FERRO Performance Pigments France;2016;;;218000;
0005900191;PROFIALIS;2016;;24400;30200;
0007000662;BAUDELET HOLDING;2016;;41400;10800;
0007000728;AIR LIQUIDE FRANCE INDUSTRIE;2016;964000;;8480;
0006807009;EURALIS GASTRONOMIE SAS;2016;369000;;8870;
0006103970;GIFRER BARBEZAT;2016;66500;;35500;
0006700494;STOEFFLER;2016;;;90100;
0006207528;SCHREIBER FRANCE;2016;314000;571000;68200;
0006300989;FLEURY MICHON LS;2016;;;89500;
0006506939;SIAAP;2016;3910000;;;
0006104679;TEFAL SA;2016;;;380000;
0006201555;MALTEUROP FRANCE;2016;252000;;1240;
0005203250;Imerys Ceramics France SAS;2016;148000;;631;
0018300036;FLORETTE FRANCE FOOD SERVICE (ex-CRUDI);2016;135000;;;
0006202392;FENIIX;2016;;140000;8680;
0006000361;Société BLEDINA;2016;;;357000;
0005101339;UNILEVER FRANCE HPC Industries;2016;;;185000;
0005202240;UPSA SAS;2016;;;68900;
0010004204;PROVA;2016;27700;;24100;
0005204029;SAMIN SA;2016;;1010000;;
0007002879;LENGLET Raillencourt;2016;;;102000;
0022100013;ELECTRICITE DE FRANCE JYS;2016;;;1850;89900
0006000385;INTERNATIONAL PAPER;2016;;24100000;;
0006103760;TEINTURE DE SAINT JEAN                xx;2016;;;63400;
0006301389;ALLARD Emballages;2016;;706000;;
0006102650;COMURHEX PIERRELATTE;2016;529000;;14100;
0007002729;BARDUSCH - TBN FontaineND;2016;83400;;;
0006300918;YARA FRANCE;2016;;;1040000;
0006306182;KALHYGE 1 SASUS;2016;;;50200;
0006104583;ALPINE ALUMINIUM;2016;;555000;16400;
0007100515;Chane Hive;2016;54700;;;
0006804399;SAS PIERRE FABRE DERMO-COSMETIQUE;2016;;9980;100000;
0005209347;SOBEGI SAS;2016;;8260000;49800;
0007002239;SICOS;2016;;;54100;
0005502037;ALTHO SAS;2016;;;185000;
0007000670;AGLAFORM;2016;65300;;;
0006401133;ABC INDUSTRIE;2016;140000;;20200;
0006000275;CENTRALE ENERGIE DECHETS LIMOGES (CEDLM);2016;;;64100;
0006104534;GRAPHOCOLOR;2016;;;163000;
0006700168;GRAVIERE DU RHIN;2016;774000;;;
0052900513;CAPITAINE COOK;2016;54000;;;
0006304809;SAIPOL - GROUPE AVRIL;2016;;;55100;
0005508870;CELVIA;2016;28800;;252000;
0007002401;COVALYS ex-VALNOR (CVE ANTARES);2016;;;84200;
0005600390;PAPETERIES DE GIROUX  SA;2016;;390000;;
0005702355;UNILIN SAS;2016;;;415000;
