identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0005205889;Com. d'Agglomération Grand Villeneuvois Plateforme de compostage;20002330700065;Z.I. La Barbière, Rue Paul Langevin BP 245;47300;VILLENEUVE-SUR-LOT;LOT-ET-GARONNE;NOUVELLE-AQUITAINE;519139.000000;6368565.000000;2154;3700Z;Collecte et traitement des eaux usées;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0005207423;ELIS ADOUR;77573383500562;1 rue des Frères C. et A. d'Orbigny, ZI Indusgarle - BP 7529;64000;PAU;PYRENEES-ATLANTIQUES;NOUVELLE-AQUITAINE;431556.000000;6252100.000000;2154;9601A;Blanchisserie-teinturerie de gros;;
0005207807;AFM Recyclage;38348263500166;Avenue Lavoisier, ZI Induspal;64140;LONS;PYRENEES-ATLANTIQUES;NOUVELLE-AQUITAINE;422621.000000;6251237.000000;2154;3831Z;Démantèlement d'épaves;;
0005207886;PAPREC AGRO;41935359400049;Le Barrail de la Grand Mère;33230;SAINT-CHRISTOPHE-DE-DOUBLE;GIRONDE;NOUVELLE-AQUITAINE;465241.000000;6446867.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0005207941;CASSE AUTO 933 (exAuto Casse Allo 933);30205851600089;Départementale 933, section B parcelles 924 1025 1027 1029 1042 et 1051;64300;SALLESPISSE;PYRENEES-ATLANTIQUES;NOUVELLE-AQUITAINE;400727.000000;6276812.000000;2154;4677Z;Commerce de gros (commerce interentreprises) de déchets et débris;;
0005213853;Bil Ta Garbi  (ISDI Salies-de-Béarn);24640166500012;ISDI des ANTYS, Quartier des Antys;64270;SALIES-DE-BEARN;PYRENEES-ATLANTIQUES;NOUVELLE-AQUITAINE;384812.000000;6268756.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0005300335;LISI MEDICAL ORTHOPAEDICS;51911623000011;203 boulevard de la Grande Delle, BP 8;14201;HEROUVILLE-SAINT-CLAIR;CALVADOS;NORMANDIE;456377.000000;6906008.000000;2154;3250A;Fabrication de matériel médico-chirurgical et dentaire;;
0005300633;SOCIETE FROMAGERE DE CLECY;50199410700016;23 rue du Béron;14570;CLECY;CALVADOS;NORMANDIE;442886.000000;6869896.000000;2154;1051C;Fabrication de fromage;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0005301073;TRANSPORTS MERTZ;47545010200011;Rue Pierre Gamare;14130;PONT-L'EVEQUE;CALVADOS;NORMANDIE;444038.000000;2479284.000000;27572;4941B;Transports routiers de fret de proximité;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005301510;SOCIETE FROMAGERE DE SAINTE CECILE;39933261800012;L'ACHERIE;50800;SAINTE-CECILE;MANCHE;NORMANDIE;391882.000000;6868934.000000;2154;1051C;Fabrication de fromage;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0005301841;PESNEL PHILIPPE;32436240900025;Le Trouquet, 22,village Fanouville;50630;LA PERNELLE;MANCHE;NORMANDIE;386114.000000;6953413.000000;2154;4520A;Entretien et réparation de véhicules automobiles légers;;
0005302464;THEBAULT AUTO PIECES;42477856100029;La Mallière;61190;LA VENTROUZE;ORNE;NORMANDIE;530536.000000;6836326.000000;2154;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0005304386;NESTLE HEALTH SCIENCE FRANCE;31954394800115;Rue Maréchal Montgomery;14480;CREULLY;CALVADOS;NORMANDIE;442421.000000;6915303.000000;2154;1086Z;Fabrication d'aliments homogénéisés et diététiques;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0005401247;PAPREC METAL;72552063900016;32 rue Paul Sabatier - ZI Nord, #455;71530;CRISSEY;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;842137.000000;6637555.000000;2154;3832Z;Récupération de déchets triés;;
0005401253;MICHELIN;85520050700306;# 4108 ZONE INDUST DE LA FIOLLE, BP 46;71450;BLANZY;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;807450.000000;6623864.000000;2154;2211Z;Fabrication et rechapage de pneumatiques;;
0007000776;PRODUITS CHIMIQUES DE LOOS;32774410800025;rue Georges  Clémenceau, CS 40039;59374;LOOS;NORD;HAUTS-DE-FRANCE;701715.000000;7056754.000000;2154;2013B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;4.(b).(i);gaz, tels que ammoniac, chlore ou chlorure d'hydrogène, fluor ou fluorure d'hydrogène, oxydes de carbone, composés sulfuriques, oxydes d'azote, hydrogène, dioxyde de soufre, dichlorure de carbonyle
0005401880;Chaufferie de la Fontaine d'Ouche;79236444000018;Chemin de la Rente de la Cras;21000;DIJON;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;851777.000000;6691562.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0005500107;COOPERL ARC ATLANTIQUE;38398687400014;7 RUE DE LA JEANNAIE MAROUE, MAROUE;22400;LAMBALLE;COTES-D'ARMOR;BRETAGNE;290888.000000;6832708.000000;2154;1011Z;Transformation et conservation de la viande de boucherie;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
0005500338;SMITRED OUEST D'ARMOR (UIOM DE PLUZUNET);25220316100028;Site de Quelven;22140;PLUZUNET;COTES-D'ARMOR;BRETAGNE;233485.000000;6857569.000000;2154;3811Z;Collecte des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0005501315;SANDERS BRETAGNE (St Thégonnec);35245494600067;Croas-Creis;29410;SAINT-THEGONNEC;FINISTERE;BRETAGNE;187696.000000;6844720.000000;2154;1091Z;Fabrication d'aliments pour animaux de ferme;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0005501531;HYPRED (groupe Kersia);33050741900050;55, bd Jules Verger, BP 10180 - ZI de la Ville Es Passants;35800;DINARD;ILLE-ET-VILAINE;BRETAGNE;326589.000000;6846904.000000;2154;2041Z;Fabrication de savons, détergents et produits d'entretien;4.(d);Installations chimiques destinées à la fabrication industrielle de produits phytosanitaires et de biocides
0005501570;PASSENAUD Recyclage;41224231500049;Allée des Perrines, ZA Plagué;35500;VITRE;ILLE-ET-VILAINE;BRETAGNE;388654.000000;6787777.000000;2154;3832Z;Récupération de déchets triés;;
0007001123;DISTRIPLAST SAS;34907794100012;Zone d'Entreprises du Noort Gracht;59140;DUNKERQUE;NORD;HAUTS-DE-FRANCE;655151.000000;7101783.000000;2154;2221Z;Fabrication de plaques, feuilles, tubes et profilés en matières plastiques;;
0005501941;Com Com Auray Quiberon Terre Atlantique;25561339000012;Varquez Rongal;56340;PLOUHARNEL;MORBIHAN;BRETAGNE;240965.000000;6742329.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0005503558;SYSEM (CET2 SARZEAU)en post exploitation;25561337400065;La Lande du Matz, route de la forêt ducale, Bodérin;56370;SARZEAU;MORBIHAN;BRETAGNE;271496.000000;6729465.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0005503619;ELIS LOCALINGE;06220100900297;ZAC de Kerdroniou, 22 rue Marcel Paul;29000;QUIMPER;FINISTERE;BRETAGNE;176498.000000;6787412.000000;2154;7729Z;Location et location-bail d'autres biens personnels et domestiques;;
0005503680;SAVE;42170949400015;Les Guichardières, ZA Bois de Cornillé;35500;CORNILLE;ILLE-ET-VILAINE;BRETAGNE;379634.000000;6783298.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0005512504;SMITRED OUEST D'ARMOR (PLOURIVO);25220316100028;Cantonou;22860;PLOURIVO;COTES-D'ARMOR;BRETAGNE;254200.000000;6864502.000000;2154;3811Z;Collecte des déchets non dangereux;;
0005514371;CARRIERES BRETONNES;37708032000106;Kernivaigne;29340;RIEC-SUR-BELON;FINISTERE;BRETAGNE;200154.000000;6773717.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0005516843;Douarnenez communauté;24290064500027;75 rue ar veret, CS 60007;29177;DOUARNENEZ;FINISTERE;BRETAGNE;103953.000000;2363304.000000;27572;8411Z;Administration publique générale;;
0005600150;SN BAR PLUS;38188886600013;12 ROUTE DU PARAPLUIE;15150;NAUCELLES;CANTAL;AUVERGNE-RHONE-ALPES;653936.000000;6426993.000000;2154;1629Z;Fabrication d'objets divers en bois , fabrication d'objets en liège, vannerie et sparterie;;
0005600174;MFP MICHELIN;85520050701866;ZONE INDUSTRIELLE;43700;BLAVOZY;HAUTE-LOIRE;AUVERGNE-RHONE-ALPES;776436.000000;6439786.000000;2154;2211Z;Fabrication et rechapage de pneumatiques;;
0005600251;AEP GROUP;44990646000026;ZI de Campine;43620;SAINT-PAL-DE-MONS;HAUTE-LOIRE;AUVERGNE-RHONE-ALPES;4.261700;45.253400;4326;2222Z;Fabrication d'emballages en matières plastiques;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0005601336;Cie FROMAGERE VALLEE DE L'ANCE;31483005000022;Pirolles;43590;BEAUZAC;HAUTE-LOIRE;AUVERGNE-RHONE-ALPES;787242.000000;6464009.000000;2154;1051C;Fabrication de fromage;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0005601913;INITIAL;34323414200531;Rue Becquerel, ZA de l'Artière;63110;BEAUMONT;PUY-DE-DOME;AUVERGNE-RHONE-ALPES;707344.000000;6515966.000000;2154;9601A;Blanchisserie-teinturerie de gros;;
0005602703;ALUK INDUSTRIES;97612003000094;2 chemin du Pont de Fonte, ZI du Pastel BP 14;03800;GANNAT;ALLIER;AUVERGNE-RHONE-ALPES;715501.000000;6554050.000000;2154;2561Z;Traitement et revêtement des métaux;;
0005603177;SARL SAGNARD RAYMOND ET FILS - ISDI;40314525300056;Magnore;43700;COUBON;HAUTE-LOIRE;AUVERGNE-RHONE-ALPES;774317.000000;6435167.000000;2154;4312A;Travaux de terrassement courants et travaux préparatoires;;
0005701096;FONTE ARDENNAISE FA4;78582050700040;Route Nationale 51;08170;HAYBES;ARDENNES;GRAND-EST;821427.000000;6991068.000000;2154;2451Z;Fonderie de fonte;2.(d);Fonderies de métaux ferreux d'une capacité de productionde 20 tonnes par jour
0005701311;CASSE AUTO BAZIN Michel;30820234000029;Route de Biesles;52000;CHAMARANDES-CHOIGNES;HAUTE-MARNE;GRAND-EST;862956.000000;6781227.000000;2154;3831Z;Démantèlement d'épaves;;
0007002893;DELPHARM LILLE SAS;48529172800015;ZI de Roubaix Est - BP 50070, Rue de Toufflers;59452;LYS-LEZ-LANNOY;NORD;HAUTS-DE-FRANCE;716060.000000;7063520.000000;2154;2120Z;Fabrication de préparations pharmaceutiques;;
0005701413;GEOPETROL FAB CENTRE;39206810200046;N°1 Base de Fontaine au Bron  RD 933;51210;VAUCHAMPS;MARNE;GRAND-EST;747011.000000;6865217.000000;2154;0610Z;Extraction de pétrole brut;;
0005701477;SOCCRAM - ENGIE  RESEAUX;55205573300307;impasse de la Chaufferie, Val de Murigny;51050;REIMS;MARNE;GRAND-EST;774255.000000;6902725.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0005701489;FORBO SARLINO;33548041400010;63 rue Gosset, BP 62717;51050;REIMS;MARNE;GRAND-EST;775868.000000;6907938.000000;2154;2223Z;Fabrication d'éléments en matières plastiques pour la construction;;
0005701498;CRISTAL UNION;42134336900110;route de chalons;51500;SILLERY;MARNE;GRAND-EST;784002.000000;6899473.000000;2154;1081Z;Fabrication de sucre;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0005701503;SMURFIT KAPPA FRANCE;49325490800202;Quai du Canal, BP 2;51150;TOURS-SUR-MARNE;MARNE;GRAND-EST;781658.000000;6883470.000000;2154;1721A;Fabrication de carton ondulé;;
0005701521;SMURFIT KAPPA FRANCE;49325490800210;Quai de l'Ile Belon, BP 1029;51200;EPERNAY;MARNE;GRAND-EST;771112.000000;6882954.000000;2154;1721A;Fabrication de carton ondulé;;
0005701542;MEG;47754015700013;Chemin des Ormissets;51530;OIRY;MARNE;GRAND-EST;776070.000000;6879595.000000;2154;2331Z;Fabrication de carreaux en céramique;3.(g);Installations destinées à la fabrication de produits céramiques par cuisson, notamment de tuiles, de briques (simples ou réfractaires), de carrelages, de grès ou de porcelaines d'une capacité de production de 75 tonnes par jour, ou d'une capacité de four de 4 m3 et d'une densité d'enfournement de 300 kg/m3 par four
0005701662;VRANKEN-POMMERY PRODUCTION;33728091100161;5 place du Gal Gouraud, BP 1049;51100;REIMS;MARNE;GRAND-EST;776469.000000;6905343.000000;2154;1102A;Fabrication de vins effervescents;;
0005701668;VRANKEN-POMMERY PRODUCTION;33728091100047;lieudit le Champs Rouen, RD 19;51150;TOURS-SUR-MARNE;MARNE;GRAND-EST;783230.000000;6886494.000000;2154;1102A;Fabrication de vins effervescents;;
0005701829;Société TRICOFLEX;38033342700025;17, avenue Jean Juif, CS 70015;51300;VITRY-LE-FRANCOIS;MARNE;GRAND-EST;4.604559;48.726579;4326;2221Z;Fabrication de plaques, feuilles, tubes et profilés en matières plastiques;;
0005701846;SEYFERT SAS;80849008000021;rue du Val Clair - ZI La Pompelle, BP 1006;51100;REIMS;MARNE;GRAND-EST;781124.000000;6902820.000000;2154;1721A;Fabrication de carton ondulé;;
0005701972;TEN CAR AUTO CASSE CHAMPAGNE BOURGOGNE;43451281000038;Les Vignes de Bidants, Route de Bourguignon;10260;COURTENOT;AUBE;GRAND-EST;798330.000000;6784048.000000;2154;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0005702038;MALTERIES SOUFFLET et AGRICULTURE;56288019500028;10400;10400;NOGENT-SUR-SEINE;AUBE;GRAND-EST;736191.000000;6821272.000000;2154;1106Z;Fabrication de malt;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0005702065;CYCLEUROPE INDUSTRIES SA;85480042200073;161 Rue Gabriel Péri, BP 108;10100;ROMILLY-SUR-SEINE;AUBE;GRAND-EST;751486.000000;6824686.000000;2154;3092Z;Fabrication de bicyclettes et de véhicules pour invalides;;
0005702404;CHAZELLE;56288084900053;ZI des Vignettes, 22, rue de la Douane;10600;LA CHAPELLE-SAINT-LUC;AUBE;GRAND-EST;777432.000000;6802644.000000;2154;3832Z;Récupération de déchets triés;;
0005702843;SUEZ RV Nord Est (ex SITA NORD EST);50472678700287;La Cote Plate;51300;HUIRON;MARNE;GRAND-EST;807454.000000;6844416.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005702854;SPARFLEX;51752810500011;Zone Artisanale de Dizy -  BP 300, Lieudit la Terre du Crayon / route de la folie;51530;DIZY;MARNE;GRAND-EST;770541.000000;6886525.000000;2154;2592Z;Fabrication d'emballages métalliques légers;;
0005703023;RAYMOND BARRE;78572011100018;17 rue de l'Espérance, BP 29;08800;LES HAUTES-RIVIERES;ARDENNES;GRAND-EST;832577.000000;6977146.000000;2154;2550A;Forge, estampage, matriçage ,  métallurgie des poudres;;
0007202069;Sté Jas HENNESSY & Co - La Richonne;90562003500014;1 RUE DE LA RICHONNE;16100;COGNAC;CHARENTE;NOUVELLE-AQUITAINE;440842.000000;6516223.000000;2154;1101Z;Production de boissons alcooliques distillées;;
0005800491;TMN Surface;35167848700015;7, rue Gustave Eiffel, BP 41;76330;NOTRE-DAME-DE-GRAVENCHON;SEINE-MARITIME;NORMANDIE;524418.000000;6934216.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005800520;NOVACEL;31571029300020;27, Rue du Docteur E. Bataille, B.P. 4;76250;DEVILLE-LES-ROUEN;SEINE-MARITIME;NORMANDIE;558444.000000;6930996.000000;2154;2229B;Fabrication de produits de consommation courante en matières plastiques;4.(a).(viii);matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)
0005800571;VALLOUREC TUBES FRANCE;65204499100097;50, rue Laveissière, BP 14;76250;DEVILLE-LES-ROUEN;SEINE-MARITIME;NORMANDIE;558477.000000;6931270.000000;2154;2420Z;Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier;2.(c).(i);par laminage à chaud d'une capacité de 20 t d'acier brut par heure
0005800572;PLASTIC OMNIUM;45139972900024;Zone Industrielle Le Virolet;27950;SAINT-MARCEL;EURE;NORMANDIE;587360.000000;6889719.000000;2154;2229A;Fabrication de pièces techniques à base de matières plastiques;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0005800576;LINCOLN ELECTRIC FRANCE;58050131000107;Avenue Franklin Roosvelt, BP 214;76120;LE GRAND-QUEVILLY;SEINE-MARITIME;NORMANDIE;556362.000000;6925457.000000;2154;2790Z;Fabrication d'autres matériels électriques;;
0005800819;CASSE AUTO ADR;95064846900019;Le Beaujouas;27230;THIBERVILLE;EURE;NORMANDIE;513280.000000;6895507.000000;2154;3831Z;Démantèlement d'épaves;;
0005801049;VERRERIES BROSSE SAS;44079783500020;34, rue Théodule Gérin;76390;VIEUX-ROUEN-SUR-BRESLE;SEINE-MARITIME;NORMANDIE;607814.000000;6971531.000000;2154;2313Z;Fabrication de verre creux;3.(e);Installations destinées à la fabrication du verre, y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour
0005801056;BODYCOTE Saint Nicolas;69678042800350;Route d'envermeu;76510;SAINT-NICOLAS-D'ALIERMONT;SEINE-MARITIME;NORMANDIE;573904.890000;6976888.440000;2154;2561Z;Traitement et revêtement des métaux;;
0010000674;FAIVELEY TRANSPORT TOURS U1;48924388100013;75, avenue Yves Farge Z.I. Les Yvaudières;37700;SAINT-PIERRE-DES-CORPS;INDRE-ET-LOIRE;CENTRE;0.742881;47.386254;4326;3020Z;Construction de locomotives et d'autre matériel ferroviaire roulant;;
0005801305;FERRERO FRANCE;60201889700028;1 rue Piétro Ferrero;76360;VILLERS-ECALLES;SEINE-MARITIME;NORMANDIE;550587.000000;6938707.000000;2154;1082Z;Fabrication de cacao, chocolat et de produits de confiserie;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0005801233;GUY DAUPHIN ENVIRONNEMENT;65382053000018;438, chemin du Gord;76120;LE GRAND-QUEVILLY;SEINE-MARITIME;NORMANDIE;557639.000000;6926999.000000;2154;3832Z;Récupération de déchets triés;;
0005801240;LINEX PANNEAUX S.A.S;33898588000032;Zone Industrielle, BP 222;76190;ALLOUVILLE-BELLEFOSSE;SEINE-MARITIME;NORMANDIE;531233.000000;6948224.000000;2154;1621Z;Fabrication de placage et de panneaux de bois;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0005801269;ABRAFER SARL;39312989500016;39, Rue de Stalingrad;76200;DIEPPE;SEINE-MARITIME;NORMANDIE;562260.000000;6981390.000000;2154;3832Z;Récupération de déchets triés;;
0005801329;TECHNIP;42873412300030;22 Rue Jean Huré, BP N° 7;76580;LE TRAIT;SEINE-MARITIME;NORMANDIE;540784.000000;6933558.000000;2154;2599B;Fabrication d'autres articles métalliques;;
0005801366;MULTISOL INTERNATIONAL SERVICES;44803952900012;1, Chemin de la Mi voie, B.P. 124;76303;SOTTEVILLE-LES-ROUEN;SEINE-MARITIME;NORMANDIE;563232.000000;6924140.000000;2154;2059Z;Fabrication d'autres produits chimiques n.c.a.;;
0005801373;KNAUF PACK NORD;34811246700058;Route de Barentin;76480;DUCLAIR;SEINE-MARITIME;NORMANDIE;547283.000000;6935147.000000;2154;2222Z;Fabrication d'emballages en matières plastiques;;
0005801681;VERESCENCE;80167279100028;110, Avenue Pierre et Marie Curie - CS20004;76470;LE TREPORT;SEINE-MARITIME;NORMANDIE;585040.000000;6997178.000000;2154;2313Z;Fabrication de verre creux;3.(e);Installations destinées à la fabrication du verre, y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour
0005801773;INNOSPEC;54203721300023;17, route de Rouen;27950;SAINT-MARCEL;EURE;NORMANDIE;536247;2454490;27572;2059Z;Fabrication d'autres produits chimiques n.c.a.;;
0005801877;VAL LAQUAGE VT;43315444000021;chemin de la filature;76860;OUVILLE-LA-RIVIERE;SEINE-MARITIME;NORMANDIE;552973.000000;6976183.000000;2154;2313Z;Fabrication de verre creux;;
0005802618;REGMA TRANSFERT THERMIQUE;44209709300029;6, rue Verdier Monetti;76880;ARQUES-LA-BATAILLE;SEINE-MARITIME;NORMANDIE;566141.000000;6977104.000000;2154;3299Z;Autres activités manufacturières n.c.a.;;
0005803187;TEREOS STARCH & SWEETENERS LBN;48089140700029;BP 80059, Les Herbages ZI;76170;LILLEBONNE;SEINE-MARITIME;NORMANDIE;519936.000000;6935367.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;4.(a).(ii);hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes
0010300056;HYDROCHEM;40053646200049;ZAD du Port de l'Ile, 615 chemin des Plantas;26290;DONZERE;DROME;AUVERGNE-RHONE-ALPES;836023.000000;6371726.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005900530;PREVAL HD UIOM;25250053300028;ROCADE GEORGES POMPIDOU;25300;PONTARLIER;DOUBS;BOURGOGNE-FRANCHE-COMTE;953731.000000;6649457.000000;2154;3811Z;Collecte des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0005900806;KOHLER SAS;33033914400033;USINE DE BELVOYE, Rue du Moulin;39500;DAMPARIS;JURA;BOURGOGNE-FRANCHE-COMTE;883621.000000;6665117.000000;2154;2342Z;Fabrication d'appareils sanitaires en céramique;;
0005900881;SYDOM du Jura;25390183900022;350 rue René Maire;39000;LONS-LE-SAUNIER;JURA;BOURGOGNE-FRANCHE-COMTE;897183.000000;6623898.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0005901096;SILAC SNC;44509362800011;Route de Combeaufontaine, BP 14;70600;CHAMPLITTE;HAUTE-SAONE;BOURGOGNE-FRANCHE-COMTE;889731.000000;6726675.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006002045;PONTHIER  S.A.;31394413400029;Les Vieux Chênes, Route de Ceyrat;19130;OBJAT;CORREZE;NOUVELLE-AQUITAINE;575481.000000;6465594.000000;2154;1039B;Transformation et conservation de fruits;;
0005905393;COFELY - GDF SUEZ ENERGIE SERVICES;55204695503294;Site PSA de SOCHAUX (parc E07), commune de MONTBELIARD;25200;MONTBELIARD;DOUBS;BOURGOGNE-FRANCHE-COMTE;987501.000000;6719018.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;;
0006002672;CORREZE ENERGIES;40858813500025;lieu-dit Les chaux, RD16;19300;ROSIERS-D'EGLETONS;CORREZE;NOUVELLE-AQUITAINE;627004.000000;6474963.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0006002903;Juliette DOITEAU;24871931200162;Rue d'Arsonval, Route de la Planche d'Auze;87350;PANAZOL;HAUTE-VIENNE;NOUVELLE-AQUITAINE;569895.000000;6527022.000000;2154;3832Z;Récupération de déchets triés;;
0006002904;DECHETTERIE (Limoges-Landouge);24871931200162;Rue du Cavou;87000;LIMOGES;HAUTE-VIENNE;NOUVELLE-AQUITAINE;559614.000000;6529028.000000;2154;3832Z;Récupération de déchets triés;;
0006003394;SEDE ENVIRONNEMENT;31573284200572;ZA Occitania;87250;BESSINES-SUR-GARTEMPE;HAUTE-VIENNE;NOUVELLE-AQUITAINE;573477.000000;6560206.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0006101980;FERROPEM;64200517700265;USINE D'ANGLEFORT;01350;ANGLEFORT;AIN;AUVERGNE-RHONE-ALPES;918581.000000;6538680.000000;2154;2410Z;Sidérurgie;2.(e).(i);destinées à la production de métaux bruts non ferreux à partir de minerais, de concentrés ou de matières premières secondaires par procédés métallurgiques, chimiques ou électrolytiques
0006101983;GROSFILLEX;75920110600052;ZI DE LA PLAINE;01100;ARBENT;AIN;AUVERGNE-RHONE-ALPES;904862.000000;6579031.000000;2154;3109A;Fabrication de sièges d'ameublement d'intérieur;;
0006900644;E.COMPAGNIE;42191872300022;24 lotissement Vince Arnouville;97170;Petit-Bourg;GUADELOUPE;GUADELOUPE;650832.000000;1795172.000000;4559;3822Z;Traitement et élimination des déchets dangereux;;
0006102033;UGITECH;41043615800118;3 CHEMIN DE MAJORNAS;01000;BOURG-EN-BRESSE;AIN;AUVERGNE-RHONE-ALPES;871401.000000;6572176.000000;2154;2434Z;Tréfilage à froid;;
0006102270;UNILEVER FRANCE HPC INDUSTRIES;50156959400028;Parc Industriel de la Plaine de l'Ain, 235 Avenue Charles De Gaulle;01150;SAINT-VULBAS;AIN;AUVERGNE-RHONE-ALPES;877440.000000;6528796.000000;2154;7010Z;Activités des sièges sociaux;4.(a).(xi);tensioactifs et agents de surface
