identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0005200259;YARA FRANCE;2007;36700;0;153000;0
0005701701;CIMENTS CALCIA;2007;228000;0;0;0
0005200898;HOPITAL ROBERT BOULIN;2007;89300;0;57500;0
0005801086;TANK SOLUTIONS NORMANDIE (TSN SDV);2007;0;0;50700;0
0006400589;AIRBUS HELICOPTERS;2007;0;0;255000;0
0005800357;TOTAL RAFFINAGE FRANCE;2007;0;6790000;106000;0
0005302766;CSR;2007;109000;0;0;0
0006700632;KRONENBOURG SUPPLY COMPANY SAS;2007;3540000;0;0;0
0006102715;GERFLOR PROVENCE SNC;2007;193000;0;23000;0
00       75647002;SAS LES FILS DE A. DEPENNE;2007;0;31300;157000;0
0005500481;LE CLEZIO ABATTOIR SAS;2007;86000;0;57300;0
0005102169;DAILYCER FRANCE SAS;2007;0;0;76100;0
0006401238;SAS CONSERVES DE PROVENCE;2007;1040000;0;188;0
0005600410;LABORATOIRES MSD-CHIBRET SNC;2007;0;0;104000;0
0006601357;ARCELORMITTAL MEDITERRANNEE;2007;20400;658000;24800;0
0005301114;Blanchisserie Dieuzy;2007;55000;0;300;0
0006301184;ACI Usine du Mans;2007;0;1360000;131000;0
0006601361;STERIMED;2007;0;2590000;10000;0
0005201506;Usine DRT Castets;2007;0;0;91900;0
0005600219;RECTICEL SAS;2007;0;49800;7000;0
0006202114;UNION LAITIERE VITTELOISE;2007;0;0;705000;0
0006201358;LIBERTY RAIL Hayange;2007;0;0;138000;0
0005201261;ARIANEGROUP;2007;0;1310000;68400;0
0006103253;Nicolas Le Douaron;2007;0;1660000;1160;0
0006700501;Pascual Jus de Fruits;2007;0;0;134000;0
0006700794;WIENERBERGER;2007;0;0;136000;0
0005401144;APERAM STAINLESS FRANCE;2007;0;1890000;37900;0
0006102944;SIEGL;2007;147000;940;0;0
0006000283;DELVERT;2007;0;0;77400;0
0007202117;ANETT UN s.a.r.l.;2007;136000;0;0;0
0010000973;CHRYSO SAS;2007;0;0;53500;0
0006700584;KEMIRA CHIMIE SASU (Sausheim);2007;47500;0;3620;0
0006400004;CEA CADARACHE;2007;0;737000;0;0
0006503464;EDF CPE PORCHEVILLE;2007;0;325000000;12200;0
0007000824;APERAM ISBERGUES;2007;120000;975000;569;0
0006400651;ARKEMA FRANCE SA;2007;1290000;0;21200;0
0006200745;BERGERE DE FRANCE;2007;69300;0;2880;0
0007000632;VTFR Tuberie (ex V&M France - TUBERIE);2007;0;502000;47300;0
0006103975;Air Liquide France Industrie - site de Feyzin;2007;1560000;0;1290;0
0005501697;ARDO GOURIN;2007;539000;0;51700;0
0006700505;LES ATELIERS REUNIS REVETEMENT SAS;2007;1900000;0;1440;0
0025100039;ArcelorMittal Stainless and Nickel Alloys Wire;2007;0;707000;18400;0
0006701094;STANDART SAS;2007;282000;0;383;0
0016300107;O-I MANUFACTURING FRANCE;2007;0;0;188000;0
0005401324;SELNI SAS;2007;0;220000;1770;0
0006803878;SAS Ets Henri PLO;2007;0;72400;325;0
0006103381;INDUSTEEL FRANCE;2007;0;276000;42600;0
0005800545;MANOIR INDUSTRIES;2007;314000;0;1710;0
0010001788;FAURECIA AUTOMOTIVE COMPOSITES;2007;0;0;56200;0
0010003878;CIMENTS CALCIA - SITE DE BEFFES;2007;0;111000;0;0
0006400979;CABOT France;2007;0;0;526000;0
0005800571;VALLOUREC TUBES FRANCE;2007;2140000;0;6380;0
0005501903;GALINA SASU;2007;0;0;315000;0
0010700012;ROUTIN 1883;2007;0;0;83200;0
0006103851;TOKAI CARBON SAVOIE;2007;73200;0;5760;0
0006205449;SOCIETE DES FOURS A CHAUX DE SORCY;2007;307000;0;0;0
0005800392;DANONE;2007;0;0;564000;0
0007000663;UNIPER FRANCE POWER SAS ex-EON ex-SNET;2007;230000;3070000;0;0
0005200351;SIMOREP & CIE- CS MICHELIN;2007;760000;262000;13600;0
0005800790;PIPELIFE FRANCE;2007;186000;0;0;0
0005702106;FRANCE TEINTURE (ex. T.D.C.);2007;0;722000;0;0
0005701128;PEUGEOT CITROEN MECANIQUE DE L'EST SNC;2007;400000;0;0;0
00       18059001;SAS DOUX frais établissement du chatelet;2007;0;0;94600;0
0007001046;LESIEUR;2007;0;2510000;206000;0
0005501574;Société Laitière de VITRE;2007;0;0;375000;0
0006301731;NOVANDIE;2007;256000;0;909;0
0009000016;Ecole Polytechnique;2007;0;0;196000;0
0006702037;WRIGLEY FRANCE S.N.C.;2007;4350000;0;78500;0
0006700663;CRISTAL UNION;2007;2610000;0;0;0
0006103390;teinture et apprets de roanne;2007;254000;138000;14100;0
0007201117;MARIE SURGELES;2007;0;0;104000;0
0006600262;LAFARGE HOLCIM;2007;0;0;120000;0
0006303152;ARRIVE;2007;0;0;91500;0
0005301827;CARGILL FRANCE SAS - site de Baupte;2007;229000;161000;435000;0
0006802185;Papeteries de Saint-Girons SAS;2007;0;2900000;8610;0
0005301497;ELECTROPOLI FRANCE;2007;36400;0;48800;0
0006700536;Sénerval UVE;2007;835000;0;4760;0
0006802177;NESTOR;2007;0;362000;2590;0
0009000020;BA 106 Bordeaux-Mérignac;2007;96700;0;0;0
0006700781;SOPREMA SAS;2007;2020000;0;3900;0
0006400538;MALAUCENE INDUSTRIES;2007;0;689000;9840;0
0005200010;POLYREY S.A.S. (usine);2007;0;368000;3860;0
0006301217;EDF SA;2007;0;1230000000;1120000;0
0006400952;MESSER FRANCE;2007;0;0;59300;0
0006506328;GALVANOPLAST / SOCORFI;2007;66400;0;37000;0
0025100025;COMAP PLASTIC INDUSTRIES;2007;420000;0;752;0
00       47323010;DEUERER PETCARE FRANCE;2007;0;207000;14700;0
0005101667;DOW France (ex ROHM AND HAAS);2007;0;87400;1140;0
0005401305;Aluminium France Extrusion ST-FLORENTI;2007;0;241000;18800;0
0010004249;HUTCHINSON;2007;0;553000;48900;0
0005508880;DELIFRANCE Landévant;2007;0;0;64500;0
0005104368;MONDELEZ FRANCE BISCUITS PRODUCTION;2007;50000;0;6000;0
0005501188;CANDIA usine de QUIMPER;2007;0;185000;8950;0
0006505997;AEROPORTS DE PARIS - CTFE;2007;0;0;149000;0
0007000588;Société de la Raffinerie de Dunkerque;2007;0;495000;464000;34800000
0006505935;CEFIVAL;2007;245000;0;0;0
0006102025;NEXANS FRANCE;2007;91600;0;3970;0
0010001805;VALEO VISION;2007;17000;0;39400;0
0005401336;CARRIERES ET MATERIAUX SNC;2007;323000;12100;1020;0
0006104050;NEOVALY;2007;0;0;198000;0
0005502142;MICHELIN  Vannes;2007;7760;0;441000;0
0006301207;TOTAL Raffinage France;2007;0;0;3870000;0
0005201250;ROXEL FRANCE;2007;0;261000;17100;0
0007403878;ECLAIR GROUP;2007;0;0;100000;0
0005401115;Corden Pharma (ex. SYNKEM);2007;0;0;58800;0
0006700630;KUHN SAS;2007;51700;0;12700;0
0005501863;SAS ENTREMONT;2007;0;3530000;872;0
0005301825;COOPERATIVE  ISIGNY STE MERE;2007;88700;0;2850;0
0006802518;DAHER Tarbes;2007;116000;0;9320;0
0005800404;SAIPOL;2007;0;1200000;72200;0
0007000918;TOTAL Raffinage France SA;2007;0;0;3360000;0
0006200539;SAINT GOBAIN PAM;2007;1900000;13400000;0;0
0005600024;VICAT SA;2007;0;569000;0;0
0005702999;SAIPOL;2007;79800;0;0;0
0006102124;VERALLIA Lagnieu;2007;111000;0;26300;0
0005701747;RVA;2007;0;54000;4530;0
0005401195;Uniper - Centrale de LUCY;2007;0;3130000;4130;0
0006400942;Kem One Lavera;2007;0;0;1790000;0
0010500025;Source Badoit;2007;243000;0;60100;0
0007203112;LES LAVANDIERES (Enseigne ELIS);2007;0;0;98000;0
0007404828;SANOFI WINTHROP INDUSTRIE;2007;0;0;113000;0
0006700690;MANUFACTURE HARTMANN - EURO TF SAS;2007;0;280000;5300;0
0006802339;YEO FRAIS;2007;0;368000;226000;0
0005701482;BIGARD;2007;0;0;78800;0
0006302797;DIANA FOOD SAS (DIANA NATURALS);2007;0;0;168000;0
0007402355;SIAAPMarne Aval;2007;0;494000;5470;0
0005300285;PSA AUTOMOBILES SA;2007;122000;0;18800;0
0007002548;SI GROUP-BETHUNE;2007;188000;0;2220;0
0005500851;Gad SAS Site de Lampaul-Guimiliau;2007;44700;280000;75200;0
0005500111;ARMORICAINE INDUSTRIE SAS;2007;0;0;50300;0
0007002401;COVALYS ex-VALNOR (CVE ANTARES);2007;0;0;89000;0
0007000664;VALLYS SARL SILVA;2007;0;207000;0;0
0005501400;CSR SA (Cidrerie Loïc Raison);2007;3190;0;108000;0
0006700720;SIL FALA;2007;18500000;0;21200;0
0005801681;VERESCENCE;2007;212;0;241000;0
0006301299;NORPAPER;2007;0;657000;0;0
0005801578;NIPRO PHARMAPACKAGING FRANCE;2007;52300;0;259;0
0005501608;RONSARD SAS;2007;271000;0;46100;0
0005800030;SPS;2007;65000;0;0;0
0007000968;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2007;60900;0;1170;0
0006300990;FLEURY MICHON LS;2007;0;0;139000;0
0005500382;CENTRE HOSPITALIER Yves le Foll;2007;0;0;138000;0
0006102733;KALISTRUT AEROSPACE;2007;183000;0;11400;0
0006506349;Peugeot Citroën Automobiles S.A. Aulnay;2007;388000;0;60800;0
0006506453;Dalkia Wastenergy;2007;0;949000;4600;0
0005503696;SAS Jean Floc'h;2007;0;0;58500;0
0005501439;SVELTIC CLAUDE LEGER;2007;46700;0;118000;0
0007000979;INTEROR;2007;0;0;118000;0
0005701082;TREFIMETAUX SAS;2007;0;2630000;26800;0
0007003219;STAUB FONDERIE;2007;0;46700;22600;0
0007206418;DANISCO_IFF;2007;616000;0;6540;0
0007100593;EDF-SEI;2007;222000;0;1820;0
0006200736;ARCELORMITTAL WIRE FRANCE;2007;0;314000;8220;0
0006700846;DELABLI division Delpierre site de Wisches;2007;0;8580;96100;0
0005502078;SNC SALAISONS CELTIQUES;2007;124000;0;10600;0
0006202252;CROUVEZIER DEVELOPPEMENT;2007;161000;0;0;0
0006804009;UNITHER LIQUID MANUFACTURING;2007;0;0;51400;0
0005201939;BIOLANDES TECHNOLOGIES SAS;2007;21200;0;32100;0
0005600419;ROCKWOOL FRANCE SAS;2007;0;209000;85500;0
0005501796;SA DOUX ETS LOCMINE;2007;0;0;193000;0
0005801049;VERRERIES BROSSE SAS;2007;53300;0;11700;0
0007000738;BIGARD;2007;0;0;143000;0
0005800635;ARLANXEO ELASTOMERES FRANCE SAS;2007;348000;0;573000;0
0006700633;MARS PF;2007;0;0;281000;0
0010001078;Joffrey Carré;2007;287000;0;3200;0
0007000951;SOTRENOR;2007;122000;0;3780;0
0005504081;AGRIAL (St Georges de gréhaigne);2007;71600;0;26700;0
0005302603;PCAS SEQENS;2007;0;277000;46100;0
0006702202;TFL France SAS;2007;0;0;634000;0
0006500055;Corning SAS;2007;62000;3840;0;0
0005501752;Josselin Porc Abattage;2007;394000;0;21100;0
0006207853;GAZEL ENERGIE GENERATION;2007;0;1180000;10300000;0
0022100036;GARDEL S.A.;2007;10800;0;86500;0
0006700323;GSM ALSACE Rumersheim-le-Haut;2007;0;1350000;0;0
0006400504;FLORETTE France GMS;2007;593000;0;6790;0
0006202456;BODYCOTE site de Saint Dié;2007;51600;0;900;0
0006802463;RODEZ ABATTOIR;2007;0;0;50300;0
0007000620;VYNOVA MAZINGARBE  SAS;2007;1490000;0;4300;0
0006400772;ARDAGH METAL BEVERAGE FRANCE SAS;2007;0;0;137000;0
0005800439;CHEVRON ORONITE SAS;2007;0;0;822000;0
0005101610;SAINT GOBAIN GLASS;2007;169000;0;0;0
0005201479;SOLEAL SAS;2007;41700;0;272000;0
0006802449;NUTRIBIO;2007;206000;0;504000;0
0005801516;LEGRAND NORMANDIE;2007;202000;0;4890;0
0006103287;C TEC CONSTELLIUM TECHNOLOGY CENTER;2007;270000;0;0;0
0009000006;Atelier industriel de l'aéronautique de Bordeaux;2007;17200;0;35000;0
0006600429;EDF - CPT;2007;0;126000000;4400;0
0005303622;YSCO FRANCE;2007;0;0;149000;0
0006200938;VALTRIS ENTERPRISES FRANCE SAS;2007;0;0;165000;0
0005501038;ROLLAND SAS;2007;67800;39800;12600;0
0006802957;CMT FINITION le martinet;2007;0;209000;0;0
0005514248;NAVAL GROUPE (ex DCNS);2007;0;0;92400;0
0005800410;RENAULT S.N.C.;2007;1740000;0;66600;0
0006000370;CGEP;2007;0;105000;0;0
0005104640;LACTINOV (EX UNILEP);2007;186000;0;5850;0
0006302293;Fromagerie de Vihiers;2007;0;0;68900;0
0006301264;FLEURY MICHON LS;2007;0;0;86100;0
0005503548;PEP;2007;0;0;90300;0
0006401555;SETHELEC SNC;2007;0;119000;0;0
0006503434;SGI Société de Galvanoplastie Industrielle;2007;73900;0;6110;0
0005301060;COOPERATIVE ISIGNY SAINTE MERE;2007;520000;0;66400;0
0006802516;IMERYS;2007;0;2660000;0;0
0007000489;NORPAPER AVOT-VALLEE SAS;2007;955000;0;10100;0
0005305747;Etablissement de LA HAGUE;2007;0;393000;44600;0
0005202851;EMAC;2007;0;90000;29000;0
0007000745;AHLSTROM Specialities;2007;1500000;1470000;0;0
0006600432;SANOFI-CHIMIE;2007;932000;0;12100;0
0005105788;WEYLCHEM LAMOTTE (ex CLARIANT SFC);2007;0;3280000;41400;0
0006301496;VOLAILLES Rémi Ramon;2007;0;0;88600;0
0006102837;TECUMSEH CESSIEU SAS;2007;54300;0;0;0
0005202000;RAYONIER A.M. TARTAS;2007;5070000;6390000;38700;0
00       30233001;DUC (SA);2007;0;0;89500;0
0006802464;SOCIETE PORC MONTAGNE;2007;0;0;56300;0
0005600465;EUROPAFI;2007;0;460000;0;0
0005102374;BONDUELLE EUROPE LONG LIFE;2007;3630000;0;0;0
0006300878;MICHELIN;2007;0;89300;0;0
0005600136;QUALIPAC AURILLAC;2007;0;0;55000;0
0006102900;Papeteries des alpes;2007;388000;0;0;0
0005401263;DIM;2007;0;0;92900;0
0075147401;STEP REIMS;2007;354000;0;0;0
0072505602;STEP - PORT-DOUVOT;2007;247000;0;600;0
0005800349;ESSO RAFFINAGE;2007;7230000;10600000;613000;0
0006804237;REGIE MUNICIPALE DES EAUX (STEP);2007;0;92400;2700;0
0010300060;CHARLES ET ALICE;2007;394000;0;25100;0
0010001801;VALCANTE;2007;51400;0;32500;0
0006202312;DECOUVELAERE;2007;38700;0;23600;0
0005100497;LES FROMAGERS DE THIERACHE;2007;0;0;338000;0
0006601278;Timac AGRO SETE;2007;0;0;70000;0
0005500491;YFFINIAC INDUSTRIE LAITA;2007;190000;0;60200;0
0006303312;MHS electronics;2007;0;0;93400;0
0010000220;SEALED AIR  SAS;2007;103000;0;73000;0
0007000794;VERSALIS FRANCE SAS Dunes;2007;0;0;3680000;0
0007000436;HEINEKEN ENTREPRISE;2007;903000;0;7350;0
0006201311;SETFORGE SOCIETE NOUVELLE;2007;0;0;145000;0
0006701867;GRANDS CHAIS DE FRANCE Petersbach;2007;111000;0;3090;0
0006400277;SONITHERM;2007;0;535000;25900;0
0005300200;MURATA INTEGRATED PASSIVE SOLUTIONS;2007;0;0;178000;0
0007202099;REVICO;2007;0;86800;0;0
0005507315;Conserverie MINERVE;2007;234000;0;108000;0
0010001733;MARS PF FRANCE;2007;545000;0;0;0
0006503411;AIRBUS SAFRAN LAUNCHERS (DEFENCE&SPACE);2007;243000;0;37400;0
0006600410;SYNGENTA PRODUCTION FRANCE S.A.S;2007;224000;0;11300;0
0006500049;KERAGLASS;2007;104000;3840;2970;0
0006400451;GB FOODS PRODUCTION FRANCE SAS / LIEBIG;2007;643000;0;33600;0
0005201906;AQUITAINE LEGUMES SURGELES SAS;2007;139000;0;91200;0
0006802180;Forges de Niaux;2007;0;693000;0;0
0006400455;APTUNION;2007;3470;0;271000;0
0005102505;ROYE sucrerie et conditionnement;2007;125000;0;7100;0
0005503363;Marine Harvest Kritsen;2007;64100;0;48200;0
0007003322;RYSSEN ALCOOLS SAS;2007;0;0;170000;0
0007000851;LAMINES MARCHANDS EUROPEENS (LME);2007;0;665000;32300;0
0005511494;INITIAL;2007;29300;0;23800;0
0006103052;PAPETERIES DU PONT DE CLAIX;2007;1690000;0;0;0
0006502612;SIETREM (exploitation Novergie IdF);2007;0;0;53300;0
0005100536;WILLIAM SAURIN PRODUCTION;2007;578000;0;0;0
0005102550;Sapsa Bedding;2007;208000;0;0;0
0005600332;MANUF FRANC PNEUMATIQ MICHELIN;2007;0;0;102000;0
0005800559;E & S CHIMIE;2007;100000;0;7560;0
0005101339;UNILEVER FRANCE HPC Industries;2007;0;0;134000;0
00       59578001;LIONOR SA;2007;0;0;71900;0
0007000829;FRANCAISE DE MECANIQUE;2007;0;878000;39700;0
0005800540;DA ALIZAY;2007;21700000;0;28800;0
0005501444;SVA Jean Rozé;2007;0;0;106000;0
0006600250;SLMC;2007;23500;0;39500;0
0005401060;SA VAL D'AUCY;2007;294000;0;641;0
0006503170;ITON SEINE;2007;0;776000;19100;0
0006103135;PATURLE ACIERS;2007;84200;0;7940;0
0005200251;SANOFI WINTHROP INDUSTRIE;2007;178000;0;56400;0
0005600444;PRECIFORGE;2007;0;277000;2550;0
0005300633;SOCIETE FROMAGERE DE CLECY;2007;0;0;132000;0
0006401012;COMPAGNIE PETROCHIMIQUE DE BERRE SAS;2007;0;2470000;119000;0
0006700381;Charcuterie Pierre Schmidt SAS;2007;0;0;57700;0
0006401008;Basell Polyoléfines France SAS;2007;0;5040000;60200;0
0006200712;JINGJIANG FVM;2007;0;0;61200;0
0006802560;ECONOTRE;2007;0;144000;14400;0
0007000658;TEREOS France;2007;432000;0;2480;0
00       59036001;GROUPE BIGARD;2007;0;0;59100;0
0007201562;LOEUL PIRIOT;2007;0;0;126000;0
0005100464;Etablissement de VIC;2007;0;326000;8700;0
0005800576;LINCOLN ELECTRIC FRANCE;2007;143000;0;3400;0
0007402241;UNITE PLACOPLATRE;2007;341000;0;87400;0
0006601065;OCREAL;2007;0;0;137000;0
0006300416;ARDOISIERES D'ANGERS;2007;272000;220000;3140;0
0005702016;LE JOINT FRANCAIS;2007;86400;0;0;0
00       29188509;CAPITAINE HOUAT;2007;0;0;5980;2340000
0007201321;SAFT;2007;0;147000;0;0
0006601737;Société NESTLE WATERS SUPPLY SUD;2007;1070000;0;0;0
0005501502;CONTITECH AVS FRANCE;2007;0;42800;9830;0
0005500644;ENTREMONT;2007;0;0;465000;0
0005500609;BUNGE France;2007;0;0;180000;0
0006200037;SOVAB;2007;0;0;245000;0
0006400908;SIRAP GEMA (NOVES);2007;700000;0;2860;0
0006104340;NICHE FUSED ALUMINA;2007;142000;0;1300;0
0006400499;SEPR;2007;2170000;144000;49700;0
0005900534;NESTLE FRANCE;2007;0;0;67500;0
0006102088;laiterie cooperative etrez beaupont;2007;0;0;52200;0
0005200266;ORION ENGENEERED CARBONS SAS;2007;285000;0;119000;0
0005401343;TITANOBEL VONGES;2007;119000;0;0;0
0006700760;MAHLE BEHR France;2007;1850000;0;17000;0
0005702129;CRISTAL UNION;2007;251;1150000;3530;0
0006102636;PAPETERIES DE MONTSEGUR;2007;0;87200;0;0
0005800437;ORFEVRERIE CHRISTOFLE;2007;81200;0;0;0
0007000508;COMILOG ex Dunkerque Electrométallurgie;2007;13600;0;56700;0
0010900062;NIGAY S.A.S;2007;35000;0;32900;0
0006802754;LIEBHERR AEROSPACE SAS;2007;319000;0;18000;0
0006103724;KEM ONE ETABLISSEMENT DE SAINT FONS;2007;2890000;2890000;15400;0
0010001674;SANOFI WINTHROP INDUSTRIE;2007;0;0;82400;0
0006000336;PHOTONIS FRANCE SAS;2007;0;0;53500;0
0005702203;BIGARD Vitry abattoir;2007;23800;0;84300;0
0006400337;KERRY FLAVOURS FRANCE SAS;2007;0;0;86600;0
0006103782;TEINTURERIES DE TARARE;2007;0;215000;85200;0
0005501364;Tendriade Collet;2007;0;0;179000;0
0006600459;KONINGS SPIRIT & DRINKS FRANCE;2007;60700;0;4960;0
0007201312;SIMAFEX;2007;0;765000;41700;0
0006501735;PARIS AIR CATERING ETABLISSEMENT CENTRE;2007;0;0;69500;0
0006802325;SOCIETE LAINIERE DU BASCAUD;2007;0;207000;314;0
0007002239;SICOS;2007;0;0;59800;0
0007002731;TOYOTA M.M.F.;2007;0;0;294000;0
0006102963;A.Raymond;2007;50400;0;7250;0
00       42129001;AOSTE SNC etablissement de Maclas;2007;0;0;126000;0
0006501929;SILEC CABLE;2007;2770000;0;51700;0
0006103644;SANOFI PASTEUR MARCY;2007;0;0;476000;0
0005300705;Eurocel;2007;0;0;79600;0
0005800523;NESTLE France;2007;1390000;0;718;0
0005100008;Smurfit Kappa PRF;2007;373000;0;0;0
0005202241;ATEMAX FRANCE;2007;91400;0;16800;0
0006300988;FLEURY MICHON LS;2007;0;0;240000;0
0007100113;Sucriere de la Reunion;2007;1070000;0;27200;0
0006900013;EDF SEI;2007;0;0;224000;0
0005503324;DAUNAT SERVICES;2007;0;0;55100;0
0009000018;Atelier industriel de l'aéronautique de Cuers-Pierrefeu du Var;2007;0;0;108000;0
0006601279;Communauté Agglomération Bassin de Thau;2007;0;0;386000;0
0006700082;QUARTZ D'ALSACE;2007;2170000;0;0;0
0010001287;LEROY SOMER;2007;49000;0;3040;0
0006000361;Société BLEDINA;2007;0;0;764000;0
0006702234;HYDRA BEAUTY AND CLEAN (HBC);2007;86800;0;1690;0
0005501872;BERNARD SAS (abattoir);2007;0;250000;165000;0
0006700648;LANA PAPIERS SPECIAUX II;2007;1070000;0;28100;0
0006200104;Brasserie Champigneulles;2007;0;0;482000;0
0005201370;FRONERI Vayres (ex R&R ICE CREAM);2007;98800;0;13900;0
0005100293;EVERBAL PAPETERIE;2007;749000;39600;2440;0
0005425537;DUC;2007;182000;0;4620;0
0006200499;SAM RIVA;2007;0;1170000;0;0
0007001262;SA BIGARD;2007;0;0;58800;0
0007300024;EDF Corse;2007;0;0;753000;0
0006300980;SNV Laval;2007;0;0;206000;0
0005504457;COMPAGNIE DES PECHES PRODUCTION;2007;81500;0;7220;0
0005500150;LES LAVANDIERES SAS;2007;92100;0;6950;0
0006301010;SOCIETE LAITIERE DE MAYENNE;2007;0;0;85300;0
0005501788;PROCANAR;2007;175000;0;62100;0
0006202062;SOUCHE PARTICIPATION;2007;393000;868000;0;0
0007202098;CARTONNERIE DE LA BOEME;2007;0;56900;0;0
0005500668;SOCOPA VIANDES CHATEAUNEUF;2007;0;0;296000;0
0007000437;HAAGEN DAZS;2007;0;0;171000;0
0006200869;DHS BLANCHISSERIE HYRIS;2007;64200;0;0;0
0005800412;SANOFI CHIMIE SA;2007;7610000;0;26200;0
0006301048;ARJO WIGGINS Papiers Couchés S.A.S.;2007;7080;3210000;0;0
0005101363;ARCELORMITTAL FRANCE;2007;0;867000;52200;0
0006201080;EURIAL ULTRA FRAIS;2007;0;0;360000;0
0005503896;SOCIETE LAITIERE DES VOLCANS D'AUVERGNE, toury;2007;0;0;106000;0
0007201440;EURIAL;2007;147000;0;83800;0
0006400196;SAS ZEPHIRE;2007;0;0;120000;0
0006601281;SAIPOL;2007;0;501000;0;0
0006202274;NORSKE SKOG;2007;6980000;0;0;0
0006802760;NXP SEMICONDUCTORS FRANCE SAS;2007;0;0;688000;0
0006302278;L'ABEILLE;2007;0;0;247000;0
0006601574;GIE CHIMIE SALINDRES;2007;777000;0;0;0
0006400505;SOPREMA Avignon;2007;752000;0;0;0
00       24370002;FROMAGERIE DES CHAUMES;2007;0;0;0;291000
0006700503;BASF;2007;0;3860000;54300;0
0005902583;FACEL;2007;0;804000;7320;0
0005102295;ALUMINIUM FRANCE EXTRUSION (EX CONSTEL);2007;81400;0;6010;0
0005200086;CONDAT SAS;2007;0;7430000;80500;0
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);2007;0;0;170000;0
0006103134;VICAT SA;2007;0;1260000;2900;0
0006102074;CIAT;2007;1840000;0;322;0
0005501798;SOCIETE KERLYS;2007;243000;0;165000;0
0007000832;MAUBEUGE CONSTRUCTION AUTOMOBILE (MCA);2007;0;0;229000;0
0005202713;SOBEGI SAS;2007;26300;688000;56800;0
0007001038;Jean CABY;2007;271000;0;11600;0
0006301411;CARGILL France;2007;0;0;269000;0
0006200720;KIMBERLY CLARK SAS;2007;0;2640000;0;0
0007204027;Liberty Aluminium Poitou;2007;0;503000;0;0
0006301733;Fromagerie BEL Production France;2007;0;0;789000;0
0007001047;CEREC;2007;0;231000;3670;0
