Year,capacity,nb_WWTP,PE_bin,Pt_in,Pt_in_adj,NGL_in,NGL_in_adj,DBO5_in,DBO5_in_adj,DCO_in,DCO_in_adj,MES_in,MES_in_adj,Pt_out,Pt_out_adj,NGL_out,NGL_out_adj,DBO5_out,DBO5_out_adj,DCO_out,DCO_out_adj,MES_out,MES_out_adj,NGL_yield,Pt_yield,DBO5_yield,DCO_yield,MES_yield,N_P_ratio_in,N_P_ratio_out,DBO5_N_ratio_in,DBO5_N_ratio_out,DBO5_P_ratio_in,DBO5_P_ratio_out,DCO_N_ratio_in,DCO_N_ratio_out,DCO_P_ratio_in,DCO_P_ratio_out,DCO_DBO5_ratio_in,DCO_DBO5_ratio_out,Pt_PE_ratio_in,Pt_PE_ratio_out,NGL_PE_ratio_in,NGL_PE_ratio_out,DBO5_PE_ratio_in,DBO5_PE_ratio_out,DCO_PE_ratio_in,DCO_PE_ratio_out,MES_PE_ratio_in,MES_PE_ratio_out
2001,2.19,79,10 000 - 100 000 PE,0.939,0.939,5.63,5.63,25.8,25.8,63.2,63.2,32.7,32.7,0.302,0.302,1.7,1.71053,1.47,1.47,7.26,7.26,2.35,2.35,70,68,94,89,93,6,5.63,4.57,0.865,27.4,4.86,11.2,4.28,67.4,24,2.46,4.94,1.17,0.377,7.04,2.13,32.2,1.84,79,9.07,40.800000000000004,2.9299999999999997
2001,2.57,5,> 100 000 PE,1.07,1.07,6.76,6.76,32.1,32.1,76.1,76.1,35.2,35.2,0.379,0.379,2.77,2.77,1.42,1.42,8.11,8.11,2.44,2.44,59,65,96,89,93,6.3,7.31,4.75,0.513,29.9,3.74,11.3,2.93,70.9,21.4,2.37,5.71,1.14,0.404,7.21,2.9499999999999997,34.2,1.51,81.10000000000001,8.64,37.6,2.6
2002,0,1,unreported PE,7.06e-4,7.1e-4,0.0386,0.0386,0.231,0.231,0.575,0.575,0.229,0.229,0.00104,0.00104,0.0329,0.0329,0.145,0.145,0.305,0.305,0.0724,0.0724,15,-47,37,47,68,54.6,31.7,5.99,4.41,327,140,14.9,9.28,815,294,2.49,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,0.00258,19,0 - 200 PE,0.0013,0.00138,0.0083,0.00881,0.0325,0.0325,0.0783,0.0783,0.0375,0.0375,0.00115,0.00115,0.00669,0.00747,0.0152,0.0152,0.0437,0.0437,0.0233,0.0233,1,13,53,44,38,6.36,6.94,3.84,1.99,24.4,13.3,9.25,5.52,58.8,38.1,2.41,2.87,1.47,1.22,9.37,7.95,34.6,16.2,83.3,46.5,39.9,24.8
2002,0.156,188,200 - 2 000 PE,0.0735,0.0735,0.488,0.488,1.96,1.96,4.87,4.87,2.57,2.57,0.0453,0.0453,0.204,0.21306,0.308,0.308,1.33,1.33,0.633,0.633,53,38,84,73,75,6.63,5.12,4.03,1.15,26.7,6.8,9.99,5.18,66.3,29.4,2.48,4.33,1.2899999999999998,0.798,8.58,3.7399999999999998,34.6,5.43,85.8,23.5,45.3,11.1
2002,0.679,146,2 000 - 10 000 PE,0.296,0.29857,1.88,1.88,8.26,8.26,20.5,20.5,10.9,10.9,0.128,0.12911,0.789,0.79233,0.618,0.618,2.77,2.77,1.32,1.32,58,57,93,86,88,6.26,4.69,4.4,0.78,27.6,4.64,10.9,3.5,68.4,20,2.48,4.48,1.2,0.522,7.57,3.2,33.300000000000004,2.49,82.5,11.2,43.8,5.32
2002,2.26,83,10 000 - 100 000 PE,0.96,0.96898,5.87,5.92493,27.4,27.65642,66.1,66.1,33.5,33.5,0.283,0.28565,1.76,1.77647,1.59,1.60488,7.58,7.58,2.25,2.25,70,71,94,89,93,6.11,6.22,4.66,0.905,28.5,5.63,11.2,4.29,68.7,26.7,2.41,4.74,1.17,0.345,7.16,2.15,33.4,1.9400000000000002,80,9.16,40.599999999999994,2.72
2002,2.57,5,> 100 000 PE,0.973,0.973,6.6,6.6,33.4,33.4,75.2,75.2,33.4,33.4,0.299,0.299,2.55,2.55,1.4,1.4,7.73,7.73,2.31,2.31,61,69,96,90,93,6.78,8.51,5.06,0.551,34.3,4.69,11.4,3.03,77.3,25.8,2.25,5.51,1.0399999999999998,0.319,7.029999999999999,2.72,35.6,1.5,80.10000000000001,8.24,35.6,2.46
2003,0,1,unreported PE,5.5e-4,5.5e-4,0.023,0.023,0.147,0.147,0.367,0.367,0.12,0.12,4.21e-4,4.2e-4,0.0213,0.0213,0.0755,0.0755,0.163,0.163,0.0341,0.0341,7,23,49,56,72,41.8,50.6,6.42,3.54,268,179,16,7.64,667,387,2.49,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,0.00338,27,0 - 200 PE,0.00204,0.00204,0.0144,0.0144,0.0548,0.0548,0.131,0.131,0.0516,0.0516,0.00123,0.0013,0.00816,0.00884,0.0161,0.01706,0.0457,0.04842,0.0165,0.01748,39,37,69,62,66,7.03,7.05,3.82,1.93,26.8,13.1,9.15,5.44,64.4,37.2,2.4,2.83,1.66,1.06,11.6,7.17,44.4,13.899999999999999,107,39.300000000000004,41.8,14.200000000000001
2003,0.185,222,200 - 2 000 PE,0.0831,0.0831,0.58,0.58,2.42,2.42,5.64,5.64,2.57,2.57,0.0491,0.0491,0.259,0.26413,0.371,0.3714,1.68,1.68,0.799,0.79987,53,41,85,70,69,6.98,5.62,4.17,1.2,29.1,7.57,9.73,5.69,67.9,34.2,2.33,4.52,1.23,0.7290000000000001,8.61,3.92,35.9,5.52,83.7,24.9,38.199999999999996,11.9
2003,0.725,156,2 000 - 10 000 PE,0.317,0.317,2,2,8.94,8.94,21.7,21.7,11.2,11.2,0.129,0.129,0.635,0.6375,0.542,0.542,2.92,2.92,1.36,1.36,68,59,94,87,88,6.33,4.95,4.46,0.852,28.2,4.2,10.9,4.57,68.7,22.6,2.43,5.38,1.2,0.488,7.56,2.4099999999999997,33.8,2.0500000000000003,82.10000000000001,11,42.3,5.14
2003,2.42,87,10 000 - 100 000 PE,0.973,0.973,6.46,6.46,30.3,30.3,71.6,71.6,34.7,34.7,0.248,0.248,1.48,1.53262,1.58,1.58,7.61,7.61,2.45,2.45,76,75,95,89,93,6.64,6.75,4.69,0.735,31.1,6.39,11.1,4.2,73.6,30.7,2.36,4.81,1.1,0.281,7.33,1.74,34.3,1.79,81.19999999999999,8.63,39.4,2.78
2003,2.69,6,> 100 000 PE,0.977,0.977,6.9,6.9,37.6,37.6,81,81,36.1,36.1,0.23,0.23,2.47,2.47,1.34,1.34,7.54,7.54,2.26,2.26,64,76,96,91,94,7.06,10.7,5.45,0.54,38.4,5.8,11.7,3.05,82.9,32.7,2.16,5.65,0.995,0.235,7.0200000000000005,2.52,38.3,1.36,82.5,7.680000000000001,36.7,2.31
2004,0,1,unreported PE,5.04e-4,5e-4,0.026,0.026,0.158,0.158,0.407,0.407,0.169,0.169,3.94e-4,3.9e-4,0.0172,0.0172,0.0681,0.0681,0.159,0.159,0.0307,0.0307,34,22,57,61,82,51.6,43.7,6.09,3.95,314,173,15.7,9.21,808,403,2.57,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,0.00348,28,0 - 200 PE,0.00191,0.002,0.0168,0.0168,0.0564,0.0564,0.147,0.147,0.058,0.058,0.00154,0.00154,0.00923,0.01204,0.0145,0.01484,0.0471,0.0471,0.0225,0.02303,25,22,73,68,58,8.33,8.7,3.37,0.855,28.2,9.64,8.77,3.15,73.6,30.6,2.61,3.23,1.58,1.21,13.2,9.49,44.4,11.700000000000001,116,37.1,45.6,18.1
