identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0005100395;CEREAL PARTNERS FRANCE;2014;212000;;;
0006802754;LIEBHERR AEROSPACE SAS;2014;343000;;21200;
0007001304;WIZPAPER SAS;2014;1750000;10600;807;
0006000290;POLYREY;2014;;784000;1590;
0006102870;WINOA;2014;577000;;3600;
0005100114;TEREOS FRANCE (BUCY);2014;4250;1920000;5590;
0005425537;DUC;2014;240000;;405;
0007000846;MC CAIN ALIMENTAIRE;2014;1520000;;2640;
0005800666;SANOFI  PASTEUR SA;2014;;;283000;
0007201208;TIMAC AGRO;2014;;61200;22100;
0005201748;SÉBASTIEN LABARRIERE;2014;178000;;9500;
0005100097;NESTLE France SAS;2014;;;412000;
0006700720;SIL FALA;2014;16800000;;9700;
0009000040;BA 133 Nancy;2014;;67500;;
0006105222;ELKEM SILICONES FRANCE;2014;13400000;;;
0005401254;APERAM ALLOYS IMPHY;2014;;655000;38800;
0005401335;SUMIRIKO Rubber Compounding France;2014;10200;;581000;
0056300300;SOCIETE FROMAGERE DU LIVRADOIS;2014;;181000;;
0007201363;ALAMIGEON;2014;;302000;;
0006508999;MAJ ELIS;2014;74800;;6960;
0006300988;FLEURY MICHON LS;2014;;;241000;
0005401350;FRANCANO Industrie;2014;;61100;889;
0006001935;GERSON PIERROT GOURMAND;2014;49600;;22000;
0006702200;Linde France Usine de Chalampé;2014;;2000000;;
0006300033;CHARIER CM - CARRIERES ET MATERIAUX;2014;372000;;;
0005800316;AIR LIQUIDE FRANCE INDUSTRIE;2014;;;171000;
0006101563;GRANULATS VICAT GILLY SUR ISERE;2014;75900;;;
0005802301;AIR LIQUIDE HYDROGENE;2014;;;383000;
0006102027;Abattoirs des Crêts;2014;27000;;62400;
0005702106;FRANCE TEINTURE (ex. T.D.C.);2014;;262000;;
0006804030;CARRIERES DU SUD OUEST;2014;70800;;;
0005200086;CONDAT SAS;2014;;4840000;13700;
0006200922;SODETAL AWT;2014;;39100;72000;
0007000797;SOCIETE INDUSTRIELLE DES OLEAGINEUX;2014;65300;560000;5610;
0005101078;COLGATE PALMOLIVE;2014;383000;;30900;
0007203207;CHU;2014;;;308000;
0006503465;ALPA ACIERIES LAMINOIRS PARIS;2014;78900;;346000;
0007000776;PRODUITS CHIMIQUES DE LOOS;2014;1090000;3170000;87300;
0005101072;REGEAL;2014;71200;;1130;
0006104583;ALPINE ALUMINIUM;2014;;582000;5240;
0005701961;Michelin MFPM;2014;;;820000;
0007000904;HEINZ FRANCE ex-BENEDICTA;2014;12400;;56500;
0005600022;ADISSEO FRANCE S.A.S;2014;;2340000;22400;
0005201996;TIMAC AGRO SA;2014;81000;122000;3060;
0005500798;TILLY-SABCO BRETAGNE;2014;;26100;202000;
0006802487;TOUPNOT;2014;99100;;;
0005701965;ACCURIDE;2014;78800;;4600;
0006201370;EQIOM;2014;77300;122000;22300;
0005800375;ASHLAND SPECIALTIES France;2014;754000;;;
0006103394;SOFIDEL FRANCE;2014;249000;;;
0007001926;LFB Biomédicaments;2014;;;228000;
0006104781;ELIS ALPES;2014;99500;;5690;
0007000519;3M FRANCE;2014;;;53200;
0010000532;ELIS BERRYLES- LES LAVANDIERES;2014;130000;;480;
0006104785;BECTON DICKINSON;2014;308000;;147000;
0079122801;STEU - Evry;2014;36000;;17300;
0007000610;ROYAL CANIN SAS;2014;;;57400;
0005701096;FONTE ARDENNAISE FA4;2014;;82000;7170;
0006503800;MAJ;2014;164000;;1330;
0006402211;Petroineos Manufacturing France SAS;2014;;4840000;56200;4500000
0007000821;NYRSTAR FRANCE;2014;;1770000;54900;
00       50147002;SOCOPA VIANDES COUTANCES;2014;;;153000;
0007402281;SNC Cogé VITRY;2014;;1020000;5190;
0005500070;ENTREMONT ALLIANCE;2014;381000;;282000;
0005800348;ExxonMobil Chemical France;2014;;;1580000;
0006400884;JEAN LEFEBVRE MEDITERRANEE SA;2014;;;59800;
0010400075;AIR LIQUIDE HYDROGENE;2014;;;105000;
0005501026;Fromagerie de l'Iroise;2014;78900;;20000;
0075147401;STEP REIMS;2014;267000;;;
0006802197;LES DELICES D'AUZAN;2014;;;201000;
0052904512;FARMOR Etablissement de Quimper;2014;145000;;11500;
0006700505;LES ATELIERS REUNIS REVETEMENT SAS;2014;337000;;114;
0006300877;MICHELIN;2014;;253000;;
0005301810;ELVIA PRINTED CIRCUIT BOARDS;2014;;;61600;
00       25601030;SOCIETE FROMAGERE BESNIER;2014;;;56500;
0005503619;ELIS LOCALINGE;2014;85600;;7730;
0006400454;CENTRE HOSPITALIER DE MONTFAVET;2014;49300;;95900;
0022200064;SNYL (Sté Nouvelle des Yaourts Littée);2014;;;56600;
0005201250;ROXEL FRANCE;2014;;112000;;
0005900642;F2J JAPY;2014;;174000;16400;
0005204961;ARKEMA - Site de Mourenx;2014;;64000;2180;
0005200898;HOPITAL ROBERT BOULIN;2014;83600;;85500;
0006304830;ELIS MAINE;2014;59400;;369;
0006802944;ARIANEGROUP (ex HERAKLES);2014;;1820000;6470;
0005800398;CRISTAL UNION;2014;52700;;3460;
0005201939;BIOLANDES TECHNOLOGIES SAS;2014;39000;;48200;
0006102997;FERROPEM;2014;;1990000;10700;
0006503411;AIRBUS SAFRAN LAUNCHERS (DEFENCE&SPACE);2014;801000;;;
0005100728;MAGNETTO WHEELS;2014;61200;;3860;
0006300878;MICHELIN;2014;;60400;3280;
0006807009;EURALIS GASTRONOMIE SAS;2014;440000;;320;
0005209347;SOBEGI SAS;2014;;9310000;70200;
0005300074;SOCIETE DES CARRIERES DE VIGNATS;2014;65300;;11300;
0006206616;ELIVIA ETABLISSEMENT MIRECOURT;2014;;;106000;
0006103586;LAFARGE CIMENTS;2014;114000;;2090;
0007206418;DANISCO_IFF;2014;;;718000;
0006200679;CSME;2014;;3900000;23400;
0006400451;GB FOODS PRODUCTION FRANCE SAS / LIEBIG;2014;388000;;12600;
0006104128;Aeroport de Lyon-Saint Exupery;2014;765000;;;
0053501906;COOPERL ARC ATLANTIQUE;2014;;;401000;
0005501132;JEAN HENAFF PRODUCTION;2014;88300;;469;
0006102102;BRESSOR S.A. (site de Grieges);2014;423000;;6650;
0006700361;NLMK Strasbourg;2014;1870000;;8180;
0006200938;VALTRIS ENTERPRISES FRANCE SAS;2014;273000;102000;;
0005201222;ETEX FRANCE BUILDING PERFORMANCE;2014;;30600;72100;
0006400839;SANOFI CHIMIE;2014;;197000;52800;
0005201375;O-I France SAS;2014;55400;;;
0009000203;Office national d'études et recherches aérospatiales;2014;50200;376000;;
0005800607;BOREALIS CHIMIE;2014;29300000;6140000;110000;
0005302750;SOCIETE EXPLOITATION DES SOURCES ROXANE;2014;61300;80800;294000;
0005900985;PROVALT JURA Unité 1 / PRODIA Unité 2;2014;19500;;74700;
0006200776;ARCELORMITTAL CF;2014;310000;;143000;
0005701288;ARCELOR MITTAL TUBULAR PRODUCTS HAUTMONT;2014;;75400;;
0006601143;UNISOURCE;2014;;;106000;
0005201764;CHEMVIRON;2014;476000;;4640;
0006100312;CARRIERES DE SAINT LAURENT;2014;52900;;;
0022100013;ELECTRICITE DE FRANCE JYS;2014;;54500;2220;
0006102312;CANSON SAS;2014;;470000;;
0005501351;NOBELSPORT;2014;;809000;37600;
0007201189;COOPERL ARC ATLANTIQUE;2014;;;247000;
0006700817;LES JUS DE FRUITS D'ALSACE;2014;674000;;932;
0009000236;Base aérienne 942 Lyon mont-Verdun;2014;;;51100;
0010002256;MFB - MALTERIES FRANCO-BELGES;2014;414000;;4250;
0006702209;SIVOM agglo mulhousienne Sausheim - UIOM;2014;243000;;;
0006202252;CROUVEZIER DEVELOPPEMENT;2014;238000;;311;
0006802108;Société Gaïa;2014;125000;;1300;
0006701554;GROUPE SIAT Urmatt;2014;;39900;15000;
0006506347;SOPROREAL;2014;;;66600;
0010000793;ALLAIRE;2014;161000;;3170;
0007003398;HYDROPALE;2014;;;3200;176000
0005201479;SOLEAL SAS;2014;33300;;272000;
0006102463;JINWANG EUROPE;2014;295000;;757;
0005503325;CONSERVES STEPHAN;2014;;;75600;
00       27428001;SOCOPA VIANDES;2014;;;88300;
0005304386;NESTLE HEALTH SCIENCE FRANCE;2014;198000;;;
0006401314;LHG Mallemort;2014;111000;;;
0079407401;Usine d'épuration Seine amont;2014;;;162000;
0006600803;UNION DES DISTILLERIES DE LA MEDITERRANE;2014;;107000;29300;
0006300890;LTR INDUSTRIES;2014;;2890000;14000;
0006104259;Givaudan Lavirotte (Groupe ISALTIS);2014;75500;;164000;
0005100333;LE CREUSET SAS;2014;61100;;14400;
0007100515;Chane Hive;2014;50200;;;
0007001030;SICAL;2014;336000;;;
0006103721;Polytechnyl;2014;1500000;;;
0005800290;CABOT CARBONE SAS;2014;;475000;7170;
0010000030;TRIBALLAT Hubert Laiteries;2014;338000;;47300;
0006700513;BUTACHIMIE;2014;23100000;5540000;;
0005501097;Société industrielle laitière du Léon;2014;50900;130000;74900;
0006103244;CANDIA;2014;5180000;;80;
0006803194;PROLAINAT SA;2014;;;145000;
0005901098;MILLERET Fromagerie;2014;;;194000;
0005201036;CIE COMMERCIALE MANUTENTION PETROLIERE;2014;70600;;1660;
0005206997;L.N.U.F. MONTAYRAL;2014;;;122000;
0006202170;NESTLE WATERS SUPPLY EST Contrexéville;2014;169000;;;
0010001078;Joffrey Carré;2014;80100;;1300;
0005201261;ARIANEGROUP;2014;;337000;;
0006501736;ADP-CHARLES DE GAULLE;2014;;;225000;
0006505483;M.A.J. Elis;2014;;;109000;
0006700536;Sénerval UVE;2014;580000;;13000;
0006300909;LNUF Lactalis Nestlé Ultra-Frais Laval;2014;;;198000;
0077862401;STEP - SEINE GRESILLONS;2014;;;83400;
0006802962;SCT (Société des Céramiques Techniques);2014;86600;;931;
0007000949;SPECITUBES SAS;2014;222000;;10600;
0005302798;SOCIETE LAITIERE DU PAYS D'AUGE - SOLAIPA;2014;;3950;120000;
0006700195;HOLCIM  HAUT RHIN (carrière);2014;85800;;2210;
0006700570;Ravago Building Soluations;2014;133000;;1400;
0005300573;MAISON JOHANES BOUBEE BAYEUX;2014;;;51500;
0005501982;LORCO;2014;;;154000;
0076613602;STEP - PERPIGNAN;2014;;;52300;
0006205051;WELLMAN NEUFCHATEAU RECYCLAGE;2014;;;65300;
0005702103;PETIT BATEAU;2014;110000;;2330;
0006102767;POLYTECHNYL (ex RHODIA);2014;371000;;3310;
0005800370;Nufarm sas;2014;617000;;4840;
0005105741;DAUNAT PICARDIE;2014;;;62200;
0006503241;SAINT GOBAIN ABRASIFS;2014;75700;;16200;
0006400589;AIRBUS HELICOPTERS;2014;;;173000;
0006500510;EURO DISNEY ASSOCIES SAS;2014;;;1820000;
0005515356;KERMENE;2014;;;115000;
0006700464;ETEX FRANCE BUILDING PERFORMANCE;2014;177000;;816;
0005200351;SIMOREP & CIE- CS MICHELIN;2014;920000;92400;12700;
0005900608;PEUGEOT CITROEN SOCHAUX SNC;2014;116000;1250000;62400;
0006401061;EDF CCG de Martigues;2014;;171000;9420;118000000
0005102374;BONDUELLE EUROPE LONG LIFE;2014;3580000;;;
0006301049;Arc en Ciel 2034;2014;;;370000;
0005200010;POLYREY S.A.S. (usine);2014;;401000;4850;
0010001800;Amandine BALTHAZARD;2014;;547000;29000;
0005101169;JSP INTERNATIONAL  SARL;2014;;;52800;
0058900588;FROMAGERIE LINCET;2014;59300;;;
0005800331;YARA France;2014;;117000000;1680000;
0006404038;AGIS (SA);2014;35900;;74600;
0005501030;Even Lait industrie;2014;463000;;165000;
0005800543;SEALYNX INTERNATIONAL;2014;2200;649000;11900;
0005501798;SOCIETE KERLYS;2014;232000;;114000;
0006401056;TOTAL RAFFINAGE FRANCE;2014;3560000;422000;65700;
00       44072002;AGIS TRAITEUR INNOVATION;2014;;;101000;
0076751905;Station d'épuration des eaux usées de l'Eurométropole de Strasbourg;2014;574000;;4420;
0006103135;PATURLE ACIERS;2014;63800;;2300;
0058501074;PERIDY SA;2014;;;54300;
0006301733;Fromagerie BEL Production France;2014;;;637000;
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2014;5060000;;;
0006704874;Novartis Pharma S.A.S;2014;;442000;141000;
0005305552;CHU de Caen;2014;;;227000;
0005500644;ENTREMONT;2014;;;631000;
0007001409;CANELIA;2014;;;256000;
0005503449;TRIBALLAT NOYAL - Usine SOJASUN;2014;;;258000;
0005701747;RVA;2014;;51200;977;
0006410873;KEM ONE;2014;;;566000;
0010900062;NIGAY S.A.S;2014;25100;;54800;
0005205103;ARKEMA  France SA;2014;;602000;27300;
0007002133;RLST Localinge;2014;105000;;7840;
0006702234;HYDRA BEAUTY AND CLEAN (HBC);2014;80000;;1550;
0005503427;Cité Marine;2014;;;167000;
0006105224;PRAYON;2014;860000;;2280;
0005601336;Cie FROMAGERE VALLEE DE L'ANCE;2014;;;283000;
0006301731;NOVANDIE;2014;310000;;2360;
0006102943;SATMA PPC;2014;278000;;2270;
0006202068;AHLSTROM-MUNKSJÖ ARCHES;2014;2260000;1010000;11000;
0005208206;ETS LN MAURICE;2014;;360000;;
0005301114;Blanchisserie Dieuzy;2014;55800;;319;
0010001318;MAINGOURD;2014;376000;;9510;
0005600390;PAPETERIES DE GIROUX  SA;2014;;417000;;
0006503183;HELYSEO;2014;;;71700;
0005702055;PONT SUR SEINE INDUSTRIES;2014;71200;;;
0009000016;Ecole Polytechnique;2014;;;203000;
0006102276;BRESSOR SA site de Servas;2014;501000;;29500;
0077218116;STEP - LE MANS - La Chauvinière;2014;131000;;42900;
0005401208;PRYSMIAN;2014;269000;;15600;
0005800404;SAIPOL;2014;;1060000;35900;
0006400347;MAJ SA;2014;103000;;1840;
0005500031;ELIS BRETAGNE (STE);2014;;;93600;
0005105666;GSM;2014;;465000;;
0005901215;VETOQUINOL SA;2014;22500;;30600;
0006103824;SNCF VOYAGEURS- TC AURA- UO de Vénissieux;2014;34100;;34400;
0006301423;LACTALIS NESTLE ULTRA-FRAIS MARQUES SA;2014;;;283000;
0005701128;PEUGEOT CITROEN MECANIQUE DE L'EST SNC;2014;307000;;;
0005101363;ARCELORMITTAL FRANCE;2014;;279000;19200;
0005202511;CELSA France SAS;2014;927000;;;
0007000720;Ferroglobe Manganèse France SAS;2014;;;68500;
0006402259;SERAMM Usine des boues;2014;;234000;74100;
0005702509;Malteries Soufflet;2014;291000;;;
0010001674;SANOFI WINTHROP INDUSTRIE;2014;;;63500;
0007002398;LIBERTY ASCOVAL;2014;;705000;58600;
0007201604;Armor Protéines site de Surgères;2014;569000;;;
0006505584;PLACOPLATRE;2014;79000;;7050;
0006802544;BASF HEALTH AND CARE PRODUCTS FRANCE;2014;;723000;;
0006600247;Orano Chimie Enrichissement Malvési;2014;;106000;141000;
0005900544;APERAM STAINLESS PRECISION;2014;;219000;13000;
0007000035;CARRIERE DHAINAUT;2014;385000;;121;
0006103999;COATEX (USINE 1 LUMIERE);2014;131000;;;
0006501038;Lallemand Specialty Cultures;2014;66000;;18500;
0005501252;DAREGAL;2014;;;56000;
0006102650;COMURHEX PIERRELATTE;2014;472000;;1220000;
0006700452;DMC SAS;2014;149000;;1790;
0005701238;FBM - Fonderie;2014;286000;;;
0006302023;CHAUCER FOODS SA;2014;69400;;;
0006600717;DEULEP;2014;;;77400;
0009000101;DGA Essais en vol Site d'Istres;2014;63800;;;
0006201943;SOCIETE MECANIQUE AUTOMOBILE DE L'EST (SMAE);2014;;;202000;
0005600332;MANUF FRANC PNEUMATIQ MICHELIN;2014;;;73000;
0005401506;REINE DE DIJON SAS;2014;;;72800;
0005501218;PDM INDUSTRIES;2014;;3460000;1710;
0006206174;SAS GRANULATS VICAT;2014;;374000;;
0005200812;ARIANEGROUP;2014;223000;;13200;
0007001242;Malteurop;2014;126000;;224;
0006501307;Arjowiggins Security SAS;2014;1170000;;;
0007000620;VYNOVA MAZINGARBE  SAS;2014;1330000;;;
0005301512;ELVIR S.A.S.;2014;;929000;5980;
0006301407;SAVONNERIE DE L'ATLANTIQUE;2014;120000;;3250;
0005302775;GILLOT SAS;2014;140000;129000;8890;
0005701719;TEREOS FRANCE;2014;97800;;216000;
0006103294;TECHNIQUES SURFACES ANDREZIEUX;2014;;;60500;
