identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0007000635;BEFESA  VALERA SAS;47896849800020;Port 8705 - 8705 Route Duvigneau;59820;GRAVELINES;NORD;HAUTS-DE-FRANCE;2.151903;51.012614;4326;2410Z;Sidérurgie;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005106416;SEDE ENVIRONNEMENT;31573284200531;LIEUDIT DERRIERE LES CARREAUX;80120;REGNIERE-ECLUSE;SOMME;HAUTS-DE-FRANCE;611313.000000;7021944.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0006302470;BRANGEON Recyclage;06220075300093;Chemin des Cuetteries;49125;TIERCE;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;441148.000000;6729954.000000;2154;3832Z;Récupération de déchets triés;5.(e);Installations destinées à l'élimination ou à la valorisation de carcasses et de déchets d'animaux d'une capacité de traitement de 10 tonnes par jour
0006302853;RPC BEAUTE MAROLLES;55207769500104;ZI La Touche;72260;MAROLLES-LES-BRAULTS;SARTHE;PAYS-DE-LA-LOIRE;500480.000000;6799876.000000;2154;2222Z;Fabrication d'emballages en matières plastiques;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006305388;ATELIER MECANIQUE DE PRECISION MOTHAIS;38138377700020;Zone d'Activité Nord, 16 rue de La Camamine;85150;LA MOTHE-ACHARD;VENDEE;PAYS-DE-LA-LOIRE;343241.000000;6622127.000000;2154;2562B;Mécanique industrielle;;
0006402287;AUTO CHOC;03702063300014;ZI de la Campanette Les Bernardines;06800;CAGNES-SUR-MER;ALPES-MARITIMES;PROVENCE-ALPES-COTE-D'AZUR;1035694.000000;6295757.000000;2154;4532Z;Commerce de détail d'équipements automobiles;;
0006505518;SDPM DECORAT. PROTECT. METAUX;30046336100026;33 rue louis Rameau;95870;BEZONS;VAL-D'OISE;ILE-DE-FRANCE;642361.000000;6869184.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006700793;MERCEDES-BENZ TRUCKS MOLSHEIM;39879638300022;11 rue Mercedes Benz;67120;MOLSHEIM;BAS-RHIN;GRAND-EST;1033136.000000;6835992.000000;2154;2920Z;Fabrication de carrosseries et remorques;;
0007001219;SOUFFLET ALIMENTAIRE;56880126000015;Rue du Petit Bruxelles, BP 79;59300;VALENCIENNES;NORD;HAUTS-DE-FRANCE;736450.000000;7028278.000000;2154;1061B;Autres activités du travail des grains;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0007001610;DEMARLE;95008046500046;parc des activites des ansereuilles;59136;WAVRIN;NORD;HAUTS-DE-FRANCE;695712.000000;7050864.000000;2154;2229B;Fabrication de produits de consommation courante en matières plastiques;;
0007201411;HEULIEZ BUS SA;31669699600032;La Crénuère BP27 Parc économique de RORTHAIS;79700;MAULEON;DEUX-SEVRES;NOUVELLE-AQUITAINE;419191.000000;6651337.000000;2154;2910Z;Construction de véhicules automobiles;;
0005200081;MUNKSJÖ ROTTERSAC SAS;80489728800010;Usine de Rottersac;24150;LALINDE;DORDOGNE;NOUVELLE-AQUITAINE;519453.000000;6417649.000000;2154;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0005200257;NOURYON PULP & PERFORMANCE CHEMICALS;45420088200065;Zone Industrielle du Bec d'Ambès, Route du Bec;33810;AMBES;GIRONDE;NOUVELLE-AQUITAINE;416583.000000;6443968.000000;2154;2013B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;4.(b).(iv);sels, tels que chlorure d'ammonium, chlorate de potassium, carbonate de potassium, carbonate de sodium, perborate, nitrate d'argent
0005200333;CLEAN 33;40766205500018;"Rue du Port ""Le Sapla""";33530;BASSENS;GIRONDE;NOUVELLE-AQUITAINE;421855.000000;6429155.460000;2154;8129B;Autres activités de nettoyage n.c.a.;;
0005200406;SAICA PACK FRANCE SAS;41013427400027;6 rue J. Blanc;33430;BERNOS-BEAULAC;GIRONDE;NOUVELLE-AQUITAINE;441959.000000;6368083.000000;2154;1721A;Fabrication de carton ondulé;;
0007206396;SEDE ENVIRONNEMENT;31573284200416;La Croix Baudy;86220;INGRANDES;VIENNE;NOUVELLE-AQUITAINE;516468.000000;6642111.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0006509020;VAL'HORIZON/ARAVIS;57820077600065;Lieu dit les platrières, rue de Paris;95680;MONTLIGNON;VAL-D'OISE;ILE-DE-FRANCE;648703.000000;6880773.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0007001579;VALNOR;74555011100421;RUE DE L'EGALITE - Lieu-dit La Poterie;62790;LEFOREST;PAS-DE-CALAIS;HAUTS-DE-FRANCE;705219.000000;7038198.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005100692;COFELY ex DALKIA;49968405800021;Rue du docteur Roy;02200;SOISSONS;AISNE;HAUTS-DE-FRANCE;722285.000000;6919896.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;;
0006503317;AVENYR (ex. YVELINES RECUPER);70980433000096;Avenue du Val, ZI de Limay;78520;LIMAY;YVELINES;ILE-DE-FRANCE;609151.000000;6876865.000000;2154;4531Z;Commerce de gros d'équipements automobiles;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006501921;TANNERIE DE MONTEREAU (ex GORDON CHOISY);66204483300033;5, rue de la Grande Haie;77130;MONTEREAU-FAULT-YONNE;SEINE-ET-MARNE;ILE-DE-FRANCE;697643.000000;6809608.000000;2154;1511Z;Apprêt et tannage des cuirs , préparation et teinture des fourrures;;
0006504715;Eau du Sud Parisien ESP;41003460701233;15, route de Saintry;91250;MORSANG-SUR-SEINE;ESSONNE;ILE-DE-FRANCE;662060.000000;6830192.000000;2154;3600Z;Captage, traitement et distribution d'eau;;
00       75100207;ELEVAGE AVICOLE LOZACH LE YAN;39485970600019;Gars an Bley;22720;SENVEN-LEHART;COTES-D'ARMOR;BRETAGNE;200148;2394447;27572;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille
0006506449;SA PSA - USO;55210055400021;23 RUE DU CAPITAINE GLARNER;93400;SAINT-OUEN;SEINE-SAINT-DENIS;ILE-DE-FRANCE;2.328690;48.905910;4326;7010Z;Activités des sièges sociaux;;
0006301145;PHYTEUROP;66658035200035;ZI Grande Champagne, Rue Pierre My;49260;MONTREUIL-BELLAY;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;462426.000000;6673831.000000;2154;2020Z;Fabrication de pesticides et d'autres produits agrochimiques;4.(d);Installations chimiques destinées à la fabrication industrielle de produits phytosanitaires et de biocides
0005802016;CONDIVEX;31234727100032;Zone Industrielle, Route de la Porte Rouge;27150;ETREPAGNY;EURE;NORMANDIE;599728.000000;6912076.000000;2154;8292Z;Activités de conditionnement;;
0006506711;PRODENE KLINT (laboratoires) mitry mory;73820071600020;2, rue Denis Papin, ZI DE MITRY COMPANS;77290;MITRY-MORY;SEINE-ET-MARNE;ILE-DE-FRANCE;673863.000000;6875942.000000;2154;2041Z;Fabrication de savons, détergents et produits d'entretien;4.(a).(xi);tensioactifs et agents de surface
0005200531;MAJ ELIS;77573383500570;8 Bis rue Franz Schrader;33000;BORDEAUX;GIRONDE;NOUVELLE-AQUITAINE;415164.000000;6421607.000000;2154;9601A;Blanchisserie-teinturerie de gros;;
0005202657;Sanders Euralis;79017329800023;13 avenue des Frères Lumière, BP 212;64140;LONS;PYRENEES-ATLANTIQUES;NOUVELLE-AQUITAINE;422854.000000;6251575.000000;2154;1091Z;Fabrication d'aliments pour animaux de ferme;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0005205711;FORD AQUITAINE INDUSTRIES;50967895900024;10 rue Saint Exupéry, ZI - BP 32;33290;BLANQUEFORT;GIRONDE;NOUVELLE-AQUITAINE;415394.000000;6430271.000000;2154;2932Z;Fabrication d'autres équipements automobiles;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005207666;NANNI INDUSTRIES SAS;38070763800017;ZI, 11 Avenue Mariotte;33115;LA TESTE-DE-BUSH;GIRONDE;NOUVELLE-AQUITAINE;372906.000000;6398461.000000;2154;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;;
0022200062;POTERIE DES TROIS ILETS;30319108400019;village de la poterie;97229;Les Trois-Îlets;MARTINIQUE;MARTINIQUE;714262.000000;1608119.000000;4559;2332Z;Fabrication de briques, tuiles et produits de construction, en terre cuite;3.(g);Installations destinées à la fabrication de produits céramiques par cuisson, notamment de tuiles, de briques (simples ou réfractaires), de carrelages, de grès ou de porcelaines d'une capacité de production de 75 tonnes par jour, ou d'une capacité de four de 4 m3 et d'une densité d'enfournement de 300 kg/m3 par four
0006103685;ARKEMA FRANCE;31963279000238;rue Henri MOISSAN, BP 20;69310;PIERRE-BENITE;RHONE;AUVERGNE-RHONE-ALPES;841994.000000;6513541.000000;2154;2013B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;4.(a).(vi);hydrocarbures halogénés
0005300311;SARL AUTO DESTRUCTION;50022318500017;ZI du Martray, Rue du Commerce;14730;GIBERVILLE;CALVADOS;NORMANDIE;460293.000000;6901675.000000;2154;3831Z;Démantèlement d'épaves;;
0007001167;ATLAS COPCO CREPELLE;45850148300085;2, place Guy de Dampierre;59000;LILLE;NORD;HAUTS-DE-FRANCE;705470.000000;7058482.000000;2154;2813Z;Fabrication d'autres pompes et compresseurs;;
0006102114;STS PLASTICS;82264377100030;180 ROUTE DE BUSSY;01580;IZERNORE;AIN;AUVERGNE-RHONE-ALPES;896625.000000;6570615.000000;2154;2229A;Fabrication de pièces techniques à base de matières plastiques;;
0006102410;STS COMPOSITES FRANCE;82445567900046;Z.I. de St Désirat/Champagne, Ecolanges;07340;SAINT-DESIRAT;ARDECHE;AUVERGNE-RHONE-ALPES;841304.000000;6464221.000000;2154;2932Z;Fabrication d'autres équipements automobiles;9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0007200719;ROY sa;62562026500011;Lieu-dit La Noubleau, CS 50001;79330;SAINT-VARENT;DEUX-SEVRES;NOUVELLE-AQUITAINE;453394.000000;6646699.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;3.(b);Extraction à ciel ouvert et exploitation en carrière lorsque la surperficie du site où sont effectuées des opérations d'extraction est égale à 25 hectares
0005302487;AUGROS COSMETIC PACKAGING;59204550400079;ZA LA  BRUYERE - BP 16, LE THEIL SUR HUISNE;61260;LE THEIL;ORNE;NORMANDIE;527342.000000;6798546.000000;2154;2229A;Fabrication de pièces techniques à base de matières plastiques;;
00       75290153;EARL HENAFF;33110150100012;Rosjourden;29140;TOURCH;FINISTERE;BRETAGNE;140823;2354105;27572;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille
00       75600101;SAS RANNOU;41131629200019;Kerzerrien;29190;PLEYBEN;FINISTERE;BRETAGNE;131900;2377360;27572;0146Z;Élevage de porcins;7.(a).(iii);disposant de 750 emplacements pour truies
0005302629;GUY DAUPHIN ENVIRONNEMENT;65382053000042;73 RUE LAZARE CARNOT - ZI NORD;61250;DAMIGNY;ORNE;NORMANDIE;484258.000000;6820283.000000;2154;3832Z;Récupération de déchets triés;;
0005302839;VALNOR;41030116200351;Le Mont Tornu;14370;AIRAN;CALVADOS;NORMANDIE;467805.000000;6893298.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005303553;RVA - M. ERMISSE Mickael;37910242900014;2, Le Marvis, Route de Cherbourg;50690;VIRANDEVILLE;MANCHE;NORMANDIE;358991.000000;6951865.000000;2154;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0005401118;SUEZ RV CENTRE EST;34348850800650;Route du Bois Morey, #2807;71210;TORCY;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;810158.000000;6632771.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005401130;EPUR - CENTRE;68705036900028;135 rue Lavoisier, #2743;71000;MACON;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;839786.000000;6577786.000000;2154;3832Z;Récupération de déchets triés;;
0005401138;UVE Dijon métropole;24210041000115;Rue Alexander Fleming;21000;DIJON;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;853810.000000;6697965.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0006103706;SIAP;34926770800015;ZI de la Pontchonnière, 422 route du Bois du Maine;69210;SAVIGNY;RHONE;AUVERGNE-RHONE-ALPES;823756.000000;6526201.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005401497;DESPLAT;72552063900016;60 route de Moissey;21130;AUXONNE;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;882889.000000;6680138.000000;2154;3832Z;Récupération de déchets triés;;
0005401237;EURO SILVER Saône Décapage;38102040300048;19 rue Pillet, #3079;71000;MACON;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;839817.000000;6579040.000000;2154;2561Z;Traitement et revêtement des métaux;;
0005401734;ELIS LES LAVANDIERES;06220100900214;Z.I. Des Charonnes;89100;MALAY-LE-GRAND;YONNE;BOURGOGNE-FRANCHE-COMTE;724903.000000;6785630.000000;2154;7729Z;Location et location-bail d'autres biens personnels et domestiques;;
0005500334;SECANIM BRETAGNE;40326475700036;ZONE INDUSTRIELLE DES ILES;22170;PLOUVARA;COTES-D'ARMOR;BRETAGNE;264243.000000;6836978.000000;2154;3832Z;Récupération de déchets triés;5.(e);Installations destinées à l'élimination ou à la valorisation de carcasses et de déchets d'animaux d'une capacité de traitement de 10 tonnes par jour
00       86276745;AXIOM;37809750500051;Chanteloup;86350;USSON-DU-POITOU;VIENNE;NOUVELLE-AQUITAINE;460600;2143600;27572;0146Z;Élevage de porcins;7.(a).(iii);disposant de 750 emplacements pour truies
0005500719;ITEC;33462790800018;ZAC de Lannuzel;29460;DIRINON;FINISTERE;BRETAGNE;163011.000000;6834932.000000;2154;2550B;Découpage, emboutissage;;
0005500761;BOLLORE (Odet);05580412400141;Usine d'Odet;29500;ERGUE-GABERIC;FINISTERE;BRETAGNE;177389.000000;6792675.000000;2154;2221Z;Fabrication de plaques, feuilles, tubes et profilés en matières plastiques;;
0005501441;CANON BRETAGNE;32799177400032;Les Landes de Beaugé;35341;LIFFRE;ILLE-ET-VILAINE;BRETAGNE;366265.000000;6798965.000000;2154;2823Z;Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques);;
0005501517;ETERNIT FRANCE;51532399600055;Rue Bahon Rault, CS 36805;35760;SAINT-GREGOIRE;ILLE-ET-VILAINE;BRETAGNE;351719.000000;6791938.000000;2154;2365Z;Fabrication d'ouvrages en fibre-ciment;;
00       75600345;SCEA DE KERMERRIEN;77748193800010;KERMERRIEN;22290;TREVEREC;COTES-D'ARMOR;BRETAGNE;202700;2420000;27572;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0005501697;ARDO GOURIN;31209793400011;Route de Carhaix, ZI de Guernéac'h;56110;GOURIN;MORBIHAN;BRETAGNE;211134.000000;6804610.000000;2154;1039A;Autre transformation et conservation de légumes;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0005602158;ECOVERT BOILON SARL;49018931300011;Les Gravières;63350;CULHAT;PUY-DE-DOME;AUVERGNE-RHONE-ALPES;724889.000000;6527004.000000;2154;0161Z;Activités de soutien aux cultures;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0005503320;COOPERL ARC ATLANTIQUE;38398687400097;6, rue ampère;22000;SAINT-BRIEUC;COTES-D'ARMOR;BRETAGNE;276633.000000;6837882.000000;2154;1013A;Préparation industrielle de produits à base de viande;;
0005505250;AFM RECYCLAGE Environnement;38348263500471;Zone artisanale de Dily;22350;PLUMAUDAN;COTES-D'ARMOR;BRETAGNE;322566.000000;6819085.000000;2154;3831Z;Démantèlement d'épaves;;
0005600124;REP CASS AUTO SARL;38836381400012;Dejou;15130;ARPAJON-SUR-CERE;CANTAL;AUVERGNE-RHONE-ALPES;660380.000000;6422865.000000;2154;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0005702086;ASSA ABLOY AUBE ANJOU;55205267200078;Etablissement de Sainte-Savine, Impasse Leon Lecornu;10300;SAINTE-SAVINE;AUBE;GRAND-EST;776931.000000;6800242.000000;2154;2572Z;Fabrication de serrures et de ferrures;;
0005600390;PAPETERIES DE GIROUX  SA;38848049300013;Giroux gare, BP 6;63880;OLLIERGUES;PUY-DE-DOME;AUVERGNE-RHONE-ALPES;745939.000000;6510810.000000;2154;1712Z;Fabrication de papier et de carton;6.(a);Installations industrielles destinées à la fabrication de pâte à papier à partir du bois ou d'autres matières fibreuses
0005601636;VALTOM;24630007300011;lieu-dit du Poyet;63600;AMBERT;PUY-DE-DOME;AUVERGNE-RHONE-ALPES;758172.000000;6490601.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0006103723;GEPEIF STATION EPUR. DES INDUS;31239554400017;Rue Descartes;69190;SAINT-FONS;RHONE;AUVERGNE-RHONE-ALPES;844093.000000;6511641.000000;2154;3600Z;Captage, traitement et distribution d'eau;5.(g);Installations autonomes de traitement des eaux industrielles usées provenant d'une ou de plusieurs des activités énumérées dans la présente annexe d'une capacité de 10 000 m3 par jour 
0006401000;ORTEC INDUSTRIE / VALORTEC;06080139600338;Quartier des gabelles – Chemin Départemental 20f;13340;ROGNAC;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;878454.000000;6268628.000000;2154;3812Z;Collecte des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006600688;DUMAS RECUPERATION SARL;49786953700017;384 chemin de la Coste, Colombier;30200;SABRAN;GARD;OCCITANIE;826126.000000;6340885.000000;2154;3831Z;Démantèlement d'épaves;;
0006300878;MICHELIN;85520050701379;Route de Nantes - ZI Sainte-Anne;85000;LA ROCHE-SUR-YON;VENDEE;PAYS-DE-LA-LOIRE;361939.000000;6631870.000000;2154;2211Z;Fabrication et rechapage de pneumatiques;;
0007202462;AUTO PIECES;48087050000018;98 RUE DE L ATLANTIQUE;79200;LE TALLUD;DEUX-SEVRES;NOUVELLE-AQUITAINE;447274.000000;6619631.000000;2154;4677Z;Commerce de gros (commerce interentreprises) de déchets et débris;;
0007202738;DERICHEBOURG;38348263500604;ZA de la Pazioterie, (case 241);86600;COULOMBIERS;VIENNE;NOUVELLE-AQUITAINE;485746.000000;6603301.000000;2154;3832Z;Récupération de déchets triés;;
0006600760;IRIS;43399614700032;1126a avenue du Moulinas;30340;SALINDRES;GARD;OCCITANIE;791977.000000;6340767.000000;2154;8299Z;Autres activités de soutien aux entreprises n.c.a.;;
0006601697;Société EVOLIA;43398630400023;Impasse des Jasons, B.P. 18066;30000;NIMES;GARD;OCCITANIE;807713.000000;6299922.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0006401033;Air Liquide France Industrie;31411950400145;Site d'ArcelorMittal, Usine Fos Audience;13270;FOS-SUR-MER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;853636.000000;6264073.000000;2154;2011Z;Fabrication de gaz industriels;;
0006104049;PYRAGRIC INDUSTRIE;39325385100017;639 Boulevard de l'Hippodrome;69140;RILLIEUX-LA-PAPE;RHONE;AUVERGNE-RHONE-ALPES;846243.000000;6525580.000000;2154;4675Z;Commerce de gros (commerce interentreprises) de produits chimiques;;
0006600842;LE RESERVOIR MASSAL;34535562200019;Chemin des Sept Fonts, BP 10026;34301;AGDE;HERAULT;OCCITANIE;739409.000000;6246145.000000;2154;2529Z;Fabrication d'autres réservoirs, citernes et conteneurs métalliques;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0007000666;ARDO-VIOLAINES SAS;41487961900016;Chemin de la Cochiette;62138;VIOLAINES;PAS-DE-CALAIS;HAUTS-DE-FRANCE;684735.000000;7050754.000000;2154;1039A;Autre transformation et conservation de légumes;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0007405799;REVIVAL NANTERRE;61662009200562;50 AVENUE DES GUILLERAIES;92000;NANTERRE;HAUTS-DE-SEINE;ILE-DE-FRANCE;640003.000000;6866591.000000;2154;3832Z;Récupération de déchets triés;;
00       29227037;LE GUELAFF Martine;40892098100011;Restangoff;29246;POULLAOUEN;FINISTERE;BRETAGNE;157125;2388011;27572;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille
0010000648;Ciments Calcia - SITE DE VILLIERS AU BOUIN;65480068900014;Usine de Villiers-au-Bouin;37330;VILLIERS-AU-BOUIN;INDRE-ET-LOIRE;CENTRE;447700;2288268;27572;2351Z;Fabrication de ciment;3.(c).(i);de clinker (ciment) dans des fours rotatifs d'une capacité de production de 500 tonnes par jour
0010001392;SAINT GOBAIN MATERIAUX CERAMIQUES;39957153800020;17 rue de l'Artisanat;45320;COURTENAY;LOIRET;CENTRE;705290.000000;6771285.000000;2154;2399Z;Fabrication d'autres produits minéraux non métalliques n.c.a.;;
0006103933;HIT TS;47988565900025;4 rue Lavoisier;69680;CHASSIEU;RHONE;AUVERGNE-RHONE-ALPES;852962.000000;6516667.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006104374;MITHIEUX ET FILS;74732008300039;570, Avenue de Villarcher, ZI des Landiers Nord;73000;CHAMBERY;SAVOIE;AUVERGNE-RHONE-ALPES;924948.000000;6505697.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006104622;VALLIER PRODUITS PETROLIERS;40407573100012;1228 avenue du Stade;74970;MARIGNIER;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;970318.000000;6559342.000000;2154;4671Z;Commerce de gros (commerce interentreprises) de combustibles et de produits annexes;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006401055;GIE Terminal de la CRAU;30207943900048;Secteur 823;13270;FOS-SUR-MER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;809450.000000;1833200.000000;27572;5210B;Entreposage et stockage non frigorifique;;
0006505063;VARENNES PIECES AUTOS;42021165800018;route de Tremblay;91480;VARENNES-JARCY;ESSONNE;ILE-DE-FRANCE;668266.000000;6843039.000000;2154;3831Z;Démantèlement d'épaves;;
0006601065;OCREAL;40213649300028;Lieu-dit Les Roussels, RN 113;34400;LUNEL-VIEL;HERAULT;OCCITANIE;787267.000000;6286754.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
00       50189001;GAEC DESLANDES;38865299200016;La Salais;50140;FONTENAY;MANCHE;NORMANDIE;351787;2408688;27572;0150Z;Culture et élevage associés;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
00       29210224;SARL BERTHEVAS;35132388600017;Quillien;29420;PLOUVORN;FINISTERE;BRETAGNE;130011;2416849;27572;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0007000672;RUBIS TERMINAL DUNKERQUE UNICAN;80104464500027;Port 2424 - Rue Claude Vandamme;59140;DUNKERQUE;NORD;HAUTS-DE-FRANCE;654833.000000;7104896.000000;2154;5210B;Entreposage et stockage non frigorifique;;
0007004023;MOURAD AUTO;42807542800014;202, rue de la Blanche porte;59200;TOURCOING;NORD;HAUTS-DE-FRANCE;710262.000000;7069184.000000;2154;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0006104716;CATIDOM SA;30185794200033;ZI des Césardes - 25 chemin de la Croix, Seynod - BP 40066;74600;SEYNOD;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;938587.000000;6536674.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
00       22165001;GAEC DES MEZERAIS;78811773700015;LES MEZERAIS;22150;PENGUILY;COTES-D'ARMOR;BRETAGNE;242051;2385837;27572;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
