identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0005302582;SOFEDIT SAS;2006;135000;0;51000;0
0006700817;LES JUS DE FRUITS D'ALSACE;2006;526000;0;2650;0
0006105224;PRAYON;2006;1130000;0;0;0
0006103013;BATH Toilettes et accessoires ALLIBERT TS;2006;264000;0;0;0
0010000635;Recipharm Monts;2006;64300;0;4540;0
0005102328;PROSPA;2006;40700;0;9860;0
0006600430;Société EXPANSIA;2006;1200000;0;4030;0
0005501486;CARGILL;2006;0;475000;16600;0
0005302864;MONT BLANC SAS;2006;425000;0;64;0
0006400989;Basell Fos SAS;2006;0;0;518000;0
0006200104;Brasserie Champigneulles;2006;0;0;789000;0
0005100430;ELCHAIS ( ex SENSIENT NATURAL ING.;2006;105000;0;0;0
0006302278;L'ABEILLE;2006;0;0;276000;0
0005100293;EVERBAL PAPETERIE;2006;364000;577000;1580;0
0006302293;Fromagerie de Vihiers;2006;0;0;72300;0
0006400619;Saint Louis Sucre (Etablissement de Marseille);2006;0;0;52600;0
0006200199;SAINT GOBAIN PAM (Usine Foug);2006;721000;1740000;25800;0
0006301151;SOCOPA VIANDES Site d'EVRON;2006;0;0;366000;0
0006102753;STORENGY;2006;82100;0;492;0
0005500705;SOCIETE BIOCEVAL;2006;97100;0;9710;0
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);2006;0;0;99300;0
0005901306;PSA AUTOMOBILES SA;2006;0;175000;57200;0
0006104032;VON ROLL FRANCE;2006;118000;0;1140;0
0006103244;CANDIA;2006;4720000;0;0;0
0006802467;SOCIETE FROMAGERE DE RODEZ;2006;0;475000;240000;0
00       74224460;FRUITE SAS;2006;2740;0;75700;0
0006102968;CATERPILLAR FRANCE - site de Grenoble;2006;323000;0;51500;0
0005500872;USINE DE SURGELATION DE LANDERNEAU;2006;0;0;114000;0
0006600432;SANOFI-CHIMIE;2006;1080000;0;12100;0
0005800350;ERAMET;2006;0;0;762000;0
0005600410;LABORATOIRES MSD-CHIBRET SNC;2006;0;0;100000;0
0010000612;SETS;2006;57100;0;1950;0
0006700613;LIEBHERR FRANCE SAS;2006;0;0;64400;0
0006506909;SIH;2006;0;0;89500;0
0007201652;SOFIVO SAS;2006;119000;0;1800;0
0006301359;SISF (Sté Industrielle de St-Florent);2006;0;125000;235000;0
0006700472;PAPETERIES DU RHIN;2006;503000;0;6800;0
0005401115;Corden Pharma (ex. SYNKEM);2006;0;0;52700;0
0006103190;TREDI;2006;1610000;0;154000;0
0005101268;FINISHTEX;2006;114000;0;519;0
0006102899;PAPETERIES DE LA GORGE;2006;0;357000;0;0
0006103953;Cibévial sa;2006;0;0;128000;0
0006301344;Syner'Val;2006;0;38600;20200;0
0006504918;ANETT TROIS;2006;98900;0;8500;0
0007403805;Etablissement Industriel de Bobigny;2006;498000;0;0;0
00       61138004;TRAITEUR DE LA TOUQUES;2006;0;0;52500;0
00       74116050;besnier etaux;2006;0;0;105000;0
0005503325;CONSERVES STEPHAN;2006;0;0;70200;0
0006103724;KEM ONE ETABLISSEMENT DE SAINT FONS;2006;2730000;2730000;21400;0
0006102435;LAFARGE CIMENTS;2006;565000;0;0;0
0005302589;ESSITY OPERATIONS LE THEIL;2006;562000;0;0;0
0005802648;BASF Agri-Production SAS;2006;6110000;0;26000;0
0006104340;NICHE FUSED ALUMINA;2006;215000;0;675;0
0005500231;CELTIGEL;2006;72800;0;25900;0
0005900608;PEUGEOT CITROEN SOCHAUX SNC;2006;0;2940000;185000;0
0012400003;VALDOIE MICA SAS;2006;0;443000;439;0
0005102088;Le JERSEY de PARIS;2006;93500;0;0;0
0006503523;CNIM THIVERVAL GRIGNON;2006;0;0;152000;0
0006304665;SCICA POMANJOU;2006;0;0;60100;0
0006105222;ELKEM SILICONES FRANCE;2006;10800000;0;0;0
0005205111;SETHELEC SNC;2006;50200;0;102;0
0007000581;ASTRAZENECA DUNKERQUE PRODUCTION;2006;0;0;154000;0
0006802298;SAS TARNAISE DES PANNEAUX;2006;0;362000;8360;0
0006301007;HERBIGNAC CHEESE INGREDIENTS;2006;206000;0;68300;0
0007000747;SOGEFI SUSPENSIONS FRANCE SA  (ex ALLEVA;2006;48500;0;20900;0
0006400928;APPRYL;2006;0;78000;0;22800000
0005501608;RONSARD SAS;2006;227000;0;19400;0
0005701552;ADM Bazancourt SASU;2006;791000;0;0;0
0005201261;ARIANEGROUP;2006;0;1580000;72200;0
0005701929;LISI AEROSPACE;2006;91500;0;11400;0
0007000785;EQIOM Cimenterie de Lumbres;2006;300000;0;13200;0
0005500035;KERMENE;2006;0;899000;39700;0
0005900645;FAURECIA Systèmes d'Echappement;2006;0;1070000;3570;0
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2006;132000;139000;15900;0
0006104050;NEOVALY;2006;0;0;172000;0
0022200009;LA MARTINIQUAISE DE VALORISATION S.A.;2006;0;0;66500;0
0007201587;HEULIEZ SAS_Fab. Régionale du Bocage FRB;2006;0;0;65100;0
0005501605;SPI;2006;113000;0;26000;0
0005600027;COSMETIQUE ACTIVE PRODUCTION;2006;0;0;93800;0
0007403229;CHAUFFERIE HENRI MONDOR;2006;0;0;311000;0
0005301827;CARGILL FRANCE SAS - site de Baupte;2006;85500;276000;459000;0
00       24370002;FROMAGERIE DES CHAUMES;2006;0;0;290000;0
0006700760;MAHLE BEHR France;2006;1430000;0;17800;0
0006104565;SYND MIXTE DU LAC D ANNECY;2006;0;0;330000;0
0006803359;MAJ ELIS Midi-Pyrénérs;2006;0;0;60100;0
0007201641;GASTRONOME NUEIL;2006;0;0;159000;0
0005801304;WILD France;2006;71500;253000;27200;0
0007201986;SNPE;2006;0;1340000;27200;0
0007000962;IMERYS ALUMINATES - Usine de Dunkerque;2006;0;0;92100;0
0010001733;MARS PF FRANCE;2006;599000;0;0;0
0006303152;ARRIVE;2006;0;0;111000;0
0006506043;CGECP;2006;111000;0;18500;0
0007000490;RDM BLENDECQUES SAS;2006;0;2180000;14400;0
0005200575;POLYCLINIQUE BORDEAUX NORD AQUITAINE;2006;0;0;52200;0
0007001689;RLST ELIS;2006;0;0;89400;0
0006200139;CROWN BEVCAN;2006;30000;0;98000;0
0007000738;BIGARD;2006;0;0;116000;0
0007202069;Sté Jas HENNESSY & Co - La Richonne;2006;63900;44400;63100;0
0010100096;ENTREMONT - Usine de Trébillet;2006;0;512000;0;0
0006503224;INITIAL;2006;156000;0;0;0
0006402706;EURENCO Sorgues;2006;4680000;361000;12300;0
0005800620;SAFRAN AEROSYSTEMS;2006;178000;0;2130;0
0005800611;NOVANDIE;2006;318000;0;3390;0
0006601278;Timac AGRO SETE;2006;0;0;81100;0
0005302137;HME BRASS FRANCE SAS;2006;204000;0;0;0
0005801573;MALTERIES SOUFFLET;2006;281000;0;0;0
0006702686;TRONOX FRANCE SAS;2006;622000;119000;67500;0
0006401012;COMPAGNIE PETROCHIMIQUE DE BERRE SAS;2006;0;2280000;104000;0
0005801011;N.S.F.;2006;669000;0;2100;0
0005300004;ATEMAX France - Usine de St Langis;2006;0;0;131000;0
0006700541;EUROGLAS;2006;0;6570000;14700;0
0006205449;SOCIETE DES FOURS A CHAUX DE SORCY;2006;292000;0;0;0
0005504457;COMPAGNIE DES PECHES PRODUCTION;2006;72500;0;8380;0
0005701475;OI Manufacturing france;2006;67100;0;13100;0
0005702721;SAICA PAPER EL;2006;2410000;0;3770;0
0006600526;GRAP'SUD Cruviers;2006;51500;0;75500;0
0005800576;LINCOLN ELECTRIC FRANCE;2006;174000;0;4100;0
0006200939;LACTO SERUM FRANCE;2006;1230000;725000;10900;0
0005401320;FACOM;2006;90600;0;6260;0
00       61001001;SELVI;2006;0;0;51300;0
0006400333;ROBERTET SA;2006;0;0;64300;0
0005901243;EUROSERUM;2006;0;1030000;0;0
0007202117;ANETT UN s.a.r.l.;2006;141000;0;0;0
0010002253;Etablissement de PITHIVIERS LE VIEIL;2006;123000;0;0;0
0006802519;GIAT Industries - Centre de Tarbes;2006;304000;0;0;0
0005701082;TREFIMETAUX SAS;2006;0;2660000;24500;0
0005202342;TORAY CARBONS FIBERS EUROPE SA;2006;161000;0;7750;0
0005401104;EUROSERUM;2006;581000;416000;0;0
0005101668;ARKEMA;2006;0;0;61300;0
0005501246;BOUTET NICOLAS;2006;322000;0;32300;0
0005200016;EURENCO (ex-BERGERAC NC);2006;70900;8200000;0;0
0007000646;BONDUELLE EUROPE LONG LIFE (BELL) ex BCI;2006;2030000;0;0;0
0005701092;ESTAMFOR;2006;126000;0;7000;0
0006200909;AHLSTROM-MUNKSJÖ STENAY SAS;2006;0;2960000;12000;0
0006501363;CIPEL;2006;0;0;90300;0
0005102490;SITPA  Rosieres;2006;0;0;1060000;0
0007001055;SEVELNORD;2006;309000;0;34800;0
0005100521;TEREOS FRANCE;2006;0;4880000;85000;0
0005102598;Cristal Union, établissement de Sainte Emilie;2006;387000;0;0;0
0006202065;European Printed Products (E2P);2006;0;51600;0;0
0006702583;ELECTRICTE de STRASBOURG;2006;895000;0;0;0
0022200048;SNEMBG;2006;0;0;112000;0
0005500088;FERTIVAL SA;2006;0;0;62000;0
0006302129;UIOM de La Roseraie;2006;0;0;52600;0
0005503896;SOCIETE LAITIERE DES VOLCANS D'AUVERGNE, toury;2006;0;0;126000;0
0005501190;SOCABAQ;2006;0;0;115000;0
0006400791;AP-HM (Hôpital Nord);2006;0;0;118000;0
0006301585;IGRECA;2006;0;0;122000;0
0006301564;FROMAGERIES LESCURE;2006;22900;52100;35700;0
0005502078;SNC SALAISONS CELTIQUES;2006;126000;0;17000;0
0005101072;REGEAL;2006;139000;0;4750;0
00       35288008;Sté COMAPECHE;2006;0;0;496000;0
0006700465;MAHLE Pistons France;2006;0;0;131000;0
0005801355;LEGRAND Montville;2006;91400;0;2630;0
0005100567;POMLY;2006;77800;82300;40700;0
0006802544;BASF HEALTH AND CARE PRODUCTS FRANCE;2006;0;1460000;5930;0
0007000750;RECYTECH;2006;53800;0;39600;0
0010002231;SOCIETE JACOBI CARBONS FRANCE;2006;125000;0;10900;0
0005104869;KME France SAS;2006;29500;3870000;12800;0
0007201158;LIBERTY FOUNDRY POITOU;2006;0;217000;12900;0
0006104379;ARKEMA USINE DE LA CHAMBRE;2006;5470000;6790000;6030;0
0005800429;AHLSTROM-MUNKSJO SPECIALTIES;2006;0;1170000;0;0
0007000725;ROQUETTE TEXTILES;2006;0;203000;6240;0
0006102824;VICAT;2006;1040000;0;33000;0
0005600467;Société des Eaux de VOLVIC;2006;2700000;0;49400;0
0010000968;DSS Paper Coullons;2006;0;136000;101000;0
0006103291;SNF SA ANDREZIEUX;2006;0;0;329000;0
0006103381;INDUSTEEL FRANCE;2006;0;226000;51200;0
0007000663;UNIPER FRANCE POWER SAS ex-EON ex-SNET;2006;413000;1480000;0;0
0007001304;WIZPAPER SAS;2006;2100000;7200;1620;0
0006501812;AGRANA FRUITS FRANCE (ex ATYS);2006;193000;0;15900;0
0006202256;OI Manufacturing France;2006;0;438000;54700;0
0005301510;SOCIETE FROMAGERE DE SAINTE CECILE;2006;0;0;375000;0
0005101910;VALEO EMBRAYAGES;2006;0;0;75800;0
0006300988;FLEURY MICHON LS;2006;0;0;238000;0
0010005083;SKF FRANCE;2006;105000;0;1670;0
0005600372;CONSTELLIUM ISSOIRE;2006;583000;1720000;120000;0
00       25531010;FROMAGERIE DE CLERVAL;2006;171000;0;130000;0
0006301430;UNITED BISCUITS- BISCUITERIE NANTAISE;2006;0;0;65000;0
0006300962;MARIE FRAIS;2006;0;0;141000;0
0006000336;PHOTONIS FRANCE SAS;2006;0;0;51700;0
0006501928;GENERIS;2006;57100;0;1600;0
0011000005;TEINTURES ET APPRETS DANJOUX;2006;0;19300;160000;0
0005701609;SAS GIVAUDAN France;2006;318000;0;0;0
0006803194;PROLAINAT SA;2006;0;0;126000;0
0006301022;TEREOS Etablissement de Nantes;2006;0;3170000;32800;0
0010000765;SYNTHRON;2006;271000;0;0;0
0006201556;SOCIETE MECANIQUE AUTOMOBILE DE L EST (SMAE);2006;74800;0;25000;0
0006102152;CARRIER SCS;2006;293000;0;0;0
0005100191;NEXANS WIRES CHAUNY;2006;76900;0;100;0
0010003954;SARL BLANCHISSERIE BLESOISE;2006;0;0;60000;0
0007201450;PLACOPLATRE (PLACO SAINT-GOBAIN);2006;0;396000;0;0
0007201097;KRATON (ex ARIZONA CHEMICAL);2006;0;0;95000;0
0006104459;TECHCI RHONE ALPES;2006;91300;0;434;0
0010001721;ORGAPHARM Etablissement secondaire;2006;3290;0;53800;0
0006700800;BRASSERIE METEOR;2006;23300;37900;224000;0
0005501487;OVAKO;2006;59000;0;0;0
0006301177;CHARAL;2006;0;0;355000;0
0006303453;OVOTEAM;2006;0;0;113000;0
0005501132;JEAN HENAFF PRODUCTION;2006;70100;0;11;0
0005801215;MILLENNIUM CHEMICALS SAS;2006;0;0;579000;0
0005202016;Usine DRT Vielle-Saint-Girons;2006;865000;0;18100;0
0005500759;TIPIAK PCS Cornouaille;2006;5950;0;74000;0
0005401359;Salzgitter Mannessmann Stainless Tubes France;2006;0;532000;10600;0
0006803840;SAS Robert BOSCH;2006;0;0;88400;0
0010000220;SEALED AIR  SAS;2006;116000;0;64000;0
0006701021;OCTAPHARMA S.A.S;2006;811000;0;137000;0
0005202503;BONCOLAC;2006;0;0;61100;0
0006802181;Aubert et Duval usine de Pamiers;2006;0;4120000;36300;0
0006103052;PAPETERIES DU PONT DE CLAIX;2006;1520000;0;0;0
0005800299;TOTAL FLUIDES;2006;0;0;356000;0
0006401556;ORANGINA SUNTORY FRANCE PRODUCTION;2006;755000;0;808;0
0005202240;UPSA SAS;2006;0;0;95200;0
0005501863;SAS ENTREMONT;2006;0;3500000;908;0
0006000346;Papeteries et cartonneries Lacaux Frères;2006;0;369000;0;0
0005100964;INITIAL;2006;52800;0;0;0
0006301114;SECANIM CENTRE;2006;0;0;60900;0
0005800404;SAIPOL;2006;0;1200000;69800;0
0010001744;DURALEX INTERNATIONAL;2006;76500;0;345;0
00       87085001;REGIE MUNICIPALE DE L'ABATTOIR DE LIMOGES;2006;0;0;94000;0
0006102016;ELECTRICFIL AUTOMOTIVE;2006;0;140000;15000;0
0006104374;MITHIEUX ET FILS;2006;0;0;53000;0
0005800496;EXXONMOBIL CHEMICAL FRANCE;2006;786000;0;5190;0
0006205703;SOVOS Tannerie Grosjean;2006;53000;6100;440;0
0006000361;Société BLEDINA;2006;0;0;727000;0
0005801222;LES ATELIERS DU GOUT;2006;0;0;80600;0
0005201262;ARIANEGROUP;2006;66600;0;799;0
0006301139;BSN medical SAS;2006;26900;97700;9600;0
0006105003;MAJ ELIS LOIRE;2006;101000;0;682;0
0006802459;PECHDO SA TANNERIES NOUVELLES;2006;0;63200;0;0
0005205559;STEICO Casteljaloux;2006;0;265000;1850;0
0005401208;PRYSMIAN;2006;824000;0;6470;0
0005514248;NAVAL GROUPE (ex DCNS);2006;0;0;170000;0
0009000005;DGA Essais propulseurs;2006;62900;0;4100;0
0006401988;APTUNION;2006;84800;0;8900;0
0010001574;ELVIA PCB;2006;0;0;71600;0
0006700501;Pascual Jus de Fruits;2006;0;0;230000;0
0006802513;FERROPEM;2006;0;952000;0;0
0006600672;SIRAP GEMA;2006;169000;0;2600;0
0005508884;LES VOLAILLES DE KERANNA;2006;178000;0;101000;0
0005511494;INITIAL;2006;28600;0;23900;0
0005500127;ELCI;2006;0;0;52000;0
0010300110;REFRESCO Site de Margès;2006;464000;0;9840;0
0006400488;Papeteries de Gromelle;2006;0;529000;4690;0
0005701253;SAINT-GOBAIN PAM;2006;0;4490000;18800;0
0005101637;OLEON (ex NOVANCE);2006;2140000;0;0;0
0005801743;DRAKA PARICABLE;2006;169000;0;2670;0
0005702055;PONT SUR SEINE INDUSTRIES;2006;130000;0;0;0
0007000794;VERSALIS FRANCE SAS Dunes;2006;0;0;3660000;0
0006506552;Centre de Production de Vitry-sur-Seine;2006;1320000;14500000;2360000;0
0006802257;BIGARD;2006;0;0;166000;0
0006202530;ANETT ALSACE LORRAINE (ex ANETT QUATRE);2006;70000;0;0;0
0005702129;CRISTAL UNION;2006;2630;1160000;5300;0
0005202507;SAFRAN Helicopter Engines;2006;640000;802000;31000;0
0006401622;CHAUX DE LA TOUR;2006;46600;0;10700;0
0005101901;GOODYEAR DUNLOP TIRES Amiens SUD;2006;971000;0;0;0
0005102505;ROYE sucrerie et conditionnement;2006;212000;0;6170;0
0006104367;PLACOPLATRE;2006;254000;0;7760;0
0005500062;dominique Riou;2006;0;0;75800;0
0006503325;SEQENS (ex PCAS );2006;0;0;81500;0
0006201311;SETFORGE SOCIETE NOUVELLE;2006;0;0;165000;0
0007002398;LIBERTY ASCOVAL;2006;0;930000;44500;0
0006102715;GERFLOR PROVENCE SNC;2006;163000;0;2490;0
0005102302;SPCH;2006;141000;0;18700;0
0005600174;MFP MICHELIN;2006;0;0;54000;0
0006802516;IMERYS;2006;0;3130000;0;0
0005102362;AJINOMOTO FOODS EUROPE;2006;5310000;0;0;0
0005100494;NOVABION;2006;0;177000;3560;0
0005500471;SVA JEAN ROZE;2006;96600;0;70500;0
0006803059;ANETT 5;2006;0;0;72900;0
0005701128;PEUGEOT CITROEN MECANIQUE DE L'EST SNC;2006;441000;0;0;0
0006400990;KEM ONE France;2006;97400;0;1130000;0
0007001050;CENTRE HOSPITALIER DE VALENCIENNES;2006;0;0;272000;0
0006700677;Charcuterie Alsacienne de Molsheim ILLER S.A;2006;0;0;68100;0
0005401305;Aluminium France Extrusion ST-FLORENTI;2006;0;264000;21000;0
00       59036001;GROUPE BIGARD;2006;0;0;55300;0
0006802640;Sage Automotive Interiors France;2006;160000;0;19000;0
0005501383;LAITERIE CORALIS;2006;84800;0;56200;0
0007000937;Etablissement de Marconnelle;2006;214000;0;1260;0
00       29051020;La Lampaulaise site de Quimper usine de Quimper;2006;0;0;81100;0
0007000854;BALL PACKAGING EUROPE BIERNE SAS;2006;0;0;172000;0
0010000073;BEAUFOUR IPSEN INDUSTRIE;2006;5280;0;52600;0
0006802449;NUTRIBIO;2006;162000;0;299000;0
0006400572;COCA COLA ENTREPRISE;2006;0;0;455000;0
0006700516;BRASSERIE LICORNE;2006;0;0;280000;0
0007203926;Ciments Calcia;2006;166000;0;19700;0
0005502077;CELVIA SERENT;2006;0;0;113000;0
0005202850;FROMAGERIE DES CHAUMES VIODOS;2006;0;0;123000;0
0005901367;LE FRANCOMTOIS;2006;0;876000;63400;0
0022200064;SNYL (Sté Nouvelle des Yaourts Littée);2006;3360;0;72200;0
0006102564;BOIRON FAUGIER G.I.E;2006;300000;0;11000;0
0005300092;RENAULT TRUCKS;2006;3120;154000;62400;0
0006802192;MONTFERRIER;2006;0;542000;0;0
0007001033;PINGUIN (ex SICA DE LA VALLEE DE LA LYS);2006;0;0;183000;0
0006301770;Chantiers de l'Atlantique;2006;0;0;135000;0
0006700653;TRONOX France SAS;2006;362000;1710000;285000;0
0006000385;INTERNATIONAL PAPER;2006;0;22300000;0;0
0006104017;GAMBRO INDUSTRIE;2006;7340;0;204000;0
0006102124;VERALLIA Lagnieu;2006;116000;0;17300;0
0005800540;DA ALIZAY;2006;23600000;0;68000;0
0006103493;VERALLIA FRANCE (ST GOBAIN EMBALLAGE);2006;54900;10900;14500;0
0007001030;SICAL;2006;631000;0;0;0
0006802662;LA FORGE;2006;0;334000;0;0
0005800552;GLAXOSMITHKLINE;2006;0;0;137000;0
0005101505;HEXION Specialty chemicals - RIBECOURT;2006;231000;294000;3960;0
0005501502;CONTITECH AVS FRANCE;2006;0;58800;10900;0
0006703886;MESSIER SERVICES;2006;321000;0;12000;0
0006304426;NAVAL Group;2006;0;7180000;28200;0
0005104648;Chemours (France) S.A.S;2006;0;199000;889;0
0005501351;NOBELSPORT;2006;0;521000;21400;0
0010001002;AALBERTS  integrated (PEGLER YORKSHIRE);2006;90600;0;3750;0
0005900244;sté KME (ex Zindel);2006;95700;0;0;0
0010500025;Source Badoit;2006;262000;0;68100;0
0010001460;PFMP PROGIPHARM;2006;37500;0;164000;0
0005800483;EUROFOIL FRANCE;2006;62700;192000;0;0
0010000313;PAULSTRA;2006;242000;0;0;0
0006700464;ETEX FRANCE BUILDING PERFORMANCE;2006;201000;0;2160;0
0006201118;Unité d'Exploitation La Houve 'Siège 2';2006;11300000;0;0;0
0010001145;ESSITY OPERATIONS FRANCE;2006;543000;1760000;49600;0
0006202396;EGGER PANNEAUX ET DECORS;2006;0;30300;45900;0
0005401298;EURIAL ULTRA FRAIS;2006;388000;0;248000;0
0005301060;COOPERATIVE ISIGNY SAINTE MERE;2006;537000;0;50900;0
0006103050;SINTERTECH;2006;0;0;626000;0
0006802215;DANONE;2006;0;578000;0;0
0006301086;EURIAL FOOD SERVICE ET INDUSTRY;2006;336000;0;31100;0
0006200499;SAM RIVA;2006;0;1140000;0;0
0006506453;Dalkia Wastenergy;2006;0;1630000;4550;0
0006202229;PAPETERIES DE CLAIREFONTAINE;2006;0;3280000;0;0
0007000481;HSWT;2006;0;418000;294000;0
0006400651;ARKEMA FRANCE SA;2006;1770000;0;21700;0
0010600063;GERFLOR TARARE SNC;2006;0;0;173000;0
0006700536;Sénerval UVE;2006;728000;0;3950;0
0006102267;SIEGFRIED St Vulbas SAS;2006;850000;0;74000;0
0005501217;NESTLE PURINA PETCARE FRANCE (SAS);2006;0;0;170000;0
0005201939;BIOLANDES TECHNOLOGIES SAS;2006;20600;0;36300;0
0006503177;GE MEDICAL SYSTEMS (ex CGR MEV);2006;0;0;61200;0
0006400879;Rizerie SOUFFLET ALIMENTAIRE CAMARGUE;2006;66500;0;1600;0
0006301264;FLEURY MICHON LS;2006;0;0;94200;0
0005301825;COOPERATIVE  ISIGNY STE MERE;2006;95400;0;2920;0
0006700526;ARLANXEO Emulsion Rubber France SAS;2006;2550000;0;0;0
0005503331;FARMOR;2006;0;0;70400;0
0005401296;Usine de Frangey;2006;188000;0;2970;0
0006400318;MANE ET FILS NOTRE-DAME;2006;0;0;126000;0
0005200064;BERNARD DUMAS SAS;2006;0;298000;0;0
0006700728;Alcatel Busines Systems;2006;1760000;0;25600;0
0005600268;PEM;2006;0;0;167000;0
0005401289;PRYSMIAN;2006;244000;0;17300;0
0005500070;ENTREMONT ALLIANCE;2006;362000;0;75200;0
0005401194;Etablissement d'Aiserey;2006;0;62900;2380;0
0006501929;SILEC CABLE;2006;2940000;0;41100;0
0006202114;UNION LAITIERE VITTELOISE;2006;0;0;634000;0
0007405212;SMURFIT Kappa Papier Recyclé France Papeterie de la Seine;2006;0;2470000;51300;0
00       25041001;Coopérative des MONTS DE JOUX;2006;0;84000;87900;0
0006601737;Société NESTLE WATERS SUPPLY SUD;2006;1020000;0;0;0
0010001230;PMC ISOCHEM;2006;963000;0;46900;0
0006301001;SNV;2006;96200;0;33000;0
0005702509;Malteries Soufflet;2006;350000;0;0;0
0010400103;ACETEX INTERMEDIATES;2006;1580000;0;0;0
