identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0005104683;FRONERI BEAUVAIS;2005;0;0;765000;0
0006501307;Arjowiggins Security SAS;2005;1110000;0;0;0
0005102302;SPCH;2005;43500;0;109000;0
0005101074;ALLARD Emballages;2005;53200;0;3070;0
0006103134;VICAT SA;2005;0;6810000;5000;0
0005501444;SVA Jean Rozé;2005;0;0;95600;0
0006103809;EUROCAST LYON;2005;178000;0;4800;0
0005600326;TRELLEBORG INDUSTRIE;2005;0;0;103000;0
0006102245;TORAY FILMS EUROPE SAS;2005;4630000;0;0;0
0006304665;SCICA POMANJOU;2005;0;0;65000;0
0005501608;RONSARD SAS;2005;213000;0;27100;0
0006600247;Orano Chimie Enrichissement Malvési;2005;0;1760000;8120;0
0005102490;SITPA  Rosieres;2005;0;0;1210000;0
0006202114;UNION LAITIERE VITTELOISE;2005;0;0;611000;0
0006501929;SILEC CABLE;2005;2970000;0;24800;0
0022200031;EDF SEI - Bf;2005;0;0;43900;111000000
0005100240;ANETT NORD PICARDIE;2005;0;80900;17100;0
0006103291;SNF SA ANDREZIEUX;2005;0;0;299000;0
0010001378;ORRION CHEMICALS ORGAFORM;2005;188000;0;1860;0
0005502142;MICHELIN  Vannes;2005;25900;0;465000;0
0007100088;Brasseries de Bourbon;2005;0;0;204000;0
0006401007;COMPAGNIE PETROCHIMIQUE DE BERRE SAS;2005;0;10200000;146000;0
0005201996;TIMAC AGRO SA;2005;40100;165000;9920;0
0010001118;ORANGINA SUNTORY FRANCE PROD;2005;774000;0;1490;0
0005200447;BARDINET;2005;0;0;50000;0
0006802356;Hydro Aluminium Toulouse;2005;0;0;53100;0
0006506733;MAJ ELIS;2005;0;0;55400;0
0005102065;LUNOR  DISTRIBUTION;2005;0;0;117000;0
0010000313;PAULSTRA;2005;154000;0;8310;0
0006401459;AZ MEDITERRANEE;2005;126000;0;1850;0
0006104283;AIR PRODUCTS;2005;94300;0;0;0
0007201587;HEULIEZ SAS_Fab. Régionale du Bocage FRB;2005;0;0;116000;0
0006301359;SISF (Sté Industrielle de St-Florent);2005;0;128000;207000;0
0005401104;EUROSERUM;2005;534000;565000;0;0
0006511605;EDF R&D Site des Renardières;2005;51200;1580000;0;0
0005401138;UVE Dijon métropole;2005;0;0;116000;0
0006700648;LANA PAPIERS SPECIAUX II;2005;1160000;0;29600;0
0006301380;LDC - Abattoir;2005;0;0;448000;0
0006700630;KUHN SAS;2005;89200;0;979;0
0006104381;BLANCHIN;2005;121000;0;0;0
0007402253;SGD SA;2005;126000;0;33500;0
0005500705;SOCIETE BIOCEVAL;2005;72400;0;12300;0
0005101916;Mersen (ex CARBONE LORRAINE);2005;0;0;107000;0
0005701177;LUZEAL;2005;101000;0;0;0
0006700589;COPVIAL SAS;2005;0;0;80000;0
0006200720;KIMBERLY CLARK SAS;2005;0;2470000;0;0
0006700472;PAPETERIES DU RHIN;2005;472000;0;3900;0
0006301176;S.A.F.R.;2005;0;60700;67900;0
0007000956;ARCELORMITTAL FRANCE;2005;0;13800000;732000;43800000
0005702066;SNCF VOYAGEURS (TECHNICENTRE INDUSTRIEL);2005;55100;0;6280;0
0007000607;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2005;44000;0;23400;0
0007402241;UNITE PLACOPLATRE;2005;344000;0;109000;0
0006900013;EDF SEI;2005;0;0;314000;0
0007201267;BONILAIT PROTEINES;2005;1020000;90500;2110;0
0006300984;SARVAL - USINE D'ISSE;2005;0;73800;42700;0
0006505185;SIOM;2005;0;0;109000;0
0005501294;COMPAGNIE BRETONNE DE L'ARTICHAUT;2005;83300;0;0;0
0006103662;SANGLAR Industries;2005;167000;0;0;0
0006102564;BOIRON FAUGIER G.I.E;2005;300000;0;11000;0
0010001394;FAMAR FRANCE;2005;0;0;61700;0
0006300918;YARA FRANCE;2005;0;0;1080000;0
0007001919;LEROUX;2005;0;0;63400;0
0006200939;LACTO SERUM FRANCE;2005;1320000;737000;14900;0
0010000073;BEAUFOUR IPSEN INDUSTRIE;2005;7570;0;71600;0
0016900010;MERIAL Laboratoire Portes des Alpes;2005;74800;0;7560;0
0006200837;BONDUELLE FRAIS FRANCE;2005;272000;0;0;0
0005500649;BOUTET-NICOLAS;2005;0;0;89600;0
0005202344;TOYAL EUROPE SASU;2005;0;329;106000;0
0007000738;BIGARD;2005;0;0;126000;0
0006400333;ROBERTET SA;2005;0;0;64300;0
0006302263;Reitzel Briand;2005;94200;0;16000;0
0007000991;HERTA;2005;0;0;450000;0
0005701486;Centre Hospitalier Universitaire de Reims;2005;0;0;300000;0
0006700458;BDR THERMEA France ( ex DE DIETRICH);2005;0;0;56500;0
0006104478;MT Technology;2005;445000;0;7000;0
0005201793;SONY FRANCE usine de Dax;2005;61700;0;6150;0
0005401426;TERREAL SAS;2005;0;60900;25800;0
0005900608;PEUGEOT CITROEN SOCHAUX SNC;2005;0;4700000;303000;0
0007001735;FILARTOIS;2005;0;0;98000;0
0006400033;LFoundry ROUSSET SAS;2005;0;0;1200000;0
0006503472;FAPROREAL (ex GMG ex FAPROGI);2005;0;0;168000;0
0005501903;GALINA SASU;2005;0;0;247000;0
0005500149;LOUDEAC VIANDES;2005;0;0;183000;0
0006301151;SOCOPA VIANDES Site d'EVRON;2005;0;0;432000;0
0006700666;Steelcase SA - Site de Strasbourg;2005;50900;0;0;0
0006202307;LUCART SAS;2005;598000;0;3680;0
0007000744;DANONE PRODUITS FRAIS FRANCE;2005;0;0;436000;0
0005501576;SVA Jean Rozé;2005;270000;0;50200;0
0005800305;TOURRES ET CIE;2005;0;0;82500;0
0006700642;ESSITY (ex TISSUE FRANCE);2005;1400000;0;31200;0
0006804098;SOULIE RESTAURATION SA;2005;0;0;115000;0
0005600309;TRADIVAL;2005;0;0;210000;0
0006400772;ARDAGH METAL BEVERAGE FRANCE SAS;2005;0;0;149000;0
0005501863;SAS ENTREMONT;2005;0;3520000;1100;0
0022200048;SNEMBG;2005;0;0;119000;0
0006301117;ArcelorMittal Atlantique et Lorraine;2005;0;1280000;134000;0
0006506498;VALO'MARNE (EX CIE);2005;504000;0;12100;0
0006301126;SOFERTI;2005;0;20500;36900;0
0007000482;CANDIA;2005;327000;0;72400;0
0006700760;MAHLE BEHR France;2005;1070000;0;21500;0
0006202551;BONGRAIN GERARD;2005;87300;175000;146000;0
0007000673;ASCOMETAL LES DUNES;2005;183000;2740000;137000;0
0007001157;NESTLE PURINA PETCARE;2005;250000;0;0;0
0005702102;STT;2005;104000;0;155;0
0006103356;SETFORGE;2005;0;0;69200;0
0010003857;Louis LEMOINE;2005;0;0;109000;0
0005201839;LABEYRIE SA - St Geours de Maremne;2005;36000;0;222000;0
0005802304;LUNOR DISTRIBUTION;2005;0;0;168000;0
0006802339;YEO FRAIS;2005;0;631000;7330;0
0006700471;BOREALIS PEC RHIN;2005;2070000;115000000;33500;0
0006201051;MANOIR BOUZONVILLE;2005;0;285000;18300;0
0007002189;CAUDRESIENNE de BTA;2005;48200;0;56800;0
0007000860;SONOCO PAPER FRANCE;2005;297000;0;0;0
0006103724;KEM ONE ETABLISSEMENT DE SAINT FONS;2005;3210000;3210000;30000;0
0005800509;ORIL INDUSTRIE;2005;0;406000;179000;0
0007000968;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2005;69200;0;759;0
00       50453003;SOCIETE NOUVELLE AIM GROUP;2005;174000;0;556;0
0005701428;Cristal - UnionEts de Bazancourt site de Betheniville;2005;520000;0;30600;0
0005101524;EJ Picardie;2005;192000;0;0;0
0006200773;Tréfilunion Commercy;2005;448000;0;890;0
0006103897;ACI VILLEURBANNE;2005;87600;0;11400;0
0005401075;KRONOSPAN SAS;2005;0;0;112000;0
0006301273;EURALIS GASTRONOMIE - Les Herbiers;2005;12600;0;108000;0
0010001574;ELVIA PCB;2005;0;0;82100;0
0006802467;SOCIETE FROMAGERE DE RODEZ;2005;0;481000;250000;0
0006104439;CARBONE SAVOIE;2005;3500000;321000;73800;0
0006401428;EPC FRANCE;2005;230000;0;0;0
0006402211;Petroineos Manufacturing France SAS;2005;0;4450000;60800;4380000
0005501488;SOCIETE LAITIERE DE RETIERS;2005;97000;0;458000;0
0007000643;BORAX FRANCAIS;2005;0;1240000;29500;0
0009000018;Atelier industriel de l'aéronautique de Cuers-Pierrefeu du Var;2005;0;0;93300;0
0005200064;BERNARD DUMAS SAS;2005;0;275000;0;0
0006700570;Ravago Building Soluations;2005;239000;0;6100;0
0010000042;Smurfit Kappa Papeterie de Bigny;2005;0;232000;8750;0
0005501513;ABERA;2005;245000;0;90500;0
0007000747;SOGEFI SUSPENSIONS FRANCE SA  (ex ALLEVA;2005;47700;0;16000;0
0006202541;VISKASE S.A.S.;2005;0;124000;4300;0
0006202456;BODYCOTE site de Saint Dié;2005;63500;0;1320;0
0005501193;ENTREMONT ALLIANCE Quimper;2005;0;1010000;25200;0
0005501651;FONDERIE DE BRETAGNE;2005;44100;0;100000;0
0006200876;SOCIETE FROMAGERE DE RAIVAL;2005;0;50900;103000;0
0007001409;CANELIA;2005;426000;0;79600;0
0006201213;ARCELORMITTAL FRANCE;2005;378000;998000;43500;0
0006104232;BOEHRINGER INGELHEIM ANIMAL HEALTH FRANCE;2005;441000;0;37800;0
0005900888;FROMAGERIES BEL PRODUCTION FRANCE;2005;0;0;89500;0
0005201764;CHEMVIRON;2005;405000;0;0;0
0005302209;Société Fromagère de DOMFRONT;2005;335000;0;143000;0
0005202274;RAYNAL ET ROQUELAURE;2005;0;230000;1000;0
0005101508;SECO Fertilisants;2005;0;288000;20700;0
0006802157;RATIER FIGEAC  Sas;2005;99600;0;4500;0
0005501776;GUERBET;2005;0;0;163000;0
0006301654;APLIX;2005;0;0;69900;0
0005600333;MANUF FRANC PNEUMATIQ MICHELIN;2005;0;0;164000;0
0006401035;PHONENIX SERVICES FRANCE;2005;0;0;450000;0
0006302488;PATISSERIE PASQUIER CERQUEUX;2005;0;0;52300;0
0006102064;BALL AEROSOL PACKAGING;2005;0;105000;4030;0
0007201652;SOFIVO SAS;2005;139000;0;1800;0
0005801011;N.S.F.;2005;810000;0;2160;0
0006201864;CLARIOS SARREGUEMINES SAS;2005;0;0;104000;0
0006102002;SIDEFAGE;2005;0;25100000;2280;0
0006303453;OVOTEAM;2005;0;0;106000;0
0005101506;BOSTIK;2005;0;314000;24000;0
0006601270;FLEXSYS;2005;0;0;50100;0
0007201366;PAPETERIE D'ITEUIL;2005;0;289000;0;0
0006000370;CGEP;2005;0;126000;0;0
0005701946;DISLAUB;2005;0;386000;1090;0
0006505451;3M France;2005;61800;0;79800;0
0005501574;Société Laitière de VITRE;2005;0;0;356000;0
0005800325;SMURFIT KPRF papeterie de Vernon;2005;0;435000;13800;0
0006103493;VERALLIA FRANCE (ST GOBAIN EMBALLAGE);2005;62500;17200;19500;0
0006201828;COLLECTE LAIT SARREBOURG;2005;463000;0;0;0
0005503324;DAUNAT SERVICES;2005;0;0;60600;0
0006400503;ROUSSELOT Isle sur Sorgue SAS;2005;69000;8940000;8360;0
0006102943;SATMA PPC;2005;833000;0;2110;0
00       59578001;LIONOR SA;2005;0;0;62400;0
0005801000;JANSSEN CILAG;2005;0;0;167000;0
0005200259;YARA FRANCE;2005;177000;0;55700;0
0007000663;UNIPER FRANCE POWER SAS ex-EON ex-SNET;2005;503000;1920000;0;0
0006700497;HAG COFFEX Site Coffex;2005;1840000;0;10300;0
0005601337;ENTREMONT ALLIANCE Site du Velay;2005;0;0;204000;0
0005801247;PHARMASYNTHESE SA;2005;92700;0;250;0
0007100593;EDF-SEI;2005;588000;0;843;0
0006802182;Teinture de Lavelanet;2005;576000;0;0;0
0005500851;Gad SAS Site de Lampaul-Guimiliau;2005;60200;225000;129000;0
0006700470;HEINEKEN ENTREPRISE SITE FISCHER;2005;589000;0;708;0
0007001053;CIDEME;2005;77000;0;20400;0
0009000013;Base aérienne 721 (Rochefort);2005;0;0;178000;0
0005201370;FRONERI Vayres (ex R&R ICE CREAM);2005;117000;0;41000;0
0005701515;TEREOS  FRANCE;2005;216000;0;16200;0
0006200838;RENE JEAN MARCHAL;2005;92400;0;0;0
0006103633;JTEKT AUTOMOTIVE LYON;2005;755000;0;79500;0
0006000346;Papeteries et cartonneries Lacaux Frères;2005;0;375000;0;0
0005200086;CONDAT SAS;2005;0;8700000;41900;0
0005501132;JEAN HENAFF PRODUCTION;2005;61500;0;4440;0
00       30006004;ROYAL CANIN (SA);2005;53300;0;0;0
0006400451;GB FOODS PRODUCTION FRANCE SAS / LIEBIG;2005;498000;0;241000;0
0010002253;Etablissement de PITHIVIERS LE VIEIL;2005;123000;0;0;0
0009000003;CENTIAL-51ème RI;2005;995000;0;0;0
0005202503;BONCOLAC;2005;0;0;60700;0
0005100293;EVERBAL PAPETERIE;2005;420000;799000;1710;0
0005500725;CHANCERELLE Conserverie;2005;0;0;52600;0
0006700493;Messier-Bugatti-Dowty;2005;29400;0;66200;0
0006508918;Centre CEA Paris-Saclay - Site de Saclay;2005;0;1060000;1310000;0
0006201555;MALTEUROP FRANCE;2005;243000;0;1000;0
0005201173;Distillerie DOUENCE;2005;0;80400;432;0
0005302882;SIRAC;2005;109000;0;4590;0
0006102870;WINOA;2005;906000;0;12800;0
0005801173;OMNOVA Solutions;2005;0;0;656000;0
0005401970;LYONNAISE DES EAUX - FOUR D'INCINÉRATION - STATION D'ÉPURATION DE DIJON;2005;190000;0;57200;0
0007206418;DANISCO_IFF;2005;908000;39800;41600;0
0010001744;DURALEX INTERNATIONAL;2005;76700;0;84;0
0006102885;ST MICROELECTRONICS;2005;0;0;2450000;0
0006702234;HYDRA BEAUTY AND CLEAN (HBC);2005;124000;0;4290;0
0006700846;DELABLI division Delpierre site de Wisches;2005;0;6250;90000;0
0005101699;LACTINOV  (ex-SFPL);2005;0;0;345000;0
0006502612;SIETREM (exploitation Novergie IdF);2005;0;0;69200;0
0006103223;GRENOBLE-ALPES METROPOLE;2005;129000;0;65600;0
0006102021;TPA ENNOBLISSEMENT;2005;0;0;145000;0
0005500613;Marie (ex Générale traiteur);2005;0;0;54000;0
0006103244;CANDIA;2005;4230000;0;143;0
0006103663;SANOFI PASTEUR NVL;2005;3770000;0;39300;0
0006600429;EDF - CPT;2005;686;172000000;860;0
0005702108;LACOSTE OPERATIONS;2005;328000;0;0;0
0005500231;CELTIGEL;2005;61400;0;29200;0
0006400499;SEPR;2005;2060000;157000;84000;0
0006205449;SOCIETE DES FOURS A CHAUX DE SORCY;2005;276000;0;0;0
0006503461;SEQENS Porcheville (ex PCAS);2005;0;0;58400;0
0006503183;HELYSEO;2005;0;0;66900;0
0005101904;PROCTER et  GAMBLE AMIENS;2005;0;0;804000;0
0006103108;VICAT;2005;586000;0;8600;0
0006400982;KEM ONE FOS (Ex VINYLFOS);2005;22000;0;1420000;0
0006700429;DSM Nutritional Products France;2005;263000;0;145000;0
0005702207;Calderys France SAS Usine de SEZANNE;2005;90000;0;2000;0
0006102016;ELECTRICFIL AUTOMOTIVE;2005;0;161000;7320;0
0006700649;SCHAEFFLER FRANCE U1 Haguenau;2005;0;0;105000;0
0005701604;DELPHARM REIMS;2005;735000;0;127000;0
0010000931;TERR'LOIRE (Société Nouvelle);2005;241000;0;0;0
0005101268;FINISHTEX;2005;117000;0;760;0
00       25601030;SOCIETE FROMAGERE BESNIER;2005;0;0;78600;0
0007000648;ETABLISSEMENTS BOCAHUT SAS.;2005;736000;0;1060;0
0007201660;FDL;2005;210000;0;11000;0
0006802348;AIRBUS France Site de SAINT-ELOI;2005;0;0;72100;0
0005401874;KALHYGE 3 LONGVIC;2005;83100;0;0;0
00       71157028;Groupe BIGARD;2005;0;0;241000;0
0006400895;usine OMYA;2005;0;0;248000;0
0006201759;ARKEMA;2005;5080000;0;0;0
0006103685;ARKEMA FRANCE;2005;11200000;15500000;248000;0
0005301495;SOCIETE BEURRIERE D'ISIGNY;2005;0;0;85900;0
0005600040;SAGEM DEFENSE SECURITE SA;2005;0;58900;63700;0
0010400105;EVONIK AEROSIL FRANCE;2005;80000;0;0;0
0006303438;INITIAL SERVICES TEXTILES;2005;62900;0;855;0
0005200598;SOFERTI BORDEAUX;2005;0;776000;131000;0
0006201177;KALHYGE 4;2005;0;0;66300;0
0005101610;SAINT GOBAIN GLASS;2005;395000;0;0;0
0006302371;PRODIA OUEST;2005;59100;0;8640;0
0006400280;VICAT SA;2005;329000;0;9520;0
0006202274;NORSKE SKOG;2005;0;6910000;0;0
0006102027;Abattoirs des Crêts;2005;69500;0;57500;0
0006700584;KEMIRA CHIMIE SASU (Sausheim);2005;62000;0;4000;0
0006802257;BIGARD;2005;0;0;158000;0
0010000793;ALLAIRE;2005;129000;0;2240;0
0005101253;AUTONEUM;2005;82400;0;49700;0
0006802176;usine de SABART;2005;0;980000;27600;0
0005200812;ARIANEGROUP;2005;307000;0;0;0
0006600262;LAFARGE HOLCIM;2005;0;0;155000;0
0007201189;COOPERL ARC ATLANTIQUE;2005;0;0;255000;0
0006401061;EDF CCG de Martigues;2005;0;295000;0;292000000
0005500107;COOPERL ARC ATLANTIQUE;2005;0;0;634000;0
0006700717;FONDERIE DE LA BRUCHE - COLIBRU;2005;0;153000;4530;0
0006301181;FRANCE CHAMPIGNON;2005;0;0;688000;0
0006207526;FROMAGERIE HENRI HUTIN;2005;434000;0;0;0
0006700774;INTERDECAF;2005;1680000;0;28900;0
0006505421;DASSAULT AVIATION;2005;20100;0;37900;0
0005500035;KERMENE;2005;0;922000;27400;0
0005500471;SVA JEAN ROZE;2005;104000;0;75600;0
0006302265;TOQUE ANGEVINE (LA);2005;0;0;95700;0
0005800559;E & S CHIMIE;2005;90000;0;4510;0
0005101887;AJINOMOTO ANIMAL NUTRITION EUROPE;2005;0;0;5210000;0
0006700640;TREFIMETAUX SAS;2005;0;260000;84000;0
0006301613;FLEURY MICHON LS;2005;0;0;123000;0
0006700498;CLESTRA HAUSERMAN;2005;89000;0;0;0
0006104410;POUDRES HERMILLON SA;2005;460000;0;3960;0
0006402197;BLANCHISSERIE SANTALYS;2005;0;0;51800;0
00       27428001;SOCOPA VIANDES;2005;0;0;82500;0
0006600803;UNION DES DISTILLERIES DE LA MEDITERRANE;2005;0;0;216000;0
0005503903;DELICES DU VAL PLESSIS;2005;56300;0;7990;0
0006700515;Burda Druck France (ex BRAUN);2005;0;0;97700;0
0005101217;DMG - DUMONT MORNET GOUVIEUX;2005;74500;0;3000;0
0005301826;PAPECO;2005;100;238000;2430;0
0005100917;SOLABIA;2005;58000;0;6160;0
0007000519;3M FRANCE;2005;0;0;52200;0
0007000605;Les Brasseurs de Gayant;2005;115000;0;0;0
0007000725;ROQUETTE TEXTILES;2005;0;283000;10900;0
0006104565;SYND MIXTE DU LAC D ANNECY;2005;0;0;275000;0
00       19121001;SEM des abattoirs de la Valeynie;2005;0;0;53300;0
0007000671;ARKEMA - usine de Loison sous Lens -;2005;220000;0;0;0
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2005;0;472000;0;0
0006200339;GLANZSTOFF LONGLAVILLE;2005;0;0;153000;0
0006200307;NOVACARB;2005;417;17800000;15900;0
0005500170;ENTREMONT ALLIANCE;2005;123000;89000;0;0
0006302409;LES OEUFS GESLIN;2005;0;0;57100;0
0006000314;SMURFIT KAPPA Papier Recyclé France;2005;0;1670000;0;0
0005801362;TARANIS DU ROUVRAY;2005;51100;0;0;0
0005501798;SOCIETE KERLYS;2005;325000;0;139000;0
0010000635;Recipharm Monts;2005;67500;0;0;0
0006301264;FLEURY MICHON LS;2005;0;0;100000;0
0005802143;EDF;2005;0;0;758000;0
0005205103;ARKEMA  France SA;2005;0;856000;21400;0
0006506349;Peugeot Citroën Automobiles S.A. Aulnay;2005;511000;0;75900;0
0006104358;SAVOIE DECHETS;2005;479000;0;593;0
0006505121;Eau du Sud Parisien ESP;2005;0;8670000;0;0
0006601262;Centrale de Cogénération de Sète;2005;0;0;62000;0
0006600794;HARIBO-RICQLES-ZAN;2005;131000;0;18700;0
0005701609;SAS GIVAUDAN France;2005;293000;0;0;0
0006103049;Chloralp;2005;0;0;20000000;0
0007000638;MG-VALDUNES;2005;0;1040000;4750;0
0006400353;LA MESTA SAS;2005;75200;0;13200;0
0006202253;DORIDANT S.A.S.;2005;0;74900;0;0
0005701480;VALEO SYSTEMES THERMIQUES;2005;151000;0;2720;0
0005502033;SAUPIQUET;2005;0;0;269000;0
0005500663;SA DOUX ETS CHATEAULIN;2005;0;109000;663000;0
0016300261;Hôpital Gabriel Montpied;2005;0;0;196000;0
0005501866;GREENYARD FROZEN FRANCE (ex CGS);2005;199000;0;19900;0
0007201542;CIMENTS CALCIA sas;2005;0;330000;20800;0
0005100143;WEPA GREENFIELD SAS;2005;988000;0;0;0
0006802192;MONTFERRIER;2005;0;632000;0;0
0010000451;Cristal Union - Etablissement Toury;2005;512000;0;3470;0
0006400572;COCA COLA ENTREPRISE;2005;0;0;491000;0
0005201743;INERTAM SAS;2005;63500;0;5010;0
0006106993;PORCHER INDUSTRIES;2005;0;0;76600;0
0006803840;SAS Robert BOSCH;2005;0;35600;98500;0
0005501605;SPI;2005;125000;0;14600;0
00       74116050;besnier etaux;2005;0;0;114000;0
