identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0007000683;ALVANCE ALUMINIUM DUNKERQUE SAS;2012;;221000;61000;
0006600432;SANOFI-CHIMIE;2012;697000;;11600;
0005200266;ORION ENGENEERED CARBONS SAS;2012;185000;109000;;
0007001955;MAISON MENISSEZ SA;2012;;;145000;
0006103490;VERRERIE DE ST JUST;2012;56300;;;
0005600419;ROCKWOOL FRANCE SAS;2012;;204000;111000;
0007000761;AGC FRANCE SAS;2012;31800;661000;7330;
0007202098;CARTONNERIE DE LA BOEME;2012;;83400;;
0025000009;FOULON SOPAGLY SAS;2012;74100;;1010;
0006401056;TOTAL RAFFINAGE FRANCE;2012;3990000;472000;103000;
0007000661;MC CAIN ALIMENTAIRE;2012;869000;;1260;
0005800360;DRPC;2012;2980000;48700000;72000;
0005503907;PEP CASSERIE;2012;;;65600;
0005900985;PROVALT JURA Unité 1 / PRODIA Unité 2;2012;18700;;54200;
0005900890;SOCIETE FROMAGERE DE LONS LE SAUNIER;2012;;;120000;
0006400825;ARKEMA france;2012;3930000;386000;17100;
0006104505;UGITECH;2012;;4260000;1000;
0006103213;SERGE FERRARI SAS;2012;539000;;;
0006506379;ORANGINA SUNTORY FRANCE;2012;;;223000;
0005900888;FROMAGERIES BEL PRODUCTION FRANCE;2012;;;70400;
0007001139;C&D FOODS France;2012;;;260000;
0006802962;SCT (Société des Céramiques Techniques);2012;75100;;736;
0006600794;HARIBO-RICQLES-ZAN;2012;92500;;16100;
0005101699;LACTINOV  (ex-SFPL);2012;;;361000;
0057201663;LDC;2012;;;286000;
0005202726;ARYSTA LIFESCIENCE;2012;;;54000;
0006802719;SOCIETE LAITIERE DE MONTAUBAN;2012;;198000;4530;
0006503170;ITON SEINE;2012;;642000;3730;
0009000033;BA 110 Creil;2012;;;137000;
0006301614;ARRIVE;2012;;;118000;
0005504081;AGRIAL (St Georges de gréhaigne);2012;57800;;7570;
0007201652;SOFIVO SAS;2012;131000;;1140;
0010400068;EDF ENR PWT;2012;197000;;45700;
0005901215;VETOQUINOL SA;2012;28000;;41200;
0006600893;OI France;2012;;77600;7780;
0006302293;Fromagerie de Vihiers;2012;;;50500;
0005901053;CONFLANDEY INDUSTRIES SAS;2012;;71900;;
0005702196;AT FRANCE;2012;;;79900;
0006401052;ARCELORMITTAL Méditerranée;2012;;14600000;906000;
0005105439;BIC RASOIRS;2012;278000;;7250;
0006400336;LYONNAISE DES EAUX  - Usine de l'Apié;2012;;1350000;;
0005301223;ANETT 2;2012;76300;;2760;
0006102870;WINOA;2012;547000;;3880;
0006802463;RODEZ ABATTOIR;2012;;;53200;
0006102961;GE FRANCE Etb Grenoble;2012;836000;;36300;
0006400033;LFoundry ROUSSET SAS;2012;;;1010000;
0006500180;KALHYGE 4 - MNH GROUP;2012;83100;;;
0006802513;FERROPEM;2012;;1850000;6530;
0010400069;NCV PRODUCTION;2012;147000;;1980;
0005205109;KURITA;2012;10600;51700;;
0006104111;XPO Tank Cleaning Sud France;2012;52200;;609;
0005302264;LISI AUTOMOTIVE NOMEL;2012;;;59900;
0006103685;ARKEMA FRANCE;2012;11900000;24300000;242000;
0006301415;MONDELEZ International;2012;;;127000;
00       42129001;AOSTE SNC etablissement de Maclas;2012;;;102000;
0005401138;UVE Dijon métropole;2012;;;135000;
0007201189;COOPERL ARC ATLANTIQUE;2012;;;251000;
0006404038;AGIS (SA);2012;52500;;66100;
0006102850;FREGATA HYGIENE;2012;;665000;7420;
0006302572;CHARCUTERIE VENDEENNE SA;2012;;;50600;
0005702721;SAICA PAPER EL;2012;2160000;;8370;
0005501030;Even Lait industrie;2012;420000;;99800;
0006802560;ECONOTRE;2012;;125000;25400;
0010006622;NOVANDIE;2012;440000;;1930;
0005501721;Société Alimentaire de Guidel;2012;11900;;38500;
0006301288;FROMAGERIES PERREAULT;2012;;;183000;
00       14762066;La Normandise;2012;;;145000;
0007001696;ENERSOL;2012;;;196000;
0006103084;RHODIA Opérations - établissement de Roussillon;2012;9160000;;;
0005600465;EUROPAFI;2012;;522000;;
0006700781;SOPREMA SAS;2012;1100000;;4600;
0006102102;BRESSOR S.A. (site de Grieges);2012;410000;;;
00       61096001;FLECHARD SAS;2012;199000;;;
0005202758;Air Liquide France Industrie;2012;;176000;;
0007000056;CBS SAS.;2012;12100000;;449;
0005801173;OMNOVA Solutions;2012;;;470000;
0005401350;FRANCANO Industrie;2012;;58000;2150;
0005901226;LA ROCHERE S.A.;2012;;102000;4370;
0005600074;Goodyear Montluçon;2012;;840000;18300;
0057202284;ETABLISSEMENTS FASSIER SA;2012;;;95800;
0010001762;Usine des eaux de Blois;2012;1800000;2950000;70600;
0005202240;UPSA SAS;2012;;;74300;
0006401329;GRANULATS DE LA CRAU- CALVIERE;2012;79500;;;
0005801086;TANK SOLUTIONS NORMANDIE (TSN SDV);2012;;;60700;
0006405098;AMF Qualité Sécurité Environnement;2012;;;414000;
0006803108;IMERYS CERAMICS FRANCE Sas;2012;31000;30000;;
0005302750;SOCIETE EXPLOITATION DES SOURCES ROXANE;2012;27700;79000;322000;
0007001279;ENGIE Thermique France - Centrale DK6;2012;;204000;;537000000
0006802339;YEO FRAIS;2012;;108000;258000;
0007000535;Nexans  France - atelier coulée;2012;;;80500;
0022200108;DENEL (ROYAL);2012;;;50300;
0006900013;EDF SEI;2012;;;343000;
0006700478;DARAMIC SAS;2012;98200;;4730;
0007000740;DECOSTER-CAULLIEZ SAS;2012;;141000;465;
0022100060;SIS BONNE MERE;2012;;609000;1570;
0005501580;CDL SAS;2012;82900;;;
0009000005;DGA Essais propulseurs;2012;19700;134000;9680;
0007000794;VERSALIS FRANCE SAS Dunes;2012;;;3790000;
0010400048;DANONE;2012;790000;;;
0010001418;DELPHARM (ex FAMAR);2012;;;79800;
0005515734;KERMENÉ;2012;;;55600;
0005501444;SVA Jean Rozé;2012;;;99000;
0005600098;S C B V;2012;127000;;1720;
0006107527;VENCOREX FRANCE;2012;22300000;29400000;233000;
0006300950;STELIA AEROSPACE;2012;;;63000;
0005701330;3P - Produits Plastiques Performants;2012;;;123000;
0007000985;CRODA CHOCQUES SAS;2012;282000;;5610;
0006301129;SOCOPA Viandes;2012;132000;;10300;
0010400332;TELEDYNE E2V  Semiconductors SAS;2012;102000;;10700;
0006409429;FRULACT FRANCE;2012;;74600;2120;
0005702129;CRISTAL UNION;2012;8460;1300000;5360;
0006400884;JEAN LEFEBVRE MEDITERRANEE SA;2012;;;82600;
0005502142;MICHELIN  Vannes;2012;;;340000;
0022100036;GARDEL S.A.;2012;8660;;60200;
0006103194;BALTHAZARD ET COTTE;2012;;65400;481;
0016300336;Compagnie des Fromages & Riches Monts;2012;;35600;18200;
0005201242;ANETT AQUITAINE;2012;51300;;;
0006700516;BRASSERIE LICORNE;2012;;;335000;
0007003188;FLORETTE FRANCE GMS;2012;;;159000;
0010002256;MFB - MALTERIES FRANCO-BELGES;2012;412000;;3350;
0007000619;AGRATI;2012;;52300;4660;
0006104583;ALPINE ALUMINIUM;2012;;2100000;5480;
0006106518;SICAREV;2012;;;104000;
0005503334;FIDELE SAS;2012;4780;;58000;
0009000018;Atelier industriel de l'aéronautique de Cuers-Pierrefeu du Var;2012;;;88300;
0006301207;TOTAL Raffinage France;2012;;;3830000;
0006201021;COMPAGNIE DES FROMAGES ET RICHESMONTS;2012;;;283000;
00       86247001;Les fromageries Saint-Saviol;2012;541000;;;
0006601143;UNISOURCE;2012;;;84200;
0005303657;SOCIETE FROMAGERE D'ORBEC;2012;135000;460000;323;
0006200745;BERGERE DE FRANCE;2012;68100;;4780;
0006701021;OCTAPHARMA S.A.S;2012;856000;;116000;
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2012;383000;;18400;
0005305552;CHU de Caen;2012;;;205000;
0006204579;SOLEVAL FRANCE;2012;13400;;49100;
0010000931;TERR'LOIRE (Société Nouvelle);2012;228000;;460;
0006103373;TEINTURE ET APPRET DU CENTRE;2012;;114000;499;
0005800635;ARLANXEO ELASTOMERES FRANCE SAS;2012;316000;;669000;
0005302025;MLC;2012;124000;;;
0007001409;CANELIA;2012;;;191000;
0005500644;ENTREMONT;2012;;;566000;
0006103731;RHODIA OPERATIONS;2012;17000000;;75200;
00       75664050;LABEYRIE;2012;;;133000;
0006802139;SAS CEMEX GRANULATS SUD OUEST;2012;93000;;;
0006501602;BASF Health and Care Product France;2012;;208000;101000;
0007002271;AUCHAN Noyelles godault;2012;;;52000;
0006506327;VLG CHEM;2012;8270;;65000;
0005703519;AIR LIQUIDE CO2 EUROPE;2012;113000;;;
0006600430;Société EXPANSIA;2012;1290000;;;2280
0052100705;GROUPE BIGARD;2012;;;74900;
0007404411;GLOBAL SWITCH PARIS;2012;;;151000;
0006502739;OUVRE FILS Sucrerie et Distillerie;2012;43700;10700;6010;
0010000702;MICHELIN;2012;146000;;;
0006103421;INDUSTEEL FRANCE;2012;;;155000;
0006700608;MARS WRIGLEY CONFECTIONERY FRANCE;2012;;;108000;
0005503370;Sté Fromagère de Retiers;2012;79000;;105000;
0006102715;GERFLOR PROVENCE SNC;2012;170000;;28500;
0005702103;PETIT BATEAU;2012;141000;;1980;
0007100593;EDF-SEI;2012;484000;;3700;
0006103189;EUROFLOAT;2012;119000;;36300;
0006202054;ARCELORMITTAL FRANCE;2012;915000;14400000;36900;
0006503523;CNIM THIVERVAL GRIGNON;2012;;;71000;
0005500734;COBRECO DOUARNENEZ;2012;43800;;8320;
0005500657;LE MOULIN DE LA MARCHE;2012;;;71300;
0006702151;SOJINAL;2012;91900;;103000;
0005202342;TORAY CARBONS FIBERS EUROPE SA;2012;223000;;29600;
0007403229;CHAUFFERIE HENRI MONDOR;2012;;;211000;
0076919901;STEP - Lyon - Saint Fons;2012;670000;;9030;
0006103596;RHODIA OPERATIONS;2012;;3270000;126000;
0010000625;STEARINERIE DUBOIS;2012;;20300;54600;
0006401830;CMESE;2012;;5790000;;
0007000442;SAINT GOBAIN GLASS FRANCE;2012;142000;;;
0005300973;FROMAGERIE DE LIVAROT;2012;;104000;29300;
0006103523;OI FRANCE SAS;2012;;71000;8280;
0006700361;NLMK Strasbourg;2012;2640000;;9110;
0006506347;SOPROREAL;2012;;;62500;
0007000052;CARRIERES D'HOUDAIN SAS;2012;545000;;;
0006302023;CHAUCER FOODS SA;2012;64500;;;
0007001335;O-I FRANCE SAS usine de WINGLES;2012;101000;;;
0006501167;Borealis Grandpuits;2012;1370000;;197000;
0006102858;CONDAT SA;2012;77000;;2360;
0005100430;ELCHAIS ( ex SENSIENT NATURAL ING.;2012;106000;;;
0006600262;LAFARGE HOLCIM;2012;;;118000;
0010100023;CGES Les Neyrolles;2012;215000;;;
0005800412;SANOFI CHIMIE SA;2012;8510000;;29900;
0007000575;DICKSON CONSTANT;2012;;;60300;
0006201555;MALTEUROP FRANCE;2012;231000;;1090;
0006102997;FERROPEM;2012;;2000000;11300;
0005801443;SANOFI WINTHROP INDUSTRIE;2012;;;105000;
0007000720;Ferroglobe Manganèse France SAS;2012;;;107000;
0006103714;Air Liquide France Industrie;2012;2680000;189000;;
0005300463;CIMENTS CALCIA;2012;11800;152000;;
0077635101;STEP EDELWEISS - LE HAVRE (code SANDRE 037635102000 - nouvelle station);2012;;;104000;
0006505507;JOINT FRANCAIS (Le);2012;;377000;;
00       75647002;SAS LES FILS DE A. DEPENNE;2012;9530;;182000;
0006700464;ETEX FRANCE BUILDING PERFORMANCE;2012;89700;;1210;
0006200539;SAINT GOBAIN PAM;2012;1140000;7960000;;
0007000621;ARC FRANCE;2012;425000;1030000;1600;
0006302629;HOPITAL SAINT-JACQUES;2012;;;122000;
0007001046;LESIEUR;2012;;651000;358000;
0005501179;SAS DOUX PERE DODU;2012;172000;;25300;
0006501929;SILEC CABLE;2012;1700000;;30000;
0006401133;ABC INDUSTRIE;2012;139000;;26400;
0006700541;EUROGLAS;2012;;8330000;13100;
0006104107;FEDERAL MOGUL SEALING SYSTEMS;2012;102000;;907;
0057200475;SOCOPA VIANDES;2012;;;350000;
0006301007;HERBIGNAC CHEESE INGREDIENTS;2012;193000;;338000;
0006103760;TEINTURE DE SAINT JEAN                xx;2012;;;70800;
0006101980;FERROPEM;2012;3500000;;;
0007001188;LUTTI SAS;2012;;;174000;
0005401378;BERNER;2012;545000;;3260;
0005800429;AHLSTROM-MUNKSJO SPECIALTIES;2012;;554000;;
0006700694;TANNERIES HAAS;2012;;51200;2430;
0057100136;LDC BOURGOGNE;2012;;;206000;
00       50453003;SOCIETE NOUVELLE AIM GROUP;2012;189000;;82200;
0005501172;MERALLIANCE ARMORIC;2012;;;103000;
0005302798;SOCIETE LAITIERE DU PAYS D'AUGE - SOLAIPA;2012;;5280;105000;
0006401314;LHG Mallemort;2012;139000;;;
0005101157;Amphastar France Pharmaceuticals;2012;387000;;;
0006102887;USINE DE CROLLES;2012;198000;;133000;
0007001036;Centre Hospitalier Universitaire;2012;;;373000;
0005902685;INOVYN France;2012;23100000;29000000;;
0005800299;TOTAL FLUIDES;2012;;;317000;
0010001408;TRISALID;2012;;;52400;
0005800398;CRISTAL UNION;2012;59000;;2640;
0005301827;CARGILL FRANCE SAS - site de Baupte;2012;280000;115000;402000;
0006200067;EDF - CCG Blénod;2012;285000;500000000;;
0005200531;MAJ ELIS;2012;107000;;;
0007001044;LNUF Marques - Cuincy;2012;452000;;;
0005800523;NESTLE France;2012;857000;;1340;
0005401139;Trefilunion (ex. ARCELORMITTAL);2012;;175000;;
0006400319;MANE ET FILS LA SARREE;2012;;;98700;
0006400024;SOCIETE GARDANNAISE DE COGENERATION;2012;;;51400;
00       64024001;Arcadie Sud-Ouest Abattoir;2012;20200;;38400;
0006106306;LNUF Marques - Usine d'Andrézieux;2012;;;286000;
0007003180;CHROMA BIOTECH;2012;;;115000;
0006600453;Société des CIMENTS CALCIA;2012;589000;;7200;
0006102795;Aoste;2012;2550000;;5030;
0007002799;MENISSEZ FRAIS SAS;2012;;;96700;
0005205559;STEICO Casteljaloux;2012;;232000;1920;
0006301259;JEAN ROUTHIAU;2012;;;57000;
0007000589;INEOS STYROLUTION FRANCE SAS;2012;1560000;;4170;
0010004439;NEXANS France;2012;55900;;6350;
0006700503;BASF;2012;;2590000;43900;
0007000725;ROQUETTE TEXTILES;2012;;71600;3870;
0006401323;LHG Sénas;2012;204000;;;
0007000646;BONDUELLE EUROPE LONG LIFE (BELL) ex BCI;2012;1840000;;;
0007402352;Fareva Romainville;2012;1770000;;95800;
0006205633;EDF Direction Production Ingénierie;2012;38300;279000000;2560;
0006702247;DAIICHI SANKYO ALTKIRCH SARL;2012;;;73500;
0005101555;NORCHIM;2012;;225000;2580;
0075147401;STEP REIMS;2012;239000;;;
0010007721;BLANCHISSERIE BLESOISE;2012;85400;;;
0005701149;TARKETT France;2012;58100;;11200;
0006600459;KONINGS SPIRIT & DRINKS FRANCE;2012;57400;;4140;
0005800595;HOLOPHANE SAS;2012;153000;;2480;
0005401595;CB-CHOCOLATERIE DE BOURGOGNE;2012;;;67000;
0005302882;SIRAC;2012;78900;;4880;
0006206235;PAPETERIES DES VOSGES;2012;;594000;1260;
0006201943;SOCIETE MECANIQUE AUTOMOBILE DE L'EST (SMAE);2012;;;211000;
0007002425;Stoelzle de Masnières Parfumeries;2012;82200;;;
0006802169;ANDROS Snc - Usine BOIN;2012;143000;;4720;
0006401012;COMPAGNIE PETROCHIMIQUE DE BERRE SAS;2012;;2150000;110000;
0005401335;SUMIRIKO Rubber Compounding France;2012;602000;;8850;
0005800587;ESSITY OPERATIONS FRANCE;2012;2570000;;49600;
0005401298;EURIAL ULTRA FRAIS;2012;374000;;286000;
0010400105;EVONIK AEROSIL FRANCE;2012;54400;;;
0006301021;Fromageries BEL Production France;2012;;;77800;
0005501364;Tendriade Collet;2012;;;152000;
0005401208;PRYSMIAN;2012;344000;;11900;
0006102335;TEINTURE DES CEDRES;2012;25700;;41800;
0006804237;REGIE MUNICIPALE DES EAUX (STEP);2012;;102000;7330;
0006401807;Centre Commercial NICE TNL;2012;825000;;;
0006102276;BRESSOR SA site de Servas;2012;507000;;;
0005800483;EUROFOIL FRANCE;2012;;94300;12200;
0006000346;Papeteries et cartonneries Lacaux Frères;2012;;291000;18400;
0006207526;FROMAGERIE HENRI HUTIN;2012;591000;;;
0005208378;OP SYSTEMES;2012;;;133000;
0005503910;GALLIANCE Elaboré;2012;268000;;14300;
0006804179;NUTRITION & SANTE;2012;;;93100;
0005800387;CIE FRANCAISE ECO HUILE;2012;;;113000;
0006204828;RESOLEST;2012;;59200;1620;
0009000101;DGA Essais en vol Site d'Istres;2012;76300;;;
0006400589;AIRBUS HELICOPTERS;2012;;;205000;
0005902679;FLEX-N-GATE (AEE - FAURECIA);2012;;53500;13000;
0057201569;ESPRI Restauration;2012;;;97400;
0007201299;GASTRONOME INDUSTRIE SEVRIENNE;2012;;;286000;
0005100097;NESTLE France SAS;2012;;;426000;
0005500062;dominique Riou;2012;;;73100;
0006402211;Petroineos Manufacturing France SAS;2012;;5000000;89800;4500000
0007203112;LES LAVANDIERES (Enseigne ELIS);2012;;;98800;
0006400337;KERRY FLAVOURS FRANCE SAS;2012;;;64400;
0006202598;SOCIETE FROMAGERE DE XERTIGNY;2012;97600;;182;
0006802412;SETMI;2012;;211000;111000;
0005504192;ELIS FOUGERES (ex BBL);2012;39600;;15300;
0005101667;DOW France (ex ROHM AND HAAS);2012;;107000;815;
0006506454;CPCU ST OUEN I & II;2012;;912000;4320;
0006302265;TOQUE ANGEVINE (LA);2012;;;80800;
0006802487;TOUPNOT;2012;66900;;;
0005508880;DELIFRANCE Landévant;2012;;;72400;
0053600436;LAITERIE DE VARENNES (SA);2012;296000;;9920;
0007000635;BEFESA  VALERA SAS;2012;;9530;41800;
0006103878;plattard granulats;2012;;54000;;
00       24551001;SARL SOCIETE PERIGOURDINE D'ABATTAGE;2012;;;102000;
0006700526;ARLANXEO Emulsion Rubber France SAS;2012;2630000;;;
0006401333;LHG l'Estaque;2012;;60000;10000;
0010600534;SNCF Mobilité TGV TECHNICENTRE DE LYON;2012;;;55100;
0005104688;EURIAL ULTRA FRAIS (SENAGRAL / SENOBLE);2012;;87500;;
0006804276;GRAVIERS GARONNAIS;2012;;63700;;
0006802181;Aubert et Duval usine de Pamiers;2012;;1490000;;
0006505584;PLACOPLATRE;2012;96300;;1160;
0009000006;Atelier industriel de l'aéronautique de Bordeaux;2012;10700;;79800;
0006506043;CGECP;2012;155000;;17800;
0006106947;SUEZ RR IWS CHEMICALS FRANCE;2012;477000;272000;5500;
0005102598;Cristal Union, établissement de Sainte Emilie;2012;281000;;;
0005201839;LABEYRIE SA - St Geours de Maremne;2012;32500;;275000;
