Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Coordonnées_STEP_X;Coordonnées_STEP_Y;Coordonnées_REJET_X;Coordonnées_REJET_Y;code_qualité_localisation_rejet;libelle_qualité_localisation_rejet;INSEE_Commune_STEP;Nom_Commune_STEP;Code_Département_STEP;Nom_Région_STEP;Code_Masse_Eau;Nom_Masse_Eau
2013;060913012001;STATION D'EPURATION DE BEAURECUEIL;500;Biologique Simple;905034;6271447;905029;6271438;1;Précision +- 50 mètres;13012;BEAURECUEIL;13;PROVENCE-ALPES-COTE D'AZUR;FRDR11901;rivière le bayeux
2013;060973234001;STATION D'EPURATION DE ST FRANCOIS DE SALES -LA MAGNE;300;Décantation primaire ou fosse toutes eaux;936520;6512255;936523;6512243;1;Précision +- 50 mètres;73234;ST FRANCOIS DE SALES;73;RHONE-ALPES;FRDR10169;ruisseau de saint-françois
2013;060930043001;STATION D'EPURATION DE BOISSIERES (ANCIENNE);500;Biologique avec nitrification;798531;6287860;798520;6297900;1;Précision +- 50 mètres;30043;BOISSIERES;30;LANGUEDOC-ROUSSILLON;FRDR11312;ruisseau le rhony
2013;060907294001;STATION D'EPURATION DE ST SAUVEUR DE CRUZIERES;800;Biologique avec nitrification;800372;6355755;800347;6355710;1;Précision +- 50 mètres;07294;ST SAUVEUR DE CRUZIERES;07;RHONE-ALPES;FRDR10996;rivière la claysse
2013;060966228001;STATION D'EPURATION DE VILLENEUVE DE LA RIVIERE;1500;Biologique avec nitrification;684279;6176779;684559;6176771;1;Précision +- 50 mètres;66228;VILLENEUVE LA RIVIERE;66;LANGUEDOC-ROUSSILLON;FRDR223;La Têt de la Comelade à la mer Méditerranée
2013;060973105002;STATION D'EPURATION DE LES ECHELLES;1300;Biologique Simple;914127;6486572;914080;6486581;1;Précision +- 50 mètres;73105;LES ECHELLES;73;RHONE-ALPES;FRDR515;Le Guiers de la confluence du Guiers mort et du Guiers vif jusqu'au Rhône
2013;060901061001;STATION D'EPURATION DE BRENS - GOTRAS PETIT BRENS;450;Lagunage;909610;6517812;909654;6517670;1;Précision +- 50 mètres;01061;BRENS;01;RHONE-ALPES;FRDR11415;ruisseau l'ousson*
2013;060971157001;STATION D'EPURATION DE CUISEAUX;34000;Biol. avec nitrif., dénitrif. et déphosphatation;881066;6602270;881024;6602308;1;Précision +- 50 mètres;71157;CUISEAUX;71;BOURGOGNE;FRDR11496;rivière la gizia
2013;060971256001;STATION D'EPURATION DE LESSARD EN BRESSE;300;Lagunage;860573;6628742;860602;6628776;2;Précision +- 500 mètres;71256;LESSARD EN BRESSE;71;BOURGOGNE;FRDR10139;rivière la tenarre
2013;060971391001;STATION D'EPURATION DE ST BERAIN SUR DHEUNE;400;Lagunage;821859;6637151;821835;6637161;1;Précision +- 50 mètres;71391;ST BERAIN SUR DHEUNE;71;BOURGOGNE;FRDR10884;ruisseau le foulot
2013;060907101002;STATION D'EPURATION DE  GROSPIERRES - BOURG;1000;Filtres plantés;802695;6368722;802742;6368764;2;Précision +- 500 mètres;07101;GROSPIERRES;07;RHONE-ALPES;FRDR413c;Le Chassezac de l'aval de l'usine de Salelles à la confluence avec l'Ardèche
2013;060920087001;STATION D'EPURATION DE CERVIONE - VILLAGE;2000;Biologique Simple;1235793;6158565;1235781;6158523;1;Précision +- 50 mètres;20087;CERVIONE;2B;CORSE;FREC02d;Plaine Orientale
2013;060934318001;STATION D'EPURATION DE VACQUIERES;500;Lagunage;776157;6304827;776134;6304766;1;Précision +- 50 mètres;34318;VACQUIERES;34;LANGUEDOC-ROUSSILLON;FRDR10484;ruisseau le brestalou
2013;060971343001;STATION D'EPURATION DE PARIS L'HOPITAL;750;Lagunage;824858;6646879;824860;6647023;1;Précision +- 50 mètres;71343;PARIS L HOPITAL;71;BOURGOGNE;FRDR12102;ruisseau la cosanne
2013;060905173001;STATION D' EPURATION DE UPAIX;600;Biologique avec nitrification;930493;6362404;930493;6362404;1;Précision +- 50 mètres;05173;UPAIX;05;PROVENCE-ALPES-COTE D'AZUR;FRDR289;La Durance du torrent de St Pierre au Buëch
2013;060984050002;STATION D'EPURATION DE CABRIERES D'AVIGNON - GORDES;1600;Biologique avec nitrification;873897;6311574;873913;6311562;1;Précision +- 50 mètres;84025;CABRIERES D AVIGNON;84;PROVENCE-ALPES-COTE D'AZUR;FRDR11944;ruisseau la sénancole
2013;060926340001;STATION D'EPURATION DE SEDERON - CHEF LIEU;420;Lagunage;902715;6348908;902724;6348957;1;Précision +- 50 mètres;26340;SEDERON;26;RHONE-ALPES;FRDR282;La Méouge
2013;060973257003;STATION D'EPURATION DE ST MARTIN BELLEV. - ST MARCEL;1950;Décantation primaire ou fosse toutes eaux;975043;6479981;974958;6480036;1;Précision +- 50 mètres;73257;ST MARTIN DE BELLEVILLE;73;RHONE-ALPES;FRDR368d;Le Doron de Belleville
2013;060901060002;STATION D'EPURATION DE BRENOD;1200;Filtres plantés;901432;6553729;901419;6553587;1;Précision +- 50 mètres;01060;BRENOD;01;RHONE-ALPES;FRDR487;L'Albarine de sa source au bief du Vuires
2013;060911198001;STATION D'EPURATION DE LAURE MINERVOIS;1200;Biologique avec nitrification;661186;6240957;661256;6241015;1;Précision +- 50 mètres;11198;LAURE MINERVOIS;11;LANGUEDOC-ROUSSILLON;FRDR11902;ruisseau le rascas
2013;060966227002;STATION D'EPURATION DE VILLENEUVE DE LA RAHO;8000;Biol. avec nitrif., dénitrif. et déphosphatation;693932;6169835;694035;6169839;1;Précision +- 50 mètres;66227;VILLENEUVE DE LA RAHO;66;LANGUEDOC-ROUSSILLON;FRDR233;Agouille de la Mar
2013;060906120001;STATION D'EPURATION DE ST ETIENNE DE TINEE - AURON;12000;Biologique Simple;1014435;6354902;1014397;6354899;1;Précision +- 50 mètres;06120;ST ETIENNE DE TINEE;06;PROVENCE-ALPES-COTE D'AZUR;FRDR11078;riou d'auron
2013;060926094001;STATION D'EPURATION DE CLAVEYSON - CHEF LIEU;450;Biologique Simple;850727;6455200;850581;6455281;1;Précision +- 50 mètres;26094;CLAVEYSON;26;RHONE-ALPES;FRDR11092;ruisseau le bion
2013;060934255001;STATION D'EPURATION DE ST GELY DU FESC;14800;Biol. avec nitrif., dénitrif. et déphosphatation;764666;6286654;764661;6286611;2;Précision +- 500 mètres;34255;ST GELY DU FESC;34;LANGUEDOC-ROUSSILLON;FRDR10317;ruisseau de pézouillet
2013;060938054001;STATION D'EPURATION DE BOUVESSE QUIRIEU;900;Biologique Simple;888374;6525591;888436;6525611;1;Précision +- 50 mètres;38054;BOUVESSE QUIRIEU;38;RHONE-ALPES;FRDR2003;Le Rhône du défilé de St Alban à Sault-Brenaz
2013;060907211001;STATION D'EPURATION DE SAINT ANDRE DE CRUZIERES;420;Filtres plantés;796078;6358153;796240;6358182;1;Précision +- 50 mètres;07211;ST ANDRE DE CRUZIERES;07;RHONE-ALPES;;
2013;060911325001;STATION D'EPURATION DE ROUFFIAC D'AUDE;500;Biologique avec nitrification;643332;6225697;643398;6225735;1;Précision +- 50 mètres;11325;ROUFFIAC D AUDE;11;LANGUEDOC-ROUSSILLON;FRDR197;L'Aude de la Sals au Fresquel
2013;060913001001;STATION D'EPURATION DE AIX EN PROVENCE - LA PIOLINE;175000;Biol. avec nitrif., dénitrif. et déphosphatation;894987;6270742;895057;6270907;1;Précision +- 50 mètres;13001;AIX EN PROVENCE;13;PROVENCE-ALPES-COTE D'AZUR;FRDR130;L'Arc de la Cause à la Luynes
2013;060973274001;STATION D'EPURATION DE ST PIERRE D'ENTREMONT CHF LIEU;1900;Biologique avec nitrification et dénitrification;922323;6483960;922307;6483858;1;Précision +- 50 mètres;73274;ST PIERRE D ENTREMONT;73;RHONE-ALPES;FRDR517b;Guiers vif amont
2013;060974139001;STATION D'EPURATION DE HABERE LULLIN;700;Filtres plantés;965571;6575928;965503;6575929;1;Précision +- 50 mètres;74139;HABERE LULLIN;74;RHONE-ALPES;FRDR558;La Menoge
2013;060901202003;STATION D'EPURATION DE LAGNIEU - PROULLIEU;400;Filtres plantés;880381;6532131;880479;6531961;1;Précision +- 50 mètres;01202;LAGNIEU;01;RHONE-ALPES;FRDR2004;Le Rhône de Sault-Brenaz au pont de Jons
2013;060906065002;STATION D'EPURATION DE LA GAUDE - TUILIERE;5000;Biologique Simple;1035168;6299989;1035183;6299968;1;Précision +- 50 mètres;06065;LA GAUDE;06;PROVENCE-ALPES-COTE D'AZUR;FRDC09b;Port Antibes - Port de commerce de Nice
2013;060984135004;STATION D'EPURATION DE UCHAUX - LA GALLE;250;Biologique Simple;;;843718;6347061;3;Localisation imprécise;84135;UCHAUX;84;PROVENCE-ALPES-COTE D'AZUR;FRDR10478;Ruisseau le Rieu Foyro
2013;060911089001;STATION D'EPURATION DE CENNE MONESTIES;650;Filtres plantés;628569;6247910;628519;6247826;2;Précision +- 500 mètres;11089;CENNE MONESTIES;11;LANGUEDOC-ROUSSILLON;FRDR192a;Le Lampy jusqu'au ruisseau de Tenten
2013;060925509001;STATION D'EPURATION DE ROUTELLE;550;Biologique Simple;915023;6677981;915057;6677959;1;Précision +- 50 mètres;25509;ROUTELLE;25;FRANCHE-COMTE;FRDR11936;Ruisseau de Bénusse
2013;060925509001;STATION D'EPURATION DE ROUTELLE;550;Biologique Simple;915023;6677981;915057;6677959;1;Précision +- 50 mètres;25509;ROUTELLE;25;FRANCHE-COMTE;FRDR11936;ruisseau de bennus
2013;060938291001;STATION D'EPURATION DE PAJAY;450;Lagunage;865980;6475765;865366;6475864;1;Précision +- 50 mètres;38291;PAJAY;38;RHONE-ALPES;FRDR10157;ruisseau le suzon
2013;060938443001;STATION D'EPURATION DE ST PIERRE DE CHERENNES;350;Filtres plantés;885366;6451272;885322;6451431;1;Précision +- 50 mètres;38443;ST PIERRE DE CHERENNES;38;RHONE-ALPES;FRDR319;L'Isère de la confluence avec le Drac à la confluence avec la Bourne
2013;060934337001;STATION D'EPURATION DE VILLENEUVE LES MAGUELONE;12000;Biol. avec nitrif., dénitrif. et déphosphatation;770262;6271706;769683;6272192;1;Précision +- 50 mètres;34337;VILLENEUVE LES MAGUELONE;34;LANGUEDOC-ROUSSILLON;FRDT11b;Etangs Palavasiens Est
2013;060938152002;STATION D'EPURATION DE ECLOSE ET BADINIERES;1450;Biologique avec nitrification;879496;6491573;879503;6491645;1;Précision +- 50 mètres;38152;ECLOSE;38;RHONE-ALPES;FRDR11627;ruisseau l'agny
2013;060938186002;STATION D'EPURATION DE GRESSE EN VERCORS - VILLAGE;2833;Biologique Simple;902592;6427080;902640;6427089;1;Précision +- 50 mètres;38186;GRESSE EN VERCORS;38;RHONE-ALPES;FRDR328;La Gresse à l'amont des Saillants du Gua
2013;060930202001;STATION D'EPURATION DE PONT SAINT ESPRIT;9200;Biologique avec nitrification;832450;6351182;832533;6351193;1;Précision +- 50 mètres;30202;PONT ST ESPRIT;30;LANGUEDOC-ROUSSILLON;FRDR2007e;Rhône de Donzère
2013;060974144001;STATION D'EPURATION DE JONZIER EPAGNY;600;Filtres plantés;931120;6556238;931171;6556127;1;Précision +- 50 mètres;74144;JONZIER EPAGNY;74;RHONE-ALPES;FRDR541;Les Usses de leur source au Formant inclus
2013;060973006003;STATION D'EPURATION DE AIME - LA PLAGNE;60000;Biologique avec nitrification;983019;6500860;983092;6500789;1;Précision +- 50 mètres;73006;AIME;73;RHONE-ALPES;FRDR367a;L'Isère de la confluence avec le Versoyen au barrage EDF de Centron
2013;060911217001;STATION D'EPURATION DE MARCORIGNAN;1500;Biologique avec nitrification;694152;6236964;694109;6236969;1;Précision +- 50 mètres;11217;MARCORIGNAN;11;LANGUEDOC-ROUSSILLON;FRDR182;L'Aude du Fresquel à la Cesse
2013;060906152002;STATION D'EPURATION DE VALBONNE - BOUILLIDES;26000;Biologique avec nitrification et déphosphatation;1027865;6288347;1027966;6288428;2;Précision +- 500 mètres;06152;VALBONNE;06;PROVENCE-ALPES-COTE D'AZUR;FRDR10531;ruisseau la bouillide
2013;060969195002;STATION D'EPURATION DE ST DIDIER SOUS RIVERIE;800;Filtres plantés;825792;6500794;825859;6500835;1;Précision +- 50 mètres;69195;ST DIDIER SOUS RIVERIE;69;RHONE-ALPES;;
2013;060971195001;STATION D'EPURATION DE FARGES LES MACON;300;Lagunage;845940;6602490;845902;6602432;1;Précision +- 50 mètres;71195;FARGES LES MACON;71;BOURGOGNE;FRDR1807a;La Saône de la confluence avec le Doubs à Villefranche sur Saône
2013;060934246001;STATION D'EPURATION DE SAINT CHRISTOL;1500;Biologique avec nitrification;786537;6292180;786574;6292208;1;Précision +- 50 mètres;34246;ST CHRISTOL;34;LANGUEDOC-ROUSSILLON;FRDR137;Le Dardaillon
2013;060939415002;STATION D'EPURATION DE  PETIT NOIR;800;Décantation primaire;877874;6650619;877874;6650619;3;Localisation imprécise;39415;PETIT NOIR;39;FRANCHE-COMTE;;
2013;060952292002;STATION D'EPURATION DE LONGEAU  PERCEY;1000;Biologique avec nitrification;873255;6742192;873377;6741841;1;Précision +- 50 mètres;52292;LONGEAU PERCEY;52;CHAMPAGNE-ARDENNE;FRDR11115;ruisseau le vallinot
2013;060938232001;STATION D'EPURATION DE MEYSSIEZ;267;Lagunage;859912;6487906;859963;6487960;1;Précision +- 50 mètres;38232;MEYSSIEZ;38;RHONE-ALPES;FRDR472a;Gère à l'amont de la confluence Vesonne + Vesonne
2013;060971336001;STATION D'EPURATION DE OUROUX SUR SAONE - BOURG;2000;Lagunage;847959;6626377;847981;6626271;1;Précision +- 50 mètres;71336;OUROUX SUR SAONE;71;BOURGOGNE;FRDR10651;bief de la prare ruisseau
2013;060911201001;STATION D'EPURATION DE LEUC;600;Biologique avec nitrification;644405;6228468;644439;6228463;1;Précision +- 50 mètres;11201;LEUC;11;LANGUEDOC-ROUSSILLON;FRDR198;Le Lauquet
2013;060901441001;STATION D'EPURATION DE VIEU D'IZENAVE;450;Lagunage;896376;6558530;896443;6558680;1;Précision +- 50 mètres;01441;VIEU D IZENAVE;01;RHONE-ALPES;FRDR11041;ruisseau du merloz
2013;060930285002;STATION D'EPURATION DE ST MAURICE DE CAZEVIEILLE;1100;Filtres plantés;798461;6326582;798450;6326589;1;Précision +- 50 mètres;30285;ST MAURICE DE CAZEVIEILLE;30;LANGUEDOC-ROUSSILLON;;
2013;060938249002;STATION D'EPURATION DE MONTBONNOT ST MARTIN INOVALLEE;35000;Biologique avec nitrification et dénitrification;920989;6461551;920493;6460246;1;Précision +- 50 mètres;38249;MONTBONNOT ST MARTIN;38;RHONE-ALPES;FRDR354c;Isère du Bréda au Drac
2013;060934312001;STATION D'EPURATION DE LA TOUR SUR ORB - VEREILHES;250;Biologique Simple;713919;6285850;713919;6285850;1;Précision +- 50 mètres;34312;LA TOUR SUR ORB;34;LANGUEDOC-ROUSSILLON;FRDR156a;L'Orb de l'aval du barrage à la conluence avec la Mare
2013;060925149001;STATION D'EPURATION DE CHENECEY BUILLON;800;Biologique avec nitrification;924569;6675991;923121;6676434;1;Précision +- 50 mètres;25149;CHENECEY BUILLON;25;FRANCHE-COMTE;FRDR619;La Loue de sa source à Arc-et-Senans
2013;060970267002;STATION D'EPURATION DE GEVIGNEY ET MERCEY;2000;Biologique Simple;919786;6748746;919830;6748741;1;Précision +- 50 mètres;70267;GEVIGNEY ET MERCEY;70;FRANCHE-COMTE;FRDR1806a;La Saône du Coney à la confluence avec le Salon
2013;060907110002;STATION D'EPURATION DE JOYEUSE;3150;Biologique avec nitrification et dénitrification;799492;6376362;799468;6376365;1;Précision +- 50 mètres;07110;JOYEUSE;07;RHONE-ALPES;FRDR417b;La Beaume de la confluence avec l'Alune à l'Ardèche
2013;060904092001;STATION D'EPURATION DE LA GARDE;300;Infiltration;986138;6309605;986161;6309599;1;Précision +- 50 mètres;04092;LA GARDE;04;PROVENCE-ALPES-COTE D'AZUR;FRDR11138;ravin de destourbes
2013;060905123001;STATION D'EPURATION DE LA ROCHE DES ARNAUDS;1500;Lagunage;934934;6391628;934934;6391628;3;Localisation imprécise;05123;LA ROCHE DES ARNAUDS;05;PROVENCE-ALPES-COTE D'AZUR;;
2013;060906062001;STATION D EPURATION DE FONTAN;1000;Biologique Simple;1065066;6333322;1065115;6333320;1;Précision +- 50 mètres;06062;FONTAN;06;PROVENCE-ALPES-COTE D'AZUR;FRDR74;La Roya de la frontière italienne et la vallon de Caïros à la mer
2013;060970304001;STATION D'EPURATION DE LINEXERT;500;Biologique avec nitrification;960670;6743742;960665;6743759;1;Précision +- 50 mètres;70304;LINEXERT;70;FRANCHE-COMTE;FRDR690;La Lanterne de sa source au Breuchin
2013;060939528001;STATION D EPURATION DE THERVAY;500;Biologique avec nitrification;897765;6687172;897890;6687261;1;Précision +- 50 mètres;39528;THERVAY;39;FRANCHE-COMTE;FRDR656;L'Ognon basse vallée
2013;060925318001;STATION D'EPURATION DE JOUGNE;4400;Biologique avec nitrification;958438;6634153;958452;6634140;1;Précision +- 50 mètres;25318;JOUGNE;25;FRANCHE-COMTE;FRDR639;La Jougnena
2013;060930339001;STATION D'EPURATION DE VALLERAUGUE;2500;Biologique avec nitrification et dénitrification;753504;6331008;753459;6330996;1;Précision +- 50 mètres;30339;VALLERAUGUE;30;LANGUEDOC-ROUSSILLON;FRDR173;L'Hérault de sa source à la confluence avec la Vis et l'Arre
2013;060921614001;STATION D'EPURATION DE SPOY;450;Lagunage;864961;6706236;865032;6706188;1;Précision +- 50 mètres;21614;SPOY;21;BOURGOGNE;FRDR651;La Tille du pont Rion à la Norges
2013;060925018001;STATION D'EPURATION DE ANTEUIL;600;Biologique avec nitrification;968259;6704177;968266;6704155;1;Précision +- 50 mètres;25018;ANTEUIL;25;FRANCHE-COMTE;FRDR625;Le Doubs de la confluence avec l'Allan jusqu'en amont du barrage de Crissey
2013;060966108002;STATION D'EPURATION DE MILLAS - LE BOLES;6500;Biologique avec nitrification et dénitrification;675750;6177123;675745;6177062;1;Précision +- 50 mètres;66108;MILLAS;66;LANGUEDOC-ROUSSILLON;FRDR986b;Bolès aval de Bouleternère
2013;060939096001;STATION D'EPURATION DE CHAMPAGNEY;600;Lagunage;888302;6686660;888292;6686647;1;Précision +- 50 mètres;39096;CHAMPAGNEY;39;FRANCHE-COMTE;FRDR11697;Bief de la Vigne
2013;060913117001;STATION D'EPURATION DE VITROLLES;120000;Biol. avec nitrif., dénitrif. et déphosphatation;881915;6260694;881875;6260626;1;Précision +- 50 mètres;13117;VITROLLES;13;PROVENCE-ALPES-COTE D'AZUR;FRDR126b;La Cadière du pont de Glacière à l'étang de Berre
2013;060907024001;STATION D'EPURATION DE BANNE;250;Biologique Simple;792300;6363759;792295;6363776;1;Précision +- 50 mètres;07024;BANNE;07;RHONE-ALPES;FRDR10474;ruisseau le granzon
2013;060907186001;STATION D'EPURATION DE PRIVAS - GRATENAS;18000;Biologique avec nitrification;827277;6405006;827267;6404965;1;Précision +- 50 mètres;07186;PRIVAS;07;RHONE-ALPES;FRDR1320c;Ouvèze du Mezayon au Rhône
2013;060966193003;STATION D'EPURATION DE SERDINYA JONCET;500;Biologique Simple;644934;6163300;644925;6163393;1;Précision +- 50 mètres;66193;SERDINYA;66;LANGUEDOC-ROUSSILLON;;
2013;060906027001;STATION D'EPURATION DE CAGNES-SUR-MER;130000;Biologique Simple;1035108;6292677;1035190;6292425;2;Précision +- 500 mètres;06027;CAGNES SUR MER;06;PROVENCE-ALPES-COTE D'AZUR;FRDC09b;Port Antibes - Port de commerce de Nice
2013;060911053001;STATION D'EPURATION DE BRUGAIROLLES;250;Lagunage;631360;6225074;631387;6225050;2;Précision +- 500 mètres;11053;BRUGAIROLLES;11;LANGUEDOC-ROUSSILLON;FRDR199;Le Sou
2013;060926045001;STATION D'EPURATION DE LA BEGUDE DE MAZENC -CHEF LIEU;1000;Biologique Simple;852822;6384573;852794;6384583;1;Précision +- 50 mètres;26045;LA BEGUDE DE MAZENC;26;RHONE-ALPES;FRDR429a;Le Jabron de Souspierre à sa confluence avec le Roubion
2013;060930006002;STATION D'EPURATION DE AIMARGUES;5000;Biologique avec nitrification et dénitrification;798104;6287337;797793;6287190;2;Précision +- 500 mètres;30006;AIMARGUES;30;LANGUEDOC-ROUSSILLON;FRDR1901;Le Vistre Canal
2013;060973296001;STATION D'EPURATION DE TIGNES - LE LAC;30000;Physico-Chimique;1005500;6493580;1005573;6493594;1;Précision +- 50 mètres;73296;TIGNES;73;RHONE-ALPES;FRDR11597;ruisseau du lac
2013;060984009003;STATION D'EPURATION DE LA BASTIDE DES JOURDANS;1500;Filtres plantés;911248;6301808;911320;6301763;1;Précision +- 50 mètres;84009;LA BASTIDE DES JOURDANS;84;PROVENCE-ALPES-COTE D'AZUR;FRDR248;L'Èze
2013;060925432001;STATION D'EPURATION DE ORCHAMPS VENNES;2500;Biologique avec nitrification et dénitrification;967342;6675362;967354;6675377;1;Précision +- 50 mètres;25432;ORCHAMPS VENNES;25;FRANCHE-COMTE;;
2013;060974283001;STATION D'EPURATION DE THUSY;650;Filtres plantés;927530;6540965;927511;6540962;1;Précision +- 50 mètres;74283;THUSY;74;RHONE-ALPES;FRDR531;La Morge
2013;060921210001;STATION D'EPURATION DE CREANCEY;1000;Biologique Simple;819430;6683898;819428;6683946;2;Précision +- 500 mètres;21210;CREANCEY;21;BOURGOGNE;FRDR11650;rivière la vandenesse
2013;060969060001;STATION D'EPURATION DE CLAVEISOLLES;500;Biologique Simple;816635;6556285;816576;6556284;2;Précision +- 500 mètres;69060;CLAVEISOLLES;69;RHONE-ALPES;FRDR10488;ruisseau de l'Aze
2013;060952093001;STATION D'EPURATION DE CHALINDREY;4000;Biologique avec nitrification;883522;6748346;883526;6748365;1;Précision +- 50 mètres;52093;CHALINDREY;52;CHAMPAGNE-ARDENNE;FRDR674;Le Salon de sa source à la Resaigne
2013;060901192003;STATION D'EPURATION DE IZERNORE - PERRIGNAT;500;Filtres plantés;895532;6570653;895668;6570637;1;Précision +- 50 mètres;01192;IZERNORE;01;RHONE-ALPES;FRDR495a;L'Oignin du bief Dessous-Roche au barrage de Trablettes inclus
2013;060904018001;STATION D'EPURATION DE BANON;2500;Biologique avec nitrification et dénitrification;911744;6329520;911755;6329540;1;Précision +- 50 mètres;04018;BANON;04;PROVENCE-ALPES-COTE D'AZUR;FRDR245a;Le Coulon de sa source à  Apt et la Doa
2013;060905095005;STATION D'EPURATION DE  NOYER LE MOULIN;300;Décantation primaire ou fosse toutes eaux;939235;6404298;939223;6404299;1;Précision +- 50 mètres;05095;LE NOYER;05;PROVENCE-ALPES-COTE D'AZUR;FRDR2027;Le Drac de l'aval de St Bonnet à la retenue du Sautet + Rageoux/Chétive
2013;060901262001;STATION D'EPURATION DE MONTLUEL - NIEVROZ;15550;Biologique avec nitrification;860722;6526166;860878;6525979;1;Précision +- 50 mètres;01262;MONTLUEL;01;RHONE-ALPES;FRDR2005;Le Rhône du pont de Jons à la confluence Saône
2013;060901368001;STATION D'EPURATION DE ST JULIEN SUR VEYLE;225;Lagunage;850992;6568938;850930;6568964;1;Précision +- 50 mètres;01368;ST JULIEN SUR VEYLE;01;RHONE-ALPES;FRDR10870;le Bief Bourbon
2013;060905162002;STATION D'EPURATION DE LA SAULCE - INTERCOMMUNALE;2500;Biologique avec nitrification;939756;6373586;939720;6373574;1;Précision +- 50 mètres;05162;LA SAULCE;05;PROVENCE-ALPES-COTE D'AZUR;FRDR289;La Durance du torrent de St Pierre au Buech
2013;060906132001;STATION D EPURATION DE SAORGE RIVIERE;600;Décantation primaire ou fosse toutes eaux;1064904;6331208;1064879;6331203;1;Précision +- 50 mètres;06132;SAORGE;06;PROVENCE-ALPES-COTE D'AZUR;FRDR74;La Roya de la frontière italienne et la vallon de Caïros à la mer
2013;060966212001;STATION D'EPURATION DE TORREILLES;16000;Biologique avec nitrification;701590;6185519;701605;6185628;1;Précision +- 50 mètres;66212;TORREILLES;66;LANGUEDOC-ROUSSILLON;FRDR211;L'Agly du ruisseau de Roboul à la mer Méditerranée
2013;060973054001;STATION D'EPURATION DE BOURG SAINT MAURICE;65000;Biologique Simple;992732;6506931;992771;6506878;1;Précision +- 50 mètres;73054;BOURG ST MAURICE;73;RHONE-ALPES;FRDR367a;L'Isère de la confluence avec le Versoyen au barrage EDF de Centron
2013;060930276002;STATION D'EPURATION DE SAINT LAURENT D'AIGOUZE;1800;Lagunage;796929;6279749;798007;6279427;1;Précision +- 50 mètres;30276;ST LAURENT D AIGOUZE;30;LANGUEDOC-ROUSSILLON;FRDR1901;Le Vistre Canal
2013;060966137001;STATION D'EPURATION DE LE PERTHUS;1000;Biologique Simple;688510;6152147;688506;6152178;1;Précision +- 50 mètres;66137;LE PERTHUS;66;LANGUEDOC-ROUSSILLON;FRDR11655;rivière de maureillas
2013;060970097001;STATION D'EPURATION DE BRIAUCOURT;300;Filtres plantés;943271;6752795;943334;6752791;2;Précision +- 500 mètres;70097;BRIAUCOURT;70;FRANCHE-COMTE;;
2013;060939576001;STATION D'EPURATION DE VINCELLES;900;Filtres plantés;888745;6614408;888601;6614448;2;Précision +- 500 mètres;39576;VINCELLES;39;FRANCHE-COMTE;FRDR599;La Vallière Sonette incluse
2013;060926263002;STATION D'EPURATION DE REILHANETTE - CHEF LIEU;250;Filtres plantés;893320;6344068;893263;6343998;1;Précision +- 50 mètres;26263;REILHANETTE;26;RHONE-ALPES;FRDR391;Le Toulourenc
2013;060934184002;STATION D'EPURATION DE NIZAS;1000;Biologique avec nitrification;733107;6268046;733128;6268019;2;Précision +- 500 mètres;34184;NIZAS;34;LANGUEDOC-ROUSSILLON;FRDR161b;l'Hérault de la confluence avec la Boyne à la Méditerranée
2013;060934307001;STATION D'EPURATION DE SUSSARGUES;2000;Biologique avec nitrification;780995;6289485;781141;6289397;2;Précision +- 500 mètres;34307;SUSSARGUES;34;LANGUEDOC-ROUSSILLON;FRDR138;Le Bérange
2013;060938065001;STATION D'EPURATION DE CHABONS - LA COMBE;1050;Lagunage;890372;6486423;890448;6486408;1;Précision +- 50 mètres;38065;CHABONS;38;RHONE-ALPES;FRDR509a;La Bourbre de la source au Pont de Cour
2013;060911190001;STATION D'EPURATION DE LA REDORTE;1400;Biologique avec nitrification;672754;6238723;672760;6238704;1;Précision +- 50 mètres;11190;LA REDORTE;11;LANGUEDOC-ROUSSILLON;FRDR11731;ruisseau de naval
2013;060904061001;STATION D'EPURATION DE COLMARS - CHAUMIE;250;Biologique avec nitrification;990441;6351491;989504;6348831;1;Précision +- 50 mètres;04061;COLMARS;04;PROVENCE-ALPES-COTE D'AZUR;FRDR265;Le Verdon de sa source au  Riou du Trou
2013;060990071002;STATION D'EPURATION DE MONTREUX-CHATEAU;4000;Biologique avec nitrification et dénitrification;1000151;6730087;1000214;6730100;1;Précision +- 50 mètres;90071;MONTREUX CHATEAU;90;FRANCHE-COMTE;FRDR632a;Le Saint Nicolas
2013;060973040001;STATION D'EPURATION DE BESSANS;5500;Biologique avec nitrification;1012259;6476563;1011870;6476617;1;Précision +- 50 mètres;73040;BESSANS;73;RHONE-ALPES;FRDR361a;L'Arc de la source au Ruisseau d'Ambin inclus et Doron de Termignon
2013;060973139001;STATION D'EPURATION DE JARSY;420;Biologique avec nitrification;;;;;;;73139;JARSY;73;RHONE-ALPES;;
2013;060984010002;STATION D'EPURATION DE LA BASTIDONNE - VILLAGE;900;Biologique Simple;906487;6292800;906604;6293021;1;Précision +- 50 mètres;84010;LA BASTIDONNE;84;PROVENCE-ALPES-COTE D'AZUR;FRDR248;L'Èze
2013;060930040001;STATION D'EPURATION DE BLANDAS;265;Filtres plantés;741681;6312510;741655;6312480;2;Précision +- 500 mètres;30040;BLANDAS;30;LANGUEDOC-ROUSSILLON;;
