Année;Code_step;Nom_step;Capacité_traitement;Dispositif_traitement;CoordonnéeX_step;CoordonnéeY_step;CoordonnéeX_rejet;CoordonnéeY_rejet;Code_qualité_localisation_Rejet;Libellé_qualité_localisation_Rejet;Code_commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
2003;060901005001;AMBERIEUX EN DOMBES;1900;Lagune;846033;6544856;846027;6544895;1;Précision bonne (dans un rayon de 50 m);01005;AMBERIEUX EN DOMBES;01;RHONE-ALPES;U470
2003;060901006001;AMBLEON;120;Biol. / Nitrif.;902323;6519883;902305;6519812;1;Précision bonne (dans un rayon de 50 m);01006;AMBLEON;01;RHONE-ALPES;V161
2003;060901007001;AMBRONAY - CHEF LIEU;1700;Biol. / Nitrif.;881575;6547613;881563;6547635;1;Précision bonne (dans un rayon de 50 m);01007;AMBRONAY;01;RHONE-ALPES;V290
2003;060901009001;ANDERT ET CONDON - CONDON;270;Lagune;905812;6524918;905803;6524815;1;Précision bonne (dans un rayon de 50 m);01009;ANDERT ET CONDON;01;RHONE-ALPES;V146
2003;060901010002;ANGLEFORT - CHEF LIEU;1080;Biol. / Nitrif.;917909;6536718;917913;6536694;1;Précision bonne (dans un rayon de 50 m);01010;ANGLEFORT;01;RHONE-ALPES;V126
2003;060901011001;APREMONT;400;Biol. / Nitrif.;905175;6571403;905124;6571421;1;Précision bonne (dans un rayon de 50 m);01011;APREMONT;01;RHONE-ALPES;V251
2003;060901021002;ARS SUR FORMANS;2250;Biologique Simple;840732;6545053;840736;6545028;1;Précision bonne (dans un rayon de 50 m);01021;ARS SUR FORMANS;01;RHONE-ALPES;U470
2003;060901022002;ARTEMARE;1500;Biol. / Nitrif.;909135;6533439;909178;6533426;1;Précision bonne (dans un rayon de 50 m);01022;ARTEMARE;01;RHONE-ALPES;V143
2003;060901024002;ATTIGNAT - VACAGNOLE;900;Biol. / Nitrif.;867654;6576575;867693;6576571;1;Précision bonne (dans un rayon de 50 m);01024;ATTIGNAT;01;RHONE-ALPES;U401
2003;060901024003;ATTIGNAT - CHEF LIEU;1200;Biologique Simple;866842;6578671;866933;6578641;1;Précision bonne (dans un rayon de 50 m);01024;ATTIGNAT;01;RHONE-ALPES;U403
2003;060901025001;BAGE LA VILLE - CHEF LIEU;550;Lagune;849888;6581986;849878;6582106;1;Précision bonne (dans un rayon de 50 m);01025;BAGE LA VILLE;01;RHONE-ALPES;U411
2003;060901026001;BAGE LE CHATEL;1100;Lagune;848214;6580195;848201;6580122;1;Précision bonne (dans un rayon de 50 m);01026;BAGE LE CHATEL;01;RHONE-ALPES;U411
2003;060901028001;BANEINS - CHEF LIEU;225;Lagune;846518;6558506;846383;6558539;1;Précision bonne (dans un rayon de 50 m);01028;BANEINS;01;RHONE-ALPES;U440
2003;060901029001;BEAUPONT;285;Biologique Simple;873633;6592261;873616;6592233;1;Précision bonne (dans un rayon de 50 m);01029;BEAUPONT;01;RHONE-ALPES;U344
2003;060901033001;BELLEGARDE SUR VALSERINE;18000;Biologique Simple;917589;6557982;917613;6557930;1;Précision bonne (dans un rayon de 50 m);01033;BELLEGARDE SUR VALSERINE;01;RHONE-ALPES;V102
2003;060901034001;BELLEY - CHEF LIEU;18333;Biol. / Nitrif.;910111;6520966;910244;6520754;1;Précision bonne (dans un rayon de 50 m);01034;BELLEY;01;RHONE-ALPES;V146
2003;060901035001;BELLEYDOUX;300;Biol. / Nitrif.;914187;6576129;914196;6576140;1;Précision bonne (dans un rayon de 50 m);01035;BELLEYDOUX;01;RHONE-ALPES;V101
2003;060901036001;BELMONT LUTHEZIEU - MASSIGNIEU;566;Biol. / Nitrif.;906962;6533876;906983;6533842;1;Précision bonne (dans un rayon de 50 m);01036;BELMONT LUTHEZIEU;01;RHONE-ALPES;V143
2003;060901036002;BELMONT LUTHEZIEU - GLARGIN;100;Irrigation/Infiltration;906300;6536833;906308;6536787;1;Précision bonne (dans un rayon de 50 m);01036;BELMONT LUTHEZIEU;01;RHONE-ALPES;V141
2003;060901038001;BENY;300;Lagune;875472;6582235;875457;6582191;1;Précision bonne (dans un rayon de 50 m);01038;BENY;01;RHONE-ALPES;U344
2003;060901039001;BEON - EST;100;Biol. / Nitrif.;913831;6531778;913892;6531361;1;Précision bonne (dans un rayon de 50 m);01039;BEON;01;RHONE-ALPES;V143
2003;060901039002;BEON - OUEST;100;Biol. / Nitrif.;913111;6532031;912898;6531843;1;Précision bonne (dans un rayon de 50 m);01039;BEON;01;RHONE-ALPES;V143
2003;060901041001;BETTANT;900;Biol. / Nitrif.;882088;6541443;882005;6541458;1;Précision bonne (dans un rayon de 50 m);01041;BETTANT;01;RHONE-ALPES;V293
2003;060901043001;BEYNOST -ST MAURICE DE BEYNOST;10600;Biol. / Nitrif.;854827;6526423;854783;6526391;1;Précision bonne (dans un rayon de 50 m);01043;BEYNOST;01;RHONE-ALPES;V300
2003;060901044001;BILLIAT;720;Biologique Simple;915085;6556148;915103;6556111;1;Précision bonne (dans un rayon de 50 m);01044;BILLIAT;01;RHONE-ALPES;V102
2003;060901046001;BIZIAT - CHEF LIEU;315;Lagune;850115;6571121;850249;6571161;1;Précision bonne (dans un rayon de 50 m);01046;BIZIAT;01;RHONE-ALPES;U424
2003;060901046002;BIZIAT - RETISSINGE;400;Lagune;848987;6572928;849054;6572961;1;Précision bonne (dans un rayon de 50 m);01046;BIZIAT;01;RHONE-ALPES;U424
2003;060901047002;BLYES;855;Biol. / Nitrif.;874032;6529936;874059;6529915;1;Précision bonne (dans un rayon de 50 m);01047;BLYES;01;RHONE-ALPES;V294
2003;060901054001;BOURG SAINT CHRISTOPHE;1990;Biol. / Nitrif.;867536;6533465;867567;6533444;1;Précision bonne (dans un rayon de 50 m);01054;BOURG ST CHRISTOPHE;01;RHONE-ALPES;V300
2003;060901057001;BOZ;500;Lagune;846311;6591181;846118;6591045;1;Précision bonne (dans un rayon de 50 m);01057;BOZ;01;RHONE-ALPES;U411
2003;060901058002;BREGNIER CORDON-PETIT GLANDIEU;630;Lagune;903739;6509636;903622;6509746;1;Précision bonne (dans un rayon de 50 m);01058;BREGNIER CORDON;01;RHONE-ALPES;V161
2003;060901059001;BRENAZ - CHEF LIEU;100;Bassin de décantation;910968;6541784;910950;6541769;1;Précision bonne (dans un rayon de 50 m);01059;BRENAZ;01;RHONE-ALPES;V142
2003;060901059002;BRENAZ - LARNIN;50;Bassin de décantation;910887;6543165;910712;6543238;1;Précision bonne (dans un rayon de 50 m);01059;BRENAZ;01;RHONE-ALPES;V142
2003;060901061001;BRENS - GOTRAS PETIT BRENS;450;Lagune;909610;6517812;909654;6517670;1;Précision bonne (dans un rayon de 50 m);01061;BRENS;01;RHONE-ALPES;V146
2003;060901061002;BRENS - CHAMPTEL;500;Lagune;909412;6515756;909335;6515673;1;Précision bonne (dans un rayon de 50 m);01061;BRENS;01;RHONE-ALPES;V146
2003;060901062001;BRESSOLLES - CHEF LIEU;733;Biol. / Nitrif.;862969;6531638;862984;6531636;1;Précision bonne (dans un rayon de 50 m);01062;BRESSOLLES;01;RHONE-ALPES;V300
2003;060901062002;BRESSOLLES - LE BONNET;100;Biol. / Nitrif.;861895;6531425;861565;6531584;1;Précision bonne (dans un rayon de 50 m);01062;BRESSOLLES;01;RHONE-ALPES;V300
2003;060901063001;BRION;500;Biol. / Nitrif.;896386;6566914;896303;6566835;1;Précision bonne (dans un rayon de 50 m);01063;BRION;01;RHONE-ALPES;V251
2003;060901065002;BUELLAS - CORGENON;600;Lagune;865542;6568847;865347;6569074;1;Précision bonne (dans un rayon de 50 m);01065;BUELLAS;01;RHONE-ALPES;U421
2003;060901065003;BUELLAS - MONTCET;1800;Biol. / Nitrif.;863891;6570207;863792;6570270;1;Précision bonne (dans un rayon de 50 m);01065;BUELLAS;01;RHONE-ALPES;U421
2003;060901067001;CEIGNES;730;Lagune;892372;6560697;892423;6560744;1;Précision bonne (dans un rayon de 50 m);01067;CEIGNES;01;RHONE-ALPES;V252
2003;060901069002;CERTINES;4500;Biol. / Nitrif.;875914;6562659;875916;6562722;1;Précision bonne (dans un rayon de 50 m);01069;CERTINES;01;RHONE-ALPES;U400
2003;060901073001;CEYZERIEU -AVRISSIEU SAMISSIEU;300;Biol. / Nitrif.;911791;6529110;911818;6529096;1;Précision bonne (dans un rayon de 50 m);01073;CEYZERIEU;01;RHONE-ALPES;V143
2003;060901073002;CEYZERIEU - CHEF LIEU;600;Lagune;912159;6529821;912189;6529773;1;Précision bonne (dans un rayon de 50 m);01073;CEYZERIEU;01;RHONE-ALPES;V143
2003;060901073003;CEYZERIEU - CATTON;100;Bassin de décantation;909256;6529469;909420;6529323;1;Précision bonne (dans un rayon de 50 m);01073;CEYZERIEU;01;RHONE-ALPES;V146
2003;060901073004;CEYZERIEU - CHAVOLEY;50;Bassin de décantation;909503;6528018;909516;6527986;1;Précision bonne (dans un rayon de 50 m);01073;CEYZERIEU;01;RHONE-ALPES;V146
2003;060901075001;CHALEINS;1400;Biol. / Nitrif.;839740;6550077;839707;6550155;1;Précision bonne (dans un rayon de 50 m);01075;CHALEINS;01;RHONE-ALPES;U451
2003;060901078001;CHALLEX (ANCIENNE);1500;Biologique Simple;930151;6568305;930193;6568157;1;Précision bonne (dans un rayon de 50 m);01078;CHALLEX;01;RHONE-ALPES;V042
2003;060901079001;CHAMPAGNE EN VALROMEY - C LIEU;700;Biol. / Nitrif.;908389;6537545;908621;6537358;1;Précision bonne (dans un rayon de 50 m);01079;CHAMPAGNE EN VALROMEY;01;RHONE-ALPES;V142
2003;060901080001;CHAMPDOR;700;Biol. / Nitrif.;900480;6549736;900392;6549739;1;Précision bonne (dans un rayon de 50 m);01080;CHAMPDOR;01;RHONE-ALPES;V291
2003;060901081001;CHAMPFROMIER;400;Biol. / Nitrif.;917464;6569872;917376;6569832;1;Précision bonne (dans un rayon de 50 m);01081;CHAMPFROMIER;01;RHONE-ALPES;V101
2003;060901082001;CHANAY - CHEF LIEU;1800;Biol. / Nitrif.;916235;6548580;916128;6548431;1;Précision bonne (dans un rayon de 50 m);01082;CHANAY;01;RHONE-ALPES;V102
2003;060901082002;CHANAY - DORCHES;100;Filtres plantés;916198;6547988;916178;6547940;1;Précision bonne (dans un rayon de 50 m);01082;CHANAY;01;RHONE-ALPES;V102
2003;060901083001;CHANEINS (ANCIENNE);317;Lagune;842726;6556696;841856;6555965;2;Précision moyenne (dans un rayon de 500 m);01083;CHANEINS;01;RHONE-ALPES;U440
2003;060901084001;CHANOZ CHATENAY;250;Lagune;857144;6566612;857181;6566649;1;Précision bonne (dans un rayon de 50 m);01084;CHANOZ CHATENAY;01;RHONE-ALPES;U421
2003;060901085001;LA CHAPELLE DU CHATELARD;250;Lagune;856682;6554131;856629;6554078;1;Précision bonne (dans un rayon de 50 m);01085;LA CHAPELLE DU CHATELARD;01;RHONE-ALPES;U440
2003;060901087001;CHARIX;380;Biologique Simple;906933;6567808;906858;6567822;1;Précision bonne (dans un rayon de 50 m);01087;CHARIX;01;RHONE-ALPES;V101
2003;060901088001;CHARNOZ SUR AIN;1200;Biol. / Nitrif.;872093;6533763;872352;6533701;1;Précision bonne (dans un rayon de 50 m);01088;CHARNOZ SUR AIN;01;RHONE-ALPES;V294
2003;060901089002;AMBERIEU - CHATEAU GAILLARD;33300;Biol. / Nitrif. / Dénitrif.;879399;6541990;879377;6541815;1;Précision bonne (dans un rayon de 50 m);01089;CHATEAU GAILLARD;01;RHONE-ALPES;V293
2003;060901090001;CHATENAY;225;Lagune;869942;6550457;869944;6550503;1;Précision bonne (dans un rayon de 50 m);01090;CHATENAY;01;RHONE-ALPES;U421
2003;060901091002;CHATILLON EN MICHAILLE;2250;Biol. / Nitrif. / Dénitrif.;916851;6563483;916886;6563588;1;Précision bonne (dans un rayon de 50 m);01091;CHATILLON EN MICHAILLE;01;RHONE-ALPES;V101
2003;060901092001;CHATILLON LA PALUD (ANCIENNE);1200;Biol. / Nitrif.;874852;6543579;874898;6543587;1;Précision bonne (dans un rayon de 50 m);01092;CHATILLON LA PALUD;01;RHONE-ALPES;V290
2003;060901093001;CHATILLON SUR CHALARONNE;5400;Biol. / Nitrif.;849294;6560182;849317;6560258;1;Précision bonne (dans un rayon de 50 m);01093;CHATILLON SUR CHALARONNE;01;RHONE-ALPES;U440
2003;060901094001;CHAVANNES/REYSSOUZE -CHEF LIEU;450;Lagune;853509;6593809;853527;6593768;1;Précision bonne (dans un rayon de 50 m);01094;CHAVANNES SUR REYSSOUZE;01;RHONE-ALPES;U405
2003;060901095001;CHAVANNES SUR SURAN ANCIENNE;300;Biol. / Nitrif.;887043;6576689;887085;6576681;1;Précision bonne (dans un rayon de 50 m);01095;CHAVANNES SUR SURAN;01;RHONE-ALPES;V281
2003;060901096002;CHAVEYRIAT -BOULETS LES GASSES;190;Lagune;857734;6569984;857690;6570080;1;Précision bonne (dans un rayon de 50 m);01096;CHAVEYRIAT;01;RHONE-ALPES;U422
2003;060901096003;CHAVEYRIAT - BOULETS TOURNON;150;Filtres plantés;857335;6570304;857345;6570312;1;Précision bonne (dans un rayon de 50 m);01096;CHAVEYRIAT;01;RHONE-ALPES;U422
2003;060901098003;CHAZEY BONS - CRESSIEU (ANC.);100;Bassin de décantation;908976;6525999;908980;6525951;1;Précision bonne (dans un rayon de 50 m);01098;CHAZEY BONS;01;RHONE-ALPES;V146
2003;060901098005;CHAZEY BONS - CHEF LIEU;1200;Biol. / Nitrif.;908170;6525567;908207;6525551;1;Précision bonne (dans un rayon de 50 m);01098;CHAZEY BONS;01;RHONE-ALPES;V146
2003;060901099001;CHAZEY SUR AIN - CHEF LIEU;945;Biol. / Nitrif.;874642;6534885;874622;6534881;1;Précision bonne (dans un rayon de 50 m);01099;CHAZEY SUR AIN;01;RHONE-ALPES;V294
2003;060901100001;CHEIGNIEU LA BALME;125;Biologique Simple;902888;6528297;902880;6528262;1;Précision bonne (dans un rayon de 50 m);01100;CHEIGNIEU LA BALME;01;RHONE-ALPES;V145
2003;060901101001;CHEVILLARD;150;Bassin de décantation;898952;6560021;898999;6560117;1;Précision bonne (dans un rayon de 50 m);01101;CHEVILLARD;01;RHONE-ALPES;V250
2003;060901104001;CHEZERY FORENS;1350;Biol. / Nitrif.;920628;6572347;920605;6572359;1;Précision bonne (dans un rayon de 50 m);01104;CHEZERY FORENS;01;RHONE-ALPES;V101
2003;060901105001;CIVRIEUX;1500;Biol. / Nitrif.;845283;6537144;845276;6537122;1;Précision bonne (dans un rayon de 50 m);01105;CIVRIEUX;01;RHONE-ALPES;U471
2003;060901106001;CIZE;183;Biologique Simple;888861;6569659;888817;6569679;1;Précision bonne (dans un rayon de 50 m);01106;CIZE;01;RHONE-ALPES;V270
2003;060901107001;CLEYZIEU - CHEF LIEU;150;Biologique Simple;888304;6536892;888345;6536843;1;Précision bonne (dans un rayon de 50 m);01107;CLEYZIEU;01;RHONE-ALPES;V293
2003;060901107002;CLEYZIEU - VILLENEUVE;30;Biologique Simple;888148;6536288;888137;6536289;1;Précision bonne (dans un rayon de 50 m);01107;CLEYZIEU;01;RHONE-ALPES;V293
2003;060901108001;COLIGNY - PRE DU MAI;1500;Biol. / Nitrif.;880048;6590159;879882;6590257;1;Précision bonne (dans un rayon de 50 m);01108;COLIGNY;01;RHONE-ALPES;U343
2003;060901109001;COLLONGES;2000;Lagune;924993;6563791;925511;6563482;1;Précision bonne (dans un rayon de 50 m);01109;COLLONGES;01;RHONE-ALPES;V100
2003;060901110001;COLOMIEU;200;Filtres plantés;903979;6517974;903931;6517931;1;Précision bonne (dans un rayon de 50 m);01110;COLOMIEU;01;RHONE-ALPES;V161
2003;060901112001;CONDAMINE;450;Biol. / Nitrif.;896919;6560224;896886;6560275;1;Précision bonne (dans un rayon de 50 m);01112;CONDAMINE;01;RHONE-ALPES;V250
2003;060901113001;CONDEISSIAT;400;Lagune;860150;6564494;860137;6564540;1;Précision bonne (dans un rayon de 50 m);01113;CONDEISSIAT;01;RHONE-ALPES;U421
2003;060901114001;CONFORT - CHEF LIEU;700;Bassin de décantation;917383;6564779;917403;6564831;1;Précision bonne (dans un rayon de 50 m);01114;CONFORT;01;RHONE-ALPES;V101
2003;060901114002;CONFORT - MENTHIERES;1167;Biol. / Nitrif.;919019;6567135;919045;6567129;1;Précision bonne (dans un rayon de 50 m);01114;CONFORT;01;RHONE-ALPES;V101
2003;060901115001;CONFRANCON - LE LOGIS NEUF;550;Biologique Simple;858607;6575475;858295;6575709;1;Précision bonne (dans un rayon de 50 m);01115;CONFRANCON;01;RHONE-ALPES;U424
2003;060901115002;CONFRANCON;300;Lagune;858663;6575977;858727;6575965;1;Précision bonne (dans un rayon de 50 m);01115;CONFRANCON;01;RHONE-ALPES;U424
2003;060901116001;CONTREVOZ - CHEF LIEU;330;Biol. / Nitrif.;903958;6526680;903998;6526723;1;Précision bonne (dans un rayon de 50 m);01116;CONTREVOZ;01;RHONE-ALPES;V145
2003;060901116002;CONTREVOZ - BOISSIEU ANCIENNE;100;Bassin de décantation;905453;6525035;905453;6525035;1;Précision bonne (dans un rayon de 50 m);01116;CONTREVOZ;01;RHONE-ALPES;V146
2003;060901118001;CORBONOD;542;Lagune;918246;6544588;918288;6544499;1;Précision bonne (dans un rayon de 50 m);01118;CORBONOD;01;RHONE-ALPES;V113
2003;060901119001;CORCELLES;450;Biol. / Nitrif.;899524;6551597;899535;6551574;1;Précision bonne (dans un rayon de 50 m);01119;CORCELLES;01;RHONE-ALPES;V291
2003;060901122001;CORMARANCHE EN BUGEY - VAUX;100;Lagune;901046;6541412;901013;6541452;1;Précision bonne (dans un rayon de 50 m);01122;CORMARANCHE EN BUGEY;01;RHONE-ALPES;V291
2003;060901123001;CORMORANCHE SUR SAONE;1800;Biol. / Nitrif.;840424;6573708;840248;6573747;1;Précision bonne (dans un rayon de 50 m);01123;CORMORANCHE SUR SAONE;01;RHONE-ALPES;U430
2003;060901124001;CORMOZ;225;Lagune;871676;6596908;871692;6596981;1;Précision bonne (dans un rayon de 50 m);01124;CORMOZ;01;RHONE-ALPES;U344
2003;060901125001;CORVEISSIAT - ARNANS;130;Biologique Simple;889263;6576477;889257;6576423;1;Précision bonne (dans un rayon de 50 m);01125;CORVEISSIAT;01;RHONE-ALPES;V281
2003;060901125002;CORVEISSIAT-ST MAURICE ECHAZEA;90;Biol. / Nitrif.;891656;6576247;891633;6576229;1;Précision bonne (dans un rayon de 50 m);01125;CORVEISSIAT;01;RHONE-ALPES;V270
2003;060901125003;CORVEISSIAT - CUVERGNAT;100;Lagune;888910;6579190;888973;6579354;1;Précision bonne (dans un rayon de 50 m);01125;CORVEISSIAT;01;RHONE-ALPES;V281
2003;060901127001;COURMANGOUX - CHEF LIEU;243;Lagune;881453;6584315;881399;6584301;1;Précision bonne (dans un rayon de 50 m);01127;COURMANGOUX;01;RHONE-ALPES;U343
2003;060901127002;COURMANGOUX - CHEVIGNAT;135;Lagune;883083;6583579;883000;6583564;1;Précision bonne (dans un rayon de 50 m);01127;COURMANGOUX;01;RHONE-ALPES;U343
2003;060901128001;COURTES;250;Lagune;861667;6599123;861782;6599136;1;Précision bonne (dans un rayon de 50 m);01128;COURTES;01;RHONE-ALPES;U347
2003;060901129001;CRANS;270;Lagune;868961;6542612;870358;6534437;1;Précision bonne (dans un rayon de 50 m);01129;CRANS;01;RHONE-ALPES;V300
2003;060901130001;CRAS SUR REYSSOUZE - CHEF LIEU;550;Biol. / Nitrif.;866301;6581073;866175;6581263;1;Précision bonne (dans un rayon de 50 m);01130;CRAS SUR REYSSOUZE;01;RHONE-ALPES;U403
2003;060901130002;CRAS SUR REYSSOUZE - ZA;250;Lagune;865458;6580626;865507;6580675;1;Précision bonne (dans un rayon de 50 m);01130;CRAS SUR REYSSOUZE;01;RHONE-ALPES;U403
2003;060901133001;CRESSIN ROCHEFORT;367;Lagune;915041;6524100;915083;6524053;1;Précision bonne (dans un rayon de 50 m);01133;CRESSIN ROCHEFORT;01;RHONE-ALPES;V143
2003;060901134001;CROTTET - CHAVANNES;450;Biologique Simple;845406;6576056;844661;6576360;1;Précision bonne (dans un rayon de 50 m);01134;CROTTET;01;RHONE-ALPES;U424
2003;060901134002;CROTTET - ORMETS;2700;Biol. / Nitrif.;844270;6577720;844244;6577689;1;Précision bonne (dans un rayon de 50 m);01134;CROTTET;01;RHONE-ALPES;U424
2003;060901134003;CROTTET - ZA FONTAINE;250;Lagune;846342;6577554;845591;6578140;1;Précision bonne (dans un rayon de 50 m);01134;CROTTET;01;RHONE-ALPES;U424
2003;060901136001;CRUZILLES LES MEPILLAT-CH LIEU;200;Lagune;845284;6571148;845337;6571159;1;Précision bonne (dans un rayon de 50 m);01136;CRUZILLES LES MEPILLAT;01;RHONE-ALPES;U424
2003;060901136002;CRUZILLES MEPILLAT;600;Lagune;845149;6571648;845200;6571677;1;Précision bonne (dans un rayon de 50 m);01136;CRUZILLES LES MEPILLAT;01;RHONE-ALPES;U424
2003;060901138001;CULOZ - CHEF LIEU;4666;Biologique Simple;916338;6529410;916429;6529404;1;Précision bonne (dans un rayon de 50 m);01138;CULOZ;01;RHONE-ALPES;V133
2003;060901138002;CULOZ - CHATEL;50;Biologique Simple;917477;6533497;917526;6533442;1;Précision bonne (dans un rayon de 50 m);01138;CULOZ;01;RHONE-ALPES;V126
2003;060901139001;CURCIAT DONGALON;270;Lagune;865106;6599436;864824;6599603;1;Précision bonne (dans un rayon de 50 m);01139;CURCIAT DONGALON;01;RHONE-ALPES;U347
2003;060901140001;CURTAFOND - CHEF LIEU;270;Lagune;861158;6576721;861181;6576683;1;Précision bonne (dans un rayon de 50 m);01140;CURTAFOND;01;RHONE-ALPES;U424
2003;060901141001;CUZIEU;270;Lagune;909646;6527198;909584;6527249;1;Précision bonne (dans un rayon de 50 m);01141;CUZIEU;01;RHONE-ALPES;V146
2003;060901143001;DIVONNE LES BAINS;15000;Biol. / Nitrif. / Dépho.Ph.Ch ;941652;6587278;941750;6587217;1;Précision bonne (dans un rayon de 50 m);01143;DIVONNE LES BAINS;01;RHONE-ALPES;V036
2003;060901145002;DOMPIERRE SUR VEYLE - CHF LIEU;900;Biol. / Nitrif.;870035;6555669;870061;6555682;1;Précision bonne (dans un rayon de 50 m);01145;DOMPIERRE SUR VEYLE;01;RHONE-ALPES;U420
2003;060901146001;DOMPIERRE SUR CHALARONNE;500;Filtres plantés;846447;6561387;846448;6561347;1;Précision bonne (dans un rayon de 50 m);01146;DOMPIERRE SUR CHALARONNE;01;RHONE-ALPES;U440
2003;060901147001;DOMSURE - LE VILLARD;50;Bassin de décantation;875990;6591359;876000;6591208;1;Précision bonne (dans un rayon de 50 m);01147;DOMSURE;01;RHONE-ALPES;U343
2003;060901147002;DOMSURE - VILLENEUVE;50;Bassin de décantation;876377;6595516;876375;6595520;1;Précision bonne (dans un rayon de 50 m);01147;DOMSURE;01;RHONE-ALPES;U343
2003;060901147003;DOMSURE - BOURG DERNIER;50;Bassin de décantation;875531;6593272;875184;6593168;2;Précision moyenne (dans un rayon de 500 m);01147;DOMSURE;01;RHONE-ALPES;U343
2003;060901147004;DOMSURE - VIRY;50;Bassin de décantation;875830;6593699;875818;6593664;2;Précision moyenne (dans un rayon de 500 m);01147;DOMSURE;01;RHONE-ALPES;U343
2003;060901150001;DROM;400;Biol. / Nitrif.;882735;6572004;882774;6572004;1;Précision bonne (dans un rayon de 50 m);01150;DROM;01;RHONE-ALPES;V281
2003;060901151001;DRUILLAT - CHEF LIEU;500;Lagune;879472;6553763;879537;6553788;1;Précision bonne (dans un rayon de 50 m);01151;DRUILLAT;01;RHONE-ALPES;V282
2003;060901151002;DRUILLAT - ROSSETTES;300;Lagune;878331;6554609;878283;6554635;1;Précision bonne (dans un rayon de 50 m);01151;DRUILLAT;01;RHONE-ALPES;V282
2003;060901152001;ECHALON;720;Biologique Simple;911245;6570599;911086;6570500;1;Précision bonne (dans un rayon de 50 m);01152;ECHALLON;01;RHONE-ALPES;V101
2003;060901154001;ETREZ ET LAITERIE;5900;Biol. / Nitrif.;867692;6584248;867078;6584522;1;Précision bonne (dans un rayon de 50 m);01154;ETREZ;01;RHONE-ALPES;U403
2003;060901155001;EVOSGES;250;Lagune;892702;6543479;892592;6543545;1;Précision bonne (dans un rayon de 50 m);01155;EVOSGES;01;RHONE-ALPES;V292
2003;060901156001;FARAMANS;700;Lagune;864546;6535151;864281;6534854;1;Précision bonne (dans un rayon de 50 m);01156;FARAMANS;01;RHONE-ALPES;V300
2003;060901157001;FAREINS;1800;Biologique Simple;835592;6547853;835096;6547722;1;Précision bonne (dans un rayon de 50 m);01157;FAREINS;01;RHONE-ALPES;U452
2003;060901158001;FARGES;533;Biol. / Nitrif.;925596;6566332;925609;6566329;1;Précision bonne (dans un rayon de 50 m);01158;FARGES;01;RHONE-ALPES;V100
2003;060901159001;FEILLENS;12000;Biol./Nit./Dénit./Dépho.Ph.Ch.;844594;6582208;844561;6582232;1;Précision bonne (dans un rayon de 50 m);01159;FEILLENS;01;RHONE-ALPES;U411
2003;060901160001;FERNEY VOLTAIRE;14000;Biol. / Déphosph. Phy.-Chim;940347;6577327;940459;6577381;1;Précision bonne (dans un rayon de 50 m);01160;FERNEY VOLTAIRE;01;RHONE-ALPES;V036
2003;060901163002;FOISSIAT;1900;Biol. / Nitrif.;867594;6587569;867617;6587586;1;Précision bonne (dans un rayon de 50 m);01163;FOISSIAT;01;RHONE-ALPES;U403
2003;060901165001;FRANCHELEINS (ANCIENNE);250;Biol. / Nitrif.;839781;6554452;839847;6554465;1;Précision bonne (dans un rayon de 50 m);01165;FRANCHELEINS ;01;RHONE-ALPES;U451
2003;060901167002;GARNERANS - MONTGOIN;380;Lagune;840585;6569983;840459;6569984;1;Précision bonne (dans un rayon de 50 m);01167;GARNERANS;01;RHONE-ALPES;U431
2003;060901170001;GEOVREISSIAT;450;Biol. / Nitrif.;895799;6569153;895792;6569028;1;Précision bonne (dans un rayon de 50 m);01170;BEARD-GEOVREISSIAT;01;RHONE-ALPES;V252
2003;060901174001;GIRON;700;Bassin de décantation;913443;6573802;913387;6573799;1;Précision bonne (dans un rayon de 50 m);01174;GIRON;01;RHONE-ALPES;V101
2003;060901176001;LE GRAND ABERGEMENT;900;Biol. / Nitrif.;906332;6551322;906362;6551257;1;Précision bonne (dans un rayon de 50 m);01176;LE GRAND ABERGEMENT;01;RHONE-ALPES;V140
2003;060901177001;GRAND CORENT;100;Bassin de décantation;887366;6569619;887353;6569645;1;Précision bonne (dans un rayon de 50 m);01177;GRAND CORENT;01;RHONE-ALPES;V270
2003;060901179800;FROMAGERIE DE GRIEGES;28333;Biol. / Nitrif.;842428;6575383;842397;6575400;1;Précision bonne (dans un rayon de 50 m);01179;GRIEGES;01;RHONE-ALPES;U424
2003;060901181001;GROISSIAT - OYONNAX;33000;Biologique Simple;901921;6573586;901961;6573565;1;Précision bonne (dans un rayon de 50 m);01181;GROISSIAT;01;RHONE-ALPES;V251
2003;060901183001;GUEREINS;900;Biologique Simple;837058;6558235;837004;6558246;1;Précision bonne (dans un rayon de 50 m);01183;GUEREINS;01;RHONE-ALPES;U440
2003;060901184001;HAUTECOURT ROMANECHE - CH LIEU;200;Bassin de décantation;886669;6565095;886670;6565120;1;Précision bonne (dans un rayon de 50 m);01184;HAUTECOURT ROMANECHE;01;RHONE-ALPES;V270
2003;060901184002;HAUTECOURT ROMANECHE -VILLETTE;100;Bassin de décantation;887999;6567454;888070;6567449;1;Précision bonne (dans un rayon de 50 m);01184;HAUTECOURT ROMANECHE;01;RHONE-ALPES;V270
2003;060901184004;HAUTECOURT ROMANECHE - SOIRIAT;100;Bassin de décantation;886610;6565673;886531;6565732;1;Précision bonne (dans un rayon de 50 m);01184;HAUTECOURT ROMANECHE;01;RHONE-ALPES;V270
