Année;Code_step;Nom_step;Capacité_traitement;Dispositif_traitement;CoordonnéeX_step;CoordonnéeY_step;CoordonnéeX_rejet;CoordonnéeY_rejet;Code_qualité_localisation_Rejet;Libellé_qualité_localisation_Rejet;Code_commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
1996;060904148001;PEYROULES LA FOUX;250;Bassin de décantation;995657;6308398;995657;6308398;1;Précision bonne (dans un rayon de 50 m);04148;PEYROULES;04;PROVENCE-ALPES-COTE D'AZUR;X240
1996;060904149001;PEYRUIS (ANCIENNE);2300;Biol. / Nitrif.;936460;6329559;936571;6329491;1;Précision bonne (dans un rayon de 50 m);04149;PEYRUIS;04;PROVENCE-ALPES-COTE D'AZUR;X130
1996;060904152001;PIERREVERT - VERSANT EST;1600;Biol. / Nitrif.;922017;6305497;922007;6305478;1;Précision bonne (dans un rayon de 50 m);04152;PIERREVERT;04;PROVENCE-ALPES-COTE D'AZUR;X160
1996;060904152003;PIERREVERT - LOTISSEMENT BOYER;500;Biologique Simple;920270;6305959;920270;6305959;3;Précision médiocre (quelque part dans la commune);04152;PIERREVERT;04;PROVENCE-ALPES-COTE D'AZUR;X161
1996;060904152004;PIERREVERT - OUEST;800;Biologique Simple;920585;6304357;920567;6304371;1;Précision bonne (dans un rayon de 50 m);04152;PIERREVERT;04;PROVENCE-ALPES-COTE D'AZUR;X161
1996;060904156001;PUIMICHEL                     ;400;Biologique Simple;942493;6323967;942711;6323810;1;Précision bonne (dans un rayon de 50 m);04156;PUIMICHEL;04;PROVENCE-ALPES-COTE D'AZUR;X132
1996;060904157001;PUIMOISSON                    ;1200;Biol. / Nitrif.;951513;6311356;951522;6311226;1;Précision bonne (dans un rayon de 50 m);04157;PUIMOISSON;04;PROVENCE-ALPES-COTE D'AZUR;X270
1996;060904158001;QUINSON (ANCIENNE);1000;Biol. / Nitrif.;945025;6293479;945086;6293278;1;Précision bonne (dans un rayon de 50 m);04158;QUINSON;04;PROVENCE-ALPES-COTE D'AZUR;X261
1996;060904160001;REILLANNE                     ;2250;Biologique Simple;914027;6312074;914029;6312107;1;Précision bonne (dans un rayon de 50 m);04160;REILLANNE;04;PROVENCE-ALPES-COTE D'AZUR;X342
1996;060904161003;MEOLANS - RIOCLAR (ANCIENNE);600;Bassin de décantation;981108;6373746;981089;6373718;2;Précision moyenne (dans un rayon de 500 m);04161;MEOLANS REVEL;04;PROVENCE-ALPES-COTE D'AZUR;X044
1996;060904161005;MEOLANS - ST BARTHELEMY;200;Biologique Simple;976104;6370421;976110;6370401;1;Précision bonne (dans un rayon de 50 m);04161;MEOLANS REVEL;04;PROVENCE-ALPES-COTE D'AZUR;X045
1996;060904163001;REVEST DU BION                ;1000;Biol. / Nitrif.;902860;6334880;902860;6334860;1;Précision bonne (dans un rayon de 50 m);04163;REVEST DU BION;04;PROVENCE-ALPES-COTE D'AZUR;V613
1996;060904166001;RIEZ;6000;Biol. / Nitrif.;945917;6306031;945855;6305893;1;Précision bonne (dans un rayon de 50 m);04166;RIEZ;04;PROVENCE-ALPES-COTE D'AZUR;X270
1996;060904171001;ROUGON - CAMPING;500;Biologique Simple;976001;6308500;976001;6308500;1;Précision bonne (dans un rayon de 50 m);04171;ROUGON;04;PROVENCE-ALPES-COTE D'AZUR;X221
1996;060904173001;SAINT ANDRE LES ALPES;4500;Biol. / Nitrif.;981750;6324093;981712;6324061;1;Précision bonne (dans un rayon de 50 m);04173;ST ANDRE LES ALPES;04;PROVENCE-ALPES-COTE D'AZUR;X220
1996;060904178001;SAINT ETIENNE DES ORGUES;1600;Biologique Simple;922283;6330525;922294;6330507;1;Précision bonne (dans un rayon de 50 m);04178;ST ETIENNE LES ORGUES;04;PROVENCE-ALPES-COTE D'AZUR;X151
1996;060904182001;SAINT JULIEN D'ASSE           ;250;Biol. / Nitrif.;948603;6317627;948622;6317561;1;Précision bonne (dans un rayon de 50 m);04182;ST JULIEN D ASSE;04;PROVENCE-ALPES-COTE D'AZUR;X144
1996;060904183001;SAINT JULIEN DU VERDON        ;600;Biol. / Nitrif.;984804;6319030;984816;6319008;1;Précision bonne (dans un rayon de 50 m);04183;ST JULIEN DU VERDON;04;PROVENCE-ALPES-COTE D'AZUR;X220
1996;060904188001;ST MAIME (ANCIENNE);1200;Biol. / Nitrif.;925306;6315078;925281;6315093;1;Précision bonne (dans un rayon de 50 m);04188;ST MAIME;04;PROVENCE-ALPES-COTE D'AZUR;X152
1996;060904189002;ST MARTIN DE BROMES;800;Biologique Simple;936636;6300732;936612;6300727;1;Précision bonne (dans un rayon de 50 m);04189;ST MARTIN DE BROMES;04;PROVENCE-ALPES-COTE D'AZUR;X271
1996;060904190001;SAINT MARTIN LES EAUX         ;400;Biologique Simple;919517;6312445;919582;6312315;1;Précision bonne (dans un rayon de 50 m);04190;ST MARTIN LES EAUX;04;PROVENCE-ALPES-COTE D'AZUR;X150
1996;060904192001;ST MICHEL L'OBSERVATOIRE-SUD  ;800;Biol. / Nitrif.;918832;6315345;918787;6315331;1;Précision bonne (dans un rayon de 50 m);04192;ST MICHEL L OBSERVATOIRE;04;PROVENCE-ALPES-COTE D'AZUR;X150
1996;060904192002;ST MICHEL L'OBSERVATOIRE-EST  ;400;Biol. / Nitrif.;918713;6316321;918748;6316346;1;Précision bonne (dans un rayon de 50 m);04192;ST MICHEL L OBSERVATOIRE;04;PROVENCE-ALPES-COTE D'AZUR;X150
1996;060904195001;ST PONS BARCELONNETTE ANCIENNE;15000;Biologique Simple;986944;6371660;986949;6371565;1;Précision bonne (dans un rayon de 50 m);04195;ST PONS;04;PROVENCE-ALPES-COTE D'AZUR;X044
1996;060904197001;SAINTE TULLE;2700;Biol. / Nitrif.;924347;6301160;924458;6301101;1;Précision bonne (dans un rayon de 50 m);04197;STE TULLE;04;PROVENCE-ALPES-COTE D'AZUR;X160
1996;060904198001;ST VINCENT LES FORTS - VILLAGE;1000;Biol. / Nitrif.;966643;6377772;967677;6378784;1;Précision bonne (dans un rayon de 50 m);04198;ST VINCENT LES FORTS;04;PROVENCE-ALPES-COTE D'AZUR;X045
1996;060904201001;SAUMANE L'HOSPITALET          ;300;Biol. / Nitrif.;915756;6335699;915339;6336141;1;Précision bonne (dans un rayon de 50 m);04201;SAUMANE;04;PROVENCE-ALPES-COTE D'AZUR;X151
1996;060904203002;SELONNET - VILLAGE            ;2000;Biologique Simple;963407;6369654;963483;6369645;1;Précision bonne (dans un rayon de 50 m);04203;SELONNET;04;PROVENCE-ALPES-COTE D'AZUR;X050
1996;060904205001;SEYNE LES ALPES               ;4200;Bassin de décantation;965464;6367415;965984;6367131;1;Précision bonne (dans un rayon de 50 m);04205;SEYNE ;04;PROVENCE-ALPES-COTE D'AZUR;X050
1996;060904208001;SIMIANE LA ROTONDE            ;300;Biologique Simple;906757;6323146;906756;6323127;1;Précision bonne (dans un rayon de 50 m);04208;SIMIANE LA ROTONDE;04;PROVENCE-ALPES-COTE D'AZUR;X340
1996;060904209001;SISTERON;8000;Biol. / Nitrif.;935814;6346175;935928;6346056;2;Précision moyenne (dans un rayon de 500 m);04209;SISTERON;04;PROVENCE-ALPES-COTE D'AZUR;X107
1996;060904217001;THOARD       CHEF-LIEU        ;800;Biol. / Nitrif.;951196;6343663;951175;6343657;1;Précision bonne (dans un rayon de 50 m);04217;THOARD;04;PROVENCE-ALPES-COTE D'AZUR;X124
1996;060904220001;LES THUILES                   ;550;Biologique Simple;983736;6372242;983725;6372201;1;Précision bonne (dans un rayon de 50 m);04220;LES THUILES;04;PROVENCE-ALPES-COTE D'AZUR;X044
1996;060904222001;TURRIERS                      ;700;Biol. / Nitrif.;952789;6371410;952029;6372350;1;Précision bonne (dans un rayon de 50 m);04222;TURRIERS;04;PROVENCE-ALPES-COTE D'AZUR;X051
1996;060904227001;VACHERES;350;Biologique Simple;911864;6317567;911748;6317969;1;Précision bonne (dans un rayon de 50 m);04227;VACHERES;04;PROVENCE-ALPES-COTE D'AZUR;X341
1996;060904229001;VALBELLE                      ;350;Biol. / Nitrif.;929999;6343374;929999;6343375;1;Précision bonne (dans un rayon de 50 m);04229;VALBELLE;04;PROVENCE-ALPES-COTE D'AZUR;X110
1996;060904230001;VALENSOLE;3000;Biol. / Nitrif.;939242;6307647;939221;6307682;1;Précision bonne (dans un rayon de 50 m);04230;VALENSOLE;04;PROVENCE-ALPES-COTE D'AZUR;X280
1996;060904234003;VENTEROL     LES PERIERS      ;300;Biol. / Nitrif.;945661;6379623;945681;6379627;1;Précision bonne (dans un rayon de 50 m);04234;VENTEROL;04;PROVENCE-ALPES-COTE D'AZUR;X060
1996;060904237001;LE VERNET;1300;Biol. / Nitrif.;970135;6358439;970113;6358456;1;Précision bonne (dans un rayon de 50 m);04237;LE VERNET;04;PROVENCE-ALPES-COTE D'AZUR;X122
1996;060904241001;VILLEMUS                      ;300;Biol. / Nitrif.;917264;6310654;917252;6310667;1;Précision bonne (dans un rayon de 50 m);04241;VILLEMUS;04;PROVENCE-ALPES-COTE D'AZUR;X150
1996;060904242002;VILLENEUVE                    ;3200;Biologique Simple;931211;6313456;931406;6313316;2;Précision moyenne (dans un rayon de 500 m);04242;VILLENEUVE;04;PROVENCE-ALPES-COTE D'AZUR;X133
1996;060904244001;VOLONNE                       ;3500;Biol. / Nitrif.;940665;6339302;940572;6339251;1;Précision bonne (dans un rayon de 50 m);04244;VOLONNE;04;PROVENCE-ALPES-COTE D'AZUR;X113
1996;060904245001;VOLX;3500;Biologique Simple;929288;6312358;929438;6312399;1;Précision bonne (dans un rayon de 50 m);04245;VOLX;04;PROVENCE-ALPES-COTE D'AZUR;X152
1996;060905002001;AGNIERES EN DEVOLUY;4000;Épandage eaux résiduaires;928237;6404009;928255;6403926;1;Précision bonne (dans un rayon de 50 m);05002;AGNIERES EN DEVOLUY;05;PROVENCE-ALPES-COTE D'AZUR;W221
1996;060905007001;ARVIEUX                       ;2500;Physico-Chimique;995804;6414343;995724;6414284;1;Précision bonne (dans un rayon de 50 m);05007;ARVIEUX;05;PROVENCE-ALPES-COTE D'AZUR;X022
1996;060905010001;ASPRES SUR BUECH              ;2000;Bassin de décantation;918481;6383122;918580;6383076;1;Précision bonne (dans un rayon de 50 m);05010;ASPRES SUR BUECH;05;PROVENCE-ALPES-COTE D'AZUR;X101
1996;060905012001;EMBRUN - BARATIER;30000;Biol. / Nitrif. / Dépho.Ph.Ch ;976662;6389463;976623;6389479;1;Précision bonne (dans un rayon de 50 m);05012;BARATIER;05;PROVENCE-ALPES-COTE D'AZUR;X050
1996;060905014001;BARRET SUR MEOUGE;900;Biol. / Nitrif.;918922;6355111;918922;6355111;1;Précision bonne (dans un rayon de 50 m);05014;BARRET SUR MEOUGE;05;PROVENCE-ALPES-COTE D'AZUR;X105
1996;060905017001;LA BATIE NEUVE;1600;Biol. / Nitrif.;952749;6390837;952746;6390821;2;Précision moyenne (dans un rayon de 500 m);05017;LA BATIE NEUVE;05;PROVENCE-ALPES-COTE D'AZUR;X060
1996;060905018001;LA BATIE VIEILLE - VILLAGE    ;250;Bassin de décantation;950916;6388941;950916;6388941;1;Précision bonne (dans un rayon de 50 m);05018;LA BATIE VIEILLE;05;PROVENCE-ALPES-COTE D'AZUR;X060
1996;060905023001;BRIANCON;70000;Physico-Chimique;985840;6426603;985785;6426602;1;Précision bonne (dans un rayon de 50 m);05023;BRIANCON;05;PROVENCE-ALPES-COTE D'AZUR;X011
1996;060905029001;CHABOTTES - CHAMPSAUR;17000;Biol. / Déphosph. Phy.-Chim;949065;6399378;949075;6399415;1;Précision bonne (dans un rayon de 50 m);05029;CHABOTTES;05;PROVENCE-ALPES-COTE D'AZUR;W202
1996;060905036001;CHATEAUROUX CHEF-LIEU         ;3000;Biologique Simple;980184;6395893;980562;6395814;2;Précision moyenne (dans un rayon de 500 m);05036;CHATEAUROUX LES ALPES;05;PROVENCE-ALPES-COTE D'AZUR;X030
1996;060905039001;CHAUFFAYER                    ;1200;Biol. / Nitrif.;937455;6410638;937501;6410627;1;Précision bonne (dans un rayon de 50 m);05039;CHAUFFAYER;05;PROVENCE-ALPES-COTE D'AZUR;W204
1996;060905040001;CHORGES - BAIE ST MICHEL;500;Biologique Simple;964291;6386324;964216;6386474;1;Précision bonne (dans un rayon de 50 m);05040;CHORGES;05;PROVENCE-ALPES-COTE D'AZUR;X050
1996;060905053001;EYGUIANS - VILLAGE;250;Bassin de décantation;920610;6364911;920602;6364959;1;Précision bonne (dans un rayon de 50 m);05053;EYGUIANS;05;PROVENCE-ALPES-COTE D'AZUR;X103
1996;060905054002;FARE EN CHAMPSAUR LES BARAQUES;250;Bassin de décantation;943200;6402504;943296;6402534;1;Précision bonne (dans un rayon de 50 m);05054;LA FARE EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;W203
1996;060905055001;LA FAURIE                     ;600;Biol. / Nitrif.;918320;6389071;918302;6389045;1;Précision bonne (dans un rayon de 50 m);05055;LA FAURIE;05;PROVENCE-ALPES-COTE D'AZUR;X101
1996;060905061001;GAP;54000;Physico-Chimique;943287;6385332;943334;6385278;1;Précision bonne (dans un rayon de 50 m);05061;GAP;05;PROVENCE-ALPES-COTE D'AZUR;X060
1996;060905064001;LA CHAPELLE VILLAGE;200;Bassin de décantation;952484;6418430;952484;6418430;1;Précision bonne (dans un rayon de 50 m);05064;LA CHAPELLE EN VALGAUDEMAR;05;PROVENCE-ALPES-COTE D'AZUR;W210
1996;060905064002;LA CHAPELLE CHAUSSENDENTS;200;Bassin de décantation;951985;6418434;951986;6418448;1;Précision bonne (dans un rayon de 50 m);05064;LA CHAPELLE EN VALGAUDEMAR;05;PROVENCE-ALPES-COTE D'AZUR;W211
1996;060905065001;GUILLESTRE                    ;15000;Biol. / Déphosph. Phy.-Chim;986109;6402938;986145;6403027;1;Précision bonne (dans un rayon de 50 m);05065;GUILLESTRE;05;PROVENCE-ALPES-COTE D'AZUR;X024
1996;060905068001;JARJAYES CHEF-LIEU            ;300;Bassin de décantation;947075;6383310;947051;6383321;1;Précision bonne (dans un rayon de 50 m);05068;JARJAYES;05;PROVENCE-ALPES-COTE D'AZUR;X051
1996;060905069001;LAGRAND PONT LAGRAND          ;200;Bassin de décantation;920856;6364309;920946;6364314;1;Précision bonne (dans un rayon de 50 m);05069;LAGRAND;05;PROVENCE-ALPES-COTE D'AZUR;X104
1996;060905070002;LARAGNE MONTEGLIN;4500;Biologique Simple;926122;6360010;926000;6359869;1;Précision bonne (dans un rayon de 50 m);05070;LARAGNE MONTEGLIN;05;PROVENCE-ALPES-COTE D'AZUR;X104
1996;060905078001;MONETIER ALLEMONT VILLAGE     ;400;Biologique Simple;934548;6369282;934548;6369282;1;Précision bonne (dans un rayon de 50 m);05078;MONETIER ALLEMONT;05;PROVENCE-ALPES-COTE D'AZUR;X061
1996;060905079001;LE MONETIER - LE LAUZET;400;Bassin de décantation;973292;6440213;973305;6440206;2;Précision moyenne (dans un rayon de 500 m);05079;LE MONETIER LES BAINS;05;PROVENCE-ALPES-COTE D'AZUR;X001
1996;060905085001;MONTGENEVRE;12000;Physico-Chimique;992244;6432111;992289;6432041;1;Précision bonne (dans un rayon de 50 m);05085;MONTGENEVRE;05;PROVENCE-ALPES-COTE D'AZUR;X000
1996;060905092001;NEFFES - PELLEAUTIER;2700;Biol. / Nitrif.;940814;6381015;940867;6381005;1;Précision bonne (dans un rayon de 50 m);05092;NEFFES;05;PROVENCE-ALPES-COTE D'AZUR;X060
1996;060905093001;NEVACHE                       ;2000;Épandage eaux résiduaires;986400;6441842;986395;6441800;1;Précision bonne (dans un rayon de 50 m);05093;NEVACHE;05;PROVENCE-ALPES-COTE D'AZUR;X000
1996;060905096001;ORCIERES - MERLETTE;17000;Physico-Chimique;960329;6403534;960265;6403429;1;Précision bonne (dans un rayon de 50 m);05096;ORCIERES;05;PROVENCE-ALPES-COTE D'AZUR;W200
1996;060905097002;ORPIERRE;1500;Biol. / Nitrif.;915534;6360870;915512;6360861;1;Précision bonne (dans un rayon de 50 m);05097;ORPIERRE;05;PROVENCE-ALPES-COTE D'AZUR;X104
1996;060905107001;PUY SAINT ANDRE - CLOS DU VAS;500;Biologique Simple;984301;6425180;984491;6425113;2;Précision moyenne (dans un rayon de 500 m);05107;PUY ST ANDRE;05;PROVENCE-ALPES-COTE D'AZUR;X011
1996;060905113001;RAMBAUD VILLAGE               ;250;Bassin de décantation;949026;6387246;949026;6387246;1;Précision bonne (dans un rayon de 50 m);05113;RAMBAUD;05;PROVENCE-ALPES-COTE D'AZUR;X060
1996;060905114001;REALLON PRA PRUNIER           ;1500;Bassin de décantation;967479;6391736;967479;6391736;1;Précision bonne (dans un rayon de 50 m);05114;REALLON;05;PROVENCE-ALPES-COTE D'AZUR;X050
1996;060905118001;RIBIERS                       ;1600;Biologique Simple;926490;6350051;926477;6350051;1;Précision bonne (dans un rayon de 50 m);05118;RIBIERS;05;PROVENCE-ALPES-COTE D'AZUR;X106
1996;060905139001;LE DEVOLUY;7500;Biol. / Nitrif.;932712;6403772;932683;6403742;1;Précision bonne (dans un rayon de 50 m);05139;LE DEVOLUY;05;PROVENCE-ALPES-COTE D'AZUR;W221
1996;060905151001;ST MARTIN - PRELLE;400;Bassin de décantation;982848;6423323;982840;6423315;1;Précision bonne (dans un rayon de 50 m);05151;ST MARTIN DE QUEYRIERES;05;PROVENCE-ALPES-COTE D'AZUR;X011
1996;060905163001;SAUZE LE LAC                  ;1000;Biologique Simple;964382;6379922;964440;6379955;1;Précision bonne (dans un rayon de 50 m);05163;LE SAUZE DU LAC;05;PROVENCE-ALPES-COTE D'AZUR;X045
1996;060905164001;SAVINES-LE-LAC - CHEF-LIEU;3000;Biologique Simple;970267;6386836;970267;6386836;1;Précision bonne (dans un rayon de 50 m);05164;SAVINES LE LAC;05;PROVENCE-ALPES-COTE D'AZUR;X050
1996;060905166001;SERRES - CHEF-LIEU;2500;Biol. / Nitrif.;916085;6372315;916063;6372281;1;Précision bonne (dans un rayon de 50 m);05166;SERRES;05;PROVENCE-ALPES-COTE D'AZUR;X103
1996;060905166002;SERRES - VILLAGE DE RETRAITE;300;Biol. / Nitrif.;916489;6372962;916493;6372957;2;Précision moyenne (dans un rayon de 500 m);05166;SERRES;05;PROVENCE-ALPES-COTE D'AZUR;X103
1996;060905168001;SIGOYER COL DES GUERINS       ;400;Biologique Simple;934105;6380515;934098;6380480;1;Précision bonne (dans un rayon de 50 m);05168;SIGOYER;05;PROVENCE-ALPES-COTE D'AZUR;X060
1996;060905172001;TRESCLEOUX - PONT GRAVIERES;300;Bassin de décantation;915912;6365142;915919;6365117;2;Précision moyenne (dans un rayon de 500 m);05172;TRESCLEOUX;05;PROVENCE-ALPES-COTE D'AZUR;X104
1996;060905173001;UPAIX                         ;600;Biol. / Nitrif.;930493;6362404;930493;6362404;1;Précision bonne (dans un rayon de 50 m);05173;UPAIX;05;PROVENCE-ALPES-COTE D'AZUR;X062
1996;060905174001;VAL DES PRES - HAMEAU VACHETTE;800;Biologique Simple;989855;6430676;989825;6430649;1;Précision bonne (dans un rayon de 50 m);05174;VAL DES PRES;05;PROVENCE-ALPES-COTE D'AZUR;X001
1996;060905175001;VALLOUISE                     ;22000;Physico-Chimique;976463;6421467;976454;6421441;2;Précision moyenne (dans un rayon de 500 m);05175;VALLOUISE;05;PROVENCE-ALPES-COTE D'AZUR;X012
1996;060905177001;VARS                          ;23000;Physico-Chimique;992497;6396311;992464;6396281;1;Précision bonne (dans un rayon de 50 m);05177;VARS;05;PROVENCE-ALPES-COTE D'AZUR;X024
1996;060905179001;VEYNES;5500;Biol. / Nitrif.;922811;6383993;922842;6383943;2;Précision moyenne (dans un rayon de 500 m);05179;VEYNES;05;PROVENCE-ALPES-COTE D'AZUR;X102
1996;060906002001;AMIRAT                        ;100;Biologique Simple;1006262;6318242;1006262;6318242;2;Précision moyenne (dans un rayon de 500 m);06002;AMIRAT;06;PROVENCE-ALPES-COTE D'AZUR;Y641
1996;060906003001;ANDON        VILLAGE          ;750;Biol. / Nitrif.;1007093;6304212;1007067;6304187;1;Précision bonne (dans un rayon de 50 m);06003;ANDON;06;PROVENCE-ALPES-COTE D'AZUR;Y561
1996;060906003002;ANDON        THORENC          ;1000;Biologique Simple;1006756;6308060;1006134;6307139;1;Précision bonne (dans un rayon de 50 m);06003;ANDON;06;PROVENCE-ALPES-COTE D'AZUR;X240
1996;060906003002;ANDON        THORENC          ;800;Biologique Simple;1006756;6308060;1006134;6307139;1;Précision bonne (dans un rayon de 50 m);06003;ANDON;06;PROVENCE-ALPES-COTE D'AZUR;X240
1996;060906004001;ANTIBES & BIOT;172000;Biologique Simple;1033690;6282986;1034555;6283297;1;Précision bonne (dans un rayon de 50 m);06004;ANTIBES;06;PROVENCE-ALPES-COTE D'AZUR;
1996;060906006001;ASPREMONT;700;Biologique Simple;1041117;6307284;1041109;6307289;2;Précision moyenne (dans un rayon de 500 m);06006;ASPREMONT;06;PROVENCE-ALPES-COTE D'AZUR;Y644
1996;060906010002;LE BAR SUR LOUP               ;4000;Biologique Simple;1020539;6296746;1020572;6296805;1;Précision bonne (dans un rayon de 50 m);06010;LE BAR SUR LOUP;06;PROVENCE-ALPES-COTE D'AZUR;Y561
1996;060906012001;BEAUSOLEIL MONACO             ;17000;Biol. / Nitrif.;1056745;6303764;1056050;6301642;2;Précision moyenne (dans un rayon de 500 m);06012;BEAUSOLEIL;06;PROVENCE-ALPES-COTE D'AZUR;
1996;060906013001;BELVEDERE    ZIBAC            ;700;Biologique Simple;1046295;6333530;1046294;6333530;1;Précision bonne (dans un rayon de 50 m);06013;BELVEDERE;06;PROVENCE-ALPES-COTE D'AZUR;Y631
1996;060906013002;BELVEDERE    BROCART          ;500;Biologique Simple;1046438;6333229;1046521;6332803;1;Précision bonne (dans un rayon de 50 m);06013;BELVEDERE;06;PROVENCE-ALPES-COTE D'AZUR;Y631
1996;060906015001;BERRE LES ALPES;800;Biologique Simple;1048096;6313066;1048096;6313066;1;Précision bonne (dans un rayon de 50 m);06015;BERRE DES ALPES;06;PROVENCE-ALPES-COTE D'AZUR;Y651
1996;060906016002;BEUIL - VILLAGE;2000;Biol. / Nitrif.;1019627;6340678;1019664;6340658;1;Précision bonne (dans un rayon de 50 m);06016;BEUIL;06;PROVENCE-ALPES-COTE D'AZUR;Y611
1996;060906019001;BLAUSASC VILLAGE              ;1000;Biol. / Nitrif.;1051183;6310547;1050979;6310030;1;Précision bonne (dans un rayon de 50 m);06019;BLAUSASC;06;PROVENCE-ALPES-COTE D'AZUR;Y651
1996;060906020001;LA BOLLENE VESUBIE - LA VIGNE;1400;Biologique Simple;1047299;6330724;1047155;6331193;1;Précision bonne (dans un rayon de 50 m);06020;LA BOLLENE VESUBIE;06;PROVENCE-ALPES-COTE D'AZUR;Y632
1996;060906020002;LA BOLLENE VESUBIE - TURINI;600;Biologique Simple;1046897;6330476;1052133;6329457;1;Précision bonne (dans un rayon de 50 m);06020;LA BOLLENE VESUBIE;06;PROVENCE-ALPES-COTE D'AZUR;Y632
1996;060906021001;BONSON                        ;500;Biologique Simple;1036675;6315903;1036675;6315903;1;Précision bonne (dans un rayon de 50 m);06021;BONSON;06;PROVENCE-ALPES-COTE D'AZUR;Y643
1996;060906021002;BONSON - QUARTIER DU GABRE -  ;600;Biologique Simple;1037154;6314880;1037248;6314732;1;Précision bonne (dans un rayon de 50 m);06021;BONSON;06;PROVENCE-ALPES-COTE D'AZUR;Y643
1996;060906022002;BOUYON                        ;500;Bassin de décantation;1031595;6311852;1031588;6311860;1;Précision bonne (dans un rayon de 50 m);06022;BOUYON;06;PROVENCE-ALPES-COTE D'AZUR;Y643
1996;060906023001;BREIL SUR ROYA - PIENNE HAUTE;300;Biologique Simple;1062299;6321686;1063121;6321911;1;Précision bonne (dans un rayon de 50 m);06023;BREIL SUR ROYA;06;PROVENCE-ALPES-COTE D'AZUR;Y662
1996;060906024001;BRIANCONNET - VILLAGE;200;Bassin de décantation;1000141;6314027;1000111;6314022;1;Précision bonne (dans un rayon de 50 m);06024;BRIANCONNET;06;PROVENCE-ALPES-COTE D'AZUR;Y640
1996;060906027001;CAGNES-SUR-MER;130000;Biologique Simple;1035108;6292677;1035190;6292425;2;Précision moyenne (dans un rayon de 500 m);06027;CAGNES SUR MER;06;PROVENCE-ALPES-COTE D'AZUR;
1996;060906028001;CAILLE                        ;500;Biologique Simple;1000700;6304816;1000700;6304816;1;Précision bonne (dans un rayon de 50 m);06028;CAILLE;06;PROVENCE-ALPES-COTE D'AZUR;X240
1996;060906031001;CANTARON                      ;500;Biologique Simple;1047652;6306232;1047798;6306391;1;Précision bonne (dans un rayon de 50 m);06031;CANTARON;06;PROVENCE-ALPES-COTE D'AZUR;Y651
1996;060906032001;CAP-D'AIL - MONACO;8000;Biol. / Nitrif.;1055497;6302151;1056050;6301642;1;Précision bonne (dans un rayon de 50 m);06032;CAP D AIL;06;PROVENCE-ALPES-COTE D'AZUR;
1996;060906034001;CASTAGNIERS;4000;Biologique Simple;1039498;6306085;1039447;6305875;1;Précision bonne (dans un rayon de 50 m);06034;CASTAGNIERS;06;PROVENCE-ALPES-COTE D'AZUR;Y644
1996;060906036001;CASTILLON                    ;300;Biologique Simple;1059555;6314000;1059555;6314000;1;Précision bonne (dans un rayon de 50 m);06036;CASTILLON;06;PROVENCE-ALPES-COTE D'AZUR;Y653
1996;060906038002;CHATEAUNEUF DE GRASSE         ;2500;Biol. / Nitrif.;1019814;6294151;1019555;6293595;1;Précision bonne (dans un rayon de 50 m);06038;CHATEAUNEUF GRASSE;06;PROVENCE-ALPES-COTE D'AZUR;Y560
1996;060906040001;CHATEAUNEUF  D'ENTRAUNES      ;120;Bassin de décantation;1006574;6347964;1006509;6344136;2;Précision moyenne (dans un rayon de 500 m);06040;CHATEAUNEUF D ENTRAUNES;06;PROVENCE-ALPES-COTE D'AZUR;Y600
1996;060906041001;CIPIERES                      ;750;Bassin de décantation;1018298;6306240;1018298;6306240;1;Précision bonne (dans un rayon de 50 m);06041;CIPIERES;06;PROVENCE-ALPES-COTE D'AZUR;Y561
1996;060906042001;CLANS LE PERIER;700;Biologique Simple;1032417;6330227;1032417;6330227;1;Précision bonne (dans un rayon de 50 m);06042;CLANS;06;PROVENCE-ALPES-COTE D'AZUR;Y623
1996;060906042002;CLANS - ST JEAN               ;250;Bassin de décantation;1032623;6331074;1032469;6331123;1;Précision bonne (dans un rayon de 50 m);06042;CLANS;06;PROVENCE-ALPES-COTE D'AZUR;Y623
1996;060906042003;CLANS - LE PETIT BOIS         ;100;Biologique Simple;1032219;6329584;1032324;6329465;1;Précision bonne (dans un rayon de 50 m);06042;CLANS;06;PROVENCE-ALPES-COTE D'AZUR;Y623
1996;060906042004;CLANS - LE PONT VIEUX         ;150;Biol. / Nitrif.;1032159;6328180;1032117;6328242;1;Précision bonne (dans un rayon de 50 m);06042;CLANS;06;PROVENCE-ALPES-COTE D'AZUR;Y623
1996;060906042005;CLANS - LA BOULANGERIE        ;80;Biol. / Nitrif.;1032372;6328119;1032416;6328061;1;Précision bonne (dans un rayon de 50 m);06042;CLANS;06;PROVENCE-ALPES-COTE D'AZUR;Y623
1996;060906047001;CONSEGUDES                    ;250;Bassin de décantation;1025442;6313349;1025442;6313349;1;Précision bonne (dans un rayon de 50 m);06047;CONSEGUDES;06;PROVENCE-ALPES-COTE D'AZUR;Y642
1996;060906048002;CONTES SCLOS DE CONTES        ;1000;Biologique Simple;1048163;6309070;1048127;6309038;1;Précision bonne (dans un rayon de 50 m);06048;CONTES;06;PROVENCE-ALPES-COTE D'AZUR;Y651
