identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0005500736;PAULET PAUL;2013;;;63900;
0005902685;INOVYN France;2013;23600000;26100000;;
0006104113;MOTEURS LEROY SOMER;2013;74700;;2910;
0006103253;Nicolas Le Douaron;2013;;1300000;978;
0006301085;EURIAL;2013;59100;;90200;
0007000776;PRODUITS CHIMIQUES DE LOOS;2013;1320000;3220000;82100;
0005800559;E & S CHIMIE;2013;71900;4040;2530;
0006702749;SMICTOM d'Alsace Centrale;2013;140000;;6130;
0009000016;Ecole Polytechnique;2013;;;172000;
0006301119;QUALIPAC ALUMINIUM;2013;;;54800;
0006802302;STE TUELACAU;2013;215000;;;
0005101339;UNILEVER FRANCE HPC Industries;2013;;;162000;
0005801573;MALTERIES SOUFFLET;2013;389000;;384;
0007202117;ANETT UN s.a.r.l.;2013;;116000;;
0010400105;EVONIK AEROSIL FRANCE;2013;57300;;;
0006506444;SNCF TECHNICENTRE LE LANDY;2013;62200;;23500;
0005300884;DANONE PRODUITS FRAIS FRANCE;2013;;;303000;
0005800763;BARRY CALLEBAUT FRANCE;2013;;;110000;
0010003878;CIMENTS CALCIA - SITE DE BEFFES;2013;;256000;;
0057202040;BAHIER;2013;;;198000;
0073412901;STEP - MAERA;2013;;;68300;
0006305478;BONILAIT PROTEINES;2013;;;64900;
0011000005;TEINTURES ET APPRETS DANJOUX;2013;;149000;;
0006402139;ELENGY (CAVAOU);2013;;;14600;112000000
0007000482;CANDIA;2013;366000;;108000;
0006401033;Air Liquide France Industrie;2013;;;612000;
0010001266;LAITERIE DE SAINT DENIS DE L'HOTEL;2013;619000;;;
0005201261;ARIANEGROUP;2013;;323000;44500;
0005208378;OP SYSTEMES;2013;;;206000;
0005301889;COMPAGNIE DES FROMAGES & RICHESMONTS;2013;;111000;8100;
0006104459;TECHCI RHONE ALPES;2013;;65700;246;
0005801443;SANOFI WINTHROP INDUSTRIE;2013;;;115000;
0006802181;Aubert et Duval usine de Pamiers;2013;;1320000;;
0005501901;BRETAGNE CHIMIE FINE;2013;203000;;6940;
0005401506;REINE DE DIJON SAS;2013;;;75700;
0006202417;PAPETERIE RAON;2013;;1600000;;
0010001230;PMC ISOCHEM;2013;391000;;33600;
0005800370;Nufarm sas;2013;593000;;5820;
0007000854;BALL PACKAGING EUROPE BIERNE SAS;2013;;;142000;
0007000673;ASCOMETAL LES DUNES;2013;126000;3360000;139000;
00       29236010;DUC;2013;28500;;44000;
0005202659;CANDIA;2013;;657000;1300;
0010000504;LHOIST FRANCE OUEST;2013;131000;;1390;
0005800600;DISTILLERIE HAUGUEL SA;2013;;192000;;
0005401402;AMORA MAILLE Chevigny;2013;;;184000;
0007006131;RECYCO;2013;12800;129000;;
00       51101001;Les ELEVEURS de la CHAMPAGNE;2013;130000;;1450;
0006400998;SOLAMAT MEREX;2013;;;68600;
0006705580;SAFRAN LANDING SYSTEMS;2013;409000;;;
0009000244;1er REG Laudun;2013;70000;;40000;
0005503332;VAPRAN SAS;2013;;;92100;
0006400318;MANE ET FILS NOTRE-DAME;2013;;;135000;
0006102364;OI FRANCE SAS;2013;53400;;3010;
0007000045;ETABLISSEMENTS BOCAHUT SAS.;2013;2520000;;1550;
0006600432;SANOFI-CHIMIE;2013;788000;;8490;
0006000346;Papeteries et cartonneries Lacaux Frères;2013;;264000;15400;
0005800384;SYNGENTA PRODUCTION FRANCE SAS;2013;125000;;2820;
0006103999;COATEX (USINE 1 LUMIERE);2013;136000;;;
0006506328;GALVANOPLAST / SOCORFI;2013;32800;;17600;
0006103381;INDUSTEEL FRANCE;2013;;390000;48200;
0006400528;CHARLES FARAUD;2013;167000;;41500;
0010001733;MARS PF FRANCE;2013;391000;;;
0010001674;SANOFI WINTHROP INDUSTRIE;2013;;;77500;
0005800576;LINCOLN ELECTRIC FRANCE;2013;77600;;4810;
0006600459;KONINGS SPIRIT & DRINKS FRANCE;2013;56200;;2840;
0005101927;USINE AMIENS NORD (GOODYEAR);2013;;;2080000;
0006803850;ARCADIE SUD OUEST PRODUITS ELABORES;2013;;;65100;
0005500808;ELIS LOCALINGE;2013;51500;;2570;
0006201364;ARCELORMITTAL ATLANTIQUE ET LORRAINE;2013;;;159000;
0007000955;ARCELORMITTAL  ATLANTIQUE et LORRAINE;2013;;650000;52500;
0006103837;Robert BOSCH France SAS - Usine de Vénissieux;2013;131000;;3300;
0006502739;OUVRE FILS Sucrerie et Distillerie;2013;43100;29000;5960;
0005515356;KERMENE;2013;;;115000;
0005701723;OMYA Usine;2013;278000;;8860;
0005701706;SUN DESHY;2013;65800;;839;
0006402259;SERAMM Usine des boues;2013;;248000;43100;
0005501030;Even Lait industrie;2013;405000;;101000;
0006201887;ARCELORMITTAL FRANCE;2013;;;345000;
0006802344;AIRBUS OPERATIONS SAS site Clément Ader;2013;;;51900;
0009000101;DGA Essais en vol Site d'Istres;2013;89300;;;
0005200064;BERNARD DUMAS SAS;2013;;664000;;
0005201940;BIOLANDES PIN DECOR;2013;63500;;1140;
0006202172;MARCILLAT CORCIEUX;2013;;405000;903;
0007000956;ARCELORMITTAL FRANCE;2013;;13400000;637000;78600000
00       77559405;COOPERATIVE LAITIERE DE LA REGION LOCHOISE;2013;151000;;;
0006400504;FLORETTE France GMS;2013;357000;;12900;
0005504457;COMPAGNIE DES PECHES PRODUCTION;2013;56300;;9090;
0005501236;BONDUELLE TRAITEUR (Saladerie);2013;;;72300;
0005800331;YARA France;2013;;152000000;1950000;
0006301516;ROXANE;2013;1050000;;;
0006802667;papeteries leon martin;2013;;70500;;
0006103406;Les Eaux Minérales de Saint Alban;2013;;;473000;
0005503775;SOCIETE FROMAGERE DE PONTIVY;2013;367000;;166000;
0005501327;GLATFELTER SCAER SAS;2013;;960000;22400;
0005101081;SANOFI WINTHROP INDUSTRIE (EX AVENTIS);2013;;;93800;
0007003326;C&D FOODS France;2013;;;61900;
0010002269;MOY PARK BEEF ORLEANS (ex MC KEY);2013;;;68000;
0006101808;GRANULATS VICAT;2013;53000;;;
0057200464;VALLEGRAIN ABATTOIR;2013;24300;;114000;
0006112348;NOVACYL - Etablissement de Saint-Fons;2013;;1600000;;
0005202016;Usine DRT Vielle-Saint-Girons;2013;803000;;10700;
0005202193;SAS LES JUS DU SOLEIL;2013;;127000;89200;
0005501500;Ets Jean CHAPIN SA;2013;;;59400;
0005302774;BOLAIDOR Sté Laitière du Bocage Ornais;2013;33300;61500;10500;
0010600779;HCL Services Généraux;2013;53000;;3540;
0006107177;COMPAGNIE d'ABATTAGE de BOURG;2013;8500;;77500;
0006301393;ELIVIA Etablissement LE LION;2013;;;234000;
0006103676;Métropole de Lyon;2013;138000;;;
0006302293;Fromagerie de Vihiers;2013;;;50100;
0005501752;Josselin Porc Abattage;2013;380000;;20600;
0007000985;CRODA CHOCQUES SAS;2013;282000;;7060;
0005601318;LES FROMAGERIES OCCITANES;2013;;293000;;
0007402356;MAJ;2013;122000;;1100;
0006202070;SITPA SAS;2013;23800;2240;128000;
0006202274;NORSKE SKOG;2013;6990000;;;
0010003753;CEMEX GRANULATS NORD;2013;199000;;;
0005501038;ROLLAND SAS;2013;66800;33300;20800;
0007201539;SOCIETE FROMAGERIES LESCURE;2013;;;183000;
0006300415;ARDOISIERES D'ANGERS SA;2013;;98800;;
0005501026;Fromagerie de l'Iroise;2013;72900;;18200;
0005701734;MALTEUROP FRANCE - Pringy;2013;156000;;;
0005300968;Cidreries du Calvados La Fermière;2013;38600;;43200;
0010200031;ATELIERS LOUIS VUITTON;2013;104000;;845;
0006103973;TOTAL RAFFINAGE France;2013;1230000;4960000;68300;
0006202530;ANETT ALSACE LORRAINE (ex ANETT QUATRE);2013;52100;;;
00       87085001;REGIE MUNICIPALE DE L'ABATTOIR DE LIMOGES;2013;;;66900;
0006103078;ALR - ACIERIES ET LAMINOIRS DE RIVES;2013;83200;;7740;
0005800410;RENAULT S.N.C.;2013;1030000;;30900;
0010001299;ORGAPHARM;2013;182000;;16600;
0006400332;ROBERTET PLAN DE GRASSE;2013;;;51700;
0010001569;Laboratoires SERVIER Industrie;2013;5320;;120000;
0006102695;TANNERIES ROUX;2013;85200;;914;
0005508872;BERNARD SAS (salaisons);2013;;;106000;
0006301411;CARGILL France;2013;;;244000;
0005801058;PRYSMIAN CABLES ET SYSTEMES FRANCE;2013;471000;;5690;
0010000316;LABORATOIRES EXPANSCIENCE;2013;15300;;74600;
0005502091;DELICES DE SAINT-LEONARD (Les);2013;;;131000;
0007402350;CPCU ST-OUEN III;2013;;1710000;;
0006102435;LAFARGE CIMENTS;2013;477000;;;
0007001026;SNCZ;2013;145000;;335;
0005401087;S.P.T.P;2013;205000;;;
0007100060;COMPAGNIE LAITIERE DES MASCAREIGNES;2013;367000;;99800;
0006101989;KEM ONE BALAN;2013;1760000;;2950;
0006803194;PROLAINAT SA;2013;;;149000;
0005201604;SERETRAM;2013;190000;;3430;
0010002253;Etablissement de PITHIVIERS LE VIEIL;2013;153000;;2900;
0007201363;ALAMIGEON;2013;;246000;;
0006700567;DS SMITH PAPER KAYSERSBERG;2013;;1720000;30600;
0006700657;ETC Ennoblissement Technique Cernay;2013;78000;;815;
0005501866;GREENYARD FROZEN FRANCE (ex CGS);2013;249000;;125000;
0005100395;CEREAL PARTNERS FRANCE;2013;226000;;;
0006400533;ETEX France (ex SINIAT) Carpentras;2013;176000;;3900;
0006105222;ELKEM SILICONES FRANCE;2013;12800000;;;
0007000929;COLOREDO;2013;;;179000;
0006804399;SAS PIERRE FABRE DERMO-COSMETIQUE;2013;;15300;130000;
0006202396;EGGER PANNEAUX ET DECORS;2013;;40500;39100;
0007000958;ARCELORMITTAL ATLANTIQUE et LORRAINE;2013;108000;;2990;
0005800496;EXXONMOBIL CHEMICAL FRANCE;2013;840000;;26100;
0005200110;CORENSO France SA;2013;4670;795000;7000;
0006200773;Tréfilunion Commercy;2013;686000;;2820;
0005701082;TREFIMETAUX SAS;2013;;2550000;;
0007001055;SEVELNORD;2013;138000;;18800;
0005500169;BROCELIANDE ALH;2013;44600;;196000;
0005800409;RENAULT S.N.C.;2013;;;177000;
0005501512;ARMOR PROTEINES;2013;;;301000;
00       87075001;LAITERIE LES FAYES;2013;9340;;90900;
00       61169002;CHARAL;2013;;;107000;
0006000348;PANNEAUX DE CORREZE;2013;;131000;;
0007000824;APERAM ISBERGUES;2013;88200;481000;3100;
0010400075;AIR LIQUIDE HYDROGENE;2013;;;98000;
0006700541;EUROGLAS;2013;;7740000;16900;
0005200721;UCVA;2013;68600;4360;799;
0007001046;LESIEUR;2013;;582000;350000;
0007201271;Société Fromagère de Riblaire;2013;;;234000;
0006600262;LAFARGE HOLCIM;2013;;;101000;
0006600276;Distillerie La Cavale;2013;;147000;;
0006208290;Fromagerie RENARD GILLARD;2013;;;78900;
0010000043;LES VOLAILLES DE BLANCAFORT;2013;125000;;;
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2013;3560000;;1990;
0007001139;C&D FOODS France;2013;;;287000;
0005209791;LAFARGE GRANULATS FRANCE;2013;598000;;;
0006302797;DIANA FOOD SAS (DIANA NATURALS);2013;;;147000;
0057200475;SOCOPA VIANDES;2013;;;340000;
0006503241;SAINT GOBAIN ABRASIFS;2013;65500;;15500;
0006103586;LAFARGE CIMENTS;2013;103000;;2420;
0005701165;NESTLE FRANCE SAS;2013;120000;;;
0007000904;HEINZ FRANCE ex-BENEDICTA;2013;14100;;67700;
0007201656;Groupe THIOLLET;2013;;857000;;
0006200203;SOFIDEL FRANCE;2013;568000;;6040;
0005401220;VERALLIA FRANCE;2013;118000;26100;8120;
0006506270;ENERTHERM;2013;;483000;31200;
0006505994;AIR FRANCE Industries;2013;;;58200;
0005501697;ARDO GOURIN;2013;103000;;437000;
0006104439;CARBONE SAVOIE;2013;1120000;;37700;
0006400245;SOMECA;2013;;;158000;
0005100918;SPONTEX;2013;2860000;1470000;7010;
0006205633;EDF Direction Production Ingénierie;2013;65200;297000000;3500;
0007000953;Société Nouvelle WM;2013;59700;;328;
0005500088;FERTIVAL SA;2013;;;100000;
0005301290;COMPAGNIE DES FROMAGES & RICHESMONTS;2013;;;559000;
0006400486;NATUREX;2013;7180;;45700;
0005900162;PAPETERIE ZUBER RIEDER;2013;456000;;1150;
0005501387;PSA Automobile SA;2013;136000;;32300;
0005501193;ENTREMONT ALLIANCE Quimper;2013;;943000;300000;
0006200104;Brasserie Champigneulles;2013;;;1170000;
0005401305;Aluminium France Extrusion ST-FLORENTI;2013;;119000;25500;
0006300989;FLEURY MICHON LS;2013;;;117000;
0005800611;NOVANDIE;2013;305000;;401;
0006401556;ORANGINA SUNTORY FRANCE PRODUCTION;2013;522000;;1080;
0005105741;DAUNAT PICARDIE;2013;;;54900;
0007000638;MG-VALDUNES;2013;;850000;2570;
0006401328;MIDI CONCASSAGE;2013;58000;;;
0016900008;LUSTUCRU FRAIS;2013;;;78100;
0007000951;SOTRENOR;2013;68700;;2570;
0006301007;HERBIGNAC CHEESE INGREDIENTS;2013;203000;;411000;
0016500081;CF&R;2013;;;356000;
0007002597;NEUHAUSER MAUBEUGE;2013;;;85700;
0073719501;Station d'épuration de La Grange David;2013;55500;;6150;
0007000830;Peugeot Citroën Mécanique du Nord Ouest SNC;2013;;;85700;
0006400243;SAPA PROFILES PUGET SA;2013;;;96100;
0005300806;ARKEMA;2013;;;275000;
0006401635;BEAUFOUR IPSEN INDUSTRIE SAS;2013;365000;;852;
0006600562;OWENS-CORNING FIBERGLAS;2013;;387000;39000;
0010004585;SWISS KRONO;2013;56800;232000;7860;
0005104640;LACTINOV (EX UNILEP);2013;186000;;8570;
0005401208;PRYSMIAN;2013;306000;;10100;
00       75647002;SAS LES FILS DE A. DEPENNE;2013;8200;;207000;
0010007015;SABLIERE DE L'ILE AU PAGE SNC (SIP);2013;;62400;;
0006104447;RDM LA ROCHETTE  SAS;2013;;2620000;65900;
0006201794;PROTELOR;2013;53500;;1980;
0007201529;LAFARGE CIMENTS;2013;88200;219000;6300;
0007000110;CCM SARL;2013;5690000;;2130;
0006102312;CANSON SAS;2013;;443000;;
0005401343;TITANOBEL VONGES;2013;99100;;;
0005100333;LE CREUSET SAS;2013;83700;;27000;
0005100240;ANETT NORD PICARDIE;2013;48200;;4250;
0006700526;ARLANXEO Emulsion Rubber France SAS;2013;2460000;;;
0005402093;GSM BOURGOGNE;2013;154000;;;
0006400895;usine OMYA;2013;;;217000;
0010000532;ELIS BERRYLES- LES LAVANDIERES;2013;113000;;372;
0005800433;LAFARGEHOLCIM CIMENTS;2013;;;118000;
0006900025;ARIANESPACE-KOUROU/ELA;2013;;78500;10500;
0006401338;GROUPE BIGARD;2013;;;84100;
0007001124;COCA-COLA PRODUCTION SAS;2013;;;889000;
0007000643;BORAX FRANCAIS;2013;;555000;21500;
0006200869;DHS BLANCHISSERIE HYRIS;2013;62600;;;
0006102944;SIEGL;2013;105000;276;291;
0007003322;RYSSEN ALCOOLS SAS;2013;;;194000;
0006802505;ARKEMA;2013;;6870000;21300;
0005305552;CHU de Caen;2013;;;183000;
0005702355;UNILIN SAS;2013;;;348000;
0006103213;SERGE FERRARI SAS;2013;459000;;;
0006506453;Dalkia Wastenergy;2013;;1250000;3810;
0006102245;TORAY FILMS EUROPE SAS;2013;2570000;;22900;
0005201222;ETEX FRANCE BUILDING PERFORMANCE;2013;;;118000;
0006103062;AHLSTROM  MUNKSJO LA GERE;2013;3140000;;;
0006102016;ELECTRICFIL AUTOMOTIVE;2013;96700;;6660;
0006301389;ALLARD Emballages;2013;;661000;;
0005207267;MANUCO;2013;;795000;;
0006600827;CSP PARIS FASHION GROUP;2013;;34600;18500;
0005202148;METALTEMPLE AQUITAINE;2013;;268000;9060;
0006400503;ROUSSELOT Isle sur Sorgue SAS;2013;33800;7930000;19300;
0005501188;CANDIA usine de QUIMPER;2013;;155000;1430;
0010000689;INDENA;2013;;;85700;
0005500400;SAINT-BRIEUC FONDERIE (ex MANOIR);2013;;738000;2300;
0005701123;SAS OLFA;2013;;76700;548;
0010001318;MAINGOURD;2013;366000;;2620;
0005300285;PSA AUTOMOBILES SA;2013;94400;;11700;
0006503972;X FAB FRANCE (ex ALTIS SEMICONDUCTOR);2013;1060000;130000;3150;
0022200013;DISTILLERIE DILLON S.A.S;2013;;1000000;10600;
0006104157;HCL HOPITAL EDOUARD HERRIOT;2013;;;182000;
0077218116;STEP - LE MANS - La Chauvinière;2013;65700;;47600;
0007000620;VYNOVA MAZINGARBE  SAS;2013;1420000;;;
0005501488;SOCIETE LAITIERE DE RETIERS;2013;245000;247000;;
0006601905;ROYAL CANIN;2013;1600;;54400;
0007000637;MG-VALDUNES;2013;;508000;17900;
0006802476;VM BUILDING SOLUTIONS;2013;;505000;18200;
0007000610;ROYAL CANIN SAS;2013;;;59500;
0010300110;REFRESCO Site de Margès;2013;482000;;5450;
0007003171;ARCELORMITTAL TUBULAR PRODUCTS HAUTMONT;2013;;40000;18400;
0005600390;PAPETERIES DE GIROUX  SA;2013;;388000;;
0006900013;EDF SEI;2013;;;480000;
0007002548;SI GROUP-BETHUNE;2013;117000;;;
0006501929;SILEC CABLE;2013;1440000;;23000;
0006601143;UNISOURCE;2013;;;69200;
0006102299;ATEMAX France;2013;65300;;2500;
0006102786;EUROPAGRO;2013;17500;;42000;
0007001045;CARGILL HAUBOURDIN SAS;2013;;15600000;725000;
0007000952;SOMMER NEEDLEPUNCH;2013;147000;;559;
0006102968;CATERPILLAR FRANCE - site de Grenoble;2013;71900;;27500;
0006207323;GRANULATS VICAT;2013;;143000;;
0005105439;BIC RASOIRS;2013;237000;;6160;
0005701446;GOYARD JEAN DISTILLERIE;2013;86500;;185;
0006103050;SINTERTECH;2013;;569000;;
0006506520;BIO SPRINGER;2013;1910000;1200000;250000;
0006600453;Société des CIMENTS CALCIA;2013;538000;;4930;
0005300633;SOCIETE FROMAGERE DE CLECY;2013;;;109000;
0005503896;SOCIETE LAITIERE DES VOLCANS D'AUVERGNE, toury;2013;11100;;72800;
0006701518;FAURECIA INSPIRING MOBILITY;2013;211000;;1250;
0022200018;BELLONIE BOURDILLON SUCCESSEURS;2013;1830;75600;3170;
0006700426;DOW France SAS (ex ROHM AND HAAS);2013;2690000;;24200;
0079305101;SIAAP Marne Aval - Station d'épuration;2013;;;69400;
0007403759;GUERBET;2013;;;52800;
0006200378;SAINT HUBERT;2013;;;117000;
0006301144;ZaCh System SA;2013;;;110000;
0006407835;MAJ SA;2013;60600;;869;
0005500191;DUJARDIN BRETAGNE (SAS);2013;;;280000;
0006600430;Société EXPANSIA;2013;1160000;;2120;
0006200514;MERSEN (ex CLEG);2013;163000;;3180;
0006400055;Sté ELIS SANTE ROUSSET;2013;;;123000;
0006102027;Abattoirs des Crêts;2013;26500;;64300;
0007000481;HSWT;2013;;309000;179000;
0010007721;BLANCHISSERIE BLESOISE;2013;102000;;;
0006102813;TRIVIUM ALUMINIUM PACKAGING France;2013;202000;;2110;
0005800416;POCHET DU COURVAL;2013;1040000;;10200;
0005701684;ECOLAB PRODUCTION FRANCE;2013;80200;;66000;
0006401029;ESSO Raffinage SAS;2013;5240000;;;
0006100690;GRANULATS VICAT;2013;335000;;;
0007003188;FLORETTE FRANCE GMS;2013;;;181000;
0007001297;Eaux Minérales de St Amand - Sc Clos;2013;475000;;;
0007000534;SYNTHEXIM (Site Calaire);2013;;7790;206000;
0006302371;PRODIA OUEST;2013;61100;;672;
0006700503;BASF;2013;;2200000;32200;
0010300101;GELPAM;2013;111000;;;
0006208331;Union Laitière de la Meuse (ULM);2013;83500;;;
0005902679;FLEX-N-GATE (AEE - FAURECIA);2013;;47100;15800;
0006204828;RESOLEST;2013;;56000;1920;
0006103348;AUBERT ET DUVAL;2013;;;53300;
00       40282011;PYRENEX;2013;89800;;;
0005900890;SOCIETE FROMAGERE DE LONS LE SAUNIER;2013;;;122000;
0005503557;Jean FLOC'H Surgélation;2013;;;50000;
0005701763;LE BRONZE ALLOYS - SUIPPES 1;2013;730000;;1650;
0006700643;TEREOS STARCH & SWEETENERS EUROPE;2013;3820000;;51200;
0022200016;EDF SEI - PK;2013;;;44200;73300000
0006202170;NESTLE WATERS SUPPLY EST Contrexéville;2013;184000;;;
0006401008;Basell Polyoléfines France SAS;2013;;5130000;111000;
0005501383;LAITERIE CORALIS;2013;114000;;108000;
0005901226;LA ROCHERE S.A.;2013;;90500;;
0006700717;FONDERIE DE LA BRUCHE - COLIBRU;2013;;146000;4560;
0007000747;SOGEFI SUSPENSIONS FRANCE SA  (ex ALLEVA;2013;34900;;23700;
0005800355;ARKEMA;2013;;522000;14900;
0006102033;UGITECH;2013;62600;;1580;
0006303453;OVOTEAM;2013;;;91100;
0005101078;COLGATE PALMOLIVE;2013;399000;;45300;
0006104158;HCL - GROUPEMENT HOSPITALIER EST;2013;;;212000;
0005800545;MANOIR INDUSTRIES;2013;251000;;2880;
0005100097;NESTLE France SAS;2013;;;431000;
0006804237;REGIE MUNICIPALE DES EAUX (STEP);2013;;110000;6270;
0005100949;LEBRONZE ALLOYS (ex BRONZE INDUSTRIEL);2013;426000;;4290;
0010002256;MFB - MALTERIES FRANCO-BELGES;2013;437000;;3090;
0005500491;YFFINIAC INDUSTRIE LAITA;2013;173000;;146000;
0006200817;INNOSPEC PERFORMANCE CHEMICALS;2013;1060000;;;
0006106518;SICAREV;2013;;;104000;
