identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0006802449;NUTRIBIO;2018;153000;25700;415000;
0005805448;CASEMA;2018;;224000;;
0075435775;Station du Grand Nancy située à MAXEVILLE;2018;168000;;11700;
0007000829;FRANCAISE DE MECANIQUE;2018;;514000;21000;
0005500107;COOPERL ARC ATLANTIQUE;2018;;;642000;
0005800409;RENAULT S.N.C.;2018;;;346000;
0005300463;CIMENTS CALCIA;2018;19200;78100;2410;
0006400414;SUEZ RV ENERGIE;2018;32000;;53600;
0005400147;GSM BOURGOGNE;2018;453000;;;
0005501400;CSR SA (Cidrerie Loïc Raison);2018;;;127000;
0074507501;STEP - LA CHAPELLE-SAINT-MESMIN;2018;;188000;;
0007201362;AHLSTROM MUNKSJÖ SPECIALTIES;2018;;1150000;;
0005702795;MHCS Moët Hennessy Champagne et Services;2018;;;52300;
0007000750;RECYTECH;2018;76500;;10800;
0010004861;GSM;2018;106;185000;;
0006900260;ARIANESPACE-KOUROU/ELS;2018;;51100;;
0005503449;TRIBALLAT NOYAL - Usine SOJASUN;2018;;;391000;
0052903492;GROUPE BIGARD;2018;27200;;746000;
0006102443;FABRICATION CHIMIQUE ARDECHOISE;2018;147000;;10400;
0006300713;CARRIERES TAVANO SA;2018;;395000;;
0052904352;EUROSERUM;2018;;1550000;93800;
0006301096;TDV INDUSTRIES;2018;;245000;23900;
0006104426;FERROPEM GROUPE FERROATLANTICA;2018;;1350000;25300;
0006300990;FLEURY MICHON LS;2018;;;95600;
0009000037;BA 123 Orléans;2018;;;78000;
0006301207;TOTAL Raffinage France;2018;;;4190000;
0006504202;SAFRAN AIRCRAFT ENGINES ( ex SNECMA);2018;24500;283000;16700;
0007000854;BALL PACKAGING EUROPE BIERNE SAS;2018;;;147000;
0007002325;GLAXOSMITHKLINE;2018;;;164000;
0057201662;LDC;2018;;;475000;
0071300101;Station d'Epuration : AIX EN PROVENCE LA PIOLINE;2018;;;77200;
0005501788;PROCANAR;2018;114000;;219000;
0007000620;VYNOVA MAZINGARBE  SAS;2018;1310000;;;
0069902002;EDF - CNPE de Paluel;2018;;815000;;4680000000
0005202026;ANTARCTIC FOODS AQUITAINE;2018;251000;;3150;
0006803107;Boehringer Ingelheim (ex MERIAL);2018;61600;;10500;
0006700404;ROQUETTE FRERES;2018;7380000;22800000;;
0007000918;TOTAL Raffinage France SA;2018;;31100;105000;
0005500166;GELAGRI BRETAGNE;2018;;;490000;
0005401402;AMORA MAILLE Chevigny;2018;;;220000;
0006102464;EURECAT FRANCE;2018;127000;;21200;
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2018;428000;;26400;
0007001630;DESVRES Maubeuge;2018;;;55100;
0006102822;PCAS - SEQENS;2018;1170000;;986;
0007000540;BLEDINA;2018;;;702000;
0006400280;VICAT SA;2018;209000;;5900;
0005802579;SNCF VOYAGEURS SA;2018;;137000;;
0007002301;Eaux minérales de St Amand - Sc Thermal;2018;353000;;;
0006500067;SCBV;2018;;178000;;
0005201973;ENNOLYS;2018;;67900;4430;
0006601281;SAIPOL;2018;;;353000;
0007000745;AHLSTROM Specialities;2018;1490000;629000;6500;
0006809247;CMGO LANDES GERS;2018;;117000;;
0006405412;GDF SUEZ THERMIQUE FRANCE;2018;;;68500;117000000
0007402281;SNC Cogé VITRY;2018;;1610000;242;
0006103571;CENTRE HOSPITALIER LE VINATIER;2018;200000;;;
0006104128;Aeroport de Lyon-Saint Exupery;2018;888000;;7300;
0006201330;SMART FRANCE SAS;2018;;;103000;
0052900513;CAPITAINE COOK;2018;65100;;3500;
0006400889;MAREVA PISCINES ET FILTRATIONS;2018;81100;;1120;
0005600289;AUBERT & DUVAL ALLIAGES;2018;;;246000;
0006700516;BRASSERIE LICORNE;2018;;;318000;
0006400411;RAYNAL et ROQUELAURE Provence;2018;421000;;;
0005701701;CIMENTS CALCIA;2018;264000;;;
0005800299;TOTAL FLUIDES;2018;;453000;2000;
0005201262;ARIANEGROUP;2018;56900;;;
0006502609;WILLIAM SAURIN;2018;341000;;3860;
0052902597;PRIMEL GASTRONOMIE;2018;17800;;45700;
0005501783;Galliance Languidic;2018;;;307000;
0007000955;ARCELORMITTAL  ATLANTIQUE et LORRAINE;2018;;667000;41700;
0051900162;CHARAL;2018;;;94400;
0006102997;FERROPEM;2018;;2000000;33600;
0005503775;SOCIETE FROMAGERE DE PONTIVY;2018;;493000;148000;
0054800091;SOCIETE FROMAGERE DU MASSEGROS;2018;;;257000;
0006400210;COCA COLA MIDI SAS;2018;;;78100;
0050100333;MONTERRAT S.A;2018;;;220000;
0006402363;Air Liquide France Industrie;2018;;;53200;
0005701177;LUZEAL;2018;85300;;;
0006600262;LAFARGE HOLCIM;2018;;;90100;
0005101699;LACTINOV  (ex-SFPL);2018;;;409000;
0069903001;EDF - CNPE de Chooz;2018;;138000000;;
0007000437;HAAGEN DAZS;2018;;;218000;
0010300109;VALRHONA;2018;50000;;20600;
0006103523;OI FRANCE SAS;2018;;67700;6970;
0009000040;BA 133 Nancy;2018;;78600;;
0006506270;ENERTHERM;2018;;264000;11000;
0007000951;SOTRENOR;2018;71300;;;
0006705975;CHARCUTERIE PIERRE SCHMIDT;2018;;;62700;
0007201195;SODEM;2018;;;78200;
0007000523;EXIDE TECHNOLOGIES SAS;2018;84000;;17300;
0006103724;KEM ONE ETABLISSEMENT DE SAINT FONS;2018;2850000;2520000;13900;
0007202022;SOCOPA VIANDES CELLES;2018;;;137000;
0005205955;LAFARGEHOLCIM GRANULATS;2018;519000;;;
0005101637;OLEON (ex NOVANCE);2018;189000;;8260;
0007000727;RENAULT DOUAI SNC;2018;;554000;73000;
0006700847;BESTFOODS FRANCE Industries;2018;;;280000;
0010400049;MARTINET;2018;;;140000;
0005701515;TEREOS  FRANCE;2018;425000;;16300;
0007001106;LES MOULINS DE SAINT-AUBERT;2018;;;67200;
0005301826;PAPECO;2018;;174000;6570;
0007000922;VENATOR (Ex Huntsman P&A France);2018;;;135000;
0005202342;TORAY CARBONS FIBERS EUROPE SA;2018;248000;;43900;
0005800609;SAINT LOUIS SUCRE;2018;;99500;31000;
0006500049;KERAGLASS;2018;174000;;3490;
0005801044;DS SMITH;2018;4690000;11400;;
0005500149;LOUDEAC VIANDES;2018;;;214000;
0005200028;EURENCO SA;2018;64000;784000;6770;
0005800509;ORIL INDUSTRIE;2018;;324000;69300;
0006301257;CHARAL La Chataîgneraie (85);2018;33000;;54000;
0007000757;INGREDIA;2018;1360000;;2620;
0006700013;SABLIERES HELMBACHER S. A.;2018;277000;;;
0006802453;VILLEROY ET BOCH SAS;2018;152000;;2890;
0006102269;SPEICHIM PROCESSING S.A.;2018;;;68800;
0006102089;STORENGY;2018;2040000;;2750;
0006200725;VICAT (usine de Xeuilley);2018;;197000;7180;
0006107841;ETOILE DU VERCORS;2018;103000;;1420;
0053800064;Kerry Ravifruit;2018;139000;;4960;
0006400572;COCA COLA ENTREPRISE;2018;;;299000;
0069905011;INSTITUT LAUE LANGEVIN;2018;28500;33000000;35200;
0006404176;CHANTIER NAVAL DE MARSEILLE (formes 8-9);2018;;;51700;4900
0006804068;SOCIETE DES EAUX MINERALES DE LUCHON SAS;2018;67700;;1460;
0006103493;VERALLIA FRANCE (ST GOBAIN EMBALLAGE);2018;55300;9710;8110;
0006501956;SAFRAN AIRCRAFT ENGINES;2018;111000;;;
0006506236;Chaufferie de VAUGIRARD;2018;;;78300;
0006400155;GRAP'SUD La Crau;2018;;;60800;
0005500491;YFFINIAC INDUSTRIE LAITA;2018;160000;;130000;
0005301484;VERRERIE D'ART AURYS;2018;;;152000;
0005800585;KIMBERLY CLARK SNC;2018;154000;;172000;
0005206997;L.N.U.F. MONTAYRAL;2018;;;136000;
0005800367;EURIAL ULTRA FRAIS;2018;152000;;60000;
0006600276;Distillerie La Cavale;2018;;89600;;
0006301172;SAS SARA;2018;34400;;25900;
0007002398;LIBERTY ASCOVAL;2018;;488000;26000;
0010400025;PRYSMIAN TELECOM CABLES & SYSTEMES FRANC;2018;54900;;2500;
0006201561;UEM;2018;40700;19400000;58900;
0005804239;OSILUB;2018;;;139000;
0010000712;Cartonnerie OUDIN;2018;;133000;;
0005104648;Chemours (France) S.A.S;2018;;;64100;
0006300931;CARGILL FRANCE SAS;2018;;;252000;
0005101952;NESTLE production PURINA PETCARE;2018;233000;;;
0006803269;Airbus Defence and Space;2018;;;52400;
0054900588;CHARAL SAS;2018;20500;;181000;
0005804133;ESTENER;2018;;;113000;
0054000375;SAS DELPEYRAT (ex-SAS EXCEL);2018;;;85800;
0005501097;Société industrielle laitière du Léon;2018;8000;;328000;
0005400521;CARRIERES BRESSE BOURGOGNE;2018;235000;;;
0006700614;LEUCO PRODUCTION SAS;2018;51000;;1760;
0007000968;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2018;51700;;75;
0010002231;SOCIETE JACOBI CARBONS FRANCE;2018;59200;;;
0006302572;CHARCUTERIE VENDEENNE SA;2018;;;51600;
0005600041;PEUGEOT CITROEN AUTOMOBILES S.A.;2018;124000;;164000;
0006104379;ARKEMA USINE DE LA CHAMBRE;2018;5820000;5010000;17000;
0005401874;KALHYGE 3 LONGVIC;2018;89100;;3740;
0006208315;GRANULATS VICAT MONCEL;2018;;64400;;
0009000035;BA 113 Saint-Dizier;2018;;;76100;
0005202713;SOBEGI SAS;2018;;656000;47600;
0006401079;ELENGY (TONKIN);2018;;58300000;;
0005900162;PAPETERIE ZUBER RIEDER;2018;602000;;759;
0006103760;TEINTURE DE SAINT JEAN                xx;2018;;;75400;
0006300025;SOCAC;2018;93000;;;
0005500070;ENTREMONT ALLIANCE;2018;249000;;847000;
0006700612;LILLY FRANCE;2018;;;281000;
0010100023;CGES Les Neyrolles;2018;285000;;;
0006107516;VALRHONA;2018;252000;;16300;
0005503651;KERMENE;2018;;;66700;
0005202760;YARA France SAS;2018;;10900000;;
0006102824;VICAT;2018;957000;;3000;
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2018;42300;105000;6660;
0006802901;COCA-COLA European Partners;2018;;;181000;
0006301086;EURIAL FOOD SERVICE ET INDUSTRY;2018;;306000;27400;
0010300031;CORIMA TECHNOLOGIES SAS;2018;527000;;;
0006302263;Reitzel Briand;2018;82300;;;
0005302603;PCAS SEQENS;2018;;302000;55900;
0006501529;HELIO PRINT (ex H2D ex QUEBECOR );2018;;;61300;
0006700538;ALSACHIMIE;2018;52300000;95900000;117000;
0006700055;Matthieu COTTING;2018;1280000;;;
0005501752;Josselin Porc Abattage;2018;329000;;136000;
0006205873;Etablissements GEYER Frères;2018;;;62500;
0005600410;LABORATOIRES MSD-CHIBRET SNC;2018;;;112000;
0006301048;ARJO WIGGINS Papiers Couchés S.A.S.;2018;;2180000;;
0005303657;SOCIETE FROMAGERE D'ORBEC;2018;151000;516000;;
0006104157;HCL HOPITAL EDOUARD HERRIOT;2018;;;145000;
0005301510;SOCIETE FROMAGERE DE SAINTE CECILE;2018;;;336000;
0006400737;MAJ ELIS PROVENCE;2018;71400;;6720;
0007000929;COLOREDO;2018;;;91700;
0006802513;FERROPEM;2018;;1670000;;
0006107527;VENCOREX FRANCE;2018;23800000;25000000;167000;
0007000979;INTEROR;2018;;;132000;
0005501901;BRETAGNE CHIMIE FINE;2018;243000;;7000;
0005800096;CEMEX GRANULATS;2018;;550000;;
0006205449;SOCIETE DES FOURS A CHAUX DE SORCY;2018;159000;;;
0005504408;CELTYS;2018;124000;;754;
0006503498;LAFARGE GRANULATS SEINE NORD;2018;;313000;;
0005204823;OMYA S.A.S.;2018;54200;;;
0006104664;PAPETERIES DU LEMAN S.A.;2018;2990000;;7500;
0005501576;SVA Jean Rozé;2018;242000;;215000;
0005301825;COOPERATIVE  ISIGNY STE MERE;2018;81100;;6530;
0005500169;BROCELIANDE ALH;2018;;;244000;
0006301407;SAVONNERIE DE L'ATLANTIQUE;2018;1470;125000;;
0006202307;LUCART SAS;2018;593000;;1610;
0010009012;MOREAU SAS;2018;54900;;;
0007402241;UNITE PLACOPLATRE;2018;270000;;15100;
0009000024;BA 125 Istres;2018;263000;;;
0005200081;MUNKSJÖ ROTTERSAC SAS;2018;;3810000;11100;
0007000619;AGRATI;2018;;46600;4550;
0006400955;NAPHTACHIMIE;2018;;11600000;485000;153000000
0005801029;POLYTECHS SAS;2018;;;57100;
0053000374;DUC (SA);2018;;;113000;
0018100044;FULCHIRON INDUSTRIELLE;2018;149000;;;
0005200898;HOPITAL ROBERT BOULIN;2018;54300;;33200;
0005900605;GALVANOPLAST Sochaux-Montbéliard;2018;;9770;54800;
0007002239;SICOS;2018;;;62800;
0010001735;ORLEANAISE DES EAUX (Usine du Val);2018;8730000;;;
0006104577;HACER TRAITEMENTS DE SURFACE;2018;142000;;31000;
0058700532;LAITERIE LES FAYES;2018;3060;;114000;
0006404837;EveRé SAS;2018;;;130000;
0007000803;PGI;2018;;;56900;
0010005083;SKF FRANCE;2018;81800;;4550;
0006700632;KRONENBOURG SUPPLY COMPANY SAS;2018;3370000;;;
0005601310;SARVAL SUD-EST;2018;;4760;76000;
0006200499;SAM RIVA;2018;;1500000;;
0006802476;VM BUILDING SOLUTIONS;2018;;441000;6180;
0006506453;Dalkia Wastenergy;2018;;668000;6300;
0005900641;PEUGEOT CITROEN  AUTOMOBILES SA;2018;;;70500;
0022200018;BELLONIE BOURDILLON SUCCESSEURS;2018;;126000;4230;
0005201839;LABEYRIE SA - St Geours de Maremne;2018;19700;;262000;
0005701747;RVA;2018;;72900;1140;
0007002964;BORALEX Blendecques SAS;2018;58100;;;
0006802339;YEO FRAIS;2018;;73800;324000;
0011000005;TEINTURES ET APPRETS DANJOUX;2018;;139000;18400;
0006506733;MAJ ELIS;2018;;;61400;
0006600432;SANOFI-CHIMIE;2018;722000;9410;;
0006500510;EURO DISNEY ASSOCIES SAS;2018;;;1700000;
0006400952;MESSER FRANCE;2018;;;55100;
0010002269;MOY PARK BEEF ORLEANS (ex MC KEY);2018;;;58500;
0006200158;SOLVAY OPERATIONS FRANCE;2018;;45000000;;
0006208290;Fromagerie RENARD GILLARD;2018;;;73300;
0006103633;JTEKT AUTOMOTIVE LYON;2018;1060000;;;
0006400347;MAJ SA;2018;109000;;1300;
0005101189;BIGARD SA;2018;;;73600;
0006700207;GRAVIERES ET TRAVAUX PUBLICS DE LA THUR;2018;;190000;;
0005800410;RENAULT S.N.C.;2018;1170000;;36100;
0006400402;SAINT-GOBAIN ISOVER;2018;607000;;2960;
0005900890;SOCIETE FROMAGERE DE LONS LE SAUNIER;2018;;;126000;
0006306182;KALHYGE 1 SASUS;2018;;;52100;
0006102314;TANNERIE D'ANNONAY S.A.;2018;;;111000;
0006108628;BOIRON FRERES;2018;;1770;82700;
0006702200;Linde France Usine de Chalampé;2018;;2290000;;
0010700305;LANXESS Epierre;2018;1010000;;590;
0010003590;LIGERIENNE GRANULATS (carrière);2018;55000;;;
0006102492;thierry gensel;2018;137000;;;
0006104565;SYND MIXTE DU LAC D ANNECY;2018;;;85400;
0006401040;IMERYS Aluminates SA;2018;;128000;10700;
0005501533;TIMAC AGRO SA (QI);2018;;;8130;76600
0007001036;Centre Hospitalier Universitaire;2018;;;359000;
0010000033;MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN;2018;95400;;;
0006400455;APTUNION;2018;;219000;5770;
0006601361;STERIMED;2018;;1490000;72500;
0005704369;ETABLISSEMENTS BLANDIN SA;2018;;74900;;
0006104447;RDM LA ROCHETTE  SAS;2018;;3070000;64100;
0006802598;LAFARGE CIMENTS;2018;75100;;4750;
0006401327;Société des Carrières de La Menudelle;2018;56000;;;
0007206660;Sablières de Gouex;2018;133000;;;
0006000439;CARTONNERIE JEAN;2018;;53200;1540;
0069901001;EDF - CNPE du Blayais;2018;3600;5020000000;;
0006600407;Ets LAZARD;2018;;109000;;
0006404038;AGIS (SA);2018;20700;;87900;
0006700164;DYCKERHOFF Gravières et Sablières Seltz;2018;1060000;;;
0005508880;DELIFRANCE Landévant;2018;;;58200;
0006506261;COCA COLA EUROPEAN PARTNERS FRANCE;2018;;;208000;
0006201313;ASCOMETAL HAGONDANGE SAS;2018;;;831000;
0007001960;MALTERIES FRANCO-BELGES (St Saulve);2018;228000;;;
0006501929;SILEC CABLE;2018;;722000;24800;
0006300878;MICHELIN;2018;;89600;3480;
0005601769;DIEHL POWER ELECTRONIC;2018;;;65500;
0005800359;SHMPP;2018;;51800;25800;
0022200064;SNYL (Sté Nouvelle des Yaourts Littée);2018;;;67800;
0006700795;SITEK INSULATION S.A.S.;2018;;56300;5930;
0007002893;DELPHARM LILLE SAS;2018;;;65600;
0053500772;CORNILLE SAS;2018;;;50900;
0007001297;Eaux Minérales de St Amand - Sc Clos;2018;490000;;;
0006103875;TEINTURES ET IMPRESSIONS DE LYON;2018;348000;;1210;
0009000005;DGA Essais propulseurs;2018;4490;60700;10900;
0005101029;TEREOS FRANCE;2018;234000;;8850;
0006207572;INEOS Polymers SARRALBE SAS;2018;;2260000;42700;
0006103223;GRENOBLE-ALPES METROPOLE;2018;61700;;6610;
0005205559;STEICO Casteljaloux;2018;;75700;668;
0005201939;BIOLANDES TECHNOLOGIES SAS;2018;33200;;79400;
0005701543;VERALLIA-FRANCE;2018;60800;;;
0055602062;BERNARD SA;2018;;138000;251000;
0007004595;DUNKERQUE LNG;2018;;;44700;65900000
0006802502;AGC Multi Material Europe SA;2018;;110000;667;
0006202070;SITPA SAS;2018;13900;10000;117000;
0006300207;LAFARGE GRANULATS FRANCE - Secteur Ouest;2018;3;80900;;
0005202690;ARKEMA France;2018;38800;702000;43100;
0006301046;ARRIVE;2018;;;231000;
0005401104;EUROSERUM;2018;615000;276000;;
0053502428;SOCIETE LAITIERE DE RETIERS;2018;273000;;716000;
0007201614;ELIVIA BRESSUIRE;2018;;;70000;
