identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite_admise;quantite_traitee;unite
0006304262;SEDA;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);7058.480;7040.000;t/an
0006509651;VAL'HORIZON (ex JFF);Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;241968.000;242000.000;t/an
0005701946;DISLAUB;Traitement de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;2;Boues d'effluents industriels;18773.640;7322.800;t/an
0005703293;TERRALYS - Site de St Aubin;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);24560.000;24560.000;t/an
0006200119;BARISIEN;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;151457.320;151600.000;t/an
0005202148;METALTEMPLE AQUITAINE;Traitement de déchets non dangereux;2009;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;;;9;Déchets banals des entreprises;40.000;40.000;t/an
0006400998;SOLAMAT MEREX;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;2;Boues d'effluents industriels;15655.440;15661.200;t/an
0005302210;SUEZ RV NORMANDIE;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;10;Dechets provenant de procedes thermiques :;76576.800;76400.000;t/an
0005515187;BLEU VERT (société);Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);15600.000;15600.000;t/an
0005703569;BROYAGE NORD EST;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);5465.040;5480.000;t/an
0006302271;BRANGEON Recyclage;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;13012.000;13000.000;t/an
0006301051;APROCHIM SA;Traitement de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;7964.948;7800.000;t/an
0007001271;ARF;Traitement de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;377.656;377.600;t/an
0005800902;PEINTURES SAFE;Traitement de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;10;Dechets provenant de procedes thermiques :;116.480;116.400;t/an
0010000648;Ciments Calcia - SITE DE VILLIERS AU BOUIN;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;6;Déchets animaux de la préparation des aliments et produits alimentaires;37192.000;37200.000;t/an
0005105074;GURDEBEKE SA;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;8892.000;8880.000;t/an
0006506767;REP;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;42196.000;42000.000;t/an
0007004230;AMBRE;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;10;Dechets provenant de procedes thermiques :;2533.680;2534.400;t/an
0005101897;IDEX Environnement Picardie (ex Valorga);Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;30328.000;30320.000;t/an
0005206586;CEPB - SITA Sud-Ouest;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;2;Boues d'effluents industriels;1043.840;1044.000;t/an
0005800378;SEDIBEX;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;4720.000;4718.720;t/an
0006304840;ECOSYS;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;4;Déchets de bois;20569.832;20560.000;t/an
0005800902;PEINTURES SAFE;Traitement de déchets non dangereux;2009;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;1;Déchets de préparations chimiques;1330.720;1332.000;t/an
0005800311;EQIOM;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);108.000;1080.000;t/an
0007202968;INTERNATIONAL PAPER;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;3242.160;3244.000;t/an
0007000461;SUEZ RV NORD EST - ISDND Lewarde;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;186420.000;186400.000;t/an
0006400322;OREDUI;Traitement de déchets non dangereux;2009;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;;;10;Dechets provenant de procedes thermiques :;20414.496;20396.240;t/an
0005800313;SONOLUB;Traitement de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;9;Déchets banals des entreprises;1.400;1.400;t/an
0006505345;NOVERGIE Ile-de-France CVE d'argenteuil;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;176007.920;176000.000;t/an
0005401112;SUEZ RR IWS MINERALS FRANCE (ISDND);Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;17058.480;17056.000;t/an
0007206396;SEDE ENVIRONNEMENT;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;3413.280;3412.000;t/an
0005800942;SOFRASTOCK;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;1;Déchets de préparations chimiques;8.960;8.972;t/an
0007003674;COMPOST DU MAZÉ;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;5.600;5.600;t/an
0006104952;VALDI;Traitement de déchets non dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;10;Dechets provenant de procedes thermiques :;838.132;596.360;t/an
0006000290;POLYREY;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;76.000;1752.000;t/an
0006304917;SIRDOMDI;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);7424.000;7440.000;t/an
0007203926;Ciments Calcia;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;6;Déchets animaux de la préparation des aliments et produits alimentaires;75072.760;75200.000;t/an
0006506481;CREALIS SAS;Traitement de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;1;Déchets de préparations chimiques;380.680;380.800;t/an
0007002223;SEDE;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;183660.000;183600.000;t/an
0010008406;BELLOY EARL;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);14612.400;14600.000;t/an
0006200952;CET d'ABONCOURT;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;3792.160;3792.000;t/an
0005102590;ORTEC SERVICES ENVIRONNEMENT-TRD;Traitement de déchets non dangereux;2009;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;9;Déchets banals des entreprises;3041.256;3042.400;t/an
0016200058;SYNDICAT DES TERRITOIRES DE L’EST CANTAL;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;4;Déchets de bois;904.000;904.000;t/an
0007000571;SUEZ RV Lourches;Traitement de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;9;Déchets banals des entreprises;24.960;24.960;t/an
0006400322;OREDUI;Traitement de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;1;Déchets de préparations chimiques;112.852;113.036;t/an
0007004285;TRISELEC;Traitement de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;10;Dechets provenant de procedes thermiques :;20248.000;20240.000;t/an
0005106416;SEDE ENVIRONNEMENT;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;2;Boues d'effluents industriels;19600.000;19600.000;t/an
0007000571;SUEZ RV Lourches;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;47782.320;47964.000;t/an
0005401118;SUEZ RV CENTRE EST;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;195171.620;195114.400;t/an
0022200009;LA MARTINIQUAISE DE VALORISATION S.A.;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;8;Ordures ménagères;384868.000;384800.000;t/an
0006600262;LAFARGE HOLCIM;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;1050.640;1052.000;t/an
0005401296;Usine de Frangey;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;6;Déchets animaux de la préparation des aliments et produits alimentaires;19985.120;20000.000;t/an
0005102590;ORTEC SERVICES ENVIRONNEMENT-TRD;Traitement de déchets non dangereux;2009;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;1;Déchets de préparations chimiques;3378.688;3377.520;t/an
00       08488003;GAEC FORGET;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);760.000;760.000;t/an
0016200056;COMMUNAUTE DE COMMUNE D'AURILLAC;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;30248.000;30240.000;t/an
0006202367;AUTO CASSE LECOMTE DANIEL;Traitement de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;10;Dechets provenant de procedes thermiques :;5952.000;3556.000;t/an
0005101367;CSDU de MOULIN SOUS TOUVENT;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;4792.880;4800.000;t/an
0010007993;SMIPE Val Touraine Anjou;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;8;Ordures ménagères;28836.000;15600.000;t/an
0007000952;SOMMER NEEDLEPUNCH;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;808.000;808.000;t/an
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2009;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;0.640;0.640;t/an
0006200373;VAL'ERGIE (ex.NANCY ENERGIE) à  Ludres;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;8;Ordures ménagères;370636.000;370800.000;t/an
0010009032;SUEZ RV CENTRE OUEST - PRUDEMANCHE 2;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;10;Dechets provenant de procedes thermiques :;38896.000;38880.000;t/an
0022100004;Antilles Environnement Recyclage (AER);Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;573.248;784.000;t/an
0005800313;SONOLUB;Traitement de déchets non dangereux;2009;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;10;Dechets provenant de procedes thermiques :;371.920;371.920;t/an
0007002302;SUEZ RV OSIS Nord;Traitement de déchets non dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;10;Dechets provenant de procedes thermiques :;1559.920;1559.040;t/an
0006206973;SUEZ ORGANIQUE;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;2896.000;2896.000;t/an
0007002302;SUEZ RV OSIS Nord;Traitement de déchets non dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;9;Déchets banals des entreprises;149.360;149.600;t/an
0006105179;SUEZ Organique - Inveko;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;2;Boues d'effluents industriels;5592.000;5600.000;t/an
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;101816.000;102000.000;t/an
0007000785;EQIOM Cimenterie de Lumbres;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;2;Boues d'effluents industriels;27929.680;27926.800;t/an
0006103617;SUEZ RR IWS CHEMICALS FRANCE;Traitement de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;2.120;2.120;t/an
0006104952;VALDI;Traitement de déchets non dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;95.396;84.880;t/an
0006102871;ASCOMETAL usine d' ALLEVARD;Traitement de déchets non dangereux;2009;D3 ;D3 Injection en profondeur (par exemple, injection des déchets pompables dans des puits, des dômes de sel ou des failles géologiques naturelles, etc.);;;9;Déchets banals des entreprises;152.000;89.200;t/an
0005600100;OR BRUN;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;7;Fèces, urines et fumier animaux;37536.000;37520.000;t/an
0005501504;VALOREIZH;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;66284.800;66400.000;t/an
0005100311;EDIFI NORD;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;127024.320;127200.000;t/an
0006601920;SUEZ ORGANIQUE (ex TERRALYS );Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;70333.960;70400.000;t/an
0006301138;ORTEC SERVICES ENVIRONNEMENT;Traitement de déchets non dangereux;2009;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;9;Déchets banals des entreprises;775.760;776.000;t/an
0005501935;FONDERIE DE BRETAGNE;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;33656.000;33640.000;t/an
0006106947;SUEZ RR IWS CHEMICALS FRANCE;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;2;Boues d'effluents industriels;919.600;919.600;t/an
0006201477;CEDILOR;Traitement de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;0.324;0.324;t/an
0006103617;SUEZ RR IWS CHEMICALS FRANCE;Traitement de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;10;Dechets provenant de procedes thermiques :;208.552;208.644;t/an
0022200009;LA MARTINIQUAISE DE VALORISATION S.A.;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;9;Déchets banals des entreprises;65584.000;65600.000;t/an
0007003627;LORBAN TP;Traitement de déchets non dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;516612.000;405440.000;t/an
0006207626;LINGENHELD ENVIRONNEMENT LOR ex ENVALOR;Traitement de déchets non dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;9440.720;13000.000;t/an
0006704517;Société SEDE;Traitement de déchets non dangereux;2009;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);68695.120;68800.000;t/an
0006700701;HOLCIM HAUT-RHIN;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;2;Boues d'effluents industriels;5322.600;5320.000;t/an
0006804728;ISDND de Debat;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;2208.000;2208.000;t/an
0007001875;MATERIAUX ENROBES DU NORD;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;248.000;14.800;t/an
0006201477;CEDILOR;Traitement de déchets non dangereux;2009;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;10;Dechets provenant de procedes thermiques :;2562.560;2564.000;t/an
0007201944;SAS AVENIR COMPLEXAGE SERVICE;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;375.760;375.600;t/an
0007201529;LAFARGE CIMENTS;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;30885.280;30880.000;t/an
0006207645;CETV;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;10704.160;10720.000;t/an
0006207688;GDE - Metalifer groupe Ecore;Traitement de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;10;Dechets provenant de procedes thermiques :;73960.416;19440.000;t/an
0005101124;ISDND de Crépy en Valois;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;110460.000;109600.000;t/an
0006405522;SMIDDEV;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;996.000;616600.000;t/an
0005206320;TRADILANDES SARL;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;7;Fèces, urines et fumier animaux;12468.000;12480.000;t/an
0005200678;RIVE DROITE ENVIRONNEMENT SAS;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;29948.000;29960.000;t/an
0005302839;VALNOR;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;85002.880;85200.000;t/an
0006302514;SMICTOM VALLEE DE L'AUTHION;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;947.200;948.000;t/an
0005902597;SYBERT UIOM;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;3489.280;3488.000;t/an
0006301775;COMPA;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;10;Dechets provenant de procedes thermiques :;17506.240;17520.000;t/an
0005505505;TRANSELI;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);1976.000;1976.000;t/an
