identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0006202114;UNION LAITIERE VITTELOISE;2009;0;0;642000;0
0006506558;EDF CPE Vitry Sur Seine;2009;0;363000000;13100;0
0006601357;ARCELORMITTAL MEDITERRANNEE;2009;18600;330000;12000;0
0005701143;ARCELORMITTAL FRANCE;2009;0;923000;0;0
0006402259;SERAMM Usine des boues;2009;0;214000;117000;0
0005105839;SYNTHOMER (ex HEXION MOMENTIVE);2009;164000;217000;3390;0
0006103844;RENAULT TRUCKS SAS;2009;278000;0;43600;0
0007203658;NAVAL Group (ex DCNS-Equipements navals);2009;0;227000;16300;0
0006301296;SOCIETE PEBECO;2009;0;159000;6610;0
0007002480;ROLL-GOM SAS (ex GUITEL);2009;50400;0;1760;0
0005501030;Even Lait industrie;2009;505000;0;0;0
0005701096;FONTE ARDENNAISE FA4;2009;0;211000;3970;0
0007201562;LOEUL PIRIOT;2009;0;0;120000;0
0006503268;RENAULT FLINS;2009;0;1190000;57400;0
0006802754;LIEBHERR AEROSPACE SAS;2009;377000;0;14300;0
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2009;0;421000;0;0
0007001147;GELMER;2009;0;0;51600;0
0007201529;LAFARGE CIMENTS;2009;81300;208000;6220;0
0010000839;BABY;2009;0;66100;13200;0
0010000635;Recipharm Monts;2009;53900;0;3500;0
0006302263;Reitzel Briand;2009;122000;0;7750;0
0005205717;PERIGORD ENERGIES;2009;0;168000;222;0
0006501956;SAFRAN AIRCRAFT ENGINES;2009;102000;0;0;0
0005503363;Marine Harvest Kritsen;2009;71000;0;81800;0
0005300552;L.N.U.F. BAYEUX;2009;0;0;233000;0
0006802180;Forges de Niaux;2009;0;359000;4480;0
0007001033;PINGUIN (ex SICA DE LA VALLEE DE LA LYS);2009;0;0;222000;0
0005100536;WILLIAM SAURIN PRODUCTION;2009;609000;0;0;0
0005201807;EGGER Panneaux & Décors;2009;43900;0;18000;0
0006400874;Fibre- Excellence;2009;0;16100000;0;0
0010700305;LANXESS Epierre;2009;748000;0;754;0
00       74195050;Société Laitière des Hauts de Savoie;2009;0;0;100000;0
0006300956;STAM-POIRAUD;2009;0;0;110000;0
0005101636;PLASTIC OMNIUM AUTO INERGY FRANCE;2009;59800;0;2780;0
0007201641;GASTRONOME NUEIL;2009;0;0;181000;0
0010600779;HCL Services Généraux;2009;77900;0;7580;0
0012100040;MBF ALUMINIUM;2009;0;0;62000;0
0005202659;CANDIA;2009;0;576000;370;0
0006401635;BEAUFOUR IPSEN INDUSTRIE SAS;2009;353000;0;842;0
0007000737;TEINTURERIE DELALYS;2009;0;57600;0;0
0006400572;COCA COLA ENTREPRISE;2009;0;0;440000;0
0006301139;BSN medical SAS;2009;0;109000;4940;0
0005800433;LAFARGEHOLCIM CIMENTS;2009;17000;0;116000;0
0007001036;Centre Hospitalier Universitaire;2009;0;0;398000;0
0006701831;CATALENT FRANCE BEINHEIM SA;2009;89800;0;0;0
0006102492;thierry gensel;2009;174000;0;50;0
0007202778;ROUSSELOT ANGOULEME SAS;2009;0;1530000;14000;0
0006301803;VEOLIA EAU - OTV EXPLOITATIONS;2009;73000;0;39000;0
0006205633;EDF Direction Production Ingénierie;2009;60300;287000000;6610;0
0007000832;MAUBEUGE CONSTRUCTION AUTOMOBILE (MCA);2009;0;0;182000;0
0006503133;GEO;2009;0;0;93200;0
0005100521;TEREOS FRANCE;2009;0;5020000;126000;0
0006103782;TEINTURERIES DE TARARE;2009;0;227000;89500;0
0006600802;SAINT MAMET SAS;2009;0;0;656000;0
0005401296;Usine de Frangey;2009;138000;0;734;0
00       61096020;SNV;2009;0;0;247000;0
0006105223;ADISSEO FRANCE SAS;2009;3180000;0;0;0
0006704874;Novartis Pharma S.A.S;2009;0;403000;134000;0
0007000738;BIGARD;2009;0;0;137000;0
0007000620;VYNOVA MAZINGARBE  SAS;2009;1370000;0;0;0
0006401238;SAS CONSERVES DE PROVENCE;2009;792000;0;0;0
0006102027;Abattoirs des Crêts;2009;51100;0;59800;0
0006505483;M.A.J. Elis;2009;0;0;130000;0
0006503170;ITON SEINE;2009;0;768000;18000;0
0006200328;ARCELOR MITTAL TUBULAR PRODUCTS LEXY;2009;308000;0;5630;0
0005100096;MATERNE;2009;0;0;253000;0
0006503464;EDF CPE PORCHEVILLE;2009;0;343000000;15300;0
0005500769;JRS  MARINE PRODUCTS LANDERNEAU;2009;0;741000;9960;0
0006401338;GROUPE BIGARD;2009;0;0;75300;0
0006401133;ABC INDUSTRIE;2009;184000;0;0;0
0006600459;KONINGS SPIRIT & DRINKS FRANCE;2009;68100;0;4450;0
0006701326;DERICHEBOURG;2009;2610000;0;6140;0
0006201828;COLLECTE LAIT SARREBOURG;2009;122000;0;3390;0
0006001284;Centre Hospitalier Universitaire de Limoges;2009;0;0;413000;0
0006803824;EUROSERUM;2009;0;0;86000;0
0005401104;EUROSERUM;2009;617000;300000;0;0
0007002953;DRAKA COMTEQ FRANCE;2009;0;0;132000;0
0006102859;SIRA;2009;67000;0;6740;0
0005900608;PEUGEOT CITROEN SOCHAUX SNC;2009;0;2020000;117000;0
0005800492;CITRON SA;2009;0;0;89900;0
0005800376;AZEO;2009;0;0;51100;0
0006802449;NUTRIBIO;2009;210000;201000;445000;0
0006104577;HACER TRAITEMENTS DE SURFACE;2009;66600;0;11600;0
0006103062;AHLSTROM  MUNKSJO LA GERE;2009;1790000;0;0;0
0006102781;SFS Group site Forêt;2009;44800;0;7020;0
0005800543;SEALYNX INTERNATIONAL;2009;11600;644000;13300;0
0006105217;ETABLISSEMENT DE CHARVIEU;2009;99800;0;2020;0
0006700570;Ravago Building Soluations;2009;179000;0;4380;0
0075435775;Station du Grand Nancy située à MAXEVILLE;2009;196000;0;54400;0
0005202609;TOTAL E&P France;2009;0;12100000;61300;0
00       24129001;Mademoiselle Desserts Valade;2009;0;0;65300;0
0076613602;STEP - PERPIGNAN;2009;0;0;159000;0
0006700677;Charcuterie Alsacienne de Molsheim ILLER S.A;2009;0;0;61100;0
0007000466;MALTERIES FRANCO BELGES (Prouvy);2009;300000;0;754;0
0006506436;SCI ROUSSEL VIE;2009;44400;0;35100;0
0007000631;VALLOUREC  OIL AND GAS FRANCE;2009;0;0;63800;0
0009000038;BA 128 METZ;2009;95500;0;50300;0
0010300110;REFRESCO Site de Margès;2009;451000;0;0;0
0007000508;COMILOG ex Dunkerque Electrométallurgie;2009;18300;0;39500;0
0005201479;SOLEAL SAS;2009;40800;0;177000;0
0007402281;SNC Cogé VITRY;2009;0;1580000;2820;0
0006200499;SAM RIVA;2009;0;1030000;7870;0
0005508872;BERNARD SAS (salaisons);2009;0;0;111000;0
0005500400;SAINT-BRIEUC FONDERIE (ex MANOIR);2009;0;521000;6130;0
0006302265;TOQUE ANGEVINE (LA);2009;0;0;77000;0
0006206235;PAPETERIES DES VOSGES;2009;0;661000;1960;0
0005501461;ENTREMONT;2009;0;0;625000;0
0077800501;SIAAP - Site Seine Aval;2009;0;0;202000;0
0006802169;ANDROS Snc - Usine BOIN;2009;125000;0;2210;0
0006402211;Petroineos Manufacturing France SAS;2009;0;4910000;53000;0
0005301060;COOPERATIVE ISIGNY SAINTE MERE;2009;488000;0;51500;0
0006700668;BLUE PAPER;2009;9630000;0;16800;0
0006400319;MANE ET FILS LA SARREE;2009;0;0;89000;0
0006501929;SILEC CABLE;2009;2460000;0;22400;0
0006200942;CFR Compagnie des Fromages & Richemonts;2009;380000;0;14800;0
0006103685;ARKEMA FRANCE;2009;10700000;21100000;182000;0
0005901199;COBRA EUROPE;2009;0;380000;1500;0
0005601306;ARRIVE AUVERGNE;2009;0;0;86200;0
0006201561;UEM;2009;57200;28000000;94300;0
0006500510;EURO DISNEY ASSOCIES SAS;2009;114000;0;1980000;0
0006103731;RHODIA OPERATIONS;2009;18800000;0;35900;0
0005901100;FIDAY GESTION;2009;50200;138000;6540;0
0005503567;MIX BUFFET;2009;0;0;131000;0
0006301421;J et C;2009;0;0;89700;0
0006400001;ALTEO GARDANNE;2009;2140000;0;30000;0
0005701531;TEREOS STARCH & SWEETENERS EUROPE;2009;385000;0;0;0
0005401295;SICAREV;2009;0;0;106000;0
0005800441;Chapelle Darblay;2009;0;18600000;17200;0
0006400895;usine OMYA;2009;0;0;256000;0
0010001744;DURALEX INTERNATIONAL;2009;94100;0;182;0
0006700589;COPVIAL SAS;2009;0;0;80500;0
0005102169;DAILYCER FRANCE SAS;2009;0;0;104000;0
0006400538;MALAUCENE INDUSTRIES;2009;0;326000;4280;0
0005503619;ELIS LOCALINGE;2009;108000;0;2650;0
0006104410;POUDRES HERMILLON SA;2009;225000;0;1660;0
0005601310;SARVAL SUD-EST;2009;0;111000;92100;0
0005900536;ARMSTRONG BUILDING PRODUCTS S.A.;2009;232000;0;19200;0
0005701701;CIMENTS CALCIA;2009;278000;0;0;0
0006506104;HAUGUEL (Distillerie);2009;0;220000;6450;0
0005201839;LABEYRIE SA - St Geours de Maremne;2009;38100;0;240000;0
0006700674;STAL;2009;0;54900;18200;0
0007000445;DSM Food Specialties;2009;1000000;0;4200;0
0007000853;C&D FOODS France;2009;0;0;337000;0
0070600401;STEP - ANTIBES;2009;0;0;106000;0
0005401075;KRONOSPAN SAS;2009;0;0;100000;0
0005100728;MAGNETTO WHEELS;2009;57600;0;2270;0
0007202069;Sté Jas HENNESSY & Co - La Richonne;2009;52800;1900;34900;0
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2009;263000;0;19200;0
0007000492;Cartonneries de Gondardenne;2009;186000;447000;0;0
0006200725;VICAT (usine de Xeuilley);2009;0;214000;4530;0
0005401402;AMORA MAILLE Chevigny;2009;0;0;74400;0
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2009;77300;65900;7430;0
0006104017;GAMBRO INDUSTRIE;2009;6360;0;207000;0
0006700773;CARAMBARCO;2009;845000;0;13000;0
0079545001;STEP - NEUVILLE sur Oise.;2009;0;0;13000000;0
0010000547;GMC - Galvanoplastie Moderne du Centre;2009;0;0;63500;0
0006103192;AIR LIQUIDE ADVANCED TECHNOLOGIES;2009;155000;0;1700;0
0006104705;SKIS DYNASTAR;2009;149000;0;20900;0
0006102348;CALCIA  SA;2009;258000;0;14400;0
0006301144;ZaCh System SA;2009;0;0;140000;0
0005701783;MALTEUROP FRANCE;2009;0;0;690000;0
0006102911;CATERPILLAR FRANCE - site d'Echirolles;2009;28700;0;34900;0
0010002271;TRADIVAL;2009;0;61000;220000;0
0005703071;ARS;2009;48400;0;5000;0
0005301493;COMPAGNIE DES FROMAGES & RICHESMONTS SCA;2009;0;0;330000;0
0005600288;UNIFRAX;2009;0;78200;958;0
0006802177;NESTOR;2009;0;138000;1970;0
0005201616;SOLEAL SAS;2009;301000;0;7520;0
0005800387;CIE FRANCAISE ECO HUILE;2009;0;0;94100;0
0006200817;INNOSPEC PERFORMANCE CHEMICALS;2009;2280000;0;0;0
0006503288;TOTAL RAFFINAGE FRANCE;2009;358000;136000;22100;0
0009000019;BA 101 Toulouse-Francazal;2009;0;0;54000;0
0006201364;ARCELORMITTAL ATLANTIQUE ET LORRAINE;2009;0;58500;202000;0
0005800409;RENAULT S.N.C.;2009;0;0;298000;0
0006400503;ROUSSELOT Isle sur Sorgue SAS;2009;26600;7750000;3270;0
0006700794;WIENERBERGER;2009;0;0;95300;0
0007000952;SOMMER NEEDLEPUNCH;2009;144000;0;1090;0
0005900827;IDEAL STANDARD INDUSTRIE FRANCE;2009;0;125000;3630;0
0006802302;STE TUELACAU;2009;154000;0;0;0
0005801049;VERRERIES BROSSE SAS;2009;40200;0;10800;0
0010000902;BTG BOUTHEGOURD;2009;98700;0;162;0
00       75647002;SAS LES FILS DE A. DEPENNE;2009;22800;0;135000;0
0006401314;LHG Mallemort;2009;120000;0;0;0
0005800289;VALDEPHARM;2009;0;0;114000;0
0006501584;THIMEAU MAGIC RAMBO-ELIS;2009;157000;0;23600;0
0005700724;MAC CAIN ALIMENTAIRE SAS;2009;809000;0;0;0
0005100190;DSP France SAS  (ex DOW FRANCE);2009;602000;884000;14600;0
0006400004;CEA CADARACHE;2009;0;431000;0;0
0007001409;CANELIA;2009;0;0;319000;0
0006504341;RENAULT;2009;4470;156000;20000;0
0005300633;SOCIETE FROMAGERE DE CLECY;2009;0;0;131000;0
0005102490;SITPA  Rosieres;2009;0;0;791000;0
0005601311;SOCOPA VIANDES;2009;0;0;392000;0
0006401328;MIDI CONCASSAGE;2009;66400;0;0;0
0005501246;BOUTET NICOLAS;2009;231000;0;77100;0
0006702247;DAIICHI SANKYO ALTKIRCH SARL;2009;0;0;80900;0
00       44190005;COVI;2009;0;0;247000;0
0006000348;PANNEAUX DE CORREZE;2009;0;111000;0;0
0005401350;FRANCANO Industrie;2009;0;60900;2810;0
0006700478;DARAMIC SAS;2009;88600;0;6210;0
0005501188;CANDIA usine de QUIMPER;2009;0;217000;2460;0
0005501383;LAITERIE CORALIS;2009;107000;0;55600;0
0007001789;NOVANDIE (SAS)-(ex Générale UItra Frais);2009;505000;0;220;0
0007001030;SICAL;2009;532000;0;0;0
0005202507;SAFRAN Helicopter Engines;2009;479000;1290000;21200;0
0006300905;SABOURIN SAS;2009;178000;0;37800;0
0005801247;PHARMASYNTHESE SA;2009;71400;0;0;0
0005500471;SVA JEAN ROZE;2009;141000;0;91900;0
0005801350;MAJ (ELIS NORMANDIE);2009;165000;0;8360;0
0010700150;OCV CHAMBERY(Usine B);2009;99300;0;1770;0
0006301021;Fromageries BEL Production France;2009;0;0;54600;0
0005101758;EUROSERUM;2009;249000;0;0;0
0006301010;SOCIETE LAITIERE DE MAYENNE;2009;0;0;93400;0
0006103282;STEPAN EUROPE SA;2009;29800;0;30500;0
0010500025;Source Badoit;2009;260000;14600;66700;0
0005601475;WAVIN SAS;2009;998000;0;0;0
0005600041;PEUGEOT CITROEN AUTOMOBILES S.A.;2009;221000;0;183000;0
0006107177;COMPAGNIE d'ABATTAGE de BOURG;2009;9000;0;82900;0
0005101667;DOW France (ex ROHM AND HAAS);2009;0;94500;932;0
0007000968;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2009;62100;0;166;0
0006204579;SOLEVAL FRANCE;2009;16800;0;69400;0
0010300111;LES VERGERS BOIRON PRODUCTION;2009;187000;0;10400;0
0006302323;Bioprox;2009;106000;8340;2150;0
0006803678;SOCIETE FROMAGERE DE SAINT GEORGES;2009;0;0;79200;0
0006401056;TOTAL RAFFINAGE FRANCE;2009;4100000;711000;37100;0
0005800496;EXXONMOBIL CHEMICAL FRANCE;2009;763000;0;36300;0
0009000018;Atelier industriel de l'aéronautique de Cuers-Pierrefeu du Var;2009;0;0;78100;0
0005503427;Cité Marine;2009;0;0;101000;0
0006503572;PEUGEOT CITROEN AUTOMOBILE SA;2009;0;0;57800;0
0007003188;FLORETTE FRANCE GMS;2009;0;0;170000;0
0005508884;LES VOLAILLES DE KERANNA;2009;245000;0;48800;0
0005701177;LUZEAL;2009;87100;0;0;0
0006400913;IMERYS PCC France  (ex Solvay SF ex-CCP);2009;0;916000;104000;0
0006302949;KALHYGE 4;2009;53900;0;46600;0
0006803636;Imerys Talc Luzenac France;2009;675000;322;8140;0
0005401298;EURIAL ULTRA FRAIS;2009;411000;0;228000;0
0005401338;RHODIA OPERATIONS (groupe solvay);2009;0;3150000;33300;0
0006103253;Nicolas Le Douaron;2009;0;1140000;991;0
0006400055;Sté ELIS SANTE ROUSSET;2009;0;0;124000;0
0010001733;MARS PF FRANCE;2009;556000;0;0;0
0006802453;VILLEROY ET BOCH SAS;2009;123000;0;3270;0
0007000985;CRODA CHOCQUES SAS;2009;251000;0;14800;0
0006200158;SOLVAY OPERATIONS FRANCE;2009;0;38100000;0;0
0005101473;HUTTENES ALBERTUS FRANCE;2009;114000;0;3700;0
0006401023;AREVA MIRAMAS;2009;54400;0;0;0
0007001228;REFRESCO LE QUESNOY;2009;183000;0;21100;0
0006201894;ARCELORMITTAL FRANCE;2009;0;1740000;26600;0
0006106518;SICAREV;2009;0;0;119000;0
0007000621;ARC FRANCE;2009;293000;1100000;3360;0
0005201250;ROXEL FRANCE;2009;0;143000;238000;0
0073719501;Station d'épuration de La Grange David;2009;48100;0;9300;0
0006700370;BRUNO SIEBERT SA;2009;59800;0;2100;0
0007001549;COVINOR S.A.S.;2009;50500;0;23600;0
0006506276;Aubert et Duval;2009;43600;0;13300;0
0007000619;AGRATI;2009;0;104000;3400;0
0007000884;BETAFENCE;2009;0;54800;13000;0
0007000663;UNIPER FRANCE POWER SAS ex-EON ex-SNET;2009;180000;1800000;0;0
0006700632;KRONENBOURG SUPPLY COMPANY SAS;2009;3010000;0;0;0
0005501576;SVA Jean Rozé;2009;313000;0;50000;0
0005500808;ELIS LOCALINGE;2009;53600;0;17300;0
0006702151;SOJINAL;2009;48600;0;163000;0
0005507315;Conserverie MINERVE;2009;117000;0;75100;0
0006802339;YEO FRAIS;2009;0;0;435000;0
0010004219;PROCTER ET GAMBLE BLOIS;2009;0;0;327000;0
0005501193;ENTREMONT ALLIANCE Quimper;2009;0;1280000;26100;0
0005301484;VERRERIE D'ART AURYS;2009;0;0;210000;0
0005900985;PROVALT JURA Unité 1 / PRODIA Unité 2;2009;27400;0;57700;0
0006700614;LEUCO PRODUCTION SAS;2009;100000;0;4050;0
0006700642;ESSITY (ex TISSUE FRANCE);2009;1310000;0;29700;0
0005501214;BIGARD Site de Quimperlé;2009;36300;0;844000;0
0005101491;Centre de Recherche Isolation de Rantigny;2009;0;225000;12800;0
0006103875;TEINTURES ET IMPRESSIONS DE LYON;2009;636000;0;1700;0
0006502558;SOPRONEM;2009;160000;0;31400;0
0007203207;CHU;2009;0;0;317000;0
0006700538;ALSACHIMIE;2009;56000000;75700000;203000;0
0007000489;NORPAPER AVOT-VALLEE SAS;2009;1020000;0;9300;0
0006700630;KUHN SAS;2009;48800;0;13000;0
0005102297;EVONIK REXIM ham;2009;422000;0;4440;0
0007100088;Brasseries de Bourbon;2009;0;0;200000;0
0006404035;SOCOPA;2009;47200;0;3770;0
00       19121001;SEM des abattoirs de la Valeynie;2009;0;0;54300;0
0005302589;ESSITY OPERATIONS LE THEIL;2009;523000;0;0;0
0005305552;CHU de Caen;2009;0;0;256000;0
0005702129;CRISTAL UNION;2009;6810;1290000;4050;0
0006108681;BIOMERIEUX;2009;336000;0;5520;0
0006700640;TREFIMETAUX SAS;2009;0;421000;11500;0
0005200391;PAPETERIES DE BEGLES (SAPB);2009;0;1250000;47200;0
0006802459;PECHDO SA TANNERIES NOUVELLES;2009;0;51800;0;0
0006508918;Centre CEA Paris-Saclay - Site de Saclay;2009;0;769000;1090000;0
0005702595;Coopérative Agricole de Déshydratation d'Arcis sur Aube;2009;50500;0;550;0
0005600410;LABORATOIRES MSD-CHIBRET SNC;2009;0;0;121000;0
0006302797;DIANA FOOD SAS (DIANA NATURALS);2009;0;0;157000;0
0005205487;Usine POLYREY;2009;0;81800;0;0
0010000473;UVEA;2009;65400;0;1730;0
00       59295001;SOCIETE D'EXPLOITATION DE LA CHAINE D'ABATTAGE HAZEBROUCK (SARL);2009;0;0;71400;0
0010900062;NIGAY S.A.S;2009;0;35000;29300;0
0006100312;CARRIERES DE SAINT LAURENT;2009;86300;0;0;0
0006400117;AZUR DISTILLATION site LA PROVENCALE;2009;0;0;56300;0
0006803795;SAINT ANTONIN EAUX MINERALES;2009;175000;0;136;0
0006200378;SAINT HUBERT;2009;0;0;114000;0
0005501218;PDM INDUSTRIES;2009;0;5130000;1210;0
0006301117;ArcelorMittal Atlantique et Lorraine;2009;0;1210000;102000;0
0009000041;BA 702 Avord;2009;675000;0;0;0
