identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0006201887;ARCELORMITTAL FRANCE;2015;;;152000;
0028100042;PONT SUR SAMBRE POWER;2015;487000;;;
0006102995;Framatome Jarrie;2015;1670000;;5810;
0005805448;CASEMA;2015;;228000;;
0005503774;KNAUF INDUSTRIES OUEST;2015;;276000;;
0005200074;BERKEM SAS;2015;58900;;1420;
0005902583;FACEL;2015;;767000;10000;
0005300463;CIMENTS CALCIA;2015;3820;123000;5570;
0005200560;SNCF  BORDEAUX;2015;23700;;51000;
0006104159;LAFAYETTE - ELM Opérations;2015;153000;;317;
0007002568;LIOT;2015;;;73500;
0006802511;CARRIERES DE LA NESTE;2015;;67200;150;
0005401298;EURIAL ULTRA FRAIS;2015;438000;;229000;
0056300083;Cie des FROMAGES et RICHES MONTS;2015;;46400;23900;
0005211416;TORAY CARBON FIBERS EUROPE SA;2015;;;251000;
0006200837;BONDUELLE FRAIS FRANCE;2015;345000;;;
0006104785;BECTON DICKINSON;2015;1120000;;104000;
0006202277;GARNIER THIEBAUT;2015;51800;;;
0005200110;CORENSO France SA;2015;1960;706000;11100;
0010000972;CHRO LA SOURCE;2015;;;203000;
0005208202;LAFARGE GRANULATS FRANCE;2015;59400;;;
0006102464;EURECAT FRANCE;2015;112000;;4810;
00       75664052;FIPSO Aquitaine;2015;;;182000;
0007000940;STORA ENSO CORBEHEM;2015;;158000;;
0005501236;BONDUELLE TRAITEUR (Saladerie);2015;;;91400;
0005501423;GATINE VIANDES;2015;;;249000;
0006400651;ARKEMA FRANCE SA;2015;1110000;;12000;
0007000979;INTEROR;2015;;;127000;
0005200010;POLYREY S.A.S. (usine);2015;;480000;5700;
0005802304;LUNOR DISTRIBUTION;2015;;;301000;
0006700720;SIL FALA;2015;17900000;;5880;
0006700464;ETEX FRANCE BUILDING PERFORMANCE;2015;190000;;1010;
0006803107;Boehringer Ingelheim (ex MERIAL);2015;42300;;13200;
0006702583;ELECTRICTE de STRASBOURG;2015;824000;;52100;
0005204137;LAFAGE Frères SAS;2015;187000;;;
0005401378;BERNER;2015;270000;;6970;
0052300359;SE CHAVEGRAND SAS;2015;117000;;39300;
0007202022;SOCOPA VIANDES CELLES;2015;;;132000;
0006202252;CROUVEZIER DEVELOPPEMENT;2015;233000;;906;
0010400185;ELIS RHONE-ALPES  MAJ;2015;;;51000;
0006302572;CHARCUTERIE VENDEENNE SA;2015;;;51700;
0010000902;BTG BOUTHEGOURD;2015;105000;;247;
0010004736;SMBP;2015;63200;;;
00       75647002;SAS LES FILS DE A. DEPENNE;2015;33000;;182000;
0006103190;TREDI;2015;1330000;;169000;
0006208315;GRANULATS VICAT MONCEL;2015;52700;;;
0006300909;LNUF Lactalis Nestlé Ultra-Frais Laval;2015;;;192000;
0005501651;FONDERIE DE BRETAGNE;2015;36800;;78400;
0005800763;BARRY CALLEBAUT FRANCE;2015;;;122000;
0005701421;CRISTAL UNION;2015;94800;;9330;
0006408139;PRADIER CARRIERES;2015;;52600;;
0055601962;SAS ENTREMONT;2015;;3370000;1390;
0005515356;KERMENE;2015;;;115000;
0006104344;NICHE FUSED ALUMINA;2015;404000;785000;;
0010300031;CORIMA TECHNOLOGIES SAS;2015;527000;;;
0022200016;EDF SEI - PK;2015;;;19600;68300000
0005500088;FERTIVAL SA;2015;;;61600;
0006104504;Framatome;2015;;111000;4880;
0007000938;TEREOS FRANCE;2015;;296000;12900;
0006102027;Abattoirs des Crêts;2015;25000;;79200;
0006506542;SPVM;2015;;6000;49600;
0007201440;EURIAL;2015;5520;;190000;
0054200292;NIGAY S.A.;2015;31700;;54000;
0006604226;Usine d'Avène;2015;178000;18600;;
0007002548;SI GROUP-BETHUNE;2015;112000;;;
0010400075;AIR LIQUIDE HYDROGENE;2015;;;166000;
0006103253;Nicolas Le Douaron;2015;;1060000;1070;
0006301167;VIF ARGENT;2015;;;197000;
0006802640;Sage Automotive Interiors France;2015;54300;;42600;
0005802394;NORMANDY COATING;2015;70900;;;
0006802449;NUTRIBIO;2015;180000;4660;480000;
0005200086;CONDAT SAS;2015;;4750000;31200;
0006302554;VILMORIN;2015;89800;;;
0005702355;UNILIN SAS;2015;;;410000;
0006300988;FLEURY MICHON LS;2015;;;236000;
0006103723;GEPEIF STATION EPUR. DES INDUS;2015;75000;;600;
0005701887;Mannesmann Précision Tubes France;2015;;;60700;
0005101508;SECO Fertilisants;2015;;300000;4960;
0006400402;SAINT-GOBAIN ISOVER;2015;474000;;7430;
0006300878;MICHELIN;2015;;71500;3840;
0006104473;MSSA S.A.S.;2015;;943000;5550;
0006112084;NOVACYL - Etablissement de ROUSSILLON;2015;;;1800000;
0005600023;ERASTEEL SAS;2015;;;103000;
0006700538;ALSACHIMIE;2015;51400000;93100000;129000;
0005201939;BIOLANDES TECHNOLOGIES SAS;2015;44400;;6280;
0005601311;SOCOPA VIANDES;2015;;;330000;
0005500736;PAULET PAUL;2015;;;69700;
0006407694;le Panier Provencal;2015;225000;;710;
0005503370;Sté Fromagère de Retiers;2015;98300;;91400;
0005200351;SIMOREP & CIE- CS MICHELIN;2015;909000;168000;15000;
0006202172;MARCILLAT CORCIEUX;2015;;401000;654;
0006301086;EURIAL FOOD SERVICE ET INDUSTRY;2015;;321000;28400;
0006507586;CEMEX GRANULATS;2015;62000;;;
0006400895;usine OMYA;2015;;;239000;
0007000588;Société de la Raffinerie de Dunkerque;2015;;765000;622000;14900000
0006700423;MARS Chocolat Steinbourg;2015;;;72500;
0024600028;INDUSTEEL FRANCE site du Creusot (Secteur Creusot);2015;;;417000;
0006200339;GLANZSTOFF LONGLAVILLE;2015;;;154000;
0005800587;ESSITY OPERATIONS FRANCE;2015;2270000;;32300;
0006700766;LINGENHELD ENVIRONNEMENT;2015;61000;;;
0006700320;COPVIAL SAS;2015;;;89000;
0006301049;Arc en Ciel 2034;2015;;;199000;
0006400550;SIBELCO FRANCE;2015;76600;;;
0006100848;GRANULATS VICAT;2015;99700;;;
0006506520;BIO SPRINGER;2015;1710000;1370000;289000;
0006400318;MANE ET FILS NOTRE-DAME;2015;;;136000;
0007002401;COVALYS ex-VALNOR (CVE ANTARES);2015;;;92800;
0005900400;PAPETERIE DE MANDEURE;2015;;804000;1300;
0005201370;FRONERI Vayres (ex R&R ICE CREAM);2015;116000;;21000;
0007000110;CCM SARL;2015;5040000;;1650;
0006700781;SOPREMA SAS;2015;1470000;;;
0006700633;MARS PF;2015;;;203000;
0005200359;SAIPOL SA;2015;243000;;137000;
0006201759;ARKEMA;2015;2730000;;;
0007208217;DANISCO (DUPONT) - Usine de Melle (EDF);2015;162000;;;
0005800509;ORIL INDUSTRIE;2015;;120000;67900;
0006700429;DSM Nutritional Products France;2015;349000;;215000;
0006702209;SIVOM agglo mulhousienne Sausheim - UIOM;2015;255000;;;
0006104769;SGL CARBON  SA;2015;;4520000;;
0005200447;BARDINET;2015;;;56400;
0006103348;AUBERT ET DUVAL;2015;;;56300;
0006400884;JEAN LEFEBVRE MEDITERRANEE SA;2015;;;62900;
0006103875;TEINTURES ET IMPRESSIONS DE LYON;2015;533000;;1070;
0005202659;CANDIA;2015;856000;;3670;
0006201894;ARCELORMITTAL FRANCE;2015;;;153000;
0005300968;Cidreries du Calvados La Fermière;2015;37100;;43000;
0010001766;DEC  Depôts Electrolytiques et Chimiques;2015;47000;;23200;
0077862401;STEP - SEINE GRESILLONS;2015;;;118000;
0006102887;USINE DE CROLLES;2015;311000;;;
0006505345;NOVERGIE Ile-de-France CVE d'argenteuil;2015;6850;;143000;
0006302629;HOPITAL SAINT-JACQUES;2015;;;57600;
0005201479;SOLEAL SAS;2015;46200;;252000;
0006404835;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2015;;;366000;
0007001157;NESTLE PURINA PETCARE;2015;139000;;;
0005501188;CANDIA usine de QUIMPER;2015;;169000;1500;
0006700013;SABLIERES HELMBACHER S. A.;2015;245000;;;
0005302775;GILLOT SAS;2015;138000;108000;21900;
0005802648;BASF Agri-Production SAS;2015;2790000;;11300;
0005100918;SPONTEX;2015;3130000;1480000;9270;
0006301733;Fromagerie BEL Production France;2015;;;623000;
0005504408;CELTYS;2015;122000;;1220;
0007001304;WIZPAPER SAS;2015;757000;9000;478;
0005301889;COMPAGNIE DES FROMAGES & RICHESMONTS;2015;;100000;1880;
0005704502;CARRIERES ST CHRISTOPHE;2015;;191000;;
0022100006;ALBIOMA LE MOULE;2015;20900;1220000;944;
0005100096;MATERNE;2015;;;266000;
0007000951;SOTRENOR;2015;75200;;;
0006103244;CANDIA;2015;4140000;;80;
0006104459;TECHCI RHONE ALPES;2015;;82100;499;
0010004151;RECKITT BENCKISER CHARTRES;2015;;;68200;
0006200773;Tréfilunion Commercy;2015;641000;;2610;
0005904619;Société GSM SAS;2015;80000;;;
0010000974;ARCEVAL (CIDEME);2015;61200;;2990;
0005300573;MAISON JOHANES BOUBEE BAYEUX;2015;;;66000;
0005515174;CELTIGEL;2015;128000;;5460;
0005102302;SPCH;2015;115000;;23800;
0007000703;SECAB SARL;2015;947000;560;4210;
0005801681;VERESCENCE;2015;;;187000;
0005209347;SOBEGI SAS;2015;;8320000;66300;
0007000761;AGC FRANCE SAS;2015;46700;653000;4950;
0006804399;SAS PIERRE FABRE DERMO-COSMETIQUE;2015;;14500;102000;
0006201370;EQIOM;2015;41800;156000;25300;
0073155518;Usine de dépollution des eaux Ginestous-Garonne - VEOLIA EAU Compagnie Générale des Eaux -;2015;;;111000;
0006601279;Communauté Agglomération Bassin de Thau;2015;;;339000;
0006103062;AHLSTROM  MUNKSJO LA GERE;2015;3070000;;;
0006103663;SANOFI PASTEUR NVL;2015;;;100000;
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);2015;;;191000;
0010400332;TELEDYNE E2V  Semiconductors SAS;2015;49100;;21900;
0005702721;SAICA PAPER EL;2015;2010000;;3570;
0007004595;DUNKERQUE LNG;2015;11700;1060000;24700;
0022200009;LA MARTINIQUAISE DE VALORISATION S.A.;2015;;;72900;
0006103953;Cibévial sa;2015;;;50300;
0005201748;SÉBASTIEN LABARRIERE;2015;156000;;6020;
0009000203;Office national d'études et recherches aérospatiales;2015;39500;273000;;
0006102822;PCAS - SEQENS;2015;1010000;;5810;
0006301259;JEAN ROUTHIAU;2015;;;78200;
0010400104;NOVAPEX;2015;;;10900000;
0005702271;WEPA France;2015;302000;;9250;
0005501512;ARMOR PROTEINES;2015;;;341000;
0006407835;MAJ SA;2015;66600;;1820;
0007202664;CA FRANCE CHAMPIGNON;2015;;;289000;
0005800496;EXXONMOBIL CHEMICAL FRANCE;2015;1310000;;57000;
0006201117;Continental France SNC;2015;;;232000;
0005800575;LUBRIZOL France;2015;;;299000;
0010003753;CEMEX GRANULATS NORD;2015;97200;;;
0005801058;PRYSMIAN CABLES ET SYSTEMES FRANCE;2015;366000;;1630;
0006700612;LILLY FRANCE;2015;;;304000;
0006103676;Métropole de Lyon;2015;121000;;;
0010005083;SKF FRANCE;2015;82800;;2210;
0005800378;SEDIBEX;2015;;;687000;
0007203658;NAVAL Group (ex DCNS-Equipements navals);2015;;223000;7760;
0006104781;ELIS ALPES;2015;91000;;7490;
0005105479;ELIS PICARDIE RLST SA;2015;54800;;278;
0010001289;LES CRUDETTES;2015;;;613000;
0009000016;Ecole Polytechnique;2015;;;181000;
0006200938;VALTRIS ENTERPRISES FRANCE SAS;2015;291000;94200;;
0006103714;Air Liquide France Industrie;2015;;;1290000;
0005500379;SOCAVOL;2015;67500;;6390;
0006206235;PAPETERIES DES VOSGES;2015;;494000;2450;
0007002299;SOUP'IDEALE;2015;;;52000;
0006501812;AGRANA FRUITS FRANCE (ex ATYS);2015;88200;;16500;
0005600040;SAGEM DEFENSE SECURITE SA;2015;;86600;18400;
0005200249;FORESA FRANCE SAS;2015;95600;;98200;
0006105222;ELKEM SILICONES FRANCE;2015;13800000;;;
0006108774;CERDIA FRANCE SAS;2015;16800000;;;
0007000837;OUTREAU Technologies (SASU)-(ex MIO);2015;54500;1310000;15800;
0005800289;VALDEPHARM;2015;;;93300;
0006402211;Petroineos Manufacturing France SAS;2015;;4730000;73300;4500000
0007002731;TOYOTA M.M.F.;2015;;;77600;
0006103809;EUROCAST LYON;2015;111000;;2780;
0006100821;SCB;2015;116000;;;
0005401874;KALHYGE 3 LONGVIC;2015;86300;;;
0006503133;GEO;2015;;;71000;
0006301179;HOLVIA PORC;2015;;;94600;
0007002301;Eaux minérales de St Amand - Sc Thermal;2015;271000;;3570;
0006302127;AROMES DE CHACE;2015;62200;;420;
00       27428001;SOCOPA VIANDES;2015;;;95400;
0006300906;LAITERIE DU VAL D'ANCENIS;2015;;;810000;
0010004219;PROCTER ET GAMBLE BLOIS;2015;;;172000;
0006104702;CIME BOCUZE;2015;106000;;;
0006600526;GRAP'SUD Cruviers;2015;;;308000;
0005101157;Amphastar France Pharmaceuticals;2015;402000;;;
0006506270;ENERTHERM;2015;;284000;;
0006301119;QUALIPAC ALUMINIUM;2015;;;53100;
0006502906;VERMILION REP;2015;93200;;135;
0006103760;TEINTURE DE SAINT JEAN                xx;2015;;;61500;
0006200817;INNOSPEC PERFORMANCE CHEMICALS;2015;1560000;;;
0005801044;DS SMITH;2015;6140000;25100;;
0005101081;SANOFI WINTHROP INDUSTRIE (EX AVENTIS);2015;;;71400;
0010000451;Cristal Union - Etablissement Toury;2015;477000;;7040;
0006103189;EUROFLOAT;2015;146000;;53200;
0005800331;YARA France;2015;;151000000;1510000;
0007001045;CARGILL HAUBOURDIN SAS;2015;;15000000;949000;
0006301117;ArcelorMittal Atlantique et Lorraine;2015;;905000;37800;
0006104583;ALPINE ALUMINIUM;2015;;547000;19000;
0006501038;Lallemand Specialty Cultures;2015;57100;;14800;
0006103291;SNF SA ANDREZIEUX;2015;;;562000;
0006301093;TESSIER;2015;102000;;352000;
0005208206;ETS LN MAURICE;2015;;477000;;
0053501859;ENTREMONT ALLIANCE;2015;;;649000;
0007002546;ROQUETTE Frères;2015;28600;12100000;131000;
0006809247;CMGO LANDES GERS;2015;;115000;;
0007205571;DISTILLERIE DE LA GROIE;2015;57900;;;
0005204961;ARKEMA - Site de Mourenx;2015;;72500;2120;
0007000658;TEREOS France;2015;485000;;3320;
0006104534;GRAPHOCOLOR;2015;;;170000;
0007004923;MOWI Boulogne SAS-(ex Marine Harvest);2015;;;84900;
0079407401;Usine d'épuration Seine amont;2015;;34400;181000;
0005601360;Société Laitière des Volcans d'Auvergne;2015;;296000;28000;
0007003326;C&D FOODS France;2015;;;55800;
0007201158;LIBERTY FOUNDRY POITOU;2015;;345000;;
0010000689;INDENA;2015;;;89400;
0005202503;BONCOLAC;2015;;;53300;
0072505602;STEP - PORT-DOUVOT;2015;95100;;544;
0006802032;CEMEX GRANULATS SUD-OUEST;2015;91600;;;
0010004585;SWISS KRONO;2015;21600;388000;16700;
0010200056;CEMEX GRANULATS RHONE MEDITERRANEE;2015;;129000;;
0006301144;ZaCh System SA;2015;;;81500;
0005701288;ARCELOR MITTAL TUBULAR PRODUCTS HAUTMONT;2015;;106000;;
0057100394;GROUPE BIGARD;2015;;;282000;
0010011617;alvance aluminium wheels;2015;;;106000;
0006400399;LAFARGE GRANULATS FRANCE carrière de Mondragon;2015;61100;;;
0006305026;SPEM - ETF;2015;;;48400;155000000
0005501679;SAS CENTRE D'ABATTAGE DE DINDES DU FAOUET;2015;171000;50200;5630;
0006302424;ELIS ANJOU (SAS LES LAVANDIERES);2015;;;109000;
0057400015;ENTREMONT SAS;2015;34000;;47700;
0005601338;GERENTES SAS;2015;;30000;105000;
0006100522;GRANULATS VICAT;2015;77200;;;
0009000021;BA 115 Orange-Caritat;2015;;139000;;
0005800439;CHEVRON ORONITE SAS;2015;;721000;65400;
0005303674;COMPAGNIE DES FROMAGES & RICHESMONTS;2015;132000;;137000;
0005501500;Ets Jean CHAPIN SA;2015;;;65000;
0005200257;NOURYON PULP & PERFORMANCE CHEMICALS;2015;25000;11200000;53100;
0006803366;MIDI PYRENEES GRANULATS  (installation);2015;90800;;12;
0010001557;TEREOS FRANCE Site d'Artenay;2015;859000;;14000;
0006001284;Centre Hospitalier Universitaire de Limoges;2015;;;235000;
0007000788;COPALIS INDUSTRIE;2015;;;56900;
0006104105;MONTABERT;2015;73000;;8050;
0006300931;CARGILL FRANCE SAS;2015;;;255000;
00       14069066;ALVA;2015;92300;;;
0007402283;SIAAP;2015;188000;;120000;
0005501486;CARGILL;2015;;516000;;
0005101253;AUTONEUM;2015;94600;;31700;
0006702247;DAIICHI SANKYO ALTKIRCH SARL;2015;;;67200;
0005208277;LAFARGE HOLCIM GRANULATS - Le Fieu;2015;;77200;;
0006103500;TEINTURES ET APPRETS DE LA TRAMBOUZE;2015;;208000;1970;
0006102767;POLYTECHNYL (ex RHODIA);2015;326000;;3190;
0005101758;EUROSERUM;2015;187000;;;
0006505483;M.A.J. Elis;2015;;;95100;
0005205717;PERIGORD ENERGIES;2015;;53300;178;
0010001733;MARS PF FRANCE;2015;383000;;;
0007000962;IMERYS ALUMINATES - Usine de Dunkerque;2015;;;106000;
0007000727;RENAULT DOUAI SNC;2015;;363000;72200;
0006303453;OVOTEAM;2015;;;96200;
0006204953;ELIS LORRAINE/PIERRETTE TBA;2015;;;152000;
0006505507;JOINT FRANCAIS (Le);2015;;300000;;
0007201362;AHLSTROM MUNKSJÖ SPECIALTIES;2015;;1230000;;
0006300964;GENDREAU;2015;;;94500;
0056201266;ELIVIA;2015;;;75000;
0006402175;UNIPER FRANCE POWER SAS;2015;;96000;;
0005600027;COSMETIQUE ACTIVE PRODUCTION;2015;;;65600;
0005202639;BEARN URBASER ENERGIE;2015;238000;;27200;
0006103135;PATURLE ACIERS;2015;49800;;2420;
0005202342;TORAY CARBONS FIBERS EUROPE SA;2015;232000;;89500;
0006700567;DS SMITH PAPER KAYSERSBERG;2015;;1580000;;
0006700323;GSM ALSACE Rumersheim-le-Haut;2015;1500000;;;
0005502091;DELICES DE SAINT-LEONARD (Les);2015;;;128000;
0006700640;TREFIMETAUX SAS;2015;;191000;;
0006400455;APTUNION;2015;;190000;4460;
0007001871;KNAUF INDUSTRIES NORD;2015;52900;;964;
0007201312;SIMAFEX;2015;896000;;49000;
