identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0005101524;EJ Picardie;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);64776;t/an
0006104679;TEFAL SA;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;2086.8;t/an
0010000473;UVEA;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;15;Résidus d'opérations thermiques;118800;t/an
0006301300;Papeterie le Bourray;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;8;Ordures ménagères;1112;t/an
0074209719;STEP - SAINT-ETIENNE - FURANIA;Production de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;12;Boues ordinaires (sauf boues de dragage);50800;t/an
0006700577;ROSSMANN;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;4;Déchets de bois;215.2;t/an
0005800416;POCHET DU COURVAL;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;1080;t/an
0006303646;BOUYER LEROUX SA;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;128;t/an
0005500920;ALGAIA;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;12.8;t/an
0007201484;ROUVREAU RECYCLAGE;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);12000;t/an
0006103062;AHLSTROM  MUNKSJO LA GERE;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;2348;t/an
0006503227;TECHNOCENTRE RENAULT;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;1728.64;t/an
0005401082;VITRY EN CHAROLLAIS;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Matériaux mélangés et matériaux indifférenciés;7480;t/an
0006102968;CATERPILLAR FRANCE - site de Grenoble;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;1172;t/an
0006401019;ASCOMETAL Fos-sur-Mer;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;8;Ordures ménagères;1.32;t/an
0005201276;SMURFIT KAPPA;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;16.8;t/an
0006700429;DSM Nutritional Products France;Production de déchets non dangereux;2008;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;;;8;Ordures ménagères;248;t/an
0005600332;MANUF FRANC PNEUMATIQ MICHELIN;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;49200;t/an
0006201943;SOCIETE MECANIQUE AUTOMOBILE DE L'EST (SMAE);Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;720;t/an
0007001762;FRANCE MANCHE S.A.(Entretien navettes);Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;323.2;t/an
0006000457;VALDI;Production de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;228;t/an
0007001179;LA VOIX DU NORD;Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;1;Déchets de préparations chimiques;24.56;t/an
0006201829;AMCOR FLEXIBLES SARREBOURG SAS;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);69.6;t/an
0006400825;ARKEMA france;Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;372.8;t/an
0073306303;STEP - Louis Fargue (Bordeaux);Production de déchets non dangereux;2008;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);496;t/an
0005302207;PAMCO;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;27.92;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;10;Matériaux mélangés et matériaux indifférenciés;564;t/an
0007000887;SOCIETE DE TRANSMISSIONS AUTOMATIQUES;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;528;t/an
0006506453;Dalkia Wastenergy;Production de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;15;Résidus d'opérations thermiques;2088;t/an
0005800349;ESSO RAFFINAGE;Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;15;Résidus d'opérations thermiques;2445.6;t/an
0006503227;TECHNOCENTRE RENAULT;Production de déchets non dangereux;2008;D10;D10 Incinération à terre;;;1;Déchets de préparations chimiques;3.12;t/an
0006300877;MICHELIN;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;8;Ordures ménagères;2384;t/an
0006200952;CET d'ABONCOURT;Production de déchets non dangereux;2008;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;9;Déchets banals des entreprises;16.92;t/an
0005800456;Huber Packaging France;Production de déchets non dangereux;2008;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;10;Matériaux mélangés et matériaux indifférenciés;18.4;t/an
0005701132;FONTE ARDENNAISE FA5;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;10;Matériaux mélangés et matériaux indifférenciés;4840;t/an
0006201829;AMCOR FLEXIBLES SARREBOURG SAS;Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;10;Matériaux mélangés et matériaux indifférenciés;7120;t/an
0006103381;INDUSTEEL FRANCE;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;15;Résidus d'opérations thermiques;34080;t/an
0007001235;MAGNESITA Refractories;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Matériaux mélangés et matériaux indifférenciés;2152;t/an
0006300995;FONDERIE GM BOUHYER;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);12768;t/an
0007000830;Peugeot Citroën Mécanique du Nord Ouest SNC;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;2;Boues d'effluents industriels;504;t/an
0005500224;KERVAL Centre Armor;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;15;Résidus d'opérations thermiques;21440;t/an
0016500126;SICTOM ISSOIRE BRIOUDE;Production de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;27240;t/an
0006301389;ALLARD Emballages;Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;4;Déchets de bois;116.8;t/an
0010006929;APTIV (ex- DELPHI);Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;8;Ordures ménagères;2140;t/an
0006501169;TOTAL Raffinage France;Production de déchets non dangereux;2008;D10;D10 Incinération à terre;;;15;Résidus d'opérations thermiques;59.2;t/an
0006700469;CONSTELLIUM NEUF BRISACH;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;8;Ordures ménagères;100;t/an
0005501438;SOLEVAL Javené;Production de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;90.8;t/an
0005600372;CONSTELLIUM ISSOIRE;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;2067.6;t/an
0005500379;SOCAVOL;Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;348;t/an
0010000313;PAULSTRA;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;22320;t/an
0005801000;JANSSEN CILAG;Production de déchets non dangereux;2008;D10;D10 Incinération à terre;;;10;Matériaux mélangés et matériaux indifférenciés;134.8;t/an
0007003161;BOULONNAIS (Communauté d'Agglomération);Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Matériaux mélangés et matériaux indifférenciés;3240;t/an
0006300949;AIRBUS OPERATIONS SAS;Production de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;10;Matériaux mélangés et matériaux indifférenciés;170.4;t/an
0006700469;CONSTELLIUM NEUF BRISACH;Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;1996;t/an
0007206533;LES ATELIERS DU GOUT;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;137.6;t/an
0006503227;TECHNOCENTRE RENAULT;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;8;Ordures ménagères;42.4;t/an
0005800360;DRPC;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;10;Matériaux mélangés et matériaux indifférenciés;0.16;t/an
0006702042;FREUDENBERG PERFORMANCE MATERIALS;Production de déchets non dangereux;2008;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;4;Déchets de bois;72;t/an
0006400997;LYONDELL CHIMIE France SAS;Production de déchets non dangereux;2008;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;4;Déchets de bois;140;t/an
0005800410;RENAULT S.N.C.;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;8;Ordures ménagères;65.6;t/an
0005800492;CITRON SA;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;1809.84;t/an
0005701480;VALEO SYSTEMES THERMIQUES;Production de déchets non dangereux;2008;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;9;Déchets banals des entreprises;7105.2;t/an
0006202271;MICHELIN;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;192.64;t/an
0006104648;NTN SNR Meythet;Production de déchets non dangereux;2008;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;4;Déchets de bois;131.6;t/an
0010400049;MARTINET;Production de déchets non dangereux;2008;D10;D10 Incinération à terre;;;8;Ordures ménagères;1916;t/an
0010004204;PROVA;Production de déchets non dangereux;2008;D10;D10 Incinération à terre;;;2;Boues d'effluents industriels;159.2;t/an
0010004219;PROCTER ET GAMBLE BLOIS;Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;10;Matériaux mélangés et matériaux indifférenciés;14359.6;t/an
0006508918;Centre CEA Paris-Saclay - Site de Saclay;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;88.60;t/an
0006503449;PEUGEOT CITROEN POISSY SNC;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;409.6;t/an
0006104720;NTN SNR Seynod;Production de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;2;Boues d'effluents industriels;5160;t/an
0005501191;SAUPIQUET;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;792;t/an
0005500149;LOUDEAC VIANDES;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;6;Déchets animaux de la préparation des aliments et produits alimentaires;26360;t/an
0005200948;USTOM MASSUGAS;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);19880;t/an
0007000646;BONDUELLE EUROPE LONG LIFE (BELL) ex BCI;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;9000;t/an
0005500379;SOCAVOL;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);2500;t/an
0006700630;KUHN SAS;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;2252;t/an
0006700469;CONSTELLIUM NEUF BRISACH;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;880;t/an
0007003472;Régie SIAN;Production de déchets non dangereux;2008;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;;12;Boues ordinaires (sauf boues de dragage);13720;t/an
0005800489;METROPOLE ROUEN NORMANDIE;Production de déchets non dangereux;2008;D10;D10 Incinération à terre;;;10;Matériaux mélangés et matériaux indifférenciés;1352;t/an
0006400294;CHARABOT;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;1.072;t/an
0005500379;SOCAVOL;Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);6400;t/an
0007000500;ETERNIT;Production de déchets non dangereux;2008;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;9;Déchets banals des entreprises;78.08;t/an
0006700469;CONSTELLIUM NEUF BRISACH;Production de déchets non dangereux;2008;D2 ;D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.);;;12;Boues ordinaires (sauf boues de dragage);356;t/an
0006302409;LES OEUFS GESLIN;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;3076;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);147.2;t/an
0010001418;DELPHARM (ex FAMAR);Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;10;Matériaux mélangés et matériaux indifférenciés;164.56;t/an
0007206533;LES ATELIERS DU GOUT;Production de déchets non dangereux;2008;R2 ;R2 Récupération ou régénération des solvants;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);0.348;t/an
0005202511;CELSA France SAS;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;92.8;t/an
0006700472;PAPETERIES DU RHIN;Production de déchets non dangereux;2008;D10;D10 Incinération à terre;;;11;Résidus de tri;18680;t/an
0006201894;ARCELORMITTAL FRANCE;Production de déchets non dangereux;2008;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;;;10;Matériaux mélangés et matériaux indifférenciés;37360;t/an
0010000947;FAURECIA Sièges d'Automobile;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;52400;t/an
0005501423;GATINE VIANDES;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;760;t/an
0006303646;BOUYER LEROUX SA;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;404;t/an
0006700587;GDE METALIFER Rohrschollen;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;11;Résidus de tri;36040;t/an
0005800607;BOREALIS CHIMIE;Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;616;t/an
0005101439;AUTONEUM France SASU;Production de déchets non dangereux;2008;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;9;Déchets banals des entreprises;59.2;t/an
0006501132;Storengy;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);5840;t/an
0005800342;PRECISION COMPONENTS INDUSTRIES;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;84;t/an
0076806624;STEP - COLMAR;Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);748;t/an
0007000637;MG-VALDUNES;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;15;Résidus d'opérations thermiques;7292;t/an
0006400499;SEPR;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;2;Boues d'effluents industriels;3996;t/an
0006400438;CHIMIREC-MALO (Crémades);Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;8;Ordures ménagères;168.8;t/an
0006200499;SAM RIVA;Production de déchets non dangereux;2008;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);75200;t/an
0007000829;FRANCAISE DE MECANIQUE;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;6692;t/an
0006702042;FREUDENBERG PERFORMANCE MATERIALS;Production de déchets non dangereux;2008;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;2;Boues d'effluents industriels;3132;t/an
0006201556;SOCIETE MECANIQUE AUTOMOBILE DE L EST (SMAE);Production de déchets non dangereux;2008;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);5.6;t/an
0006205633;EDF Direction Production Ingénierie;Production de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;12;Boues ordinaires (sauf boues de dragage);1520;t/an
0006700470;HEINEKEN ENTREPRISE SITE FISCHER;Production de déchets non dangereux;2008;D10;D10 Incinération à terre;;;8;Ordures ménagères;440;t/an
0007000661;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;8;Ordures ménagères;564;t/an
0005200351;SIMOREP & CIE- CS MICHELIN;Production de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;108.48;t/an
0005500851;Gad SAS Site de Lampaul-Guimiliau;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;1440;t/an
0006207853;GAZEL ENERGIE GENERATION;Production de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;4;Déchets de bois;140;t/an
0007001080;AXTER;Production de déchets non dangereux;2008;D15;D15 Stockage préalablement à l'une des opérations numérotées D 1 à D 14 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;8;Ordures ménagères;298.8;t/an
0006400913;IMERYS PCC France  (ex Solvay SF ex-CCP);Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);24000;t/an
0006400503;ROUSSELOT Isle sur Sorgue SAS;Production de déchets non dangereux;2008;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;;12;Boues ordinaires (sauf boues de dragage);66400;t/an
0005700724;MAC CAIN ALIMENTAIRE SAS;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;704;t/an
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;2444;t/an
0006802325;SOCIETE LAINIERE DU BASCAUD;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;1.2;t/an
0005102490;SITPA  Rosieres;Production de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;11;Résidus de tri;392;t/an
