identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0006700513;BUTACHIMIE;Production de déchets dangereux;2004;I  ;I Incinération;;;07 01 08*;Autres résidus de réaction et résidus de distillation;5729.6;t/an
0006401641;HARIBO RICQLES ZAN;Production de déchets dangereux;2004;T  ;T Autre traitement;;;16 10 01*;Déchets liquides aqueux contenant des substances dangereuses;5110;t/an
0005701763;LE BRONZE ALLOYS - SUIPPES 1;Production de déchets dangereux;2004;C  ;C Co-incinération;;;16 10 01*;Déchets liquides aqueux contenant des substances dangereuses;331;t/an
00       40243002;SOLEVAL SUD-OUEST;Production de déchets dangereux;2004;I  ;I Incinération;;;16 07 08*;Déchets contenant des hydrocarbures;5.6;t/an
0005800617;SOCIETE DES AUTOMOBILES ALPINE;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 02 08*;Autres huiles moteur, de boîte de vitesses et de lubrification.;4.9;t/an
0010001696;THALES LAS France SAS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 05 06*;Produits chimiques de laboratoire à base de ou contenant des substances dangereuses, y compris les mélanges de produits chimiques de laboratoire;0.115;t/an
0006600415;Ets J. RICHARD DUCROS;Production de déchets dangereux;2004;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;12.7;t/an
0006301398;TRISTONE FLOWTECH FRANCE;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 33*;Piles et accumulateurs visés aux rubriques 16 06 01, 16 06 02 ou 16 06 03 et piles et accumulateurs non triés contenant ces piles;0.02;t/an
0006702046;KERMEL;Production de déchets dangereux;2004;I  ;I Incinération;;;07 02 08*;Autres résidus de réaction et résidus de distillation;17.2;t/an
0007000522;ALSTOM TRANSPORT SA;Production de déchets dangereux;2004;I  ;I Incinération;;;11 01 07*;Bases de décapage;15.4;t/an
0006103304;MOBIDECOR;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;11 01 09*;Boues et gâteaux de filtration contenant des substances dangereuses;5;t/an
0010000060;SOCIETE NOUVELLE ATELIERS 28;Production de déchets dangereux;2004;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;19.8;t/an
0005101917;WHIRLPOOL;Production de déchets dangereux;2004;I  ;I Incinération;;;08 03 12*;Déchets d'encres contenant des substances dangereuses;4.34;t/an
0007000584;Schaeffler Chain Drive Systems;Production de déchets dangereux;2004;I  ;I Incinération;;;12 01 14*;Boues d'usinage contenant des substances dangereuses;134;t/an
0006700417;ATELIERS REUNIS CADDIE (ex ELECTROPOLI);Production de déchets dangereux;2004;I  ;I Incinération;;;11 01 13*;Déchets de dégraissage contenant des substances dangereuses;67.6;t/an
0006503565;THALES AVS FRANCE;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 33*;Piles et accumulateurs visés aux rubriques 16 06 01, 16 06 02 ou 16 06 03 et piles et accumulateurs non triés contenant ces piles;0.5;t/an
0007201406;HUTCHINSON SNC;Production de déchets dangereux;2004;T  ;T Autre traitement;;;16 05 04*;Gaz en récipients à pression (y compris les halons) contenant des substances dangereuses;0.01;t/an
0006104306;GRID Solutions;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;16 10 03*;Concentrés aqueux contenant des substances dangereuses;9;t/an
0006200519;FAURECIA Sièges d'Automobile;Production de déchets dangereux;2004;I  ;I Incinération;;;08 01 13*;Boues provenant de peintures ou vernis contenant des solvants organiques ou autres substances dangereuses;10.1;t/an
0010001753;ECO PLANET RECYCLING;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 21*;Tubes fluorescents et autres déchets contenant du mercure;0.025;t/an
0006802235;EDF CPE site d'ALBI;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 06 01*;Accumulateurs au plomb;4.3;t/an
0006104505;UGITECH;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;11 01 05*;Acides de décapage;4070;t/an
0006102885;ST MICROELECTRONICS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;06 05 02*;Boues provenant du traitement in situ des effluents contenant des substances dangereuses;1330;t/an
0005901430;LISI AUTOMOTIVE FORMER Prépa Matière;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;11 01 98*;Autres déchets contenant des substances dangereuses;5.59;t/an
0005401111;PARKER HANNIFIN FRANCE SAS;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;72;t/an
0006802263;SEPIPROD Usine Lacaze Basse;Production de déchets dangereux;2004;I  ;I Incinération;;;07 06 08*;Autres résidus de réaction et résidus de distillation;123;t/an
0005103657;Flint Groupe France;Production de déchets dangereux;2004;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;4.02;t/an
0006400379;BUTAGAZ;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;07 02 01*;Eaux de lavage et liqueurs mères aqueuses;116;t/an
0006303467;NWL France Production;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;07 03 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;1.78;t/an
0010001779;DELPHI  FRANCE;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;22.8;t/an
0006104864;VALETTE & GAURAND;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 02 08*;Autres huiles moteur, de boîte de vitesses et de lubrification.;25.2;t/an
0010000135;DELCEN;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;11 01 05*;Acides de décapage;3;t/an
0006503972;X FAB FRANCE (ex ALTIS SEMICONDUCTOR);Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;06 04 03*;Déchets contenant de l'arsenic;3.33;t/an
0005101439;AUTONEUM France SASU;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 13*;Solvants;0.72;t/an
0009000015;Naval Group Site de Toulon;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;4.87;t/an
0005501415;Safran Electronics & Defense;Production de déchets dangereux;2004;I  ;I Incinération;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;0.59;t/an
0005900315;ANOXYD;Production de déchets dangereux;2004;I  ;I Incinération;;;04 02 19*;Boues provenant du traitement in situ des effluents contenant des substances dangereuses;24;t/an
0006102939;AMCOR FLEXIBLES PACKAGING FRANCE;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;13 03 01*;Huiles isolantes et fluides caloporteurs contenant des pcb;0.36;t/an
0005401906;RTP FRANCE;Production de déchets dangereux;2004;T  ;T Autre traitement;;;13 08 99*;Déchets non spécifiés ailleurs.;0.1;t/an
0009055101;Naval Group Brest;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;17 06 01*;Matériaux d'isolation contenant de l'amiante;30.8;t/an
0005101539;CHIMIREC VALRECOISE;Production de déchets dangereux;2004;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;1.15;t/an
0006301184;ACI Usine du Mans;Production de déchets dangereux;2004;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;2.02;t/an
0006802944;ARIANEGROUP (ex HERAKLES);Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;07 07 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;352;t/an
0005401105;AREVA NP Usine de Chalon Saint Marcel;Production de déchets dangereux;2004;I  ;I Incinération;;;20 01 13*;Solvants;11.8;t/an
0005100097;NESTLE France SAS;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;13 02 06*;Huiles moteur, de boîte de vitesses et de lubrification synthétiques;5.32;t/an
0005800349;ESSO RAFFINAGE;Production de déchets dangereux;2004;C  ;C Co-incinération;;;10 01 22*;Boues aqueuses provenant du nettoyage des chaudières contenant des substances dangereuses;2.4;t/an
0010400074;GIE SPIRAL;Production de déchets dangereux;2004;C  ;C Co-incinération;;;16 05 06*;Produits chimiques de laboratoire à base de ou contenant des substances dangereuses, y compris les mélanges de produits chimiques de laboratoire;9.05;t/an
0006102080;CHARDON ET COUCHOUD;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;1.94;t/an
0006200756;SLTS;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;11 01 09*;Boues et gâteaux de filtration contenant des substances dangereuses;90;t/an
0005200010;POLYREY S.A.S. (usine);Production de déchets dangereux;2004;I  ;I Incinération;;;08 04 15*;Déchets liquides aqueux contenant des colles ou mastics contenant des solvants organiques ou d'autres substances dangereuses;172;t/an
0006301051;APROCHIM SA;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;232;t/an
0005600326;TRELLEBORG INDUSTRIE;Production de déchets dangereux;2004;I  ;I Incinération;;;13 05 02*;Boues provenant de séparateurs eau/hydrocarbures;7.3;t/an
0006402211;Petroineos Manufacturing France SAS;Production de déchets dangereux;2004;C  ;C Co-incinération;;;16 08 02*;Catalyseurs usés contenant des métaux ou composés de métaux de transition (3) dangereux;5.7;t/an
0005600332;MANUF FRANC PNEUMATIQ MICHELIN;Production de déchets dangereux;2004;C  ;C Co-incinération;;;07 02 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;2.87;t/an
0006301743;Sandrine MOREAU;Production de déchets dangereux;2004;I  ;I Incinération;;;16 07 08*;Déchets contenant des hydrocarbures;12.8;t/an
0006702893;VOCO SARL;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;11 01 05*;Acides de décapage;8.18;t/an
0007201158;LIBERTY FOUNDRY POITOU;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 02 08*;Autres huiles moteur, de boîte de vitesses et de lubrification.;4.3;t/an
0006700444;Arconic Architectural Products S.A.S.;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;145;t/an
0006301213;MAN Diesel & Turbo France SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;14 06 03*;Autres solvants et mélanges de solvants;16.3;t/an
0006400294;CHARABOT;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;07 07 01*;Eaux de lavage et liqueurs mères aqueuses;2140;t/an
0007201287;TERREAL;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 01 07*;Filtres à huile;1.9;t/an
0007000918;TOTAL Raffinage France SA;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;111.68;t/an
0005600136;QUALIPAC AURILLAC;Production de déchets dangereux;2004;T  ;T Autre traitement;;;06 01 06*;Autres acides;1.58;t/an
0006201114;LORMAFER;Production de déchets dangereux;2004;I  ;I Incinération;;;13 02 08*;Autres huiles moteur, de boîte de vitesses et de lubrification.;1.6;t/an
0006506349;Peugeot Citroën Automobiles S.A. Aulnay;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 21*;Tubes fluorescents et autres déchets contenant du mercure;4.92;t/an
0006802560;ECONOTRE;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;19 04 02*;Cendres volantes et autres déchets du traitement des gaz de fumée;3570;t/an
0006503198;SUEZ RV ENERGIE;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;19 01 07*;Déchets secs de l'épuration des fumées;4100;t/an
0006301184;ACI Usine du Mans;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;11 01 07*;Bases de décapage;17.2;t/an
0006300946;GROLLEAU Constructeur;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 01 10*;Huiles hydrauliques non chlorées à base minérale;3.6;t/an
0005202690;ARKEMA France;Production de déchets dangereux;2004;T  ;T Autre traitement;;;07 02 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;8140;t/an
0006103467;SCEMM;Production de déchets dangereux;2004;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;8.43;t/an
0006400366;SYNERGIE CAD;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;19 02 05*;Boues provenant des traitements physico;3.59;t/an
0006503461;SEQENS Porcheville (ex PCAS);Production de déchets dangereux;2004;I  ;I Incinération;;;18 02 02*;Déchets dont la collecte et l'élimination font l'objet de prescriptions particulières vis-à-vis des risques d'infection;8.55;t/an
0005401195;Uniper - Centrale de LUCY;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 06 03*;Piles contenant du mercure;0.15;t/an
0006802840;CONTINENTAL AUTOMOTIVE FRANCE SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;08 05 01*;Déchets d'isocyanates.;0.5;t/an
0007201120;SAFT Poitiers;Production de déchets dangereux;2004;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;4.27;t/an
0005100097;NESTLE France SAS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 02 13*;équipements mis au rebut contenant des composants dangereux (2) autres que ceux visés aux rubriques 16 02 09 à 16 02 12;0.19;t/an
0005502140;SOCOMORE;Production de déchets dangereux;2004;T  ;T Autre traitement;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;0.516;t/an
0006001313;STRATINOR SASU;Production de déchets dangereux;2004;I  ;I Incinération;;;08 04 09*;Déchets de colles et mastics contenant des solvants organiques ou d'autres substances dangereuses;0.25;t/an
0005701095;BARET;Production de déchets dangereux;2004;I  ;I Incinération;;;06 13 01*;Produits phytosanitaires inorganiques, agents de protection du bois et autres biocides;1.94;t/an
0005701681;GRANDECO WALLFASHION GROUP N.V.;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;08 01 15*;Boues aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;194;t/an
0007000681;BOMBARDIER TRANSPORTS FRANCE S.A.S.;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 01 14*;Antigels contenant des substances dangereuses;3;t/an
0005201807;EGGER Panneaux & Décors;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;17 05 03*;Terres et cailloux contenant des substances dangereuses;377;t/an
0010004585;SWISS KRONO;Production de déchets dangereux;2004;C  ;C Co-incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;21.7;t/an
0005401105;AREVA NP Usine de Chalon Saint Marcel;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;16 02 09*;Transformateurs et accumulateurs contenant des pcb;15.6;t/an
0006700493;Messier-Bugatti-Dowty;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;16 05 07*;Produits chimiques d'origine minérale à base de ou contenant des substances dangereuses, mis au rebut;0.15;t/an
0005800366;ARIANEGROUP SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;06 01 06*;Autres acides;75;t/an
0006802617;SOGEFI FILTRATION FRANCE;Production de déchets dangereux;2004;I  ;I Incinération;;;16 01 07*;Filtres à huile;1.88;t/an
0005600068;ALL CHEM;Production de déchets dangereux;2004;I  ;I Incinération;;;07 07 11*;Boues provenant du traitement in situ des effluents contenant des substances dangereuses;15.6;t/an
0006900026;CNES CSG - BEAP;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 21*;Tubes fluorescents et autres déchets contenant du mercure;0.697;t/an
0007000745;AHLSTROM Specialities;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 02 08*;Autres huiles moteur, de boîte de vitesses et de lubrification.;1.53;t/an
0006302457;FARMEA;Production de déchets dangereux;2004;I  ;I Incinération;;;16 03 05*;Déchets d'origine organique contenant des substances dangereuses;21.2;t/an
0005401856;JADS;Production de déchets dangereux;2004;I  ;I Incinération;;;20 01 13*;Solvants;0.044;t/an
0010001761;CAILLAU;Production de déchets dangereux;2004;I  ;I Incinération;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;1.31;t/an
0010001753;ECO PLANET RECYCLING;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;10 11 11*;Petites particules de déchets de verre et poudre de verre contenant des métaux lourds (par exemple, tubes cathodiques);0.123;t/an
0005504156;François-Charles Oberthur Fiduciaire, site de Chantepie;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;08 03 14*;Boues d'encre contenant des substances dangereuses;224;t/an
0005701236;LAFIS BOLOGNE;Production de déchets dangereux;2004;I  ;I Incinération;;;12 01 12*;Déchets de cires et graisses;27.7;t/an
0005508879;SPF;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 27*;Peinture, encres, colles et résines contenant des substances dangereuses;0.66;t/an
0010001674;SANOFI WINTHROP INDUSTRIE;Production de déchets dangereux;2004;T  ;T Autre traitement;;;16 05 07*;Produits chimiques d'origine minérale à base de ou contenant des substances dangereuses, mis au rebut;0.2;t/an
0005800388;DRESSER RAND SAS;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;17 06 01*;Matériaux d'isolation contenant de l'amiante;0.139;t/an
0006700401;ADIENT France SAS (ex johnson controls);Production de déchets dangereux;2004;I  ;I Incinération;;;07 07 08*;Autres résidus de réaction et résidus de distillation;11.4;t/an
0010001011;WESTENDORP (CEW);Production de déchets dangereux;2004;I  ;I Incinération;;;13 03 01*;Huiles isolantes et fluides caloporteurs contenant des pcb;126;t/an
0006201749;TOTAL PETROCHEMICALS France;Production de déchets dangereux;2004;T  ;T Autre traitement;;;13 05 03*;Boues provenant de déshuileurs;29.5;t/an
0005800409;RENAULT S.N.C.;Production de déchets dangereux;2004;I  ;I Incinération;;;14 06 03*;Autres solvants et mélanges de solvants;4.6;t/an
0005701249;KAMINSKI France;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 05 07*;Eau mélangée à des hydrocarbures provenant de séparateurs eau/hydrocarbures;20;t/an
0006802238;VOA VERRERIE OUVRIERE D' ALBI SA;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 01 13*;Autres huiles hydrauliques.;3;t/an
0006104498;TIVOLY;Production de déchets dangereux;2004;I  ;I Incinération;;;14 06 03*;Autres solvants et mélanges de solvants;4;t/an
0006105209;PIROUX TRAITEMENT DE SURFACES;Production de déchets dangereux;2004;I  ;I Incinération;;;08 01 15*;Boues aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;41;t/an
0005800607;BOREALIS CHIMIE;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 02 13*;équipements mis au rebut contenant des composants dangereux (2) autres que ceux visés aux rubriques 16 02 09 à 16 02 12;1.63;t/an
0006104634;BOUVERAT INDUSTRIES;Production de déchets dangereux;2004;I  ;I Incinération;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;20.9;t/an
0005500610;SOTRAVAL-SPL;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;19 01 07*;Déchets secs de l'épuration des fumées;4870;t/an
0005501436;CHIMIREC;Production de déchets dangereux;2004;I  ;I Incinération;;;19 08 13*;Boues contenant des substances dangereuses provenant d'autres traitements des eaux usées industrielles;30;t/an
0006401029;ESSO Raffinage SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;16 03 05*;Déchets d'origine organique contenant des substances dangereuses;0.22;t/an
0005301505;ACOME;Production de déchets dangereux;2004;I  ;I Incinération;;;19 01 06*;Déchets liquides aqueux de l'épuration des fumées et autres déchets liquides aqueux;37.2;t/an
0006204561;RAFER SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;1.8;t/an
0006503496;STORENGY SA;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 05 06*;Produits chimiques de laboratoire à base de ou contenant des substances dangereuses, y compris les mélanges de produits chimiques de laboratoire;50;t/an
0010000317;LG PHILIPS DISPLAYS France;Production de déchets dangereux;2004;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;2.48;t/an
0005701553;BBGR SEZANNE;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;0.69;t/an
0005200446;UNIVAR (ex LAMBERT-RIVIERE);Production de déchets dangereux;2004;I  ;I Incinération;;;14 06 04*;Boues ou déchets solides contenant des solvants halogénés;19;t/an
0010600133;MALERBA N° 6;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 01 10*;Huiles hydrauliques non chlorées à base minérale;2;t/an
0006102993;ARKEMA;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;17 06 05*;Matériaux de construction contenant de l'amiante.;5.06;t/an
0006104744;EUROCAST THONON;Production de déchets dangereux;2004;I  ;I Incinération;;;13 01 05*;Huiles hydrauliques non chlorées (émulsions);3.8;t/an
0006500049;KERAGLASS;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;06 04 03*;Déchets contenant de l'arsenic;71.1;t/an
0005701153;ACTEGA-RHENACOAT;Production de déchets dangereux;2004;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;29.6;t/an
0006300950;STELIA AEROSPACE;Production de déchets dangereux;2004;I  ;I Incinération;;;11 01 11*;Liquides aqueux de rinçage contenant des substances dangereuses;5.02;t/an
0006503333;SAFRAN AIRCRAFT ENGINES;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;12 01 16*;Déchets de grenaillage contenant des substances dangereuses;8.37;t/an
0006301147;BUISARD S.A.;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 21*;Tubes fluorescents et autres déchets contenant du mercure;0.446;t/an
0006103897;ACI VILLEURBANNE;Production de déchets dangereux;2004;I  ;I Incinération;;;08 01 19*;Suspensions aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;22.7;t/an
0005100530;SAPA Profiles Nord Ouest;Production de déchets dangereux;2004;I  ;I Incinération;;;11 01 11*;Liquides aqueux de rinçage contenant des substances dangereuses;7.22;t/an
0006503227;TECHNOCENTRE RENAULT;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 33*;Piles et accumulateurs visés aux rubriques 16 06 01, 16 06 02 ou 16 06 03 et piles et accumulateurs non triés contenant ces piles;1.41;t/an
0006802157;RATIER FIGEAC  Sas;Production de déchets dangereux;2004;I  ;I Incinération;;;06 02 03*;Hydroxyde d'ammonium;0.057;t/an
0006802184;MIRABEAU;Production de déchets dangereux;2004;I  ;I Incinération;;;04 02 14*;Déchets provenant des finitions contenant des solvants organiques;8;t/an
0006103851;TOKAI CARBON SAVOIE;Production de déchets dangereux;2004;I  ;I Incinération;;;16 03 03*;Déchets d'origine minérale contenant des substances dangereuses;9.34;t/an
0005801249;AKZO NOBEL PACKAGING COATINGS SAS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;360;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets dangereux;2004;I  ;I Incinération;;;16 05 06*;Produits chimiques de laboratoire à base de ou contenant des substances dangereuses, y compris les mélanges de produits chimiques de laboratoire;10.6;t/an
0006104705;SKIS DYNASTAR;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 33*;Piles et accumulateurs visés aux rubriques 16 06 01, 16 06 02 ou 16 06 03 et piles et accumulateurs non triés contenant ces piles;0.114;t/an
0006103318;FEDERAL-MOGUL IGNITION PRODUCTS SAS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;14 06 03*;Autres solvants et mélanges de solvants;4;t/an
0006301213;MAN Diesel & Turbo France SAS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 33*;Piles et accumulateurs visés aux rubriques 16 06 01, 16 06 02 ou 16 06 03 et piles et accumulateurs non triés contenant ces piles;1;t/an
0007000527;TERIS Loon Plage;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;19 01 11*;Mâchefers contenant des substances dangereuses;635;t/an
0005401290;BREGER CENTRE SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;08 03 12*;Déchets d'encres contenant des substances dangereuses;2.26;t/an
0005600328;MFP MICHELIN - Site de Cataroux;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;17 01 06*;Mélanges ou fractions séparées de béton, briques, tuiles et céramiques contenant des substances dangereuses;56.4;t/an
0005401253;MICHELIN;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 01 13*;Autres huiles hydrauliques.;32.4;t/an
0006102780;THALES AVIONICS SAS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 02 13*;équipements mis au rebut contenant des composants dangereux (2) autres que ceux visés aux rubriques 16 02 09 à 16 02 12;3.8;t/an
0006600562;OWENS-CORNING FIBERGLAS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;07 02 11*;Boues provenant du traitement in situ des effluents contenant des substances dangereuses;387;t/an
0006401784;THALES ALENIA SPACE;Production de déchets dangereux;2004;T  ;T Autre traitement;;;20 01 21*;Tubes fluorescents et autres déchets contenant du mercure;0.287;t/an
0005101609;SUN CHEMICAL S.A.;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;161;t/an
0006300873;GROUPE SEB MOULINEX;Production de déchets dangereux;2004;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;0.16;t/an
0006103754;ADG;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;12 01 16*;Déchets de grenaillage contenant des substances dangereuses;33;t/an
0006301487;VALEO;Production de déchets dangereux;2004;I  ;I Incinération;;;14 06 03*;Autres solvants et mélanges de solvants;16.4;t/an
0006700838;LOHR Industrie;Production de déchets dangereux;2004;I  ;I Incinération;;;08 01 13*;Boues provenant de peintures ou vernis contenant des solvants organiques ou autres substances dangereuses;214;t/an
0006200921;RHOVYL;Production de déchets dangereux;2004;T  ;T Autre traitement;;;13 03 01*;Huiles isolantes et fluides caloporteurs contenant des pcb;1.84;t/an
0007002547;Nitrochimie - USINE DE BILLY BERCLAU;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 07 08*;Déchets contenant des hydrocarbures;1.2;t/an
0006000385;INTERNATIONAL PAPER;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 09 04*;Substances oxydantes non spécifiées ailleurs.;20.5;t/an
0007000504;EDF Direction Production Ingénierie -;Production de déchets dangereux;2004;T  ;T Autre traitement;;;17 06 01*;Matériaux d'isolation contenant de l'amiante;3.54;t/an
0005701115;Société Ardennaise Industrielle;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;17 06 05*;Matériaux de construction contenant de l'amiante.;13.3;t/an
