Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Quantité_pollution_entrante;Quantité_MES_entrante;Quantité_MO_entrante;Quantité_P_entrante;Quantité_NR_entrante;Quantité_MI_entrante;Quantité_AOX_entrante;Quantité_METOX_entrante;Quantité_pollution_sortante;Quantité_MES_sortante;Quantité_MO_sortante;Quantité_P_sortante;Quantité_NR_sortante;Quantité_MI_sortante;Quantité_AOX_sortante;Quantité_METOX_sortante;Code_Commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
2007;060905054004;FARE EN CHAMPSAUR VILLAGE;150;Bassin de décantation;45,986;4,14;2,622;,184;,69;,009;,002;,011;38,812184;2,07;2,622;,1656;,69;,009;,002;,011;05054;LA FARE EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;W203
2007;060905054005;FARE EN CHAMPSAUR BONNETTE;100;Bassin de décantation;30,831;2,776;1,758;,123;,463;,006;,002;,007;26,021364;1,388;1,758;,1107;,463;,006;,002;,007;05054;LA FARE EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;W203
2007;060905055001;LA FAURIE                     ;600;Biol. / Nitrif.;139,118;12,524;7,932;,557;2,087;,028;,007;,032;46,326294;3,7572;2,3796;,4456;,8348;,0196;,0049;,016;05055;LA FAURIE;05;PROVENCE-ALPES-COTE D'AZUR;X101
2007;060905056001;FOREST SAINT JULIEN-VILLAGE;150;Bassin de décantation;35,478;3,194;2,023;,142;,532;,007;,002;,008;29,943432;1,597;2,023;,1278;,532;,007;,002;,008;05056;FOREST ST JULIEN;05;PROVENCE-ALPES-COTE D'AZUR;W203
2007;060905058002;FREISSINIERES - CAMPING;300;Biol. / Nitrif.;89,99;8,102;5,131;,36;1,35;,018;,005;,021;89,99;8,102;5,131;,36;1,35;,018;,005;,021;05058;FREISSINIERES;05;PROVENCE-ALPES-COTE D'AZUR;X013
2007;060905058003;FREISSINIERES DORMILLOUSE;150;Irrigation/Infiltration;21,76;1,959;1,241;,087;,326;,004;,001;,005;1,78432;0;,1241;,0174;,0652;,004;,001;,005;05058;FREISSINIERES;05;PROVENCE-ALPES-COTE D'AZUR;X013
2007;060905058004;FREISSINIERES -LES PALLONS;100;Irrigation/Infiltration;19,337;1,741;1,103;,077;,29;,004;,001;,004;3,190605;0;,2206;,0308;,116;,004;,001;,004;05058;FREISSINIERES;05;PROVENCE-ALPES-COTE D'AZUR;X013
2007;060905061001;GAP;54000;Biol./Nit./Dénit./Dépho.Bio.;33774,956;2635,833;2131,417;81,167;500;0;0;0;1722,522756;79,07499;85,25668;25,16177;25;0;0;0;05061;GAP;05;PROVENCE-ALPES-COTE D'AZUR;X060
2007;060905061002;GAP CENTRE D'OXYGENATION;250;Biologique Simple;251,071;22,603;14,315;1,005;3,767;,05;,013;,058;91,138773;6,7809;4,2945;,804;3,0136;,035;,0091;,029;05061;GAP;05;PROVENCE-ALPES-COTE D'AZUR;W203
2007;060905062001;GLAIZIL LES GAUTHIERS;50;Bassin de décantation;2,817;,254;,161;,011;,042;,001;0;,001;2,380365;,127;,161;,0099;,042;,001;0;,001;05062;LE GLAIZIL;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905062002;GLAIZIL VILLAGE;50;Bassin de décantation;4,852;,437;,277;,019;,073;,001;0;,001;4,095088;,2185;,277;,0171;,073;,001;0;,001;05062;LE GLAIZIL;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905062003;GLAIZIL LES DIGUIERES;50;Bassin de décantation;4,852;,437;,277;,019;,073;,001;0;,001;4,41532;,3059;,277;,019;,073;,001;0;,001;05062;LE GLAIZIL;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905062004;GLAIZIL POUILLARDENQ;50;Bassin de décantation;4,852;,437;,277;,019;,073;,001;0;,001;4,095088;,2185;,277;,0171;,073;,001;0;,001;05062;LE GLAIZIL;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905062005;GLAIZIL LES SAGNES;50;Bassin de décantation;4,852;,437;,277;,019;,073;,001;0;,001;4,095088;,2185;,277;,0171;,073;,001;0;,001;05062;LE GLAIZIL;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905062006;GLAIZIL LES AMARS;150;Bassin de décantation;12,958;1,166;,739;,052;,194;,003;,001;,003;10,94951;,583;,739;,0468;,194;,003;,001;,003;05062;LE GLAIZIL;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905062007;GLAIZIL SALLE POLYVALENTE;50;Bassin de décantation;4,852;,437;,277;,019;,073;,001;0;,001;4,852;,437;,277;,019;,073;,001;0;,001;05062;LE GLAIZIL;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905064001;LA CHAPELLE VILLAGE;200;Bassin de décantation;62,687;5,643;3,574;,251;,941;,013;,003;,014;52,907828;2,8215;3,574;,2259;,941;,013;,003;,014;05064;LA CHAPELLE EN VALGAUDEMAR;05;PROVENCE-ALPES-COTE D'AZUR;W210
2007;060905064002;LA CHAPELLE CHAUSSENDENTS;200;Bassin de décantation;62,687;5,643;3,574;,251;,941;,013;,003;,014;52,907828;2,8215;3,574;,2259;,941;,013;,003;,014;05064;LA CHAPELLE EN VALGAUDEMAR;05;PROVENCE-ALPES-COTE D'AZUR;W211
2007;060905064003;LA CHAPELLE LES ANDRIEUX;100;Bassin de décantation;22,254;2,003;1,269;,089;,334;,004;,001;,005;22,254;2,003;1,269;,089;,334;,004;,001;,005;05064;LA CHAPELLE EN VALGAUDEMAR;05;PROVENCE-ALPES-COTE D'AZUR;W211
2007;060905065001;GUILLESTRE                    ;15000;Biol. / Déphosph. Phy.-Chim;9108,291;675;595;18;128;0;0;0;1475,543142;67,5;89,25;2,7;64;0;0;0;05065;GUILLESTRE;05;PROVENCE-ALPES-COTE D'AZUR;X024
2007;060905068001;JARJAYES CHEF-LIEU            ;300;Bassin de décantation;75,221;6,771;4,289;,301;1,129;,015;,004;,017;63,486524;3,3855;4,289;,2709;1,129;,015;,004;,017;05068;JARJAYES;05;PROVENCE-ALPES-COTE D'AZUR;X051
2007;060905068002;JARJAYES - HAMEAU;50;Bassin de décantation;18,964;1,707;1,081;,076;,285;,004;,001;,004;16,005616;,8535;1,081;,0684;,285;,004;,001;,004;05068;JARJAYES;05;PROVENCE-ALPES-COTE D'AZUR;X051
2007;060905069001;LAGRAND PONT LAGRAND          ;200;Bassin de décantation;71,731;6,458;4,09;,287;1,076;,014;,004;,017;60,540964;3,229;4,09;,2583;1,076;,014;,004;,017;05069;LAGRAND;05;PROVENCE-ALPES-COTE D'AZUR;X104
2007;060905070002;LARAGNE MONTEGLIN;4500;Biologique Simple;3273,214;117,675;249,53;8,65;52,313;0;0;0;1178,35704;35,3025;74,859;6,92;41,8504;0;0;0;05070;LARAGNE MONTEGLIN;05;PROVENCE-ALPES-COTE D'AZUR;X104
2007;060905072001;LAYE-HAMEAUX;1950;Biol. / Nitrif.;755,568;38;56,55;1,1;9,2;0;0;0;242,537328;11,4;16,965;,88;3,68;0;0;0;05072;LAYE;05;PROVENCE-ALPES-COTE D'AZUR;W203
2007;060905076001;MEYREUIL LES BEGUES;100;Bassin de décantation;12,996;1,17;,741;,052;,195;,003;,001;,003;10,968624;,585;,741;,0468;,195;,003;,001;,003;05076;MEREUIL;05;PROVENCE-ALPES-COTE D'AZUR;X103
2007;060905078001;MONETIER ALLEMONT VILLAGE     ;400;Biologique Simple;83,681;7,533;4,771;,335;1,256;,017;,004;,019;83,681;7,533;4,771;,335;1,256;,017;,004;,019;05078;MONETIER ALLEMONT;05;PROVENCE-ALPES-COTE D'AZUR;X061
2007;060905079001;LE MONETIER - LE LAUZET;400;Bassin de décantation;209,054;18,821;11,92;,836;3,137;,042;,01;,048;176,441576;9,4105;11,92;,7524;3,137;,042;,01;,048;05079;LE MONETIER LES BAINS;05;PROVENCE-ALPES-COTE D'AZUR;X001
2007;060905079002;LE MONETIER - LES BOUSSARDES;100;Biologique Simple;71,122;6,402;4,055;,285;1,067;,014;,004;,016;49,42979;3,8412;2,8385;,2565;,9603;,014;,004;,016;05079;LE MONETIER LES BAINS;05;PROVENCE-ALPES-COTE D'AZUR;X001
2007;060905084001;MONTGARDIN  -SARUCHET;100;Irrigation/Infiltration;32,661;2,94;1,862;,131;,49;,007;,002;,008;5,389065;0;,3724;,0524;,196;,007;,002;,008;05084;MONTGARDIN;05;PROVENCE-ALPES-COTE D'AZUR;X051
2007;060905085001;MONTGENEVRE;12000;Physico-Chimique;1863,19;154,667;114,417;4,273;28,25;0;0;0;523,55639;23,20005;34,3251;1,2819;18,3625;0;0;0;05085;MONTGENEVRE;05;PROVENCE-ALPES-COTE D'AZUR;X000
2007;060905085002;MONTGENEVRE - LES ALBERTS;1000;Biol. / Nitrif.;148,007;13,325;8,439;,592;2,221;,03;,007;,034;28,861365;1,3325;1,6878;,4144;,4442;,015;,0035;,0136;05085;MONTGENEVRE;05;PROVENCE-ALPES-COTE D'AZUR;X000
2007;060905086001;MONTJAY VILLAGE;200;Filtres plantés;30,008;2,702;1,711;,12;,45;,006;,002;,007;5,791544;,2702;,3422;,0792;,09;,006;,002;,007;05086;MONTJAY;05;PROVENCE-ALPES-COTE D'AZUR;X104
2007;060905089001;MONTROND;50;Irrigation/Infiltration;9,763;,879;,557;,039;,146;,002;0;,002;,810329;0;,0557;,0078;,0292;,002;0;,002;05089;MONTROND;05;PROVENCE-ALPES-COTE D'AZUR;X103
2007;060905090001;LA MOTTE EN CHAMPSAUR LE SERRE;100;Bassin de décantation;25,43;2,289;1,45;,102;,381;,005;,001;,006;21,46292;1,1445;1,45;,0918;,381;,005;,001;,006;05090;LA MOTTE EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;W203
2007;060905090002;LA MOTTE EN C. LES RASCEAUX;200;Bassin de décantation;50,578;4,554;2,884;,202;,759;,01;,003;,012;42,687832;2,277;2,884;,1818;,759;,01;,003;,012;05090;LA MOTTE EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;W203
2007;060905092001;NEFFES - PELLEAUTIER;2700;Biol. / Nitrif.;587,774;52,916;33,513;2,352;8,819;,118;,029;,135;114,61593;5,2916;6,7026;1,6464;1,7638;,059;,0145;,054;05092;NEFFES;05;PROVENCE-ALPES-COTE D'AZUR;X060
2007;060905093001;NEVACHE                       ;2000;Séparation physique;506,505;45,599;28,879;2,027;7,6;,101;,025;,117;292,253385;9,1198;20,2153;1,6216;7,6;,0909;,025;,1053;05093;NEVACHE;05;PROVENCE-ALPES-COTE D'AZUR;X000
2007;060905093002;NEVACHE PLAMPINET;150;Bassin de décantation;30,887;2,78;1,761;,124;,463;,006;,002;,007;26,068628;1,39;1,761;,1116;,463;,006;,002;,007;05093;NEVACHE;05;PROVENCE-ALPES-COTE D'AZUR;X000
2007;060905095001;LE NOYER;200;Bassin de décantation;16,311;1,469;,93;,065;,245;,003;,001;,004;13,766484;,7345;,93;,0585;,245;,003;,001;,004;05095;LE NOYER;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905095002;NOYER PONT DE LA GUINGUETTE;50;Bassin de décantation;2,013;,181;,115;,008;,03;0;0;0;1,696959;,0905;,115;,0072;,03;0;0;0;05095;LE NOYER;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905095003;NOYER LES EYVARRAS;50;Bassin de décantation;8,049;,725;,459;,032;,121;,002;0;,002;6,793356;,3625;,459;,0288;,121;,002;0;,002;05095;LE NOYER;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905095004;NOYER LE SERRE;50;Bassin de décantation;9,196;,828;,524;,037;,138;,002;0;,002;7,761424;,414;,524;,0333;,138;,002;0;,002;05095;LE NOYER;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905095005;NOYER LE MOULIN;300;Bassin de décantation;40,581;3,654;2,314;,162;,609;,008;,002;,009;34,250364;1,827;2,314;,1458;,609;,008;,002;,009;05095;LE NOYER;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905096001;ORCIERES - MERLETTE;17000;Physico-Chimique;9014,935;542;604;22;170;0;0;0;973,61298;27,1;60,4;2,2;68;0;0;0;05096;ORCIERES;05;PROVENCE-ALPES-COTE D'AZUR;W200
2007;060905096002;ORCIERES - PAPRIC;150;Irrigation/Infiltration;65,046;5,856;3,709;,26;,976;,013;,003;,015;5,333772;0;,3709;,052;,1952;,013;,003;,015;05096;ORCIERES;05;PROVENCE-ALPES-COTE D'AZUR;W200
2007;060905096004;ORCIERES - FOURES;50;Irrigation/Infiltration;40,831;3,677;2,328;,163;,613;,008;,002;,009;3,388973;0;,2328;,0326;,1226;,008;,002;,009;05096;ORCIERES;05;PROVENCE-ALPES-COTE D'AZUR;W200
2007;060905097002;ORPIERRE;1500;Biologique Simple;348,337;31,359;19,861;1,394;5,227;,07;,017;,08;126,446331;9,4077;5,9583;1,1152;4,1816;,049;,0119;,04;05097;ORPIERRE;05;PROVENCE-ALPES-COTE D'AZUR;X104
2007;060905098001;LES ORRES;10000;Physico-Chimique;4981,769;442;295;10;82;0;0;0;1494,5307;44,2;103,25;1;69,7;0;0;0;05098;LES ORRES;05;PROVENCE-ALPES-COTE D'AZUR;X032
2007;060905099001;OZE;100;Bassin de décantation;19,502;1,755;1,112;,078;,293;,004;,001;,004;15,192058;,5265;1,112;,0624;,293;,004;,001;,004;05099;OZE;05;PROVENCE-ALPES-COTE D'AZUR;X102
2007;060905102001;LA PIARRE                     ;200;Irrigation/Infiltration;2,081;,188;,119;,008;,031;0;0;0;,339203;0;,0238;,0032;,0124;0;0;0;05102;LA PIARRE;05;PROVENCE-ALPES-COTE D'AZUR;X103
2007;060905102002;LA PIARRE LE CHATEAU;50;Irrigation/Infiltration;9,893;,89;,564;,04;,148;,002;0;,002;1,632345;0;,1128;,016;,0592;,002;0;,002;05102;LA PIARRE;05;PROVENCE-ALPES-COTE D'AZUR;X103
2007;060905103002;LE POET;1000;Filtres plantés;406,388;36,586;23,171;1,626;6,098;,081;,02;,093;78,432884;3,6586;4,6342;1,07316;1,2196;,081;,02;,093;05103;LE POET;05;PROVENCE-ALPES-COTE D'AZUR;X062
2007;060905107001;PUY SAINT ANDRE - CLOS DU VAS;500;Biol. / Nitrif.;116,098;10,452;6,619;,465;1,742;,023;,006;,027;22,63911;1,0452;1,3238;,3255;,3484;,0115;,003;,0108;05107;PUY ST ANDRE;05;PROVENCE-ALPES-COTE D'AZUR;X011
2007;060905107002;PUY SAINT ANDRE - VILLAGE;100;Bassin de décantation;32,123;2,892;1,831;,129;,482;,006;,002;,007;29,23193;2,0244;1,831;,129;,482;,006;,002;,007;05107;PUY ST ANDRE;05;PROVENCE-ALPES-COTE D'AZUR;X011
2007;060905108001;PUY SAINT EUSEBE              ;750;Irrigation/Infiltration;113,65;10,231;6,48;,455;1,705;,023;,006;,026;9,3193;0;,648;,091;,341;,023;,006;,026;05108;PUY ST EUSEBE;05;PROVENCE-ALPES-COTE D'AZUR;X050
2007;060905111001;PUY SANIERES  PIBOU;500;Bassin de décantation;78,383;7,056;4,469;,314;1,176;,016;,004;,018;66,155252;3,528;4,469;,2826;1,176;,016;,004;,018;05111;PUY SANIERES;05;PROVENCE-ALPES-COTE D'AZUR;X050
2007;060905111002;PUY SANIERES LE SERRE;100;Bassin de décantation;3,016;,272;,172;,012;,045;,001;0;,001;2,355496;,0816;,172;,0096;,045;,001;0;,001;05111;PUY SANIERES;05;PROVENCE-ALPES-COTE D'AZUR;X050
2007;060905111003;PUY SANIERES LES BOUTEILS;150;Bassin de décantation;16,796;1,512;,958;,067;,252;,003;,001;,004;15,28436;1,0584;,958;,067;,252;,003;,001;,004;05111;PUY SANIERES;05;PROVENCE-ALPES-COTE D'AZUR;X050
2007;060905113001;RAMBAUD VILLAGE               ;250;Bassin de décantation;57,983;5,22;3,306;,232;,87;,012;,003;,013;48,937652;2,61;3,306;,2088;,87;,012;,003;,013;05113;RAMBAUD;05;PROVENCE-ALPES-COTE D'AZUR;X060
2007;060905114001;REALLON PRA PRUNIER           ;1500;Bassin de décantation;353,287;31,805;20,143;1,414;5,301;,071;,018;,081;249,420622;3,1805;20,143;,9898;4,7709;,071;,018;,081;05114;REALLON;05;PROVENCE-ALPES-COTE D'AZUR;X050
2007;060905116001;REOTIER - ST-THOMAS;50;Irrigation/Infiltration;5,783;,52;,33;,023;,087;,001;0;,001;,479989;0;,033;,0046;,0174;,001;0;,001;05116;REOTIER;05;PROVENCE-ALPES-COTE D'AZUR;X014
2007;060905116002;REOTIER HAMEAU CROS CAMPING;150;Irrigation/Infiltration;19,502;1,755;1,112;,078;,293;,004;,001;,004;1,618666;0;,1112;,0156;,0586;,004;,001;,004;05116;REOTIER;05;PROVENCE-ALPES-COTE D'AZUR;X014
2007;060905116003;REOTIER - VILLAGE;300;Filtres plantés;43,938;3,956;2,505;,176;,659;,009;,002;,01;8,480034;,3956;,501;,11616;,1318;,009;,002;,01;05116;REOTIER;05;PROVENCE-ALPES-COTE D'AZUR;X030
2007;060905117001;RIBEYRET - VILLAGE;50;Bassin de décantation;10,404;,936;,593;,042;,156;,002;,001;,002;8,79138;,468;,593;,0378;,156;,002;,001;,002;05117;RIBEYRET;05;PROVENCE-ALPES-COTE D'AZUR;V530
2007;060905118001;RIBIERS                       ;1600;Biologique Simple;338,669;30,489;19,31;1,355;5,082;,068;,017;,078;122,936847;9,1467;5,793;1,084;4,0656;,0476;,0119;,039;05118;RIBIERS;05;PROVENCE-ALPES-COTE D'AZUR;X106
2007;060905118002;RIBIERS CHABANON;150;Irrigation/Infiltration;28,831;2,596;1,644;,115;,433;,006;,001;,007;4,757115;0;,3288;,046;,1732;,006;,001;,007;05118;RIBIERS;05;PROVENCE-ALPES-COTE D'AZUR;X106
2007;060905118003;RIBIERS EYMARRONS;100;Irrigation/Infiltration;48,051;4,326;2,74;,192;,721;,01;,002;,011;7,928415;0;,548;,0768;,2884;,01;,002;,011;05118;RIBIERS;05;PROVENCE-ALPES-COTE D'AZUR;X106
2007;060905122001;LA ROCHE DE RAME -PRA REBOUL;50;Irrigation/Infiltration;24,075;2,168;1,373;,096;,361;,005;,001;,006;7,342875;0;,5492;,0576;,2166;,005;,001;,006;05122;LA ROCHE DE RAME;05;PROVENCE-ALPES-COTE D'AZUR;X014
2007;060905126001;ROSANS;1100;Lagune;237,659;14,7;16,077;,7;3,6;0;0;0;86,270217;4,41;4,8231;,56;2,88;0;0;0;05126;ROSANS;05;PROVENCE-ALPES-COTE D'AZUR;V530
2007;060905126002;ROSANS MONASTERE;50;Irrigation/Infiltration;19,851;1,788;1,132;,079;,298;,004;,001;,005;9,310119;0;,6792;,079;,298;,004;,001;,005;05126;ROSANS;05;PROVENCE-ALPES-COTE D'AZUR;V530
2007;060905128001;ST ANDRE D' EMBRUN - SIGURET;100;Bassin de décantation;13,863;1,248;,791;,055;,208;,003;,001;,003;10,799277;,3744;,791;,044;,208;,003;,001;,003;05128;ST ANDRE D EMBRUN;05;PROVENCE-ALPES-COTE D'AZUR;X030
2007;060905128002;ST ANDRE D'EMBRUN -  LA PINEE;200;Irrigation/Infiltration;13,863;1,248;,791;,055;,208;,003;,001;,003;6,51561;0;,4746;,055;,208;,003;,001;,003;05128;ST ANDRE D EMBRUN;05;PROVENCE-ALPES-COTE D'AZUR;X030
2007;060905128003;ST ANDRE D'EMBRUN NOYRET;100;Bassin de décantation;13,863;1,248;,791;,055;,208;,003;,001;,003;13,863;1,248;,791;,055;,208;,003;,001;,003;05128;ST ANDRE D EMBRUN;05;PROVENCE-ALPES-COTE D'AZUR;X030
2007;060905128004;ST ANDRE D'EMBRUN CLOZARD;250;Bassin de décantation;17,519;1,577;,999;,07;,263;,004;,001;,004;14,786036;,7885;,999;,063;,263;,004;,001;,004;05128;ST ANDRE D EMBRUN;05;PROVENCE-ALPES-COTE D'AZUR;X031
2007;060905128005;ST ANDRE D'EMBRUN CELLIERS;100;Irrigation/Infiltration;13,863;1,248;,791;,055;,208;,003;,001;,003;2,287395;0;,1582;,022;,0832;,003;,001;,003;05128;ST ANDRE D EMBRUN;05;PROVENCE-ALPES-COTE D'AZUR;X031
2007;060905132002;ST BONNET EN CHAMPSAUR;6000;Biol. / Nitrif.;1968,432;173;122;5;20;0;0;0;167,31672;8,65;12,2;,75;1;0;0;0;05132;ST BONNET EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;W203
2007;060905134001;ST CLEMENT -RIVE GAUCHE;100;Filtres plantés;28,252;2,543;1,611;,113;,424;,006;,001;,006;5,452636;,2543;,3222;,07458;,0848;,006;,001;,006;05134;ST CLEMENT SUR DURANCE;05;PROVENCE-ALPES-COTE D'AZUR;X030
2007;060905134002;ST CLEMENT - VILLAGE;600;Filtres plantés;115,02;7,867;7,641;,267;1,7;0;0;0;22,19886;,7867;1,5282;,17622;,34;0;0;0;05134;ST CLEMENT SUR DURANCE;05;PROVENCE-ALPES-COTE D'AZUR;X030
2007;060905135001;STE COLOMBE LES BEGUES;150;Bassin de décantation;5,142;,462;,293;,021;,077;,001;0;,001;4,34499;,231;,293;,0189;,077;,001;0;,001;05135;STE COLOMBE;05;PROVENCE-ALPES-COTE D'AZUR;X104
2007;060905136001;ST CREPIN VILLAGE;300;Irrigation/Infiltration;127,718;11,499;7,282;,511;1,916;,026;,006;,029;10,472876;0;,7282;,1022;,3832;,026;,006;,029;05136;ST CREPIN;05;PROVENCE-ALPES-COTE D'AZUR;X014
2007;060905138001;SAINT DISDIER- LES BARRAQUES;50;Bassin de décantation;19,877;1,789;1,133;,08;,298;,004;,001;,005;18,08807;1,2523;1,133;,08;,298;,004;,001;,005;05138;ST DISDIER;05;PROVENCE-ALPES-COTE D'AZUR;W221
2007;060905139001;LE DEVOLUY;7500;Physico-Chimique;6163,327;497;385;17;83;0;0;0;1201,848765;49,7;77;1,7;49,8;0;0;0;05139;LE DEVOLUY;05;PROVENCE-ALPES-COTE D'AZUR;W221
2007;060905139002;LE DEVOLUY - L'ENCLUS;150;Irrigation/Infiltration;41,498;3,736;2,366;,166;,623;,008;,002;,01;3,444334;0;,2366;,0332;,1246;,008;,002;,01;05139;LE DEVOLUY;05;PROVENCE-ALPES-COTE D'AZUR;W221
2007;060905139003;LE DEVOLUY - RIOUPES;100;Irrigation/Infiltration;31,925;2,874;1,82;,128;,479;,006;,002;,007;5,267625;0;,364;,0512;,1916;,006;,002;,007;05139;LE DEVOLUY;05;PROVENCE-ALPES-COTE D'AZUR;W221
2007;060905139004;LE DEVOLUY - COLLET;100;Irrigation/Infiltration;18,519;1,667;1,056;,074;,278;,004;,001;,004;3,055635;0;,2112;,0296;,1112;,004;,001;,004;05139;LE DEVOLUY;05;PROVENCE-ALPES-COTE D'AZUR;W221
2007;060905139005;LE DEVOLUY - GIERS;100;Bassin de décantation;31,925;2,874;1,82;,128;,479;,006;,002;,007;24,869575;,8622;1,82;,1024;,479;,006;,002;,007;05139;LE DEVOLUY;05;PROVENCE-ALPES-COTE D'AZUR;W221
2007;060905140001;SAINT-ETIENNE-LE-LAUS         ;900;Filtres plantés;152,055;13,689;8,67;,608;2,282;,03;,008;,035;29,346615;1,3689;1,734;,40128;,4564;,03;,008;,035;05140;ST ETIENNE LE LAUS;05;PROVENCE-ALPES-COTE D'AZUR;X051
2007;060905141001;ST EUSEBE VILLAGE;100;Bassin de décantation;20,192;1,818;1,151;,081;,303;,004;,001;,005;20,192;1,818;1,151;,081;,303;,004;,001;,005;05141;ST EUSEBE EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905141002;ST EUSEBE - LE VILLARD ;100;Bassin de décantation;16,965;1,527;,967;,068;,255;,003;,001;,004;14,31846;,7635;,967;,0612;,255;,003;,001;,004;05141;ST EUSEBE EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;W203
2007;060905141003;ST EUSEBE - LANTHELMES;50;Bassin de décantation;6,769;,609;,386;,027;,102;,001;0;,002;5,713036;,3045;,386;,0243;,102;,001;0;,002;05141;ST EUSEBE EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;W204
2007;060905142001;ST FIRMIN - VILLAGE (ANCIENNE);200;Bassin de décantation;71,913;6,474;4,1;,288;1,079;,014;,004;,017;71,913;6,474;4,1;,288;1,079;,014;,004;,017;05142;ST FIRMIN;05;PROVENCE-ALPES-COTE D'AZUR;W211
2007;060905142002;ST FIRMIN - VILLARD VIEUX;100;Bassin de décantation;17,978;1,618;1,025;,072;,27;,004;,001;,004;15,19141;,809;1,025;,0648;,27;,004;,001;,004;05142;ST FIRMIN;05;PROVENCE-ALPES-COTE D'AZUR;W211
2007;060905142003;ST FIRMIN - VILLARD NEUF;100;Bassin de décantation;35,954;3,237;2,05;,144;,539;,007;,002;,008;30,345176;1,6185;2,05;,1296;,539;,007;,002;,008;05142;ST FIRMIN;05;PROVENCE-ALPES-COTE D'AZUR;W211
2007;060905144002;ST JACQUES  - HAMEAU DE LALLEE;250;Irrigation/Infiltration;20,453;1,841;1,166;,082;,307;,004;,001;,005;3,374745;0;,2332;,0328;,1228;,004;,001;,005;05144;ST JACQUES EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;W211
2007;060905144003;ST JACQUES LA CHAUP;150;Irrigation/Infiltration;10,101;,91;,576;,04;,152;,002;,001;,002;4,74747;0;,3456;,04;,152;,002;,001;,002;05144;ST JACQUES EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;W211
2007;060905144004;ST JACQUES SECHIER;50;Irrigation/Infiltration;20,626;1,856;1,176;,083;,309;,004;,001;,005;3,40329;0;,2352;,0332;,1236;,004;,001;,005;05144;ST JACQUES EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;W211
2007;060905144005;ST JACQUES EN VALGODEM. LOUBET;150;Irrigation/Infiltration;8,248;,743;,47;,033;,124;,002;0;,002;1,36092;0;,094;,0132;,0496;,002;0;,002;05144;ST JACQUES EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;W211
2007;060905146001;SAINT JULIEN EN BEAUCHENE;200;Filtres plantés;24,27;2,185;1,384;,097;,364;,005;,001;,006;4,68411;,2185;,2768;,06402;,0728;,005;,001;,006;05146;ST JULIEN EN BEAUCHENE;05;PROVENCE-ALPES-COTE D'AZUR;X100
2007;060905150001;STE MARIE ROSANS;100;Bassin de décantation;8,997;,81;,513;,036;,135;,002;0;,002;8,18727;,567;,513;,036;,135;,002;0;,002;05150;STE MARIE;05;PROVENCE-ALPES-COTE D'AZUR;V531
2007;060905151001;ST MARTIN - PRELLE;400;Bassin de décantation;176,93;15,928;10,088;,708;2,655;,035;,009;,041;161,0063;11,1496;10,088;,708;2,655;,035;,009;,041;05151;ST MARTIN DE QUEYRIERES;05;PROVENCE-ALPES-COTE D'AZUR;X011
2007;060905151002;ST MARTIN - STE MARGUERITE;150;Bassin de décantation;27,995;2,521;1,596;,112;,42;,006;,001;,006;25,47545;1,7647;1,596;,112;,42;,006;,001;,006;05151;ST MARTIN DE QUEYRIERES;05;PROVENCE-ALPES-COTE D'AZUR;X011
2007;060905151003;ST MARTIN - VILLARET;150;Bassin de décantation;79,993;7,202;4,561;,32;1,2;,016;,004;,018;67,514092;3,601;4,561;,288;1,2;,016;,004;,018;05151;ST MARTIN DE QUEYRIERES;05;PROVENCE-ALPES-COTE D'AZUR;X011
2007;060905151004;ST MARTIN - VILLARD MEYER;50;Irrigation/Infiltration;22,111;1,991;1,261;,088;,332;,004;,001;,005;1,835213;0;,1261;,0176;,0664;,004;,001;,005;05151;ST MARTIN DE QUEYRIERES;05;PROVENCE-ALPES-COTE D'AZUR;X011
