ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2013;060901041001;STATION D'EPURATION DE BETTANT;900;25,785;165,406;45,649;9,984;1,433;;;,573;10,696;14,134;2,875;,936;;;BETTANT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901043001;STATION D'EPURATION DE BEYNOST -ST MAURICE DE BEYNOST;10600;410,747;989,145;533,456;99,494;12,05;;;6,018;46,073;15,495;19,703;4,28;;;BEYNOST;AIN;AUVERGNE-RHONE-ALPES;
2013;060901044001;STATION D'EPURATION DE BILLIAT;720;2,884;10,094;9,373;3,18;;;;;7,21;3,605;3,194;,375;;;BILLIAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901045001;STATION D'EPURATION DE BIRIEUX;200;25,404;58,812;31,042;;,332;;;,696;3,062;,696;;,113;;;BIRIEUX;AIN;AUVERGNE-RHONE-ALPES;
2013;060901046001;STATION D'EPURATION DE BIZIAT - CHEF LIEU;315;5,566;25,492;3,089;2,285;,306;;;1,406;3,059;1,045;1,086;,16;;;BIZIAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901046002;STATION D'EPURATION DE BIZIAT - RETISSINGE;400;8,042;12,498;13,259;1,796;,187;;;,516;4,074;2,227;,469;,065;;;BIZIAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901052001;STATION D'EPURATION DE BOULIGNEUX;150;2,511;3,46;1,272;,259;,029;;;,081;,484;,137;,112;,025;;;BOULIGNEUX;AIN;AUVERGNE-RHONE-ALPES;
2013;060901054001;STATION D'EPURATION DE BOURG SAINT CHRISTOPHE;1990;82,677;189,958;111,825;;3,111;;;,304;6,624;,414;2,333;,852;;;BOURG ST CHRISTOPHE;AIN;AUVERGNE-RHONE-ALPES;
2013;060901057001;STATION D'EPURATION DE BOZ - ANCIENNE;500;8,056;28,723;12,26;3,6;,692;;;,788;7,706;1,927;2,286;,333;;;BOZ;AIN;AUVERGNE-RHONE-ALPES;
2013;060901058002;STATION D'EPURATION DE BREGNIER CORDON-PETIT GLANDIEU;630;7,157;20,278;9,031;5,161;,36;;;7,09;31,905;11,344;1,436;,886;;;BREGNIER CORDON;AIN;AUVERGNE-RHONE-ALPES;
2013;060901060002;STATION D'EPURATION DE BRENOD;1200;74,503;237,866;29,908;3,75;,851;;;1,901;7,331;1,726;4,051;,978;;;BRENOD;AIN;AUVERGNE-RHONE-ALPES;
2013;060901061002;STATION D'EPURATION DE BRENS - CHAMPTEL;500;11,88;26,298;4,752;5,195;,475;;;,99;5,544;1,914;,403;,069;;;BRENS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901062001;STATION D'EPURATION DE BRESSOLLES - CHEF LIEU;733;37,06;130,364;70,85;;;;;8,393;63,111;28,34;;;;;BRESSOLLES;AIN;AUVERGNE-RHONE-ALPES;
2013;060901065002;STATION D'EPURATION DE BUELLAS - CORGENON;600;9,568;20,608;22,08;6,477;,015;;;6,034;12,93;10,344;4,569;,612;;;BUELLAS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901065003;STATION D'EPURATION DE BUELLAS - MONTCET;1800;88,012;266,405;186,769;44,628;4,576;;;2,772;24,45;3,397;2,252;1,142;;;BUELLAS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901069002;STATION D'EPURATION DE CERTINES;4500;53,343;259,056;83,461;48,918;3,658;;;4,799;18,754;4,778;17,332;2,804;;;CERTINES;AIN;AUVERGNE-RHONE-ALPES;
2013;060901073002;STATION D'EPURATION DE CEYZERIEU - CHEF LIEU;600;28,169;51,79;28,728;6,224;,774;;;,406;2,278;,936;,378;,053;;;CEYZERIEU;AIN;AUVERGNE-RHONE-ALPES;
2013;060901074002;STATION D'EPURATION DE CHALAMONT;2500;47,097;149,763;61,8;21,273;2,256;;;1,545;18,794;1,722;3,723;,206;;;CHALAMONT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901075001;STATION D'EPURATION DE CHALEINS;1400;33,536;99,514;60,822;8,899;1,039;;;,375;3,418;,929;4,969;,584;;;CHALEINS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901078002;STATION D'EPURATION DE CHALLEX;2000;70,869;183,876;101,235;;;;;1,596;3,98;1,064;1,056;;;;CHALLEX;AIN;AUVERGNE-RHONE-ALPES;
2013;060901079001;STATION D'EPURATION DE CHAMPAGNE EN VALROMEY - C LIEU;700;48,184;101,44;50,403;5,833;,558;;;,507;4,438;1,268;2,46;1,648;;;CHAMPAGNE EN VALROMEY;AIN;AUVERGNE-RHONE-ALPES;
2013;060901080001;STATION D'EPURATION DE CHAMPDOR-CORCELLES - CHAMPDOR;700;5,175;15,829;4,947;2,511;,213;;;;2,664;,381;,107;,099;;;CHAMPDOR-CORCELLES;AIN;AUVERGNE-RHONE-ALPES;
2013;060901081002;STATION D'EPURATION DE CHAMPFROMIER;1000;18,48;42,21;22,68;;,586;;;,315;3,465;,21;;,292;;;CHAMPFROMIER;AIN;AUVERGNE-RHONE-ALPES;
2013;060901082001;STATION D'EPURATION DE CHANAY - CHEF LIEU;1800;19,88;49,24;20,973;4,127;,61;;;,189;3,087;,796;,331;,244;;;CHANAY;AIN;AUVERGNE-RHONE-ALPES;
2013;060901083002;STATION D'EPURATION DE CHANEINS;1150;11,053;35,394;12,798;9,455;,792;;;,476;5,126;,984;2,876;,556;;;CHANEINS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901084001;STATION D'EPURATION DE CHANOZ CHATENAY;650;14,612;64,403;26,411;5,033;,46;;;,244;4,996;,772;1,507;,195;;;CHANOZ CHATENAY;AIN;AUVERGNE-RHONE-ALPES;
2013;060901085001;STATION D'EPURATION DE LA CHAPELLE DU CHATELARD;225;,266;2,66;,84;,366;,005;;;,069;2,162;,598;,364;,028;;;LA CHAPELLE DU CHATELARD;AIN;AUVERGNE-RHONE-ALPES;
2013;060901088001;STATION D'EPURATION DE CHARNOZ SUR AIN;1200;13,95;53,71;15,22;7,989;,632;;;,469;3,28;,44;2,733;,71;;;CHARNOZ SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2013;060901089002;STATION D'EPURATION DE AMBERIEU - CHATEAU GAILLARD;33300;671,289;1823,117;836,515;199,459;23,064;;;13,857;121,269;25,013;23,551;6,327;;;CHATEAU GAILLARD;AIN;AUVERGNE-RHONE-ALPES;
2013;060901090001;STATION D'EPURATION DE CHATENAY;225;2,4;5,142;1,416;,721;,066;;;;;;;;;;CHATENAY;AIN;AUVERGNE-RHONE-ALPES;
2013;060901091002;STATION D'EPURATION DE VALSERHONE CHATILLON MICHAILLE;2250;55,047;125,741;77,034;11,835;1,276;;;1,925;8,456;2,305;4,537;,723;;;VALSERHONE;AIN;AUVERGNE-RHONE-ALPES;
2013;060901092002;STATION D'EPURATION DE CHATILLON LA PALUD;1783;45,55;155,466;72,582;14,611;1,428;;;2,012;12,269;3,048;9,14;,806;;;CHATILLON LA PALUD;AIN;AUVERGNE-RHONE-ALPES;
2013;060901093001;STATION D'EPURATION DE CHATILLON SUR CHALARONNE;5400;163,108;461,408;273,36;56,579;6,327;;;7,988;76,356;16,049;20,626;1,978;;;CHATILLON SUR CHALARONNE;AIN;AUVERGNE-RHONE-ALPES;
2013;060901094001;STATION D'EPURATION DE CHAVANNES/REYSSOUZE -CHEF LIEU;450;28,469;97,027;25,564;6,345;;;;,139;1,386;,194;2,01;;;;CHAVANNES SUR REYSSOUZE;AIN;AUVERGNE-RHONE-ALPES;
2013;060901094002;STATION D'EPURATION DE CHAVANNES/REYSSOUZE - FLECHERE;250;5,156;20,759;3,368;2,451;,265;;;;2,351;,271;,977;,109;;;CHAVANNES SUR REYSSOUZE;AIN;AUVERGNE-RHONE-ALPES;
2013;060901095002;STATION D'EPURATION DE NIVIGNE ET SURAN - CHAVANNES;500;18,818;36,737;16,948;5,907;,584;;;,76;3,705;1,23;1,783;,388;;;NIVIGNE-ET-SURAN;AIN;AUVERGNE-RHONE-ALPES;
2013;060901096004;STATION D'EPURATION DE CHAVEYRIAT - CHEF LIEU;600;17,711;59,06;20,708;3,678;,375;;;;1,725;,445;1,024;,362;;;CHAVEYRIAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901098004;STATION D'EPURATION DE CHAZEY BONS - ROTHONOD;190;;;;;;;;;;;;;;;CHAZEY BONS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901098005;STATION D'EPURATION DE CHAZEY BONS - CHEF LIEU;1200;30,164;113,348;131,175;7,893;1,147;;;1,042;4,464;,744;1,689;,562;;;CHAZEY BONS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901098006;STATION D'EPURATION DE CHAZEY BONS - CRESSIEU;250;10,206;39,69;14,175;3,421;,474;;;,208;2,079;,189;1,555;,14;;;CHAZEY BONS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901099001;STATION D'EPURATION DE CHAZEY SUR AIN - CHEF LIEU;945;12,696;40,424;16,974;;,847;;;1,331;2,16;1,115;1,858;,535;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2013;060901099002;STATION D'EPURATION DE CHAZEY SUR AIN - RIGNIEUX;600;5,246;41,365;16,546;4,611;,585;;;,323;6,053;,605;3,325;,206;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2013;060901099004;STATION D'EPURATION DE CHAZEY SUR AIN - L'HOPITAL;350;27,918;108,57;74,034;;,793;;;,827;4,446;2,378;2,104;,564;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2013;060901099005;STATION D'EPURATION DE CHAZEY SUR AIN -PARC DU CHEVAL;;5,589;13,584;3,621;;,219;;;,041;;,049;,858;,13;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2013;060901102003;STATION D'EPURATION DE CHEVROUX - CHEF LIEU;500;14,858;56,353;28,992;5,275;,634;;;;3,624;,906;5,019;,58;;;CHEVROUX;AIN;AUVERGNE-RHONE-ALPES;
2013;060901104001;STATION D'EPURATION DE CHEZERY FORENS;1350;42,265;86,358;21,47;;,876;;;1,532;5,267;2,148;,108;,096;;;CHEZERY FORENS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901105001;STATION D'EPURATION DE CIVRIEUX;1500;27,5;90,044;31,76;9,672;1,003;;;,336;3,36;,772;1,248;,614;;;CIVRIEUX;AIN;AUVERGNE-RHONE-ALPES;
2013;060901105002;STATION D'EPURATION DE CIVRIEUX - FAGNE;1000;,316;1,534;,644;,35;,026;;;,039;,307;,047;,279;,005;;;CIVRIEUX;AIN;AUVERGNE-RHONE-ALPES;
2013;060901108002;STATION D'EPURATION DE COLIGNY;1900;26,069;91,675;50,012;6,678;,675;;;,867;8,6;2,204;3,567;,687;;;COLIGNY;AIN;AUVERGNE-RHONE-ALPES;
2013;060901109001;STATION D'EPURATION DE COLLONGES;3300;281,3;698,344;319,135;;;;;42,312;122,462;53,855;;;;;COLLONGES;AIN;AUVERGNE-RHONE-ALPES;
2013;060901110001;STATION D'EPURATION DE COLOMIEU;200;6,237;15,914;11,51;1,569;,164;;;;,272;,049;,046;,027;;;COLOMIEU;AIN;AUVERGNE-RHONE-ALPES;
2013;060901112001;STATION D'EPURATION DE CONDAMINE;450;7,485;46,706;13,174;,778;,368;;;;6,587;,449;2,409;,359;;;CONDAMINE;AIN;AUVERGNE-RHONE-ALPES;
2013;060901113001;STATION D'EPURATION DE CONDEISSIAT;700;14,91;31,524;17,147;4,367;,505;;;1,47;4,75;2,714;2,311;,357;;;CONDEISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901114002;STATION D'EPURATION DE CONFORT - MENTHIERES;1167;,672;1,932;,836;;;;;,04;,207;,111;;;;;CONFORT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901115002;STATION D'EPURATION DE CONFRANCON;800;34,425;197,641;82,306;;2,091;;;,201;3,54;,236;4,531;,308;;;CONFRANCON;AIN;AUVERGNE-RHONE-ALPES;
2013;060901118001;STATION D'EPURATION DE CORBONOD;542;48,15;95,734;50,32;4,757;,632;;;,472;1,635;,723;,772;,094;;;CORBONOD;AIN;AUVERGNE-RHONE-ALPES;
2013;060901119001;STATION D'EPURATION DE CHAMPDOR-CORCELLES - CORCELLES;450;2,119;10,529;4,526;1,509;,161;;;;1,188;,161;,051;,109;;;CHAMPDOR-CORCELLES;AIN;AUVERGNE-RHONE-ALPES;
2013;060901122002;STATION D'EPURATION DE PLATEAU HAUTEVILLE CORMARANCHE;1100;2,85;30,623;12,57;1,221;,489;;;1,9;5,906;1,117;3,962;,418;;;PLATEAU D'HAUTEVILLE;AIN;AUVERGNE-RHONE-ALPES;
2013;060901123001;STATION D'EPURATION DE CORMORANCHE SUR SAONE;1800;19,957;82,102;42,23;12,514;1,407;;;2,852;10,569;1,478;2,664;,487;;;CORMORANCHE SUR SAONE;AIN;AUVERGNE-RHONE-ALPES;
2013;060901124001;STATION D'EPURATION DE CORMOZ;225;2,353;12,286;11,24;3,947;,24;;;2,291;19,015;1,375;2,811;,298;;;CORMOZ;AIN;AUVERGNE-RHONE-ALPES;
2013;060901125001;STATION D'EPURATION DE CORVEISSIAT - ARNANS;130;1,26;3,204;,408;,589;,047;;;,018;,09;,023;,312;,022;;;CORVEISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901125002;STATION D'EPURATION DE CORVEISSIAT-ST MAURICE ECHAZEA;90;5,184;19,584;6,912;6,25;,432;;;2,016;9,792;3,936;5,592;,384;;;CORVEISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901125003;STATION D'EPURATION DE CORVEISSIAT - CUVERGNAT;100;,376;,903;,317;,153;,017;;;,007;,035;,036;,032;,004;;;CORVEISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901127001;STATION D'EPURATION DE COURMANGOUX - CHEF LIEU;400;3,132;32,763;6,197;2,278;,232;;;,709;5,21;2,061;,696;,079;;;COURMANGOUX;AIN;AUVERGNE-RHONE-ALPES;
2013;060901128001;STATION D'EPURATION DE COURTES;250;11,845;36,645;13,103;4,163;,47;;;,184;2,896;,276;,35;,081;;;COURTES;AIN;AUVERGNE-RHONE-ALPES;
2013;060901129001;STATION D'EPURATION DE CRANS;270;;;;;;;;;;;;;;;CRANS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901130001;STATION D'EPURATION DE CRAS SUR REYSSOUZE - CHEF LIEU;550;36,4;82,128;51,643;9,58;1,138;;;2,275;5,915;;,958;,41;;;BRESSE VALLONS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901134002;STATION D'EPURATION DE CROTTET - ORMETS;2700;46,325;138,431;80,451;16,578;2,12;;;1,192;7,223;1,125;2,248;,37;;;CROTTET;AIN;AUVERGNE-RHONE-ALPES;
2013;060901134003;STATION D'EPURATION DE CROTTET - ZA FONTAINE;250;,187;1,683;4,039;;,06;;;,076;1,235;,285;;,038;;;CROTTET;AIN;AUVERGNE-RHONE-ALPES;
2013;060901138001;STATION D'EPURATION DE CULOZ - CHEF LIEU;4666;122,621;281,803;139,307;;3,056;;;2,334;21,181;3,096;;1,079;;;CULOZ;AIN;AUVERGNE-RHONE-ALPES;
2013;060901139001;STATION D'EPURATION DE CURCIAT DONGALON;270;10,602;18,654;8,106;1,612;,201;;;,248;2,854;,372;1,058;,12;;;CURCIAT DONGALON;AIN;AUVERGNE-RHONE-ALPES;
2013;060901143001;STATION D'EPURATION DE DIVONNE LES BAINS;15000;377,18;1192,248;748,162;127,953;11,958;;;19,923;77,658;33,136;30,674;1,633;;;DIVONNE LES BAINS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901144003;STATION D'EPURATION DE BAGE-DOMMARTIN - DOMMARTIN;450;7,187;17,529;6,509;2,041;,287;;;;;,195;1,691;,166;;;BAGE-DOMMARTIN;AIN;AUVERGNE-RHONE-ALPES;
2013;060901145002;STATION D'EPURATION DE DOMPIERRE SUR VEYLE - CHF LIEU;900;13,08;36,949;13,3;;1,252;;;,545;5,884;1,005;3,165;,537;;;DOMPIERRE SUR VEYLE;AIN;AUVERGNE-RHONE-ALPES;
2013;060901145003;STATION D'EPURATION DE DOMPIERRE SUR VEYLE - LE LAIT;100;2,565;7,155;2,862;;,109;;;,567;1,931;1,661;;,052;;;DOMPIERRE SUR VEYLE;AIN;AUVERGNE-RHONE-ALPES;
2013;060901146001;STATION D'EPURATION DE DOMPIERRE SUR CHALARONNE;500;10,584;32,026;14,739;3,254;,392;;;;,947;,059;1,027;,189;;;DOMPIERRE SUR CHALARONNE;AIN;AUVERGNE-RHONE-ALPES;
2013;060901148001;STATION D'EPURATION DE DORTAN;9000;71,34;196,947;108,536;18,701;2,629;;;3,436;19,43;5,72;5,589;,986;;;DORTAN;AIN;AUVERGNE-RHONE-ALPES;
2013;060901150001;STATION D'EPURATION DE DROM;400;20,587;45,791;10,101;1,924;,346;;;;1,135;,731;,381;,19;;;DROM;AIN;AUVERGNE-RHONE-ALPES;
2013;060901151001;STATION D'EPURATION DE DRUILLAT - CHEF LIEU;500;11,85;26,99;6,605;;,548;;;1,699;8,2;5,996;1,23;,278;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901151002;STATION D'EPURATION DE DRUILLAT - ROSSETTES;300;38,64;76,44;28,56;;1,478;;;8,148;10,08;14,532;;,367;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901151003;STATION D'EPURATION DE DRUILLAT - TURGON;400;17,16;41,58;45,54;;,525;;;,429;2,607;,561;,472;,077;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901151004;STATION D'EPURATION DE DRUILLAT - LE ROSET;195;2,461;5,467;1,477;;,099;;;,044;;,062;,42;,054;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901151005;STATION D'EPURATION DE DRUILLAT - LA  RUAZ;185;2;3,928;,688;;,082;;;,024;;,184;,006;,003;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901155001;STATION D'EPURATION DE EVOSGES;250;,317;3,67;4,541;1,399;,14;;;,246;1,927;,924;,048;,016;;;EVOSGES;AIN;AUVERGNE-RHONE-ALPES;
2013;060901156001;STATION D'EPURATION DE FARAMANS;700;55,375;146,633;97,46;10,371;1,506;;;6,645;11,961;6,202;7,447;,842;;;FARAMANS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901157001;STATION D'EPURATION DE FAREINS;1800;17,653;38,752;17,41;7,292;,646;;;2,283;8,778;2,668;3,993;,526;;;FAREINS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901158001;STATION D'EPURATION DE FARGES;533;1,944;23,4;22,32;;;;;,216;1,296;,288;;;;;FARGES;AIN;AUVERGNE-RHONE-ALPES;
2013;060901159001;STATION D'EPURATION DE FEILLENS;12000;627,619;1503,366;532,524;74,57;9,418;;;10,552;80,717;35,807;15,724;1,796;;;FEILLENS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901163002;STATION D'EPURATION DE FOISSIAT;1900;135,558;205,924;105,026;13,695;2,494;;;;16,126;1,153;2,468;,199;;;FOISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901165002;STATION D'EPURATION DE FRANCHELEINS;1000;46,059;102,474;95,966;6,559;,783;;;,613;4,286;1,34;4,228;,502;;;FRANCHELEINS ;AIN;AUVERGNE-RHONE-ALPES;
2013;060901167002;STATION D'EPURATION DE GARNERANS - MONTGOIN;380;14,76;53,382;30,996;6,408;,64;;;,369;4,305;1,722;4,465;,172;;;GARNERANS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901167003;STATION D'EPURATION DE GARNERANS - CHEF LIEU;600;11,466;29,736;12,096;3,226;,428;;;,378;3,78;,252;2,646;,353;;;GARNERANS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901170002;STATION D'EPURATION DE NANTUA - GEOVREISSIAT;24000;401,356;1012,533;495,342;97,518;12,114;;;18,983;61,592;15,024;14,683;2,096;;;BEARD-GEOVREISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901174001;STATION D'EPURATION DE GIRON;700;7,911;68,684;23,734;,09;,45;;;,809;8,9;3,147;1,808;,216;;;GIRON;AIN;AUVERGNE-RHONE-ALPES;
2013;060901176001;STATION D'EPURATION DE HAUT-VALROMEY GRAND-ABERGEMENT;900;5,026;17,245;12,379;2,32;,463;;;,37;1,217;,846;,928;,346;;;HAUT-VALROMEY ;AIN;AUVERGNE-RHONE-ALPES;
2013;060901181001;STATION D'EPURATION DE GROISSIAT - OYONNAX;57000;1468,448;3604,473;1596,902;430,986;41,869;4,754;,456;28,205;208,077;57,445;37,79;9,85;,242;,27;GROISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901182001;STATION D'EPURATION DE GROSLEE-ST BENOIT - GROSLEE;250;,879;6,177;4,349;1,012;,128;;;,041;,342;,048;,188;,055;;;GROSLEE-SAINT-BENOIT;AIN;AUVERGNE-RHONE-ALPES;
2013;060901183001;STATION D'EPURATION DE GUEREINS;900;90,775;261,904;176,412;33,798;3,541;;;19,101;63,296;29,478;18,148;1,898;;;GUEREINS;AIN;AUVERGNE-RHONE-ALPES;
2013;060901185001;STATION D'EPURATION DE PLATEAU D'HAUTEVILLE - LOMPNES;8000;77,317;277,067;150,998;39,07;4,043;;;6,457;19,079;7,198;10,114;,638;;;PLATEAU D'HAUTEVILLE;AIN;AUVERGNE-RHONE-ALPES;
2013;060901187001;STATION D'EPURATION DE HAUT-VALROMEY - HOTONNES;2300;203,484;408,02;133,27;22,553;3,307;;;1,936;13,83;2,613;2,443;,391;;;HAUT-VALROMEY ;AIN;AUVERGNE-RHONE-ALPES;
2013;060901188001;STATION D'EPURATION DE ILLIAT;500;11,118;27,25;13,189;4,388;,327;;;,327;3,27;,436;2,127;,24;;;ILLIAT;AIN;AUVERGNE-RHONE-ALPES;
