Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Quantité_pollution_entrante;Quantité_MES_entrante;Quantité_MO_entrante;Quantité_P_entrante;Quantité_NR_entrante;Quantité_MI_entrante;Quantité_AOX_entrante;Quantité_METOX_entrante;Quantité_pollution_sortante;Quantité_MES_sortante;Quantité_MO_sortante;Quantité_P_sortante;Quantité_NR_sortante;Quantité_MI_sortante;Quantité_AOX_sortante;Quantité_METOX_sortante;Code_Commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
2005;060901025001;BAGE LA VILLE - CHEF LIEU;550;Lagune;559,489;50,369;31,9;2,239;8,395;,112;,028;,129;82,804372;2,51845;3,19;1,3434;5,037;,0448;,0112;,0387;01025;BAGE LA VILLE;01;RHONE-ALPES;U411
2005;060901025002;BAGE LA VILLE - LES SPATTIERES;1100;Filtres plantés;602,637;54,254;34,361;2,411;9,042;,121;,03;,139;116,308941;5,4254;6,8722;1,59126;1,8084;,121;,03;,139;01025;BAGE LA VILLE;01;RHONE-ALPES;U411
2005;060901026001;BAGE LE CHATEL;1100;Lagune;723,323;65,119;41,242;2,894;10,853;,145;,036;,166;262,566249;19,5357;12,3726;2,3152;8,6824;,1015;,0252;,083;01026;BAGE LE CHATEL;01;RHONE-ALPES;U411
2005;060901028001;BANEINS - CHEF LIEU;225;Lagune;160,03;14,407;9,125;,64;2,401;,032;,008;,037;37,28699;1,4407;1,825;,448;1,6807;,016;,004;,0148;01028;BANEINS;01;RHONE-ALPES;U440
2005;060901029001;BEAUPONT;285;Biologique Simple;110,72;9,968;6,313;,443;1,661;,022;,006;,025;25,79776;,9968;1,2626;,3101;1,1627;,011;,003;,01;01029;BEAUPONT;01;RHONE-ALPES;U344
2005;060901033001;BELLEGARDE SUR VALSERINE;18000;Biologique Simple;27687,035;3320;1590,55;47;0;0;0;0;2270,33687;166;79,5275;11,75;0;0;0;0;01033;BELLEGARDE SUR VALSERINE;01;RHONE-ALPES;V102
2005;060901034001;BELLEY - CHEF LIEU;18333;Biol. / Nitrif.;23140,171;1159;1688;60;307;0;0;0;1457,830773;57,95;84,4;24;15,35;0;0;0;01034;BELLEY;01;RHONE-ALPES;V146
2005;060901035001;BELLEYDOUX;300;Biol. / Nitrif.;129,026;11,616;7,357;,516;1,936;,026;,006;,03;42,965658;3,4848;2,2071;,4128;,7744;,0182;,0042;,015;01035;BELLEYDOUX;01;RHONE-ALPES;V101
2005;060901036001;BELMONT LUTHEZIEU - MASSIGNIEU;566;Biol. / Nitrif.;102,376;9,216;5,837;,41;1,536;,02;,005;,024;11,26136;,4608;,5837;,246;,1536;,008;,002;,0072;01036;BELMONT LUTHEZIEU;01;RHONE-ALPES;V143
2005;060901036002;BELMONT LUTHEZIEU - GLARGIN;100;Biol. / Nitrif.;25,585;2,304;1,459;,102;,384;,005;,001;,006;4,989075;,2304;,2918;,0714;,0768;,0025;,0005;,0024;01036;BELMONT LUTHEZIEU;01;RHONE-ALPES;V141
2005;060901036003;BELMONT LUTHEZIEU - BIOLEAZ;50;Bassin de décantation;8,063;,726;,46;,032;,121;,002;0;,002;6,813235;,363;,46;,0288;,121;,002;0;,002;01036;BELMONT LUTHEZIEU;01;RHONE-ALPES;V141
2005;060901038001;BENY;300;Lagune;45,367;4,084;2,586;,182;,681;,009;,002;,01;10,570511;,4084;,5172;,1274;,4767;,0045;,001;,004;01038;BENY;01;RHONE-ALPES;U344
2005;060901041001;BETTANT;900;Biol. / Nitrif.;502,161;45,208;28,632;2,009;7,535;,1;,025;,116;167,219613;13,5624;8,5896;1,6072;3,014;,07;,0175;,058;01041;BETTANT;01;RHONE-ALPES;V293
2005;060901043001;BEYNOST -ST MAURICE DE BEYNOST;10600;Biol. / Nitrif.;9208,583;988;507;23;103;0;0;0;589,349312;49,4;25,35;6,9;10,3;0;0;0;01043;BEYNOST;01;RHONE-ALPES;V300
2005;060901044001;BILLIAT;720;Biologique Simple;172,749;15,552;9,85;,691;2,592;,035;,009;,04;40,250517;1,5552;1,97;,4837;1,8144;,0175;,0045;,016;01044;BILLIAT;01;RHONE-ALPES;V102
2005;060901045001;BIRIEUX;200;Lagune;24,5;2,205;1,397;,098;,368;,005;,001;,006;5,7085;,2205;,2794;,0686;,2576;,0025;,0005;,0024;01045;BIRIEUX;01;RHONE-ALPES;U440
2005;060901046001;BIZIAT - CHEF LIEU;315;Lagune;92,058;8,289;5,249;,368;1,381;,018;,005;,021;33,417054;2,4867;1,5747;,2944;1,1048;,0126;,0035;,0105;01046;BIZIAT;01;RHONE-ALPES;U424
2005;060901046002;BIZIAT - RETISSINGE;400;Lagune;82,975;7,47;4,731;,332;1,245;,017;,004;,019;19,333175;,747;,9462;,2324;,8715;,0085;,002;,0076;01046;BIZIAT;01;RHONE-ALPES;U424
2005;060901047002;BLYES;855;Biol. / Nitrif.;603,853;54,363;34,43;2,416;9,061;,121;,03;,139;201,083049;16,3089;10,329;1,9328;3,6244;,0847;,021;,0695;01047;BLYES;01;RHONE-ALPES;V294
2005;060901054001;BOURG SAINT CHRISTOPHE;1990;Biol. / Nitrif.;616,013;55,458;35,123;2,465;9,243;,123;,031;,142;67,76143;2,7729;3,5123;1,479;,9243;,0492;,0124;,0426;01054;BOURG ST CHRISTOPHE;01;RHONE-ALPES;V300
2005;060901057001;BOZ;500;Lagune;131,683;11,855;7,508;,527;1,976;,026;,007;,03;30,682139;1,1855;1,5016;,3689;1,3832;,013;,0035;,012;01057;BOZ;01;RHONE-ALPES;U411
2005;060901058002;BREGNIER CORDON-PETIT GLANDIEU;630;Lagune;216,528;19,494;12,346;,866;3,249;,043;,011;,05;78,599664;5,8482;3,7038;,6928;2,5992;,0301;,0077;,025;01058;BREGNIER CORDON;01;RHONE-ALPES;V161
2005;060901059001;BRENAZ - CHEF LIEU;100;Bassin de décantation;13,503;1,215;,77;,054;,203;,003;,001;,003;11,410035;,6075;,77;,0486;,203;,003;,001;,003;01059;BRENAZ;01;RHONE-ALPES;V142
2005;060901059002;BRENAZ - LARNIN;50;Bassin de décantation;4,314;,389;,246;,017;,065;,001;0;,001;3,636702;,1945;,246;,0153;,065;,001;0;,001;01059;BRENAZ;01;RHONE-ALPES;V142
2005;060901061001;BRENS - GOTRAS PETIT BRENS;450;Lagune;175,146;15,768;9,986;,701;2,628;,035;,009;,04;40,809018;1,5768;1,9972;,4907;1,8396;,0175;,0045;,016;01061;BRENS;01;RHONE-ALPES;V146
2005;060901061002;BRENS - CHAMPTEL;500;Lagune;262,722;23,652;14,98;1,051;3,942;,053;,013;,06;61,214226;2,3652;2,996;,7357;2,7594;,0265;,0065;,024;01061;BRENS;01;RHONE-ALPES;V146
2005;060901062001;BRESSOLLES - CHEF LIEU;733;Biol. / Nitrif.;361,09;32,508;20,588;1,445;5,418;,072;,018;,083;120,24297;9,7524;6,1764;1,156;2,1672;,0504;,0126;,0415;01062;BRESSOLLES;01;RHONE-ALPES;V300
2005;060901062002;BRESSOLLES - LE BONNET;100;Biol. / Nitrif.;73,125;6,583;4,169;,293;1,097;,015;,004;,017;49,725;3,9498;2,9183;,2637;,7679;,015;,004;,017;01062;BRESSOLLES;01;RHONE-ALPES;V300
2005;060901063001;BRION;500;Biol. / Nitrif.;362,223;32,611;20,653;1,449;5,435;,072;,018;,083;246,31164;19,5666;14,4571;1,3041;3,8045;,072;,018;,083;01063;BRION;01;RHONE-ALPES;V251
2005;060901065002;BUELLAS - CORGENON;600;Lagune;369,902;33,301;21,091;1,48;5,55;,074;,019;,085;86,187166;3,3301;4,2182;1,036;3,885;,037;,0095;,034;01065;BUELLAS;01;RHONE-ALPES;U421
2005;060901065003;BUELLAS - MONTCET;1800;Biol. / Nitrif.;574,351;51,707;32,748;2,298;8,618;,115;,029;,132;63,17861;2,58535;3,2748;1,3788;,8618;,046;,0116;,0396;01065;BUELLAS;01;RHONE-ALPES;U421
2005;060901067001;CEIGNES;730;Lagune;265,836;14,394;20,851;,258;,968;,013;,003;,015;83,73834;4,3182;6,2553;,2064;,7744;,0091;,0021;,0075;01067;CEIGNES;01;RHONE-ALPES;V252
2005;060901069002;CERTINES;4500;Biol. / Nitrif.;11161,688;1135;723,883;7;0;0;0;0;1506,82788;34,05;57,91064;,7;0;0;0;0;01069;CERTINES;01;RHONE-ALPES;U400
2005;060901073001;CEYZERIEU -AVRISSIEU SAMISSIEU;300;Biol. / Nitrif.;68,435;6,16;3,902;,274;1,027;,014;,003;,016;13,344825;,616;,7804;,1918;,2054;,007;,0015;,0064;01073;CEYZERIEU;01;RHONE-ALPES;V143
2005;060901073002;CEYZERIEU - CHEF LIEU;600;Lagune;229,524;20,664;13,087;,918;3,444;,046;,011;,053;83,317212;6,1992;3,9261;,7344;2,7552;,0322;,0077;,0265;01073;CEYZERIEU;01;RHONE-ALPES;V143
2005;060901073003;CEYZERIEU - CATTON;100;Bassin de décantation;14,892;1,34;,849;,06;,223;,003;,001;,003;12,568848;,67;,849;,054;,223;,003;,001;,003;01073;CEYZERIEU;01;RHONE-ALPES;V146
2005;060901073004;CEYZERIEU - CHAVOLEY;50;Bassin de décantation;16,916;1,523;,964;,068;,254;,003;,001;,004;14,277104;,7615;,964;,0612;,254;,003;,001;,004;01073;CEYZERIEU;01;RHONE-ALPES;V146
2005;060901075001;CHALEINS;1400;Biol. / Nitrif.;442,062;39,797;25,205;1,769;6,633;,088;,022;,102;147,206646;11,9391;7,5615;1,4152;2,6532;,0616;,0154;,051;01075;CHALEINS;01;RHONE-ALPES;U451
2005;060901078001;CHALLEX (ANCIENNE);1500;Biologique Simple;697,297;62,775;39,758;2,79;10,463;,14;,035;,16;484,621415;37,665;27,8306;2,511;9,4167;,14;,035;,16;01078;CHALLEX;01;RHONE-ALPES;V042
2005;060901079001;CHAMPAGNE EN VALROMEY - C LIEU;700;Biol. / Nitrif.;364,928;32,854;20,807;1,46;5,476;,073;,018;,084;71,16096;3,2854;4,1614;1,022;1,0952;,0365;,009;,0336;01079;CHAMPAGNE EN VALROMEY;01;RHONE-ALPES;V142
2005;060901080001;CHAMPDOR;700;Biol. / Nitrif.;238,469;21,469;13,597;,954;3,578;,048;,012;,055;238,469;21,469;13,597;,954;3,578;,048;,012;,055;01080;CHAMPDOR;01;RHONE-ALPES;V291
2005;060901081001;CHAMPFROMIER;400;Biol. / Nitrif.;187,402;16,871;10,685;,75;2,812;,037;,009;,043;62,404866;5,0613;3,2055;,6;1,1248;,0259;,0063;,0215;01081;CHAMPFROMIER;01;RHONE-ALPES;V101
2005;060901082001;CHANAY - CHEF LIEU;1800;Biol. / Nitrif.;304,47;26,148;18,131;1,138;4,068;,041;,034;,077;33,18723;1,3074;1,8131;,6828;,4068;,0164;,0136;,0231;01082;CHANAY;01;RHONE-ALPES;V102
2005;060901082002;CHANAY - DORCHES;100;Filtres plantés;33,778;3,041;1,926;,135;,507;,007;,002;,008;3,71558;,15205;,1926;,081;,0507;,007;,002;,008;01082;CHANAY;01;RHONE-ALPES;V102
2005;060901083001;CHANEINS (ANCIENNE);317;Lagune;109,166;9,828;6,224;,437;1,638;,022;,005;,025;39,627258;2,9484;1,8672;,3496;1,3104;,0154;,0035;,0125;01083;CHANEINS;01;RHONE-ALPES;U440
2005;060901084001;CHANOZ CHATENAY;250;Lagune;72,821;6,557;4,152;,291;1,093;,015;,004;,017;26,434023;1,9671;1,2456;,2328;,8744;,0105;,0028;,0085;01084;CHANOZ CHATENAY;01;RHONE-ALPES;U421
2005;060901085001;LA CHAPELLE DU CHATELARD;225;Lagune;59,49;5,355;3,392;,238;,893;,012;,003;,014;13,86117;,5355;,6784;,1666;,6251;,006;,0015;,0056;01085;LA CHAPELLE DU CHATELARD;01;RHONE-ALPES;U440
2005;060901087001;CHARIX;380;Biologique Simple;30,873;2,779;1,76;,124;,463;,006;,002;,007;4,569204;,13895;,176;,0744;,2778;,0024;,0008;,0021;01087;CHARIX;01;RHONE-ALPES;V101
2005;060901088001;CHARNOZ SUR AIN;1200;Biol. / Nitrif.;216,983;19,534;12,372;,868;3,256;,043;,011;,05;147,54844;11,7204;8,6604;,7812;2,2792;,043;,011;,05;01088;CHARNOZ SUR AIN;01;RHONE-ALPES;V294
2005;060901089002;AMBERIEU - CHATEAU GAILLARD;33300;Biol. / Nitrif. / Dénitrif.;18456,834;1636;1136,417;33;228;0;0;0;1236,607878;81,8;56,82085;13,2;11,4;0;0;0;01089;CHATEAU GAILLARD;01;RHONE-ALPES;V293
2005;060901090001;CHATENAY;225;Lagune;20,994;1,89;1,197;,084;,315;,004;,001;,005;7,620822;,567;,3591;,0672;,252;,0028;,0007;,0025;01090;CHATENAY;01;RHONE-ALPES;U421
2005;060901091002;CHATILLON EN MICHAILLE;2250;Biol. / Nitrif. / Dénitrif.;592,069;53,302;33,758;2,369;8,884;,118;,03;,136;65,12759;2,6651;3,3758;1,4214;,8884;,0472;,012;,0408;01091;CHATILLON EN MICHAILLE;01;RHONE-ALPES;V101
2005;060901092001;CHATILLON LA PALUD (ANCIENNE);1200;Biol. / Nitrif.;475,86;42,841;27,132;1,904;7,14;,095;,024;,109;158,46138;12,8523;8,1396;1,5232;2,856;,0665;,0168;,0545;01092;CHATILLON LA PALUD;01;RHONE-ALPES;V290
2005;060901093001;CHATILLON SUR CHALARONNE;5400;Biol. / Nitrif.;4179,809;228;302,467;8;55;0;0;0;693,848294;25,08;48,39472;4,88;14,85;0;0;0;01093;CHATILLON SUR CHALARONNE;01;RHONE-ALPES;U440
2005;060901094001;CHAVANNES/REYSSOUZE -CHEF LIEU;450;Lagune;20,876;1,879;1,19;,084;,313;,004;,001;,005;4,864108;,1879;,238;,0588;,2191;,002;,0005;,002;01094;CHAVANNES SUR REYSSOUZE;01;RHONE-ALPES;U405
2005;060901095002;CHAVANNES SUR SURAN;500;Biologique Simple;75,211;6,771;4,288;,301;1,129;,015;,004;,017;17,524163;,6771;,8576;,2107;,7903;,0075;,002;,0068;01095;CHAVANNES SUR SURAN;01;RHONE-ALPES;V281
2005;060901096002;CHAVEYRIAT -BOULETS LES GASSES;190;Lagune;70,468;6,344;4,018;,282;1,057;,014;,004;,016;25,579884;1,9032;1,2054;,2256;,8456;,0098;,0028;,008;01096;CHAVEYRIAT;01;RHONE-ALPES;U422
2005;060901096003;CHAVEYRIAT - BOULETS TOURNON;150;Filtres plantés;46,787;4,212;2,668;,187;,702;,009;,002;,011;9,029891;,4212;,5336;,12342;,1404;,009;,002;,011;01096;CHAVEYRIAT;01;RHONE-ALPES;U422
2005;060901098003;CHAZEY BONS - CRESSIEU (ANC.);100;Bassin de décantation;20,994;1,89;1,197;,084;,315;,004;,001;,005;19,10454;1,323;1,197;,084;,315;,004;,001;,005;01098;CHAZEY BONS;01;RHONE-ALPES;V146
2005;060901098005;CHAZEY BONS - CHEF LIEU;1200;Biol. / Nitrif.;167,949;15,12;9,576;,672;2,52;,034;,008;,039;18,47439;,756;,9576;,4032;,252;,0136;,0032;,0117;01098;CHAZEY BONS;01;RHONE-ALPES;V146
2005;060901099001;CHAZEY SUR AIN - CHEF LIEU;945;Biol. / Nitrif.;480,885;43,293;27,419;1,924;7,215;,096;,024;,111;160,134705;12,9879;8,2257;1,5392;2,886;,0672;,0168;,0555;01099;CHAZEY SUR AIN;01;RHONE-ALPES;V294
2005;060901099002;CHAZEY SUR AIN - RIGNIEUX;250;Biol. / Nitrif.;144,117;12,974;8,217;,577;2,162;,029;,007;,033;28,102815;1,2974;1,6434;,4039;,4324;,0145;,0035;,0132;01099;CHAZEY SUR AIN;01;RHONE-ALPES;V294
2005;060901100001;CHEIGNIEU LA BALME;125;Biologique Simple;35,09;3,159;2,001;,14;,527;,007;,002;,008;8,17597;,3159;,4002;,098;,3689;,0035;,001;,0032;01100;CHEIGNIEU LA BALME;01;RHONE-ALPES;V145
2005;060901101001;CHEVILLARD;150;Bassin de décantation;48,263;4,345;2,752;,193;,724;,01;,002;,011;37,596877;1,3035;2,752;,1544;,724;,01;,002;,011;01101;CHEVILLARD;01;RHONE-ALPES;V250
2005;060901104001;CHEZERY FORENS;1350;Biol. / Nitrif.;524,273;16,767;43,334;1,285;3,283;,02;,005;,023;57,67003;,83835;4,3334;,771;,3283;,008;,002;,0069;01104;CHEZERY FORENS;01;RHONE-ALPES;V101
2005;060901105001;CIVRIEUX;1500;Biol. / Nitrif.;843,583;67,5;48,209;3;19;0;0;0;58,207227;3,375;2,41045;1,05;1,9;0;0;0;01105;CIVRIEUX;01;RHONE-ALPES;U471
2005;060901106001;CIZE;183;Biologique Simple;35,872;3,229;2,045;,144;,538;,007;,002;,008;24,93104;1,9374;1,4315;,1296;,4842;,007;,002;,008;01106;CIZE;01;RHONE-ALPES;V270
2005;060901107001;CLEYZIEU - CHEF LIEU;150;Filtres plantés;48,471;4,363;2,764;,194;,727;,01;,002;,011;9,354903;,4363;,5528;,12804;,1454;,01;,002;,011;01107;CLEYZIEU;01;RHONE-ALPES;V293
2005;060901107002;CLEYZIEU - VILLENEUVE;30;Biologique Simple;4,324;,389;,247;,017;,065;,001;0;,001;,998844;,0389;,0494;,0119;,0455;,0005;0;,0004;01107;CLEYZIEU;01;RHONE-ALPES;V293
2005;060901108001;COLIGNY - PRE DU MAI;1500;Biol. / Nitrif.;414,975;37,359;23,661;1,66;6,227;,083;,021;,095;282,183;22,4154;16,5627;1,494;4,3589;,083;,021;,095;01108;COLIGNY;01;RHONE-ALPES;U343
2005;060901109001;COLLONGES;2000;Lagune;507,929;45,728;28,961;2,032;7,621;,102;,025;,117;184,378227;13,7184;8,6883;1,6256;6,0968;,0714;,0175;,0585;01109;COLLONGES;01;RHONE-ALPES;V100
2005;060901110001;COLOMIEU;200;Filtres plantés;55,101;4,961;3,142;,22;,827;,011;,003;,013;6,06111;,24805;,3142;,132;,0827;,011;,003;,013;01110;COLOMIEU;01;RHONE-ALPES;V161
2005;060901112001;CONDAMINE;450;Biol. / Nitrif.;99,723;8,978;5,686;,399;1,496;,02;,005;,023;10,96953;,4489;,5686;,2394;,1496;,008;,002;,0069;01112;CONDAMINE;01;RHONE-ALPES;V250
2005;060901113001;CONDEISSIAT;700;Lagune;175,208;15,773;9,99;,701;2,629;,035;,009;,04;40,823464;1,5773;1,998;,4907;1,8403;,0175;,0045;,016;01113;CONDEISSIAT;01;RHONE-ALPES;U421
2005;060901114001;CONFORT - CHEF LIEU;700;Bassin de décantation;79,253;7,135;4,519;,317;1,189;,016;,004;,018;79,253;7,135;4,519;,317;1,189;,016;,004;,018;01114;CONFORT;01;RHONE-ALPES;V101
2005;060901114002;CONFORT - MENTHIERES;1167;Biol. / Nitrif.;57,64;5,189;3,286;,231;,865;,012;,003;,013;57,64;5,189;3,286;,231;,865;,012;,003;,013;01114;CONFORT;01;RHONE-ALPES;V101
2005;060901115001;CONFRANCON - LE LOGIS NEUF;550;Biologique Simple;90,315;8,131;5,15;,361;1,355;,018;,005;,021;21,043395;,8131;1,03;,2527;,9485;,009;,0025;,0084;01115;CONFRANCON;01;RHONE-ALPES;U424
2005;060901115002;CONFRANCON;300;Lagune;68,139;6,134;3,885;,273;1,022;,014;,003;,016;24,734457;1,8402;1,1655;,2184;,8176;,0098;,0021;,008;01115;CONFRANCON;01;RHONE-ALPES;U424
2005;060901116001;CONTREVOZ - CHEF LIEU;330;Biol. / Nitrif.;125,555;11,304;7,159;,502;1,884;,025;,006;,029;85,3774;6,7824;5,0113;,4518;1,3188;,025;,006;,029;01116;CONTREVOZ;01;RHONE-ALPES;V145
2005;060901116002;CONTREVOZ - BOISSIEU ANCIENNE;100;Bassin de décantation;15,701;1,413;,895;,063;,236;,003;,001;,004;14,28791;,9891;,895;,063;,236;,003;,001;,004;01116;CONTREVOZ;01;RHONE-ALPES;V146
2005;060901116003;CONTREVOZ - BOISSIEU;190;Filtres plantés;15,701;1,413;,895;,063;,236;,003;,001;,004;1,72711;,07065;,0895;,0378;,0236;,003;,001;,004;01116;CONTREVOZ;01;RHONE-ALPES;V146
2005;060901118001;CORBONOD;542;Lagune;161,948;14,579;9,234;,648;2,43;,032;,008;,037;37,733884;1,4579;1,8468;,4536;1,701;,016;,004;,0148;01118;CORBONOD;01;RHONE-ALPES;V113
2005;060901119001;CORCELLES;450;Biol. / Nitrif.;124,47;11,205;7,097;,498;1,868;,025;,006;,029;13,6917;,56025;,7097;,2988;,1868;,01;,0024;,0087;01119;CORCELLES;01;RHONE-ALPES;V291
2005;060901122001;CORMARANCHE EN BUGEY - VAUX;100;Lagune;57,442;5,171;3,275;,23;,862;,011;,003;,013;8,501416;,25855;,3275;,138;,5172;,0044;,0012;,0039;01122;CORMARANCHE EN BUGEY;01;RHONE-ALPES;V291
2005;060901123001;CORMORANCHE SUR SAONE;1800;Biol. / Nitrif.;581,414;52,343;33,151;2,326;8,724;,116;,029;,134;113,37573;5,2343;6,6302;1,6282;1,7448;,058;,0145;,0536;01123;CORMORANCHE SUR SAONE;01;RHONE-ALPES;U430
2005;060901124001;CORMOZ;225;Lagune;17,385;1,564;,991;,07;,261;,003;,001;,004;6,310755;,4692;,2973;,056;,2088;,0021;,0007;,002;01124;CORMOZ;01;RHONE-ALPES;U344
2005;060901125001;CORVEISSIAT - ARNANS;130;Biologique Simple;20,127;1,812;1,147;,081;,302;,004;,001;,005;20,127;1,812;1,147;,081;,302;,004;,001;,005;01125;CORVEISSIAT;01;RHONE-ALPES;V281
2005;060901125002;CORVEISSIAT-ST MAURICE ECHAZEA;90;Biol. / Nitrif.;16,926;1,523;,965;,068;,254;,003;,001;,004;16,926;1,523;,965;,068;,254;,003;,001;,004;01125;CORVEISSIAT;01;RHONE-ALPES;V270
2005;060901125003;CORVEISSIAT - CUVERGNAT;100;Lagune;15,246;1,373;,869;,061;,229;,003;,001;,004;3,552318;,1373;,1738;,0427;,1603;,0015;,0005;,0016;01125;CORVEISSIAT;01;RHONE-ALPES;V281
2005;060901127001;COURMANGOUX - CHEF LIEU;243;Lagune;63,981;5,76;3,648;,256;,96;,013;,003;,015;23,225103;1,728;1,0944;,2048;,768;,0091;,0021;,0075;01127;COURMANGOUX;01;RHONE-ALPES;U343
2005;060901127002;COURMANGOUX - CHEVIGNAT;135;Lagune;15,995;1,44;,912;,064;,24;,003;,001;,004;5,806185;,432;,2736;,0512;,192;,0021;,0007;,002;01127;COURMANGOUX;01;RHONE-ALPES;U343
2005;060901128001;COURTES;250;Lagune;20,501;1,845;1,169;,082;,308;,004;,001;,005;7,441863;,5535;,3507;,0656;,2464;,0028;,0007;,0025;01128;COURTES;01;RHONE-ALPES;U347
2005;060901129001;CRANS;270;Lagune;48,54;4,37;2,768;,194;,728;,01;,002;,011;11,30982;,437;,5536;,1358;,5096;,005;,001;,0044;01129;CRANS;01;RHONE-ALPES;V300
2005;060901130001;CRAS SUR REYSSOUZE - CHEF LIEU;550;Biol. / Nitrif.;340,452;30,65;19,412;1,362;5,108;,068;,017;,078;66,38814;3,065;3,8824;,9534;1,0216;,034;,0085;,0312;01130;CRAS SUR REYSSOUZE;01;RHONE-ALPES;U403
2005;060901130002;CRAS SUR REYSSOUZE - ZA;250;Lagune;7,21;,649;,411;,029;,108;,001;0;,002;1,67272;,0649;,0822;,0203;,0756;,0005;0;,0008;01130;CRAS SUR REYSSOUZE;01;RHONE-ALPES;U403
2005;060901133001;CRESSIN ROCHEFORT;367;Lagune;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01133;CRESSIN ROCHEFORT;01;RHONE-ALPES;V143
2005;060901134001;CROTTET - CHAVANNES;450;Biologique Simple;827,069;63,736;56,066;1,601;6,004;,08;,02;,092;567,369334;38,2416;39,2462;1,4409;5,4036;,08;,02;,092;01134;CROTTET;01;RHONE-ALPES;U424
2005;060901134002;CROTTET - ORMETS;2700;Biol. / Nitrif.;380,081;34,217;21,671;1,521;5,703;,076;,019;,087;41,80891;1,71085;2,1671;,9126;,5703;,0304;,0076;,0261;01134;CROTTET;01;RHONE-ALPES;U424
2005;060901134003;CROTTET - ZA FONTAINE;250;Lagune;148,89;13,404;8,489;,596;2,234;,03;,007;,034;54,04707;4,0212;2,5467;,4768;1,7872;,021;,0049;,017;01134;CROTTET;01;RHONE-ALPES;U424
2005;060901136001;CRUZILLES LES MEPILLAT-CH LIEU;200;Lagune;45,13;4,062;2,573;,181;,677;,009;,002;,01;16,38219;1,2186;,7719;,1448;,5416;,0063;,0014;,005;01136;CRUZILLES LES MEPILLAT;01;RHONE-ALPES;U424
2005;060901136002;CRUZILLES MEPILLAT;600;Lagune;45,13;4,062;2,573;,181;,677;,009;,002;,01;16,38219;1,2186;,7719;,1448;,5416;,0063;,0014;,005;01136;CRUZILLES LES MEPILLAT;01;RHONE-ALPES;U424
