Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Quantité_pollution_entrante;Quantité_MES_entrante;Quantité_MO_entrante;Quantité_P_entrante;Quantité_NR_entrante;Quantité_MI_entrante;Quantité_AOX_entrante;Quantité_METOX_entrante;Quantité_pollution_sortante;Quantité_MES_sortante;Quantité_MO_sortante;Quantité_P_sortante;Quantité_NR_sortante;Quantité_MI_sortante;Quantité_AOX_sortante;Quantité_METOX_sortante;Code_Commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
2004;060905107001;PUY SAINT ANDRE - CLOS DU VAS;500;Biologique Simple;108,482;9,767;6,185;,434;1,628;,022;,005;,025;25,276306;,9767;1,237;,3038;1,1396;,011;,0025;,01;05107;PUY ST ANDRE;05;PROVENCE-ALPES-COTE D'AZUR;X011
2004;060905107002;PUY SAINT ANDRE - VILLAGE;100;Bassin de décantation;30,043;2,705;1,713;,12;,451;,006;,002;,007;27,33913;1,8935;1,713;,12;,451;,006;,002;,007;05107;PUY ST ANDRE;05;PROVENCE-ALPES-COTE D'AZUR;X011
2004;060905108001;PUY SAINT EUSEBE              ;750;Irrigation/Infiltration;113,65;10,231;6,48;,455;1,705;,023;,006;,026;4,65965;0;,324;,0455;,1705;0;0;,026;05108;PUY ST EUSEBE;05;PROVENCE-ALPES-COTE D'AZUR;X050
2004;060905111001;PUY SANIERES  PIBOU;500;Bassin de décantation;78,383;7,056;4,469;,314;1,176;,016;,004;,018;66,155252;3,528;4,469;,2826;1,176;,016;,004;,018;05111;PUY SANIERES;05;PROVENCE-ALPES-COTE D'AZUR;X050
2004;060905111002;PUY SANIERES LE SERRE;100;Bassin de décantation;14,947;1,346;,852;,06;,224;,003;,001;,003;11,643713;,4038;,852;,048;,224;,003;,001;,003;05111;PUY SANIERES;05;PROVENCE-ALPES-COTE D'AZUR;X050
2004;060905111003;PUY SANIERES LES BOUTEILS;150;Bassin de décantation;16,796;1,512;,958;,067;,252;,003;,001;,004;15,28436;1,0584;,958;,067;,252;,003;,001;,004;05111;PUY SANIERES;05;PROVENCE-ALPES-COTE D'AZUR;X050
2004;060905113001;RAMBAUD VILLAGE               ;250;Bassin de décantation;57,983;5,22;3,306;,232;,87;,012;,003;,013;48,937652;2,61;3,306;,2088;,87;,012;,003;,013;05113;RAMBAUD;05;PROVENCE-ALPES-COTE D'AZUR;X060
2004;060905114001;REALLON PRA PRUNIER           ;1500;Bassin de décantation;242,927;21,87;13,851;,972;3,645;,049;,012;,056;171,506462;2,187;13,851;,6804;3,2805;,049;,012;,056;05114;REALLON;05;PROVENCE-ALPES-COTE D'AZUR;X050
2004;060905116001;REOTIER - ST-THOMAS;50;Biologique Simple;11,632;1,047;,663;,047;,174;,002;,001;,003;2,710256;,1047;,1326;,0329;,1218;,001;,0005;,0012;05116;REOTIER;05;PROVENCE-ALPES-COTE D'AZUR;X014
2004;060905116002;REOTIER HAMEAU CROS CAMPING;150;Biologique Simple;34,889;3,141;1,989;,14;,523;,007;,002;,008;8,129137;,3141;,3978;,098;,3661;,0035;,001;,0032;05116;REOTIER;05;PROVENCE-ALPES-COTE D'AZUR;X014
2004;060905118001;RIBIERS                       ;1600;Biologique Simple;338,669;30,489;19,31;1,355;5,082;,068;,017;,078;122,936847;9,1467;5,793;1,084;4,0656;,0476;,0119;,039;05118;RIBIERS;05;PROVENCE-ALPES-COTE D'AZUR;X106
2004;060905118002;RIBIERS CHABANON;150;Irrigation/Infiltration;28,831;2,596;1,644;,115;,433;,006;,001;,007;2,364142;0;,1644;,023;,0866;,006;,001;,007;05118;RIBIERS;05;PROVENCE-ALPES-COTE D'AZUR;X106
2004;060905118003;RIBIERS EYMARRONS;100;Irrigation/Infiltration;48,051;4,326;2,74;,192;,721;,01;,002;,011;3,940182;0;,274;,0384;,1442;,01;,002;,011;05118;RIBIERS;05;PROVENCE-ALPES-COTE D'AZUR;X106
2004;060905122001;LA ROCHE DE RAME -PRA REBOUL;50;Irrigation/Infiltration;24,075;2,168;1,373;,096;,361;,005;,001;,006;1,97415;0;,1373;,0192;,0722;,005;,001;,006;05122;LA ROCHE DE RAME;05;PROVENCE-ALPES-COTE D'AZUR;X014
2004;060905126001;ROSANS;1100;Lagune;199,083;17,922;11,351;,797;2,987;,04;,01;,046;72,267129;5,3766;3,4053;,6376;2,3896;,028;,007;,023;05126;ROSANS;05;PROVENCE-ALPES-COTE D'AZUR;V530
2004;060905126002;ROSANS MONASTERE;50;Irrigation/Infiltration;20,108;1,81;1,147;,08;,302;,004;,001;,005;3,31782;0;,2294;,032;,1208;,004;,001;,005;05126;ROSANS;05;PROVENCE-ALPES-COTE D'AZUR;V530
2004;060905128001;ST ANDRE D' EMBRUN - SIGURET;100;Bassin de décantation;23,123;2,081;1,318;,093;,347;,005;,001;,005;18,012817;,6243;1,318;,0744;,347;,005;,001;,005;05128;ST ANDRE D EMBRUN;05;PROVENCE-ALPES-COTE D'AZUR;X030
2004;060905128002;ST ANDRE D'EMBRUN -  LA PINEE;200;Bassin de décantation;23,123;2,081;1,318;,093;,347;,005;,001;,005;21,04193;1,4567;1,318;,093;,347;,005;,001;,005;05128;ST ANDRE D EMBRUN;05;PROVENCE-ALPES-COTE D'AZUR;X030
2004;060905128003;ST ANDRE D'EMBRUN NOYRET;100;Bassin de décantation;23,123;2,081;1,318;,093;,347;,005;,001;,005;23,123;2,081;1,318;,093;,347;,005;,001;,005;05128;ST ANDRE D EMBRUN;05;PROVENCE-ALPES-COTE D'AZUR;X030
2004;060905128004;ST ANDRE D'EMBRUN CLOZARD;250;Bassin de décantation;42,949;3,866;2,449;,172;,644;,009;,002;,01;36,248956;1,933;2,449;,1548;,644;,009;,002;,01;05128;ST ANDRE D EMBRUN;05;PROVENCE-ALPES-COTE D'AZUR;X031
2004;060905128005;ST ANDRE D'EMBRUN CELLIERS;100;Irrigation/Infiltration;23,123;2,081;1,318;,093;,347;,005;,001;,005;3,815295;0;,2636;,0372;,1388;,005;,001;,005;05128;ST ANDRE D EMBRUN;05;PROVENCE-ALPES-COTE D'AZUR;X031
2004;060905129001;ST ANDRE DE ROSANS ECOLE;50;Irrigation/Infiltration;20,206;1,819;1,152;,081;,303;,004;,001;,005;3,313784;0;,2304;,0324;,1212;,004;,001;,005;05129;ST ANDRE DE ROSANS;05;PROVENCE-ALPES-COTE D'AZUR;V530
2004;060905129002;ST ANDRE DE ROSANS SIRONNE;50;Irrigation/Infiltration;20,206;1,819;1,152;,081;,303;,004;,001;,005;3,313784;0;,2304;,0324;,1212;,004;,001;,005;05129;ST ANDRE DE ROSANS;05;PROVENCE-ALPES-COTE D'AZUR;V530
2004;060905134001;ST CLEMENT -RIVE GAUCHE;100;Filtres plantés;28,252;2,543;1,611;,113;,424;,006;,001;,006;8,532104;,5086;,4833;,0904;,1696;,006;,001;,006;05134;ST CLEMENT SUR DURANCE;05;PROVENCE-ALPES-COTE D'AZUR;X030
2004;060905135001;STE COLOMBE LES BEGUES;150;Bassin de décantation;20,928;1,884;1,193;,084;,314;,004;,001;,005;17,68416;,942;1,193;,0756;,314;,004;,001;,005;05135;STE COLOMBE;05;PROVENCE-ALPES-COTE D'AZUR;X104
2004;060905136001;ST CREPIN VILLAGE;300;Irrigation/Infiltration;112,474;10,125;6,413;,45;1,688;,023;,006;,026;9,222868;0;,6413;,09;,3376;,023;,006;,026;05136;ST CREPIN;05;PROVENCE-ALPES-COTE D'AZUR;X014
2004;060905138001;SAINT DISDIER- LES BARRAQUES;50;Bassin de décantation;19,877;1,789;1,133;,08;,298;,004;,001;,005;18,08807;1,2523;1,133;,08;,298;,004;,001;,005;05138;ST DISDIER;05;PROVENCE-ALPES-COTE D'AZUR;W221
2004;060905139001;LE DEVOLUY;7500;Biol. / Nitrif.;3750,181;320;215,583;10;77;0;0;0;1031,299775;48;64,6749;1;53,9;0;0;0;05139;LE DEVOLUY;05;PROVENCE-ALPES-COTE D'AZUR;W221
2004;060905139002;LE DEVOLUY - L'ENCLUS;150;Irrigation/Infiltration;41,693;3,753;2,377;,167;,626;,008;,002;,01;3,418826;0;,2377;,0334;,1252;,008;,002;,01;05139;LE DEVOLUY;05;PROVENCE-ALPES-COTE D'AZUR;W221
2004;060905139003;LE DEVOLUY - RIOUPES;100;Irrigation/Infiltration;60,427;5,44;3,445;,242;,907;,012;,003;,014;4,955014;0;,3445;,0484;,1814;,012;,003;,014;05139;LE DEVOLUY;05;PROVENCE-ALPES-COTE D'AZUR;W221
2004;060905139004;LE DEVOLUY - COLLET;100;Irrigation/Infiltration;41,693;3,753;2,377;,167;,626;,008;,002;,01;12,716365;0;,9508;,1002;,3756;,008;,002;,01;05139;LE DEVOLUY;05;PROVENCE-ALPES-COTE D'AZUR;W221
2004;060905141001;ST EUSEBE VILLAGE;100;Bassin de décantation;20,192;1,818;1,151;,081;,303;,004;,001;,005;17,042048;,909;1,151;,0729;,303;,004;,001;,005;05141;ST EUSEBE EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;W204
2004;060905141002;ST EUSEBE - LE VILLARD ;100;Bassin de décantation;20,192;1,818;1,151;,081;,303;,004;,001;,005;17,042048;,909;1,151;,0729;,303;,004;,001;,005;05141;ST EUSEBE EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;W203
2004;060905141003;ST EUSEBE - LANTHELMES;50;Bassin de décantation;10,097;,909;,576;,04;,152;,002;,001;,002;8,521868;,4545;,576;,036;,152;,002;,001;,002;05141;ST EUSEBE EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;W204
2004;060905142001;ST FIRMIN - VILLAGE (ANCIENNE);200;Bassin de décantation;71,913;6,474;4,1;,288;1,079;,014;,004;,017;71,913;6,474;4,1;,288;1,079;,014;,004;,017;05142;ST FIRMIN;05;PROVENCE-ALPES-COTE D'AZUR;W211
2004;060905142002;ST FIRMIN - VILLARD VIEUX;100;Bassin de décantation;17,978;1,618;1,025;,072;,27;,004;,001;,004;17,978;1,618;1,025;,072;,27;,004;,001;,004;05142;ST FIRMIN;05;PROVENCE-ALPES-COTE D'AZUR;W211
2004;060905142003;ST FIRMIN - VILLARD NEUF;100;Bassin de décantation;35,954;3,237;2,05;,144;,539;,007;,002;,008;30,345176;1,6185;2,05;,1296;,539;,007;,002;,008;05142;ST FIRMIN;05;PROVENCE-ALPES-COTE D'AZUR;W211
2004;060905142004;ST FIRMIN -FOUGEROUSE-VILLARD ;100;Bassin de décantation;36,348;3,273;2,073;,145;,545;,007;,002;,008;30,677712;1,6365;2,073;,1305;,545;,007;,002;,008;05142;ST FIRMIN;05;PROVENCE-ALPES-COTE D'AZUR;W211
2004;060905144002;ST JACQUES  - HAMEAU DE LALLEE;250;Bassin de décantation;20,453;1,841;1,166;,082;,307;,004;,001;,005;17,262332;,9205;1,166;,0738;,307;,004;,001;,005;05144;ST JACQUES EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;W211
2004;060905144003;ST JACQUES LA CHAUP;150;Bassin de décantation;10,101;,91;,576;,04;,152;,002;,001;,002;10,101;,91;,576;,04;,152;,002;,001;,002;05144;ST JACQUES EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;W211
2004;060905144004;ST JACQUES SECHIER;50;Bassin de décantation;20,626;1,856;1,176;,083;,309;,004;,001;,005;17,42897;,928;1,176;,0747;,309;,004;,001;,005;05144;ST JACQUES EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;W211
2004;060905144005;ST JACQUES EN VALGODEM. LOUBET;150;Bassin de décantation;8,248;,743;,47;,033;,124;,002;0;,002;6,961312;,3715;,47;,0297;,124;,002;0;,002;05144;ST JACQUES EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;W211
2004;060905151001;ST MARTIN - PRELLE;400;Bassin de décantation;176,458;15,886;10,061;,706;2,648;,035;,009;,041;160,57678;11,1202;10,061;,706;2,648;,035;,009;,041;05151;ST MARTIN DE QUEYRIERES;05;PROVENCE-ALPES-COTE D'AZUR;X011
2004;060905151002;ST MARTIN - STE MARGUERITE;150;Bassin de décantation;74,502;6,707;4,248;,298;1,118;,015;,004;,017;67,79682;4,6949;4,248;,298;1,118;,015;,004;,017;05151;ST MARTIN DE QUEYRIERES;05;PROVENCE-ALPES-COTE D'AZUR;X011
2004;060905151003;ST MARTIN - VILLARET;150;Bassin de décantation;80,386;7,237;4,583;,322;1,206;,016;,004;,018;67,845784;3,6185;4,583;,2898;1,206;,016;,004;,018;05151;ST MARTIN DE QUEYRIERES;05;PROVENCE-ALPES-COTE D'AZUR;X011
2004;060905152001;ST MAURICE EN VALGODEMARD     ;150;Bassin de décantation;21,586;1,944;1,231;,086;,324;,004;,001;,005;18,218584;,972;1,231;,0774;,324;,004;,001;,005;05152;ST MAURICE EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;W211
2004;060905152002;ST MAURICE VALG.LA TOUR;300;Bassin de décantation;43,185;3,888;2,462;,173;,648;,009;,002;,01;43,185;3,888;2,462;,173;,648;,009;,002;,01;05152;ST MAURICE EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;W211
2004;060905152003;ST MAURICE BARENGEARS;150;Bassin de décantation;32,029;2,884;1,826;,128;,481;,006;,002;,007;27,032476;1,442;1,826;,1152;,481;,006;,002;,007;05152;ST MAURICE EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;W211
2004;060905154001;ST PIERRE D'ARGENCON          ;450;Biologique Simple;35,647;3,209;2,032;,143;,535;,007;,002;,008;8,305751;,3209;,4064;,1001;,3745;,0035;,001;,0032;05154;ST PIERRE D ARGENCON;05;PROVENCE-ALPES-COTE D'AZUR;X101
2004;060905159001;SALEON;150;Irrigation/Infiltration;20,501;1,845;1,169;,082;,308;,004;,001;,005;1,681082;0;,1169;,0164;,0616;,004;,001;,005;05159;SALEON;05;PROVENCE-ALPES-COTE D'AZUR;X104
2004;060905162002;LA SAULCE - INTERCOMMUNALE;2500;Biol. / Nitrif.;1709,893;138,824;123,906;0;0;0;0;0;333,429135;13,8824;24,7812;0;0;0;0;0;05162;LA SAULCE;05;PROVENCE-ALPES-COTE D'AZUR;X061
2004;060905163001;SAUZE LE LAC                  ;1000;Biologique Simple;82,252;7,405;4,69;,329;1,234;,016;,004;,019;19,164716;,7405;,938;,2303;,8638;,008;,002;,0076;05163;LE SAUZE DU LAC;05;PROVENCE-ALPES-COTE D'AZUR;X045
2004;060905164001;SAVINES-LE-LAC - CHEF-LIEU;3000;Lagune;781,907;70,392;44,582;3,129;11,732;,156;,039;,18;543,425365;42,2352;31,2074;2,8161;10,5588;,156;,039;,18;05164;SAVINES LE LAC;05;PROVENCE-ALPES-COTE D'AZUR;X050
2004;060905164004;SAVINES - PICOUNES;50;Biologique Simple;57,736;5,198;3,292;,231;,866;,012;,003;,013;20,958168;1,5594;,9876;,1848;,6928;,0084;,0021;,0065;05164;SAVINES LE LAC;05;PROVENCE-ALPES-COTE D'AZUR;X050
2004;060905164005;SAVINES - ROUBEYERE;50;Bassin de décantation;57,736;5,198;3,292;,231;,866;,012;,003;,013;57,736;5,198;3,292;,231;,866;,012;,003;,013;05164;SAVINES LE LAC;05;PROVENCE-ALPES-COTE D'AZUR;X050
2004;060905166001;SERRES - CHEF-LIEU;2500;Biol. / Nitrif.;1038,238;83,237;63,768;3,267;15,47;,163;,041;,188;1038,238;83,237;63,768;3,267;15,47;,163;,041;,188;05166;SERRES;05;PROVENCE-ALPES-COTE D'AZUR;X103
2004;060905167001;SIGOTTIER VILLAGE             ;50;Biologique Simple;4,379;,394;,249;,018;,066;,001;0;,001;1,589577;,1182;,0747;,0144;,0528;,0007;0;,0005;05167;SIGOTTIER;05;PROVENCE-ALPES-COTE D'AZUR;X103
2004;060905167002;SIGOTTIER LE FOREST           ;100;Bassin de décantation;13,126;1,181;,748;,053;,197;,003;,001;,003;11,09147;,5905;,748;,0477;,197;,003;,001;,003;05167;SIGOTTIER;05;PROVENCE-ALPES-COTE D'AZUR;X101
2004;060905168001;SIGOYER COL DES GUERINS       ;400;Biologique Simple;55,616;5,006;3,171;,223;,834;,011;,003;,013;20,188608;1,5018;,9513;,1784;,6672;,0077;,0021;,0065;05168;SIGOYER;05;PROVENCE-ALPES-COTE D'AZUR;X060
2004;060905170002;TALLARD;3700;Biologique Simple;1051,918;78,624;78,484;0;0;0;0;0;245,096894;7,8624;15,6968;0;0;0;0;0;05170;TALLARD;05;PROVENCE-ALPES-COTE D'AZUR;X060
2004;060905171001;THEUS                         ;100;Irrigation/Infiltration;25,373;2,284;1,446;,102;,381;,005;,001;,006;2,080586;0;,1446;,0204;,0762;,005;,001;,006;05171;THEUS;05;PROVENCE-ALPES-COTE D'AZUR;X051
2004;060905172001;TRESCLEOUX - PONT GRAVIERES;300;Bassin de décantation;30,991;2,79;1,767;,124;,465;,006;,002;,007;26,187395;1,395;1,767;,1116;,465;,006;,002;,007;05172;TRESCLEOUX;05;PROVENCE-ALPES-COTE D'AZUR;X104
2004;060905172002;TRESCLEOUX - LA TUILIERE;150;Biol. / Nitrif.;30,895;2,781;1,761;,124;,464;,006;,002;,007;30,895;2,781;1,761;,124;,464;,006;,002;,007;05172;TRESCLEOUX;05;PROVENCE-ALPES-COTE D'AZUR;X104
2004;060905173001;UPAIX                         ;600;Biol. / Nitrif.;51,984;4,68;2,964;,208;,78;,01;,003;,012;10,13688;,468;,5928;,1456;,156;,005;,0015;,0048;05173;UPAIX;05;PROVENCE-ALPES-COTE D'AZUR;X062
2004;060905174001;VAL DES PRES - HAMEAU VACHETTE;800;Bassin de décantation;203,189;18,293;11,585;,813;3,049;,041;,01;,047;158,284231;5,4879;11,585;,6504;3,049;,041;,01;,047;05174;VAL DES PRES;05;PROVENCE-ALPES-COTE D'AZUR;X001
2004;060905174002;VAL DES PRES - VILLAGE ROSIER;800;Bassin de décantation;180,842;16,28;10,311;,724;2,713;,036;,009;,042;152,630648;8,14;10,311;,6516;2,713;,036;,009;,042;05174;VAL DES PRES;05;PROVENCE-ALPES-COTE D'AZUR;X000
2004;060905175001;VALLOUISE                     ;22000;Physico-Chimique;8890,482;1040;441,783;18;148;0;0;0;3316,149786;208;198,80235;3,6;88,8;0;0;0;05175;VALLOUISE;05;PROVENCE-ALPES-COTE D'AZUR;X012
2004;060905176001;VALSERRES VLLAGE;200;Bassin de décantation;74,895;6,742;4,27;,3;1,124;,015;,004;,017;63,21138;3,371;4,27;,27;1,124;,015;,004;,017;05176;VALSERRES;05;PROVENCE-ALPES-COTE D'AZUR;X051
2004;060905177001;VARS                          ;23000;Physico-Chimique;33500,633;460;395,633;2180;119;0;0;0;11289,713321;69;158,2532;109;95,2;0;0;0;05177;VARS;05;PROVENCE-ALPES-COTE D'AZUR;X024
2004;060905178001;VENTAVON CHEF LIEU - VALENTY;500;Biologique Simple;109,967;9,9;6,27;,44;1,65;,022;,006;,025;25,622311;,99;1,254;,308;1,155;,011;,003;,01;05178;VENTAVON;05;PROVENCE-ALPES-COTE D'AZUR;X061
2004;060905179001;VEYNES;5500;Biol. / Nitrif.;3171,095;178;232;5;36;0;0;0;383,702495;8,9;23,2;1,5;16,2;0;0;0;05179;VEYNES;05;PROVENCE-ALPES-COTE D'AZUR;X102
2004;060905180001;LES VIGNEAUX;1800;Biol. / Nitrif.;1053,447;95;58,933;3;21;0;0;0;220,170423;6,65;11,19727;2,49;10,29;0;0;0;05180;LES VIGNEAUX;05;PROVENCE-ALPES-COTE D'AZUR;X012
2004;060905183001;VILLAR ST PANCRACE -LES AYES;150;Bassin de décantation;25,68;2,312;1,464;,103;,385;,005;,001;,006;20,00472;,6936;1,464;,0824;,385;,005;,001;,006;05183;VILLAR ST PANCRACE;05;PROVENCE-ALPES-COTE D'AZUR;X011
2004;060905184001;VITROLLES-CHEF LIEU           ;150;Irrigation/Infiltration;12,312;1,109;,702;,049;,185;,002;,001;,003;1,009584;0;,0702;,0098;,037;,002;,001;,003;05184;VITROLLES;05;PROVENCE-ALPES-COTE D'AZUR;X061
2004;060905184002;VITROLLES PLAN;150;Irrigation/Infiltration;3,683;,331;,21;,015;,055;,001;0;,001;1,123315;0;,084;,009;,033;,001;0;,001;05184;VITROLLES;05;PROVENCE-ALPES-COTE D'AZUR;X061
2004;060906002001;AMIRAT                        ;100;Lagune;11,205;1,008;,639;,045;,168;,002;,001;,003;4,067415;,3024;,1917;,036;,1344;,0014;,0007;,0015;06002;AMIRAT;06;PROVENCE-ALPES-COTE D'AZUR;Y641
2004;060906003001;ANDON        VILLAGE          ;750;Biol. / Nitrif.;230,406;20,743;13,137;,922;3,457;,046;,012;,053;76,725198;6,2229;3,9411;,7376;1,3828;,0322;,0084;,0265;06003;ANDON;06;PROVENCE-ALPES-COTE D'AZUR;Y561
2004;060906003002;ANDON        THORENC          ;1000;Lagune;161,133;14,506;9,187;,645;2,418;,032;,008;,037;58,491279;4,3518;2,7561;,516;1,9344;,0224;,0056;,0185;06003;ANDON;06;PROVENCE-ALPES-COTE D'AZUR;X240
2004;060906004001;ANTIBES & BIOT;172000;Biologique Simple;108274,603;7781;7196;191;1495;0;0;0;18623,231716;700,29;1079,4;26,74;1046,5;0;0;0;06004;ANTIBES;06;PROVENCE-ALPES-COTE D'AZUR;
2004;060906006001;ASPREMONT;700;Biologique Simple;873,264;78,618;49,791;3,494;13,103;,175;,044;,201;873,264;78,618;49,791;3,494;13,103;,175;,044;,201;06006;ASPREMONT;06;PROVENCE-ALPES-COTE D'AZUR;Y644
2004;060906010002;LE BAR SUR LOUP               ;4000;Biol. / Nitrif. / Dénitrif.;2498,883;197,595;148,386;13,487;35,19;,427;,196;1,172;2498,883;197,595;148,386;13,487;35,19;,427;,196;1,172;06010;LE BAR SUR LOUP;06;PROVENCE-ALPES-COTE D'AZUR;Y561
2004;060906012001;BEAUSOLEIL MONACO             ;17000;Biol. / Nitrif.;18300,812;1642,1;1046,514;73,018;272,65;3,632;,928;4,367;3568,65834;164,21;209,3028;51,1126;54,53;1,816;,464;1,7468;06012;BEAUSOLEIL;06;PROVENCE-ALPES-COTE D'AZUR;
2004;060906013001;BELVEDERE    ZIBAC            ;700;Biol. / Nitrif.;216,657;19,505;12,353;,867;3,251;,043;,011;,05;72,146781;5,8515;3,7059;,6936;1,3004;,0301;,0077;,025;06013;BELVEDERE;06;PROVENCE-ALPES-COTE D'AZUR;Y631
2004;060906013002;BELVEDERE    BROCART          ;500;Biologique Simple;396,339;35,681;22,598;1,586;5,947;,079;,02;,091;143,871057;10,7043;6,7794;1,2688;4,7576;,0553;,014;,0455;06013;BELVEDERE;06;PROVENCE-ALPES-COTE D'AZUR;Y631
2004;060906015001;BERRE LES ALPES;800;Biologique Simple;769,966;69,318;43,901;3,081;11,553;,154;,039;,177;279,497658;20,7954;13,1703;2,4648;9,2424;,1078;,0273;,0885;06015;BERRE DES ALPES;06;PROVENCE-ALPES-COTE D'AZUR;Y651
2004;060906016002;BEUIL - VILLAGE;2000;Biol. / Nitrif.;600,412;54,054;34,234;2,402;9,009;,12;,03;,138;199,937196;16,2162;10,2702;1,9216;3,6036;,084;,021;,069;06016;BEUIL;06;PROVENCE-ALPES-COTE D'AZUR;Y611
2004;060906017001;BEZAUDUN LES ALPES            ;250;Biologique Simple;56,996;5,131;3,25;,228;,855;,011;,003;,013;20,689548;1,5393;,975;,1824;,684;,0077;,0021;,0065;06017;BEZAUDUN LES ALPES;06;PROVENCE-ALPES-COTE D'AZUR;Y643
2004;060906019001;BLAUSASC VILLAGE              ;1000;Biol. / Nitrif.;530,286;47,74;30,235;2,122;7,957;,106;,027;,122;360,59448;28,644;21,1645;1,9098;5,5699;,106;,027;,122;06019;BLAUSASC;06;PROVENCE-ALPES-COTE D'AZUR;Y651
2004;060906019002;BLAUSSAC - LA PALLAREA        ;50;Filtres plantés;9,404;,846;,536;,038;,141;,002;0;,002;2,840008;,1692;,1608;,0304;,0564;,002;0;,002;06019;BLAUSASC;06;PROVENCE-ALPES-COTE D'AZUR;Y651
2004;060906020001;LA BOLLENE VESUBIE - LA VIGNE;1400;Biol. / Nitrif.;343,451;30,92;19,583;1,374;5,153;,069;,017;,079;114,369183;9,276;5,8749;1,0992;2,0612;,0483;,0119;,0395;06020;LA BOLLENE VESUBIE;06;PROVENCE-ALPES-COTE D'AZUR;Y632
2004;060906020002;LA BOLLENE VESUBIE - TURINI;500;Biologique Simple;39,252;3,534;2,238;,157;,589;,008;,002;,009;9,145716;,3534;,4476;,1099;,4123;,004;,001;,0036;06020;LA BOLLENE VESUBIE;06;PROVENCE-ALPES-COTE D'AZUR;Y632
2004;060906020003;LA BOLLENE VESUBIE - PUEY;600;Biologique Simple;39,741;3,578;2,266;,159;,596;,008;,002;,009;14,425983;1,0734;,6798;,1272;,4768;,0056;,0014;,0045;06020;LA BOLLENE VESUBIE;06;PROVENCE-ALPES-COTE D'AZUR;Y632
2004;060906021001;BONSON                        ;500;Biologique Simple;391,934;35,285;22,347;1,568;5,881;,078;,02;,09;142,272042;10,5855;6,7041;1,2544;4,7048;,0546;,014;,045;06021;BONSON;06;PROVENCE-ALPES-COTE D'AZUR;Y643
2004;060906021002;BONSON - QUARTIER DU GABRE -  ;600;Biologique Simple;29,057;2,616;1,657;,116;,436;,006;,001;,007;10,547691;,7848;,4971;,0928;,3488;,0042;,0007;,0035;06021;BONSON;06;PROVENCE-ALPES-COTE D'AZUR;Y643
2004;060906022002;BOUYON                        ;500;Bassin de décantation;172,948;15,57;9,861;,692;2,595;,035;,009;,04;122,101288;1,557;9,861;,4844;2,3355;,035;,009;,04;06022;BOUYON;06;PROVENCE-ALPES-COTE D'AZUR;Y643
2004;060906023001;BREIL SUR ROYA - PIENNE HAUTE;300;Biologique Simple;119,847;10,789;6,833;,48;1,798;,024;,006;,028;43,504461;3,2367;2,0499;,384;1,4384;,0168;,0042;,014;06023;BREIL SUR ROYA;06;PROVENCE-ALPES-COTE D'AZUR;Y662
2004;060906024001;BRIANCONNET - VILLAGE;200;Bassin de décantation;155,148;13,967;8,846;,621;2,328;,031;,008;,036;130,944912;6,9835;8,846;,5589;2,328;,031;,008;,036;06024;BRIANCONNET;06;PROVENCE-ALPES-COTE D'AZUR;Y640
2004;060906024002;BRIANCONNET - LA SAGNE;100;Biologique Simple;11,353;1,022;,648;,045;,17;,002;,001;,003;4,109786;,3066;,1944;,036;,136;,0014;,0007;,0015;06024;BRIANCONNET;06;PROVENCE-ALPES-COTE D'AZUR;Y640
2004;060906024003;BRIANCONNET -LE PRIGNOLET;150;Biol. / Nitrif.;9,179;,826;,523;,037;,138;,002;0;,002;3,056607;,2478;,1569;,0296;,0552;,0014;0;,001;06024;BRIANCONNET;06;PROVENCE-ALPES-COTE D'AZUR;Y640
2004;060906027001;CAGNES-SUR-MER;130000;Biologique Simple;76505,276;6425;4676;191;1116;0;0;0;46056,176152;3662,25;2712,08;139,43;915,12;0;0;0;06027;CAGNES SUR MER;06;PROVENCE-ALPES-COTE D'AZUR;
2004;060906028001;CAILLE                        ;500;Biologique Simple;116,215;10,463;6,626;,465;1,744;,023;,006;,027;42,186045;3,1389;1,9878;,372;1,3952;,0161;,0042;,0135;06028;CAILLE;06;PROVENCE-ALPES-COTE D'AZUR;X240
2004;060906032001;CAP-D'AIL - MONACO;8000;Biol. / Nitrif.;9008,891;809,041;514,977;35,872;134,314;1,753;,508;2,056;1756,733745;80,9041;102,9954;25,1104;26,8628;,8765;,254;,8224;06032;CAP D AIL;06;PROVENCE-ALPES-COTE D'AZUR;
2004;060906034001;CASTAGNIERS;4000;Biologique Simple;2737,015;246,406;156,057;10,951;41,068;,548;,137;,63;2737,015;246,406;156,057;10,951;41,068;,548;,137;,63;06034;CASTAGNIERS;06;PROVENCE-ALPES-COTE D'AZUR;Y644
