Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Quantité_pollution_entrante;Quantité_MES_entrante;Quantité_MO_entrante;Quantité_P_entrante;Quantité_NR_entrante;Quantité_MI_entrante;Quantité_AOX_entrante;Quantité_METOX_entrante;Quantité_pollution_sortante;Quantité_MES_sortante;Quantité_MO_sortante;Quantité_P_sortante;Quantité_NR_sortante;Quantité_MI_sortante;Quantité_AOX_sortante;Quantité_METOX_sortante;Code_Commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
2002;060901026001;BAGE LE CHATEL;1100;Lagune;723,323;65,119;41,242;2,894;10,853;,145;,036;,166;262,566249;19,5357;12,3726;2,3152;8,6824;,1015;,0252;,083;01026;BAGE LE CHATEL;01;RHONE-ALPES;U411
2002;060901028001;BANEINS - CHEF LIEU;225;Lagune;160,03;14,407;9,125;,64;2,401;,032;,008;,037;37,28699;1,4407;1,825;,448;1,6807;,016;,004;,0148;01028;BANEINS;01;RHONE-ALPES;U440
2002;060901029001;BEAUPONT;285;Biologique Simple;110,72;9,968;6,313;,443;1,661;,022;,006;,025;40,19136;2,9904;1,8939;,3544;1,3288;,0154;,0042;,0125;01029;BEAUPONT;01;RHONE-ALPES;U344
2002;060901033001;BELLEGARDE SUR VALSERINE;18000;Biologique Simple;22413,276;2387;1289;23;235;0;0;0;2555,113464;119,35;128,9;5,75;94;0;0;0;01033;BELLEGARDE SUR VALSERINE;01;RHONE-ALPES;V102
2002;060901034001;BELLEY - CHEF LIEU;18333;Biol. / Nitrif.;29966,884;3635;1700;23;85;0;0;0;2037,748112;181,75;85;12,65;4,25;0;0;0;01034;BELLEY;01;RHONE-ALPES;V146
2002;060901035001;BELLEYDOUX;300;Biol. / Nitrif.;129,026;11,616;7,357;,516;1,936;,026;,006;,03;87,73768;6,9696;5,1499;,4644;1,3552;,026;,006;,03;01035;BELLEYDOUX;01;RHONE-ALPES;V101
2002;060901036001;BELMONT LUTHEZIEU - MASSIGNIEU;566;Biol. / Nitrif.;260,658;28,5;16,445;0;0;0;0;0;50,82831;2,85;3,289;0;0;0;0;0;01036;BELMONT LUTHEZIEU;01;RHONE-ALPES;V143
2002;060901036002;BELMONT LUTHEZIEU - GLARGIN;100;Irrigation/Infiltration;21,094;1,899;1,203;,084;,317;,004;,001;,005;,864854;0;,06015;,0084;,0317;0;0;,005;01036;BELMONT LUTHEZIEU;01;RHONE-ALPES;V141
2002;060901038001;BENY;300;Lagune;45,367;4,084;2,586;,182;,681;,009;,002;,01;16,468221;1,2252;,7758;,1456;,5448;,0063;,0014;,005;01038;BENY;01;RHONE-ALPES;U344
2002;060901039001;BEON - EST;100;Biol. / Nitrif.;146,206;13,163;8,336;,585;2,194;,029;,007;,034;99,42008;7,8978;5,8352;,5265;1,5358;,029;,007;,034;01039;BEON;01;RHONE-ALPES;V143
2002;060901039002;BEON - OUEST;100;Biol. / Nitrif.;155,953;14,04;8,892;,624;2,34;,031;,008;,036;106,04804;8,424;6,2244;,5616;1,638;,031;,008;,036;01039;BEON;01;RHONE-ALPES;V143
2002;060901041001;BETTANT;900;Biol. / Nitrif.;565,097;52,4;33,453;1,3;7,4;0;0;0;384,26596;31,44;23,4171;1,17;5,18;0;0;0;01041;BETTANT;01;RHONE-ALPES;V293
2002;060901043001;BEYNOST -ST MAURICE DE BEYNOST;10600;Biol. / Nitrif.;6008,573;441;451;0;0;0;0;0;492,702986;22,05;22,55;0;0;0;0;0;01043;BEYNOST;01;RHONE-ALPES;V300
2002;060901044001;BILLIAT;720;Biologique Simple;178,501;16,07;10,178;,714;2,678;,036;,009;,041;124,058195;9,642;7,1246;,6426;2,4102;,036;,009;,041;01044;BILLIAT;01;RHONE-ALPES;V102
2002;060901046001;BIZIAT - CHEF LIEU;315;Lagune;92,562;8,333;5,278;,37;1,389;,019;,005;,021;33,600006;2,4999;1,5834;,296;1,1112;,0133;,0035;,0105;01046;BIZIAT;01;RHONE-ALPES;U424
2002;060901047002;BLYES;855;Biol. / Nitrif.;559,196;34;37,093;1,7;10,2;0;0;0;186,212268;10,2;11,1279;1,36;4,08;0;0;0;01047;BLYES;01;RHONE-ALPES;V294
2002;060901057001;BOZ;500;Lagune;131,683;11,855;7,508;,527;1,976;,026;,007;,03;47,800929;3,5565;2,2524;,4216;1,5808;,0182;,0049;,015;01057;BOZ;01;RHONE-ALPES;U411
2002;060901058002;BREGNIER CORDON-PETIT GLANDIEU;630;Lagune;285,425;25,696;16,274;1,142;4,283;,057;,014;,066;103,609275;7,7088;4,8822;,9136;3,4264;,0399;,0098;,033;01058;BREGNIER CORDON;01;RHONE-ALPES;V161
2002;060901059001;BRENAZ - CHEF LIEU;100;Bassin de décantation;13,503;1,215;,77;,054;,203;,003;,001;,003;11,410035;,6075;,77;,0486;,203;,003;,001;,003;01059;BRENAZ;01;RHONE-ALPES;V142
2002;060901059002;BRENAZ - LARNIN;50;Bassin de décantation;4,314;,389;,246;,017;,065;,001;0;,001;4,314;,389;,246;,017;,065;,001;0;,001;01059;BRENAZ;01;RHONE-ALPES;V142
2002;060901061001;BRENS - GOTRAS PETIT BRENS;450;Lagune;175,146;15,768;9,986;,701;2,628;,035;,009;,04;63,577998;4,7304;2,9958;,5608;2,1024;,0245;,0063;,02;01061;BRENS;01;RHONE-ALPES;V146
2002;060901061002;BRENS - CHAMPTEL;500;Lagune;262,722;23,652;14,98;1,051;3,942;,053;,013;,06;95,368086;7,0956;4,494;,8408;3,1536;,0371;,0091;,03;01061;BRENS;01;RHONE-ALPES;V146
2002;060901062001;BRESSOLLES - CHEF LIEU;733;Biol. / Nitrif.;363,483;32,724;20,725;1,454;5,454;,073;,018;,084;247,16844;19,6344;14,5075;1,3086;3,8178;,073;,018;,084;01062;BRESSOLLES;01;RHONE-ALPES;V300
2002;060901062002;BRESSOLLES - LE BONNET;100;Biol. / Nitrif.;71,783;6,463;4,093;,287;1,077;,014;,004;,017;48,81244;3,8778;2,8651;,2583;,7539;,014;,004;,017;01062;BRESSOLLES;01;RHONE-ALPES;V300
2002;060901063001;BRION;500;Biol. / Nitrif.;697,259;56,811;44,853;2,179;5,765;,262;,018;,103;474,833379;34,0866;31,3971;1,9611;4,0355;,262;,018;,103;01063;BRION;01;RHONE-ALPES;V251
2002;060901065002;BUELLAS - CORGENON;600;Lagune;365,938;32,944;20,865;1,464;5,491;,073;,018;,084;85,263554;3,2944;4,173;1,0248;3,8437;,0365;,009;,0336;01065;BUELLAS;01;RHONE-ALPES;U421
2002;060901065003;BUELLAS - MONTCET;1800;Biol. / Nitrif.;565,7;50,929;32,255;2,263;8,488;,113;,028;,13;62,227;2,54645;3,2255;1,3578;,8488;,0452;,0112;,039;01065;BUELLAS;01;RHONE-ALPES;U421
2002;060901067001;CEIGNES;730;Lagune;30,355;2,733;1,731;,121;,456;,006;,002;,007;11,018865;,8199;,5193;,0968;,3648;,0042;,0014;,0035;01067;CEIGNES;01;RHONE-ALPES;V252
2002;060901069002;CERTINES;4500;Biol. / Nitrif.;2209,844;198,946;125,999;8,842;33,158;,442;,111;,508;735,878052;59,6838;37,7997;7,0736;13,2632;,3094;,0777;,254;01069;CERTINES;01;RHONE-ALPES;U400
2002;060901073001;CEYZERIEU -AVRISSIEU SAMISSIEU;300;Biol. / Nitrif.;50,62;4,557;2,886;,203;,759;,01;,003;,012;9,8709;,4557;,5772;,1421;,1518;,005;,0015;,0048;01073;CEYZERIEU;01;RHONE-ALPES;V143
2002;060901073002;CEYZERIEU - CHEF LIEU;600;Lagune;230,892;20,786;13,165;,924;3,464;,046;,012;,053;160,46994;12,4716;9,2155;,8316;3,1176;,046;,012;,053;01073;CEYZERIEU;01;RHONE-ALPES;V143
2002;060901075001;CHALEINS;1400;Biol. / Nitrif.;442,062;39,797;25,205;1,769;6,633;,088;,022;,102;147,206646;11,9391;7,5615;1,4152;2,6532;,0616;,0154;,051;01075;CHALEINS;01;RHONE-ALPES;U451
2002;060901078001;CHALLEX (ANCIENNE);1500;Biologique Simple;697,297;62,775;39,758;2,79;10,463;,14;,035;,16;484,621415;37,665;27,8306;2,511;9,4167;,14;,035;,16;01078;CHALLEX;01;RHONE-ALPES;V042
2002;060901079001;CHAMPAGNE EN VALROMEY - C LIEU;700;Biol. / Nitrif.;370,087;33,318;21,101;1,481;5,553;,074;,019;,085;251,65916;19,9908;14,7707;1,3329;3,8871;,074;,019;,085;01079;CHAMPAGNE EN VALROMEY;01;RHONE-ALPES;V142
2002;060901080001;CHAMPDOR;700;Biol. / Nitrif.;238,469;21,469;13,597;,954;3,578;,048;,012;,055;238,469;21,469;13,597;,954;3,578;,048;,012;,055;01080;CHAMPDOR;01;RHONE-ALPES;V291
2002;060901081001;CHAMPFROMIER;400;Biol. / Nitrif.;187,402;16,871;10,685;,75;2,812;,037;,009;,043;127,43336;10,1226;7,4795;,675;1,9684;,037;,009;,043;01081;CHAMPFROMIER;01;RHONE-ALPES;V101
2002;060901082001;CHANAY - CHEF LIEU;1800;Biol. / Nitrif.;394,549;33,724;23,617;1,45;5,196;,048;,046;,097;76,542506;3,3724;4,7234;1,015;1,0392;,024;,023;,0388;01082;CHANAY;01;RHONE-ALPES;V102
2002;060901082002;CHANAY - DORCHES;100;Filtres plantés;33,778;3,041;1,926;,135;,507;,007;,002;,008;3,71558;,15205;,1926;,081;,0507;,007;,002;,008;01082;CHANAY;01;RHONE-ALPES;V102
2002;060901083001;CHANEINS (ANCIENNE);317;Lagune;109,166;9,828;6,224;,437;1,638;,022;,005;,025;39,627258;2,9484;1,8672;,3496;1,3104;,0154;,0035;,0125;01083;CHANEINS;01;RHONE-ALPES;U440
2002;060901084001;CHANOZ CHATENAY;250;Lagune;72,821;6,557;4,152;,291;1,093;,015;,004;,017;26,434023;1,9671;1,2456;,2328;,8744;,0105;,0028;,0085;01084;CHANOZ CHATENAY;01;RHONE-ALPES;U421
2002;060901085001;LA CHAPELLE DU CHATELARD;250;Lagune;59,49;5,355;3,392;,238;,893;,012;,003;,014;21,59487;1,6065;1,0176;,1904;,7144;,0084;,0021;,007;01085;LA CHAPELLE DU CHATELARD;01;RHONE-ALPES;U440
2002;060901087001;CHARIX;380;Biologique Simple;14,814;1,334;,845;,059;,222;,003;,001;,003;2,177658;,0667;,0845;,0354;,1332;,0012;,0004;,0009;01087;CHARIX;01;RHONE-ALPES;V101
2002;060901088001;CHARNOZ SUR AIN;1200;Biol. / Nitrif.;216,983;19,534;12,372;,868;3,256;,043;,011;,05;147,54844;11,7204;8,6604;,7812;2,2792;,043;,011;,05;01088;CHARNOZ SUR AIN;01;RHONE-ALPES;V294
2002;060901089002;AMBERIEU - CHATEAU GAILLARD;33300;Biol. / Nitrif. / Dénitrif.;27574,945;2629;1687;51;235;0;0;0;2702,34461;131,45;168,7;22,95;11,75;0;0;0;01089;CHATEAU GAILLARD;01;RHONE-ALPES;V293
2002;060901090001;CHATENAY;225;Lagune;20,994;1,89;1,197;,084;,315;,004;,001;,005;7,620822;,567;,3591;,0672;,252;,0028;,0007;,0025;01090;CHATENAY;01;RHONE-ALPES;U421
2002;060901091002;CHATILLON EN MICHAILLE;2250;Biol. / Nitrif. / Dénitrif.;592,069;53,302;33,758;2,369;8,884;,118;,03;,136;115,453455;5,3302;6,7516;1,6583;1,7768;,059;,015;,0544;01091;CHATILLON EN MICHAILLE;01;RHONE-ALPES;V101
2002;060901092001;CHATILLON LA PALUD (ANCIENNE);1200;Biol. / Nitrif.;475,86;42,841;27,132;1,904;7,14;,095;,024;,109;52,3446;2,14205;2,7132;1,1424;,714;,038;,0096;,0327;01092;CHATILLON LA PALUD;01;RHONE-ALPES;V290
2002;060901093001;CHATILLON SUR CHALARONNE;5400;Biol. / Nitrif.;10069,065;1384;464;20;104;0;0;0;1077,389955;69,2;46,4;9;31,2;0;0;0;01093;CHATILLON SUR CHALARONNE;01;RHONE-ALPES;U440
2002;060901095001;CHAVANNES SUR SURAN ANCIENNE;300;Biol. / Nitrif.;77,202;6,95;4,402;,309;1,158;,015;,004;,018;52,49736;4,17;3,0814;,2781;,8106;,015;,004;,018;01095;CHAVANNES SUR SURAN;01;RHONE-ALPES;V281
2002;060901096002;CHAVEYRIAT -BOULETS LES GASSES;190;Lagune;71,451;6,432;4,074;,286;1,072;,014;,004;,016;25,936713;1,9296;1,2222;,2288;,8576;,0098;,0028;,008;01096;CHAVEYRIAT;01;RHONE-ALPES;U422
2002;060901096003;CHAVEYRIAT - BOULETS TOURNON;150;Filtres plantés;47,822;4,305;2,727;,191;,718;,01;,002;,011;14,490066;,861;,8181;,1528;,2872;,01;,002;,011;01096;CHAVEYRIAT;01;RHONE-ALPES;U422
2002;060901098003;CHAZEY BONS - CRESSIEU (ANC.);100;Bassin de décantation;20,994;1,89;1,197;,084;,315;,004;,001;,005;19,10454;1,323;1,197;,084;,315;,004;,001;,005;01098;CHAZEY BONS;01;RHONE-ALPES;V146
2002;060901098005;CHAZEY BONS - CHEF LIEU;1200;Biol. / Nitrif.;167,949;15,12;9,576;,672;2,52;,034;,008;,039;114,20532;9,072;6,7032;,6048;1,764;,034;,008;,039;01098;CHAZEY BONS;01;RHONE-ALPES;V146
2002;060901099001;CHAZEY SUR AIN - CHEF LIEU;945;Biol. / Nitrif.;504,372;45,407;28,758;2,018;7,568;,101;,025;,116;167,955876;13,6221;8,6274;1,6144;3,0272;,0707;,0175;,058;01099;CHAZEY SUR AIN;01;RHONE-ALPES;V294
2002;060901100001;CHEIGNIEU LA BALME;125;Biologique Simple;35,09;3,159;2,001;,14;,527;,007;,002;,008;8,17597;,3159;,4002;,098;,3689;,0035;,001;,0032;01100;CHEIGNIEU LA BALME;01;RHONE-ALPES;V145
2002;060901101001;CHEVILLARD;150;Bassin de décantation;48,263;4,345;2,752;,193;,724;,01;,002;,011;37,596877;1,3035;2,752;,1544;,724;,01;,002;,011;01101;CHEVILLARD;01;RHONE-ALPES;V250
2002;060901104001;CHEZERY FORENS;1350;Biol. / Nitrif.;534,281;16,927;44,124;1,355;3,413;,02;,005;,023;109,527605;1,6927;8,8248;,9485;,6826;,01;,0025;,0092;01104;CHEZERY FORENS;01;RHONE-ALPES;V101
2002;060901105001;CIVRIEUX;1500;Biol. / Nitrif.;523,035;49;31,525;0;8,4;0;0;0;174,170655;14,7;9,4575;0;3,36;0;0;0;01105;CIVRIEUX;01;RHONE-ALPES;U471
2002;060901106001;CIZE;183;Biologique Simple;35,872;3,229;2,045;,144;,538;,007;,002;,008;24,93104;1,9374;1,4315;,1296;,4842;,007;,002;,008;01106;CIZE;01;RHONE-ALPES;V270
2002;060901107001;CLEYZIEU - CHEF LIEU;150;Biologique Simple;48,471;4,363;2,764;,194;,727;,01;,002;,011;34,220526;,4363;2,764;,1358;,6543;,01;,002;,011;01107;CLEYZIEU;01;RHONE-ALPES;V293
2002;060901107002;CLEYZIEU - VILLENEUVE;30;Biologique Simple;4,324;,389;,247;,017;,065;,001;0;,001;,998844;,0389;,0494;,0119;,0455;,0005;0;,0004;01107;CLEYZIEU;01;RHONE-ALPES;V293
2002;060901108001;COLIGNY - PRE DU MAI;1500;Biol. / Nitrif.;414,975;37,359;23,661;1,66;6,227;,083;,021;,095;282,183;22,4154;16,5627;1,494;4,3589;,083;,021;,095;01108;COLIGNY;01;RHONE-ALPES;U343
2002;060901109001;COLLONGES;2000;Lagune;322,293;29,014;18,376;1,29;4,836;,064;,016;,074;116,992359;8,7042;5,5128;1,032;3,8688;,0448;,0112;,037;01109;COLLONGES;01;RHONE-ALPES;V100
2002;060901110001;COLOMIEU;200;Filtres plantés;55,101;4,961;3,142;,22;,827;,011;,003;,013;6,06111;,24805;,3142;,132;,0827;,011;,003;,013;01110;COLOMIEU;01;RHONE-ALPES;V161
2002;060901112001;CONDAMINE;450;Biol. / Nitrif.;99,723;8,978;5,686;,399;1,496;,02;,005;,023;33,207759;2,6934;1,7058;,3192;,5984;,014;,0035;,0115;01112;CONDAMINE;01;RHONE-ALPES;V250
2002;060901113001;CONDEISSIAT;400;Lagune;175,208;15,773;9,99;,701;2,629;,035;,009;,04;63,600504;4,7319;2,997;,5608;2,1032;,0245;,0063;,02;01113;CONDEISSIAT;01;RHONE-ALPES;U421
2002;060901114001;CONFORT - CHEF LIEU;700;Bassin de décantation;80,65;7,261;4,598;,323;1,21;,016;,004;,019;80,65;7,261;4,598;,323;1,21;,016;,004;,019;01114;CONFORT;01;RHONE-ALPES;V101
2002;060901114002;CONFORT - MENTHIERES;1167;Biol. / Nitrif.;57,64;5,189;3,286;,231;,865;,012;,003;,013;19,19412;1,5567;,9858;,1848;,346;,0084;,0021;,0065;01114;CONFORT;01;RHONE-ALPES;V101
2002;060901115001;CONFRANCON - LE LOGIS NEUF;550;Biologique Simple;90,315;8,131;5,15;,361;1,355;,018;,005;,021;21,043395;,8131;1,03;,2527;,9485;,009;,0025;,0084;01115;CONFRANCON;01;RHONE-ALPES;U424
2002;060901115002;CONFRANCON;300;Lagune;89,609;8,067;5,109;,359;1,344;,018;,004;,021;32,528067;2,4201;1,5327;,2872;1,0752;,0126;,0028;,0105;01115;CONFRANCON;01;RHONE-ALPES;U424
2002;060901116001;CONTREVOZ - CHEF LIEU;330;Biol. / Nitrif.;141,256;12,717;8,054;,565;2,12;,028;,007;,032;96,05408;7,6302;5,6378;,5085;1,484;,028;,007;,032;01116;CONTREVOZ;01;RHONE-ALPES;V145
2002;060901116002;CONTREVOZ - BOISSIEU ANCIENNE;100;Bassin de décantation;15,701;1,413;,895;,063;,236;,003;,001;,004;13,251644;,7065;,895;,0567;,236;,003;,001;,004;01116;CONTREVOZ;01;RHONE-ALPES;V146
2002;060901118001;CORBONOD;542;Lagune;170,753;15,373;9,736;,683;2,562;,034;,009;,039;61,983339;4,6119;2,9208;,5464;2,0496;,0238;,0063;,0195;01118;CORBONOD;01;RHONE-ALPES;V113
2002;060901119001;CORCELLES;450;Biol. / Nitrif.;124,47;11,205;7,097;,498;1,868;,025;,006;,029;13,6917;,56025;,7097;,2988;,1868;,01;,0024;,0087;01119;CORCELLES;01;RHONE-ALPES;V291
2002;060901122001;CORMARANCHE EN BUGEY - VAUX;100;Lagune;29,532;2,659;1,684;,118;,443;,006;,001;,007;4,370736;,13295;,1684;,0708;,2658;,0024;,0004;,0021;01122;CORMARANCHE EN BUGEY;01;RHONE-ALPES;V291
2002;060901123001;CORMORANCHE SUR SAONE;1800;Biol. / Nitrif.;581,414;52,343;33,151;2,326;8,724;,116;,029;,134;113,37573;5,2343;6,6302;1,6282;1,7448;,058;,0145;,0536;01123;CORMORANCHE SUR SAONE;01;RHONE-ALPES;U430
2002;060901124001;CORMOZ;225;Lagune;17,385;1,564;,991;,07;,261;,003;,001;,004;6,310755;,4692;,2973;,056;,2088;,0021;,0007;,002;01124;CORMOZ;01;RHONE-ALPES;U344
2002;060901125001;CORVEISSIAT - ARNANS;130;Biologique Simple;20,271;1,825;1,156;,081;,304;,004;,001;,005;14,088345;1,095;,8092;,0729;,2736;,004;,001;,005;01125;CORVEISSIAT;01;RHONE-ALPES;V281
2002;060901125002;CORVEISSIAT-ST MAURICE ECHAZEA;90;Biol. / Nitrif.;16,926;1,523;,965;,068;,254;,003;,001;,004;11,50968;,9138;,6755;,0612;,1778;,003;,001;,004;01125;CORVEISSIAT;01;RHONE-ALPES;V270
2002;060901127001;COURMANGOUX - CHEF LIEU;243;Lagune;63,981;5,76;3,648;,256;,96;,013;,003;,015;23,225103;1,728;1,0944;,2048;,768;,0091;,0021;,0075;01127;COURMANGOUX;01;RHONE-ALPES;U343
2002;060901127002;COURMANGOUX - CHEVIGNAT;135;Lagune;15,995;1,44;,912;,064;,24;,003;,001;,004;5,806185;,432;,2736;,0512;,192;,0021;,0007;,002;01127;COURMANGOUX;01;RHONE-ALPES;U343
2002;060901128001;COURTES;250;Lagune;20,501;1,845;1,169;,082;,308;,004;,001;,005;7,441863;,5535;,3507;,0656;,2464;,0028;,0007;,0025;01128;COURTES;01;RHONE-ALPES;U347
2002;060901129001;CRANS;270;Lagune;48,54;4,37;2,768;,194;,728;,01;,002;,011;17,62002;1,311;,8304;,1552;,5824;,007;,0014;,0055;01129;CRANS;01;RHONE-ALPES;V300
2002;060901130001;CRAS SUR REYSSOUZE - CHEF LIEU;550;Biol. / Nitrif.;387,043;34,844;22,068;1,549;5,807;,077;,019;,089;75,473385;3,4844;4,4136;1,0843;1,1614;,0385;,0095;,0356;01130;CRAS SUR REYSSOUZE;01;RHONE-ALPES;U403
2002;060901133001;CRESSIN ROCHEFORT;367;Lagune;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01133;CRESSIN ROCHEFORT;01;RHONE-ALPES;V143
2002;060901134001;CROTTET - CHAVANNES;450;Biologique Simple;397,863;35,818;22,685;1,592;5,97;,08;,02;,092;276,514785;21,4908;15,8795;1,4328;5,373;,08;,02;,092;01134;CROTTET;01;RHONE-ALPES;U424
2002;060901134002;CROTTET - ORMETS;2700;Biol. / Nitrif.;320,332;30;21,883;0;0;0;0;0;35,23652;1,5;2,1883;0;0;0;0;0;01134;CROTTET;01;RHONE-ALPES;U424
2002;060901134003;CROTTET - ZA FONTAINE;250;Lagune;148,89;13,404;8,489;,596;2,234;,03;,007;,034;54,04707;4,0212;2,5467;,4768;1,7872;,021;,0049;,017;01134;CROTTET;01;RHONE-ALPES;U424
2002;060901136001;CRUZILLES LES MEPILLAT-CH LIEU;200;Lagune;45,622;4,107;2,601;,183;,684;,009;,002;,01;16,560786;1,2321;,7803;,1464;,5472;,0063;,0014;,005;01136;CRUZILLES LES MEPILLAT;01;RHONE-ALPES;U424
2002;060901136002;CRUZILLES MEPILLAT;600;Lagune;45,622;4,107;2,601;,183;,684;,009;,002;,01;16,560786;1,2321;,7803;,1464;,5472;,0063;,0014;,005;01136;CRUZILLES LES MEPILLAT;01;RHONE-ALPES;U424
2002;060901138001;CULOZ - CHEF LIEU;4666;Biologique Simple;2058,132;189,493;124,955;5,406;19,941;,203;,203;8,471;1411,878552;113,6958;87,4685;4,8654;17,9469;,203;,203;8,471;01138;CULOZ;01;RHONE-ALPES;V133
2002;060901139001;CURCIAT DONGALON;270;Lagune;54,983;4,95;3,135;,22;,825;,011;,003;,013;19,958829;1,485;,9405;,176;,66;,0077;,0021;,0065;01139;CURCIAT DONGALON;01;RHONE-ALPES;U347
2002;060901140001;CURTAFOND - CHEF LIEU;270;Lagune;124,764;11,232;7,114;,499;1,872;,025;,006;,029;45,289332;3,3696;2,1342;,3992;1,4976;,0175;,0042;,0145;01140;CURTAFOND;01;RHONE-ALPES;U424
2002;060901141001;CUZIEU;270;Lagune;56,507;5,087;3,222;,226;,848;,011;,003;,013;20,512041;1,5261;,9666;,1808;,6784;,0077;,0021;,0065;01141;CUZIEU;01;RHONE-ALPES;V146
2002;060901143001;DIVONNE LES BAINS;15000;Biol. / Nitrif. / Dépho.Ph.Ch ;5141,668;487,708;304,258;10,745;63;0;0;0;750,683528;48,7708;45,6387;1,61175;18,9;0;0;0;01143;DIVONNE LES BAINS;01;RHONE-ALPES;V036
2002;060901145002;DOMPIERRE SUR VEYLE - CHF LIEU;900;Biol. / Nitrif.;255,005;22,958;14,54;1,02;3,826;,051;,013;,059;28,05055;1,1479;1,454;,612;,3826;,0204;,0052;,0177;01145;DOMPIERRE SUR VEYLE;01;RHONE-ALPES;U420
2002;060901146001;DOMPIERRE SUR CHALARONNE;500;Filtres plantés;72,079;6,489;4,11;,288;1,082;,014;,004;,017;7,92869;,32445;,411;,1728;,1082;,014;,004;,017;01146;DOMPIERRE SUR CHALARONNE;01;RHONE-ALPES;U440
2002;060901147002;DOMSURE - VILLENEUVE;50;Bassin de décantation;10,945;,985;,624;,044;,164;,002;,001;,003;10,945;,985;,624;,044;,164;,002;,001;,003;01147;DOMSURE;01;RHONE-ALPES;U343
2002;060901150001;DROM;400;Biol. / Nitrif.;280,101;9,886;22,75;,746;1,791;,008;,052;,01;31,091211;,4943;2,275;,4476;,1791;,0032;,0208;,003;01150;DROM;01;RHONE-ALPES;V281
2002;060901151001;DRUILLAT - CHEF LIEU;500;Lagune;114,265;10,287;6,515;,457;1,715;,023;,006;,026;26,623745;1,0287;1,303;,3199;1,2005;,0115;,003;,0104;01151;DRUILLAT;01;RHONE-ALPES;V282
2002;060901151002;DRUILLAT - ROSSETTES;300;Lagune;21,323;1,92;1,216;,085;,32;,004;,001;,005;7,740249;,576;,3648;,068;,256;,0028;,0007;,0025;01151;DRUILLAT;01;RHONE-ALPES;V282
