Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Quantité_pollution_entrante;Quantité_MES_entrante;Quantité_MO_entrante;Quantité_P_entrante;Quantité_NR_entrante;Quantité_MI_entrante;Quantité_AOX_entrante;Quantité_METOX_entrante;Quantité_pollution_sortante;Quantité_MES_sortante;Quantité_MO_sortante;Quantité_P_sortante;Quantité_NR_sortante;Quantité_MI_sortante;Quantité_AOX_sortante;Quantité_METOX_sortante;Code_Commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
1999;060901005001;AMBERIEUX EN DOMBES;1900;Biol. / Nitrif.;727,643;65,513;41,491;2,912;10,919;,146;,036;,167;242,305119;19,6539;12,4473;2,3296;4,3676;,1022;,0252;,0835;01005;AMBERIEUX EN DOMBES;01;RHONE-ALPES;U470
1999;060901006001;AMBLEON;120;Biol. / Nitrif.;21,627;1,947;1,233;,087;,324;,004;,001;,005;7,201791;,5841;,3699;,0696;,1296;,0028;,0007;,0025;01006;AMBLEON;01;RHONE-ALPES;V161
1999;060901007001;AMBRONAY - CHEF LIEU;1700;Biologique Simple;937,988;84,452;53,486;3,753;14,075;,188;,047;,216;218,551204;8,4452;10,6972;2,6271;9,8525;,094;,0235;,0864;01007;AMBRONAY;01;RHONE-ALPES;V290
1999;060901009001;ANDERT ET CONDON - CONDON;270;Lagune;60,977;5,49;3,477;,244;,915;,012;,003;,014;42,379015;3,294;2,4339;,2196;,8235;,012;,003;,014;01009;ANDERT ET CONDON;01;RHONE-ALPES;V146
1999;060901010002;ANGLEFORT - CHEF LIEU;1080;Biol. / Nitrif.;613,944;40;39,997;2,3;9,8;0;0;0;67,53384;2;3,9997;1,38;,98;0;0;0;01010;ANGLEFORT;01;RHONE-ALPES;V126
1999;060901011001;APREMONT;400;Biol. / Nitrif.;123,706;11,138;7,054;,495;1,856;,025;,006;,028;13,60766;,5569;,7054;,297;,1856;,01;,0024;,0084;01011;APREMONT;01;RHONE-ALPES;V251
1999;060901021002;ARS SUR FORMANS;2250;Biol. / Nitrif.;724,528;65,233;41,314;2,899;10,872;,145;,036;,167;141,28296;6,5233;8,2628;2,0293;2,1744;,0725;,018;,0668;01021;ARS SUR FORMANS;01;RHONE-ALPES;U470
1999;060901024001;ATTIGNAT (ANCIENNE);1100;Biol. / Nitrif.;871,75;78,088;49,965;3,449;12,933;,172;,043;,198;592,79;46,8528;34,9755;3,1041;9,0531;,172;,043;,198;01024;ATTIGNAT;01;RHONE-ALPES;U403
1999;060901024002;ATTIGNAT - VACAGNOLE;900;Biol. / Nitrif.;215,462;19,4;12,286;,862;3,233;,043;,011;,05;42,01509;1,94;2,4572;,6034;,6466;,0215;,0055;,02;01024;ATTIGNAT;01;RHONE-ALPES;U401
1999;060901025001;BAGE LA VILLE - CHEF LIEU;550;Lagune;548,908;49,421;31,3;2,196;8,237;,11;,027;,126;199,253604;14,8263;9,39;1,7568;6,5896;,077;,0189;,063;01025;BAGE LA VILLE;01;RHONE-ALPES;U411
1999;060901026001;BAGE LE CHATEL;1100;Lagune;712,728;64,17;40,641;2,852;10,695;,143;,036;,164;495,34596;38,502;28,4487;2,5668;9,6255;,143;,036;,164;01026;BAGE LE CHATEL;01;RHONE-ALPES;U411
1999;060901028001;BANEINS - CHEF LIEU;225;Lagune;133,542;12,024;7,615;,534;2,004;,027;,007;,031;48,475746;3,6072;2,2845;,4272;1,6032;,0189;,0049;,0155;01028;BANEINS;01;RHONE-ALPES;U440
1999;060901029001;BEAUPONT;285;Biologique Simple;102,732;9,249;5,858;,411;1,542;,021;,005;,024;37,291716;2,7747;1,7574;,3288;1,2336;,0147;,0035;,012;01029;BEAUPONT;01;RHONE-ALPES;U344
1999;060901033001;BELLEGARDE SUR VALSERINE;18000;Biologique Simple;13537,223;1353,9;790,909;27;143;0;0;0;1895,21122;67,695;94,90908;9,45;74,36;0;0;0;01033;BELLEGARDE SUR VALSERINE;01;RHONE-ALPES;V102
1999;060901034001;BELLEY - CHEF LIEU;12200;Biologique Simple;8804,372;495;601;25;158;0;0;0;1241,416452;34,65;84,14;12,25;34,76;0;0;0;01034;BELLEY;01;RHONE-ALPES;V146
1999;060901034002;BELLEY - BILIGNIN;200;Biologique Simple;94,618;8,518;5,395;,379;1,42;,019;,005;,022;34,346334;2,5554;1,6185;,3032;1,136;,0133;,0035;,011;01034;BELLEY;01;RHONE-ALPES;V146
1999;060901035001;BELLEYDOUX;300;Biol. / Nitrif.;122,309;11,012;6,975;,489;1,835;,024;,006;,028;122,309;11,012;6,975;,489;1,835;,024;,006;,028;01035;BELLEYDOUX;01;RHONE-ALPES;V101
1999;060901036001;BELMONT LUTHEZIEU - MASSIGNIEU;566;Biol. / Nitrif.;50,824;4,577;2,898;,203;,763;,01;,003;,012;9,91068;,4577;,5796;,1421;,1526;,005;,0015;,0048;01036;BELMONT LUTHEZIEU;01;RHONE-ALPES;V143
1999;060901041001;BETTANT;900;Biol. / Nitrif.;423,968;38,171;24,175;1,697;6,362;,085;,021;,098;288,29824;22,9026;16,9225;1,5273;4,4534;,085;,021;,098;01041;BETTANT;01;RHONE-ALPES;V293
1999;060901043001;BEYNOST -ST MAURICE DE BEYNOST;10600;Biol. / Nitrif.;8002,326;576,018;535,014;22,264;83,236;,88;1,502;1,884;840,24423;28,8009;53,5014;13,3584;8,3236;,352;,6008;,5652;01043;BEYNOST;01;RHONE-ALPES;V300
1999;060901044001;BILLIAT;720;Biologique Simple;178,439;16,065;10,175;,714;2,678;,036;,009;,041;124,015105;9,639;7,1225;,6426;2,4102;,036;,009;,041;01044;BILLIAT;01;RHONE-ALPES;V102
1999;060901046001;BIZIAT - CHEF LIEU;315;Lagune;89,705;8,077;5,115;,359;1,346;,018;,004;,021;32,562915;2,4231;1,5345;,2872;1,0768;,0126;,0028;,0105;01046;BIZIAT;01;RHONE-ALPES;U424
1999;060901047002;BLYES;855;Biol. / Nitrif.;530,797;47,79;30,267;2,124;7,965;,106;,027;,122;176,755401;14,337;9,0801;1,6992;3,186;,0742;,0189;,061;01047;BLYES;01;RHONE-ALPES;V294
1999;060901058002;BREGNIER CORDON-PETIT GLANDIEU;630;Lagune;277,695;25,002;15,835;1,111;4,167;,056;,014;,064;100,803285;7,5006;4,7505;,8888;3,3336;,0392;,0098;,032;01058;BREGNIER CORDON;01;RHONE-ALPES;V161
1999;060901061001;BRENS - GOTRAS PETIT BRENS;450;Lagune;125,658;11,313;7,165;,503;1,886;,025;,006;,029;45,613854;3,3939;2,1495;,4024;1,5088;,0175;,0042;,0145;01061;BRENS;01;RHONE-ALPES;V146
1999;060901061002;BRENS - CHAMPTEL;500;Lagune;83,77;7,542;4,777;,335;1,257;,017;,004;,019;30,40851;2,2626;1,4331;,268;1,0056;,0119;,0028;,0095;01061;BRENS;01;RHONE-ALPES;V146
1999;060901062001;BRESSOLLES - CHEF LIEU;733;Biol. / Nitrif.;373,316;33,611;21,287;1,494;5,602;,075;,019;,086;124,314228;10,0833;6,3861;1,1952;2,2408;,0525;,0133;,043;01062;BRESSOLLES;01;RHONE-ALPES;V300
1999;060901063001;BRION;500;Biol. / Nitrif.;575,291;47,716;35,72;2,244;5,663;,073;,018;,084;392,348462;28,6296;25,004;2,0196;3,9641;,073;,018;,084;01063;BRION;01;RHONE-ALPES;V251
1999;060901065001;BUELLAS ANCIENNE;750;Biologique Simple;490,077;44,124;27,945;1,961;7,354;,098;,025;,113;340,603515;26,4744;19,5615;1,7649;6,6186;,098;,025;,113;01065;BUELLAS;01;RHONE-ALPES;U421
1999;060901065002;BUELLAS - CORGENON;600;Lagune;356,319;32,08;20,318;1,426;5,347;,071;,018;,082;129,343797;9,624;6,0954;1,1408;4,2776;,0497;,0126;,041;01065;BUELLAS;01;RHONE-ALPES;U421
1999;060901067001;CEIGNES;730;Lagune;64,402;4,745;4,3;,169;,634;,008;,002;,01;21,961082;1,4235;1,29;,1352;,5072;,0056;,0014;,005;01067;CEIGNES;01;RHONE-ALPES;V252
1999;060901069001;CERTINES ANCIENNE;2800;Lagune;2096,606;188,766;119,552;8,39;31,461;,419;,105;,482;761,067978;56,6298;35,8656;6,712;25,1688;,2933;,0735;,241;01069;CERTINES;01;RHONE-ALPES;U400
1999;060901073001;CEYZERIEU -AVRISSIEU SAMISSIEU;300;Biol. / Nitrif.;48,682;4,383;2,776;,195;,73;,01;,002;,011;9,49299;,4383;,5552;,1365;,146;,005;,001;,0044;01073;CEYZERIEU;01;RHONE-ALPES;V143
1999;060901073002;CEYZERIEU - CHEF LIEU;600;Lagune;222,901;20,069;12,71;,892;3,345;,045;,011;,051;154,916195;12,0414;8,897;,8028;3,0105;,045;,011;,051;01073;CEYZERIEU;01;RHONE-ALPES;V143
1999;060901075001;CHALEINS;1400;Biol. / Nitrif.;305,835;27,536;17,439;1,224;4,589;,061;,015;,07;101,843055;8,2608;5,2317;,9792;1,8356;,0427;,0105;,035;01075;CHALEINS;01;RHONE-ALPES;U451
1999;060901078001;CHALLEX (ANCIENNE);1500;Biologique Simple;631,266;56,835;35,996;2,526;9,473;,126;,032;,145;438,72987;34,101;25,1972;2,2734;8,5257;,126;,032;,145;01078;CHALLEX;01;RHONE-ALPES;V042
1999;060901079001;CHAMPAGNE EN VALROMEY - C LIEU;700;Biol. / Nitrif.;357,257;32,165;20,371;1,43;5,361;,071;,018;,082;242,93476;19,299;14,2597;1,287;3,7527;,071;,018;,082;01079;CHAMPAGNE EN VALROMEY;01;RHONE-ALPES;V142
1999;060901080001;CHAMPDOR;700;Biol. / Nitrif.;237,222;21,358;13,527;,949;3,56;,047;,012;,055;237,222;21,358;13,527;,949;3,56;,047;,012;,055;01080;CHAMPDOR;01;RHONE-ALPES;V291
1999;060901081001;CHAMPFROMIER;400;Biol. / Nitrif.;181,283;13,3;11,31;,6;3,1;0;0;0;125,991685;7,98;7,917;,54;2,79;0;0;0;01081;CHAMPFROMIER;01;RHONE-ALPES;V101
1999;060901082001;CHANAY - CHEF LIEU;1800;Biol. / Nitrif.;351,646;25;21,667;1,6;6;0;0;0;115,691534;7,5;6,5001;1,28;2,4;0;0;0;01082;CHANAY;01;RHONE-ALPES;V102
1999;060901083001;CHANEINS (ANCIENNE);317;Lagune;80,168;7,218;4,571;,321;1,203;,016;,004;,018;29,100984;2,1654;1,3713;,2568;,9624;,0112;,0028;,009;01083;CHANEINS;01;RHONE-ALPES;U440
1999;060901085001;LA CHAPELLE DU CHATELARD;250;Lagune;70,481;6,345;4,019;,282;1,058;,014;,004;,016;25,584603;1,9035;1,2057;,2256;,8464;,0098;,0028;,008;01085;LA CHAPELLE DU CHATELARD;01;RHONE-ALPES;U440
1999;060901088001;CHARNOZ SUR AIN;1200;Biol. / Nitrif.;415,386;37,4;23,686;1,662;6,233;,083;,021;,096;138,323538;11,22;7,1058;1,3296;2,4932;,0581;,0147;,048;01088;CHARNOZ SUR AIN;01;RHONE-ALPES;V294
1999;060901089001;CHATEAU GAILLARD;800;Biol. / Nitrif.;560,193;50,436;31,943;2,242;8,406;,112;,028;,129;380,93124;30,2616;22,3601;2,0178;5,8842;,112;,028;,129;01089;CHATEAU GAILLARD;01;RHONE-ALPES;V290
1999;060901089002;AMBERIEU - CHATEAU GAILLARD;33300;Biol. / Nitrif.;10375,618;698;672;30;181;0;0;0;705,542024;13,96;40,32;16,2;9,05;0;0;0;01089;CHATEAU GAILLARD;01;RHONE-ALPES;V293
1999;060901090001;CHATENAY;225;Lagune;4,998;,45;,285;,02;,075;,001;0;,001;1,809276;,135;,0855;,016;,06;,0007;0;,0005;01090;CHATENAY;01;RHONE-ALPES;U421
1999;060901091002;CHATILLON EN MICHAILLE;2250;Biol. / Nitrif.;459,53;41,373;26,203;1,839;6,896;,092;,023;,106;89,60835;4,1373;5,2406;1,2873;1,3792;,046;,0115;,0424;01091;CHATILLON EN MICHAILLE;01;RHONE-ALPES;V101
1999;060901092001;CHATILLON LA PALUD (ANCIENNE);1200;Biol. / Nitrif.;591,791;53,282;33,745;2,368;8,88;,118;,03;,136;197,066403;15,9846;10,1235;1,8944;3,552;,0826;,021;,068;01092;CHATILLON LA PALUD;01;RHONE-ALPES;V290
1999;060901093001;CHATILLON SUR CHALARONNE;5400;Biol. / Nitrif.;3527,637;269,58;239,863;6,273;27,076;,271;1,904;1,94;345,708426;13,479;23,9863;3,7638;2,7076;,1084;,7616;,582;01093;CHATILLON SUR CHALARONNE;01;RHONE-ALPES;U440
1999;060901095001;CHAVANNES SUR SURAN ANCIENNE;300;Biol. / Nitrif.;74,072;6,669;4,224;,296;1,112;,015;,004;,017;50,36896;4,0014;2,9568;,2664;,7784;,015;,004;,017;01095;CHAVANNES SUR SURAN;01;RHONE-ALPES;V281
1999;060901098005;CHAZEY BONS - CHEF LIEU;1200;Biol. / Nitrif.;1759,328;158,4;100,32;7,04;26,4;,352;,088;,408;585,856224;47,52;30,096;5,632;10,56;,2464;,0616;,204;01098;CHAZEY BONS;01;RHONE-ALPES;V146
1999;060901099001;CHAZEY SUR AIN - CHEF LIEU;945;Biol. / Nitrif.;442,407;39,832;25,227;1,77;6,639;,089;,022;,102;147,321531;11,9496;7,5681;1,416;2,6556;,0623;,0154;,051;01099;CHAZEY SUR AIN;01;RHONE-ALPES;V294
1999;060901100001;CHEIGNIEU LA BALME;125;Épandage eaux résiduaires;34,696;3,124;1,978;,139;,521;,007;,002;,008;2,879768;0;,1978;,0278;,1042;,007;,002;,008;01100;CHEIGNIEU LA BALME;01;RHONE-ALPES;V145
1999;060901104001;CHEZERY FORENS;1350;Biol. / Nitrif.;528,775;17,668;43,492;1,269;3,308;,022;,005;,025;168,15045;5,3004;13,0476;1,0152;1,3232;,0154;,0035;,0125;01104;CHEZERY FORENS;01;RHONE-ALPES;V101
1999;060901105001;CIVRIEUX;1000;Biologique Simple;431,995;38,894;24,633;1,729;6,482;,086;,022;,099;300,236525;23,3364;17,2431;1,5561;5,8338;,086;,022;,099;01105;CIVRIEUX;01;RHONE-ALPES;U471
1999;060901108001;COLIGNY - PRE DU MAI;1500;Biol. / Nitrif.;747,467;67,298;42,622;2,991;11,216;,15;,037;,172;508,27756;40,3788;29,8354;2,6919;7,8512;,15;,037;,172;01108;COLIGNY;01;RHONE-ALPES;U343
1999;060901109001;COLLONGES;2000;Lagune;323,52;29,128;18,447;1,295;4,855;,065;,016;,074;117,43776;8,7384;5,5341;1,036;3,884;,0455;,0112;,037;01109;COLLONGES;01;RHONE-ALPES;V100
1999;060901110001;COLOMIEU;200;Filtres plantés;104,758;10,57;5,954;,2;1,4;0;0;0;38,027154;3,171;1,7862;,16;1,12;0;0;0;01110;COLOMIEU;01;RHONE-ALPES;V161
1999;060901113001;CONDEISSIAT;400;Lagune;156,448;14,085;8,921;,626;2,348;,031;,008;,036;56,790624;4,2255;2,6763;,5008;1,8784;,0217;,0056;,018;01113;CONDEISSIAT;01;RHONE-ALPES;U421
1999;060901114001;CONFORT - CHEF LIEU;700;Bassin de décantation;124,351;6,3;8,775;0;3;0;0;0;113,15941;4,41;8,775;0;3;0;0;0;01114;CONFORT;01;RHONE-ALPES;V101
1999;060901114002;CONFORT - MENTHIERES;1167;Biol. / Nitrif.;153,664;13,835;8,762;,615;2,306;,031;,008;,035;51,170112;4,1505;2,6286;,492;,9224;,0217;,0056;,0175;01114;CONFORT;01;RHONE-ALPES;V101
1999;060901115001;CONFRANCON - LE LOGIS NEUF;550;Biol. / Nitrif.;62,106;5,591;3,541;,249;,932;,012;,003;,014;12,11067;,5591;,7082;,1743;,1864;,006;,0015;,0056;01115;CONFRANCON;01;RHONE-ALPES;U424
1999;060901115002;CONFRANCON;300;Lagune;115,336;10,384;6,576;,462;1,731;,023;,006;,027;41,866968;3,1152;1,9728;,3696;1,3848;,0161;,0042;,0135;01115;CONFRANCON;01;RHONE-ALPES;U424
1999;060901116001;CONTREVOZ - CHEF LIEU;330;Biol. / Nitrif.;134,948;12,15;7,695;,54;2,025;,027;,007;,031;91,76464;7,29;5,3865;,486;1,4175;,027;,007;,031;01116;CONTREVOZ;01;RHONE-ALPES;V145
1999;060901118001;CORBONOD;542;Lagune;82,083;7,39;4,681;,328;1,232;,016;,004;,019;29,796129;2,217;1,4043;,2624;,9856;,0112;,0028;,0095;01118;CORBONOD;01;RHONE-ALPES;V113
1999;060901119001;CORCELLES;450;Biol. / Nitrif.;101,013;9,095;5,76;,404;1,516;,02;,005;,023;33,637329;2,7285;1,728;,3232;,6064;,014;,0035;,0115;01119;CORCELLES;01;RHONE-ALPES;V291
1999;060901123001;CORMORANCHE SUR SAONE;1800;Biol. / Nitrif.;571,733;51,476;32,601;2,288;8,579;,114;,029;,132;111,487935;5,1476;6,5202;1,6016;1,7158;,057;,0145;,0528;01123;CORMORANCHE SUR SAONE;01;RHONE-ALPES;U430
1999;060901127001;COURMANGOUX - CHEF LIEU;243;Lagune;29,451;2,652;1,679;,118;,442;,006;,001;,007;10,690713;,7956;,5037;,0944;,3536;,0042;,0007;,0035;01127;COURMANGOUX;01;RHONE-ALPES;U343
1999;060901129001;CRANS;270;Lagune;38,868;3,499;2,216;,156;,583;,008;,002;,009;14,109084;1,0497;,6648;,1248;,4664;,0056;,0014;,0045;01129;CRANS;01;RHONE-ALPES;V300
1999;060901130001;CRAS SUR REYSSOUZE - CHEF LIEU;550;Biologique Simple;386,103;34,763;22,016;1,545;5,794;,077;,019;,089;89,961999;3,4763;4,4032;1,0815;4,0558;,0385;,0095;,0356;01130;CRAS SUR REYSSOUZE;01;RHONE-ALPES;U403
1999;060901133001;CRESSIN ROCHEFORT;367;Lagune;95,471;8,595;5,444;,382;1,433;,019;,005;,022;34,655973;2,5785;1,6332;,3056;1,1464;,0133;,0035;,011;01133;CRESSIN ROCHEFORT;01;RHONE-ALPES;V143
1999;060901134001;CROTTET - CHAVANNES;450;Biologique Simple;386,692;34,816;22,05;1,547;5,803;,077;,019;,089;268,75094;20,8896;15,435;1,3923;5,2227;,077;,019;,089;01134;CROTTET;01;RHONE-ALPES;U424
1999;060901134002;CROTTET - ORMETS;2700;Biol. / Nitrif.;599,364;53,964;34,177;2,398;8,994;,12;,03;,138;116,87598;5,3964;6,8354;1,6786;1,7988;,06;,015;,0552;01134;CROTTET;01;RHONE-ALPES;U424
1999;060901136001;CRUZILLES LES MEPILLAT-CH LIEU;200;Lagune;44,084;3,969;2,514;,176;,662;,009;,002;,01;16,002492;1,1907;,7542;,1408;,5296;,0063;,0014;,005;01136;CRUZILLES LES MEPILLAT;01;RHONE-ALPES;U424
1999;060901136002;CRUZILLES MEPILLAT;600;Lagune;44,084;3,969;2,514;,176;,662;,009;,002;,01;16,002492;1,1907;,7542;,1408;,5296;,0063;,0014;,005;01136;CRUZILLES LES MEPILLAT;01;RHONE-ALPES;U424
1999;060901138001;CULOZ - CHEF LIEU;4666;Biol. / Nitrif.;1861,72;170,059;111,697;5,996;18,863;,203;,408;7,495;1262,24616;102,0354;78,1879;5,3964;13,2041;,203;,408;7,495;01138;CULOZ;01;RHONE-ALPES;V133
1999;060901139001;CURCIAT DONGALON;270;Lagune;67,398;6,068;3,843;,27;1,011;,013;,003;,016;24,465474;1,8204;1,1529;,216;,8088;,0091;,0021;,008;01139;CURCIAT DONGALON;01;RHONE-ALPES;U347
1999;060901140001;CURTAFOND - CHEF LIEU;270;Lagune;44,826;4,037;2,556;,179;,673;,009;,002;,01;16,271838;1,2111;,7668;,1432;,5384;,0063;,0014;,005;01140;CURTAFOND;01;RHONE-ALPES;U424
1999;060901141001;CUZIEU;270;Lagune;25,498;2,295;1,454;,102;,383;,005;,001;,006;9,255774;,6885;,4362;,0816;,3064;,0035;,0007;,003;01141;CUZIEU;01;RHONE-ALPES;V146
1999;060901143001;DIVONNE LES BAINS;15000;Biol. / Déphosph. Phy.-Chim;3341,446;301,083;189,908;9,9;59,9;0;0;0;1032,506814;99,35739;56,9724;2,871;18,569;0;0;0;01143;DIVONNE LES BAINS;01;RHONE-ALPES;V036
1999;060901145002;DOMPIERRE SUR VEYLE - CHF LIEU;900;Biol. / Nitrif.;408,355;36,766;23,285;1,634;6,128;,082;,02;,094;44,91905;1,8383;2,3285;,9804;,6128;,0328;,008;,0282;01145;DOMPIERRE SUR VEYLE;01;RHONE-ALPES;U420
1999;060901147002;DOMSURE - VILLENEUVE;50;Bassin de décantation;11,749;1,058;,67;,047;,176;,002;,001;,003;9,152471;,3174;,67;,0376;,176;,002;,001;,003;01147;DOMSURE;01;RHONE-ALPES;U343
1999;060901151001;DRUILLAT - CHEF LIEU;500;Lagune;119,101;10,723;6,791;,477;1,787;,024;,006;,027;43,233663;3,2169;2,0373;,3816;1,4296;,0168;,0042;,0135;01151;DRUILLAT;01;RHONE-ALPES;V282
1999;060901152001;ECHALON;720;Biologique Simple;357,825;32,216;20,404;1,432;5,369;,072;,018;,082;129,890475;9,6648;6,1212;1,1456;4,2952;,0504;,0126;,041;01152;ECHALLON;01;RHONE-ALPES;V101
1999;060901154001;ETREZ ET LAITERIE;5900;Biol. / Nitrif.;3161,488;134,7;253,175;6;18,1;0;0;0;331,95624;6,735;25,3175;3,6;1,81;0;0;0;01154;ETREZ;01;RHONE-ALPES;U403
1999;060901157001;FAREINS;1800;Biologique Simple;727,493;65,499;41,483;2,911;10,917;,146;,036;,167;505,607635;39,2994;29,0381;2,6199;9,8253;,146;,036;,167;01157;FAREINS;01;RHONE-ALPES;U452
1999;060901158001;FARGES;533;Biol. / Nitrif.;327,07;29,447;18,65;1,309;4,908;,065;,016;,075;222,4076;17,6682;13,055;1,1781;3,4356;,065;,016;,075;01158;FARGES;01;RHONE-ALPES;V100
1999;060901159001;FEILLENS;10200;Biol. / Nitrif.;6475,678;694;381;11;37;0;0;0;628,140766;104,1;26,67;4,29;1,85;0;0;0;01159;FEILLENS;01;RHONE-ALPES;U411
1999;060901160001;FERNEY VOLTAIRE;14000;Biol. / Déphosph. Phy.-Chim;8555,898;761,51;493,134;33,492;125,594;1,672;,418;1,923;2840,558136;228,453;147,9402;6,6984;100,4752;1,1704;,2926;,9615;01160;FERNEY VOLTAIRE;01;RHONE-ALPES;V036
1999;060901163002;FOISSIAT;1900;Biol. / Nitrif.;1345,816;68,648;102,583;2,913;9,661;,108;,027;,124;426,623672;20,5944;30,7749;2,3304;3,8644;,0756;,0189;,062;01163;FOISSIAT;01;RHONE-ALPES;U403
1999;060901165001;FRANCHELEINS (ANCIENNE);250;Biol. / Nitrif.;76,693;6,905;4,373;,307;1,151;,015;,004;,018;8,43623;,34525;,4373;,1842;,1151;,006;,0016;,0054;01165;FRANCHELEINS ;01;RHONE-ALPES;U451
1999;060901170001;GEOVREISSIAT;450;Biol. / Nitrif.;289,24;26;17,073;,8;4,1;0;0;0;96,31692;7,8;5,1219;,64;1,64;0;0;0;01170;BEARD-GEOVREISSIAT;01;RHONE-ALPES;V252
1999;060901174001;GIRON;700;Bassin de décantation;123,23;11,095;7,027;,493;1,849;,025;,006;,028;104,00612;5,5475;7,027;,4437;1,849;,025;,006;,028;01174;GIRON;01;RHONE-ALPES;V101
1999;060901176001;LE GRAND ABERGEMENT;900;Biol. / Nitrif.;208,564;18,778;11,892;,835;3,13;,042;,01;,048;69,451812;5,6334;3,5676;,668;1,252;,0294;,007;,024;01176;LE GRAND ABERGEMENT;01;RHONE-ALPES;V140
1999;060901177001;GRAND CORENT;100;Bassin de décantation;9,048;,815;,516;,036;,136;,002;0;,002;8,224632;,5705;,516;,036;,136;,002;0;,002;01177;GRAND CORENT;01;RHONE-ALPES;V270
1999;060901181001;GROISSIAT - OYONNAX;33000;Biologique Simple;34008,824;2506;2271;60;407;0;0;0;8502,206;375,9;522,33;30,6;268,62;0;0;0;01181;GROISSIAT;01;RHONE-ALPES;V251
1999;060901183001;GUEREINS;900;Biologique Simple;1013,072;91,211;57,767;4,054;15,202;,203;,051;,233;337,352976;27,3633;17,3301;3,2432;6,0808;,1421;,0357;,1165;01183;GUEREINS;01;RHONE-ALPES;U440
1999;060901184001;HAUTECOURT ROMANECHE - CH LIEU;200;Bassin de décantation;124,015;11,165;7,071;,496;1,861;,025;,006;,029;87,55459;1,1165;7,071;,3472;1,6749;,025;,006;,029;01184;HAUTECOURT ROMANECHE;01;RHONE-ALPES;V270
1999;060901184005;HAUTECOURT ROMANECHE - CAMPING;300;Biol. / Nitrif.;130,201;11,723;7,424;,521;1,954;,026;,007;,03;43,356933;3,5169;2,2272;,4168;,7816;,0182;,0049;,015;01184;HAUTECOURT ROMANECHE;01;RHONE-ALPES;V270
1999;060901185001;HAUTEVILLE LOMPNES - CHEF LIEU;8000;Biol. / Nitrif.;2126,629;190,825;121,756;8,421;31,579;,394;,153;,453;414,692655;19,0825;24,3512;5,8947;6,3158;,197;,0765;,1812;01185;HAUTEVILLE LOMPNES;01;RHONE-ALPES;V292
1999;060901187001;HOTONNES;2300;Biol. / Nitrif.;1259,438;172,12;59,531;1,337;13,597;,028;,007;,033;202,769518;17,212;11,9062;,9359;2,7194;,014;,0035;,0132;01187;HOTONNES;01;RHONE-ALPES;V140
1999;060901189001;INJOUX GENISSIAT - INJOUX;540;Biol. / Nitrif.;216,077;19,454;12,321;,865;3,242;,043;,011;,05;71,953641;5,8362;3,6963;,692;1,2968;,0301;,0077;,025;01189;INJOUX GENISSIAT;01;RHONE-ALPES;V102
1999;060901190001;INNIMOND;150;Biologique Simple;13,502;1,215;,77;,054;,203;,003;,001;,003;4,887724;,3645;,231;,0432;,1624;,0021;,0007;,0015;01190;INNIMOND;01;RHONE-ALPES;V162
1999;060901192002;IZERNORE - CHEF LIEU;2500;Biol. / Nitrif.;1027,775;78,4;65,412;2,8;14,5;0;0;0;107,916375;3,92;6,5412;1,68;1,45;0;0;0;01192;IZERNORE;01;RHONE-ALPES;V252
1999;060901194002;JASSANS RIOTTIER;11250;Biol. / Nitrif.;7199,518;806,222;381,667;18,333;86,667;0;0;0;388,773972;8,06222;19,08335;5,68323;7,80003;0;0;0;01194;JASSANS RIOTTIER;01;RHONE-ALPES;U452
1999;060901195001;JASSERON;820;Biol. / Nitrif.;343,42;18,7;20,822;1,9;9,5;0;0;0;114,35886;5,61;6,2466;1,52;3,8;0;0;0;01195;JASSERON;01;RHONE-ALPES;U402
1999;060901198001;JOYEUX;225;Lagune;19,992;1,8;1,14;,08;,3;,004;,001;,005;7,257096;,54;,342;,064;,24;,0028;,0007;,0025;01198;JOYEUX;01;RHONE-ALPES;U440
1999;060901199001;JUJURIEUX - CHEF LIEU;1550;Biologique Simple;753,011;67,797;42,938;3,013;11,3;,151;,038;,173;523,342645;40,6782;30,0566;2,7117;10,17;,151;,038;,173;01199;JUJURIEUX;01;RHONE-ALPES;V271
1999;060901202002;LAGNIEU - POSAFOL;100;Bassin de décantation;53,058;4,777;3,026;,212;,796;,011;,003;,012;44,780952;2,3885;3,026;,1908;,796;,011;,003;,012;01202;LAGNIEU;01;RHONE-ALPES;V163
1999;060901204001;LALLEYRIAT;350;Biologique Simple;90,177;8,119;5,142;,361;1,353;,018;,005;,021;32,734251;2,4357;1,5426;,2888;1,0824;,0126;,0035;,0105;01204;LALLEYRIAT;01;RHONE-ALPES;V101
1999;060901206001;LANTENAY - LE TREMBLAY;60;Lagune;9,274;,835;,529;,037;,139;,002;0;,002;3,366462;,2505;,1587;,0296;,1112;,0014;0;,001;01206;LANTENAY;01;RHONE-ALPES;V250
1999;060901207001;LAPEYROUSE;200;Lagune;36,709;3,305;2,093;,147;,551;,007;,002;,008;13,325367;,9915;,6279;,1176;,4408;,0049;,0014;,004;01207;LAPEYROUSE;01;RHONE-ALPES;U440
1999;060901208001;LAVOURS;367;Lagune;52,98;4,77;3,021;,212;,795;,011;,003;,012;19,23174;1,431;,9063;,1696;,636;,0077;,0021;,006;01208;LAVOURS;01;RHONE-ALPES;V133
