Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Quantité_pollution_entrante;Quantité_MES_entrante;Quantité_MO_entrante;Quantité_P_entrante;Quantité_NR_entrante;Quantité_MI_entrante;Quantité_AOX_entrante;Quantité_METOX_entrante;Quantité_pollution_sortante;Quantité_MES_sortante;Quantité_MO_sortante;Quantité_P_sortante;Quantité_NR_sortante;Quantité_MI_sortante;Quantité_AOX_sortante;Quantité_METOX_sortante;Code_Commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
2000;060901084001;CHANOZ CHATENAY;250;Lagune;17,518;1,577;,999;,07;,263;,004;,001;,004;6,359034;,4731;,2997;,056;,2104;,0028;,0007;,002;01084;CHANOZ CHATENAY;01;RHONE-ALPES;U421
2000;060901085001;LA CHAPELLE DU CHATELARD;250;Lagune;70,481;6,345;4,019;,282;1,058;,014;,004;,016;25,584603;1,9035;1,2057;,2256;,8464;,0098;,0028;,008;01085;LA CHAPELLE DU CHATELARD;01;RHONE-ALPES;U440
2000;060901087001;CHARIX;380;Biologique Simple;14,571;1,312;,831;,058;,219;,003;,001;,003;5,274702;,3936;,2493;,0464;,1752;,0021;,0007;,0015;01087;CHARIX;01;RHONE-ALPES;V101
2000;060901088001;CHARNOZ SUR AIN;1200;Biol. / Nitrif.;194,173;12,4;12,393;1;3,1;0;0;0;37,863735;1,24;2,4786;,7;,62;0;0;0;01088;CHARNOZ SUR AIN;01;RHONE-ALPES;V294
2000;060901089001;CHATEAU GAILLARD;800;Biol. / Nitrif.;553,59;49,842;31,567;2,215;8,307;,111;,028;,127;376,4412;29,9052;22,0969;1,9935;5,8149;,111;,028;,127;01089;CHATEAU GAILLARD;01;RHONE-ALPES;V290
2000;060901089002;AMBERIEU - CHATEAU GAILLARD;33300;Biol. / Nitrif. / Dénitrif.;9967,637;682,9;641,507;28,9;173,6;0;0;0;677,799316;27,316;32,07535;13,872;8,68;0;0;0;01089;CHATEAU GAILLARD;01;RHONE-ALPES;V293
2000;060901090001;CHATENAY;225;Lagune;4,998;,45;,285;,02;,075;,001;0;,001;1,809276;,135;,0855;,016;,06;,0007;0;,0005;01090;CHATENAY;01;RHONE-ALPES;U421
2000;060901091002;CHATILLON EN MICHAILLE;2250;Biol. / Nitrif. / Dénitrif.;459,824;41,4;26,22;1,84;6,9;,092;,023;,106;89,66568;4,14;5,244;1,288;1,38;,046;,0115;,0424;01091;CHATILLON EN MICHAILLE;01;RHONE-ALPES;V101
2000;060901092001;CHATILLON LA PALUD (ANCIENNE);1200;Biol. / Nitrif.;374,8;24,4;24,245;1,3;6,6;0;0;0;73,086;2,44;4,849;,91;1,32;0;0;0;01092;CHATILLON LA PALUD;01;RHONE-ALPES;V290
2000;060901093001;CHATILLON SUR CHALARONNE;5400;Biol. / Nitrif.;2531,963;148,56;171,201;8,1;42,3;0;0;0;311,431449;7,428;23,96814;2,754;7,614;0;0;0;01093;CHATILLON SUR CHALARONNE;01;RHONE-ALPES;U440
2000;060901095001;CHAVANNES SUR SURAN ANCIENNE;300;Biol. / Nitrif.;74,072;6,669;4,224;,296;1,112;,015;,004;,017;50,36896;4,0014;2,9568;,2664;,7784;,015;,004;,017;01095;CHAVANNES SUR SURAN;01;RHONE-ALPES;V281
2000;060901098005;CHAZEY BONS - CHEF LIEU;1200;Biol. / Nitrif.;1759,328;158,4;100,32;7,04;26,4;,352;,088;,408;585,856224;47,52;30,096;5,632;10,56;,2464;,0616;,204;01098;CHAZEY BONS;01;RHONE-ALPES;V146
2000;060901099001;CHAZEY SUR AIN - CHEF LIEU;945;Biol. / Nitrif.;427,719;38,509;24,389;1,712;6,418;,086;,021;,098;142,430427;11,5527;7,3167;1,3696;2,5672;,0602;,0147;,049;01099;CHAZEY SUR AIN;01;RHONE-ALPES;V294
2000;060901100001;CHEIGNIEU LA BALME;125;Biologique Simple;34,696;3,124;1,978;,139;,521;,007;,002;,008;2,879768;0;,1978;,0278;,1042;,007;,002;,008;01100;CHEIGNIEU LA BALME;01;RHONE-ALPES;V145
2000;060901101001;CHEVILLARD;150;Bassin de décantation;40,408;3,638;2,304;,162;,606;,008;,002;,009;34,104352;1,819;2,304;,1458;,606;,008;,002;,009;01101;CHEVILLARD;01;RHONE-ALPES;V250
2000;060901104001;CHEZERY FORENS;1350;Biol. / Nitrif.;528,59;17,628;43,342;1,329;3,448;,022;,005;,025;175,49188;5,2884;13,0026;1,0632;2,7584;,0154;,0035;,0125;01104;CHEZERY FORENS;01;RHONE-ALPES;V101
2000;060901105001;CIVRIEUX;1000;Biologique Simple;434,193;39,093;24,759;1,737;6,515;,087;,022;,1;301,764135;23,4558;17,3313;1,5633;5,8635;,087;,022;,1;01105;CIVRIEUX;01;RHONE-ALPES;U471
2000;060901106001;CIZE;183;Biologique Simple;34,775;3,131;1,983;,139;,522;,007;,002;,008;12,623325;,9393;,5949;,1112;,4176;,0049;,0014;,004;01106;CIZE;01;RHONE-ALPES;V270
2000;060901108001;COLIGNY - PRE DU MAI;1500;Biol. / Nitrif.;418,58;37,687;23,868;1,675;6,281;,084;,021;,096;284,6344;22,6122;16,7076;1,5075;4,3967;,084;,021;,096;01108;COLIGNY;01;RHONE-ALPES;U343
2000;060901109001;COLLONGES;2000;Lagune;327,845;29,517;18,694;1,312;4,92;,066;,016;,075;119,007735;8,8551;5,6082;1,0496;3,936;,0462;,0112;,0375;01109;COLLONGES;01;RHONE-ALPES;V100
2000;060901110001;COLOMIEU;200;Filtres plantés;68,974;6,21;3,933;,276;1,035;,014;,003;,016;25,037562;1,863;1,1799;,2208;,828;,0098;,0021;,008;01110;COLOMIEU;01;RHONE-ALPES;V161
2000;060901113001;CONDEISSIAT;400;Lagune;292,164;18,3;20,128;,8;3,7;0;0;0;106,055532;5,49;6,0384;,64;2,96;0;0;0;01113;CONDEISSIAT;01;RHONE-ALPES;U421
2000;060901114001;CONFORT - CHEF LIEU;700;Bassin de décantation;83,625;7,529;4,768;,335;1,255;,017;,004;,019;65,143875;2,2587;4,768;,268;1,255;,017;,004;,019;01114;CONFORT;01;RHONE-ALPES;V101
2000;060901114002;CONFORT - MENTHIERES;1167;Biol. / Nitrif.;155,287;13,982;8,855;,621;2,33;,031;,008;,036;51,710571;4,1946;2,6565;,4968;,932;,0217;,0056;,018;01114;CONFORT;01;RHONE-ALPES;V101
2000;060901115001;CONFRANCON - LE LOGIS NEUF;550;Biol. / Nitrif.;65,776;5,922;3,751;,263;,987;,013;,003;,015;7,23536;,2961;,3751;,1578;,0987;,0052;,0012;,0045;01115;CONFRANCON;01;RHONE-ALPES;U424
2000;060901115002;CONFRANCON;300;Lagune;122,152;10,998;6,965;,489;1,833;,024;,006;,028;44,341176;3,2994;2,0895;,3912;1,4664;,0168;,0042;,014;01115;CONFRANCON;01;RHONE-ALPES;U424
2000;060901116001;CONTREVOZ - CHEF LIEU;330;Biol. / Nitrif.;134,948;12,15;7,695;,54;2,025;,027;,007;,031;91,76464;7,29;5,3865;,486;1,4175;,027;,007;,031;01116;CONTREVOZ;01;RHONE-ALPES;V145
2000;060901118001;CORBONOD;542;Lagune;82,083;7,39;4,681;,328;1,232;,016;,004;,019;29,796129;2,217;1,4043;,2624;,9856;,0112;,0028;,0095;01118;CORBONOD;01;RHONE-ALPES;V113
2000;060901119001;CORCELLES;450;Biol. / Nitrif.;101,013;9,095;5,76;,404;1,516;,02;,005;,023;33,637329;2,7285;1,728;,3232;,6064;,014;,0035;,0115;01119;CORCELLES;01;RHONE-ALPES;V291
2000;060901122001;CORMARANCHE EN BUGEY - VAUX;100;Lagune;29,315;2,639;1,672;,117;,44;,006;,001;,007;10,641345;,7917;,5016;,0936;,352;,0042;,0007;,0035;01122;CORMARANCHE EN BUGEY;01;RHONE-ALPES;V291
2000;060901123001;CORMORANCHE SUR SAONE;1800;Biol. / Nitrif.;571,733;51,476;32,601;2,288;8,579;,114;,029;,132;190,387089;15,4428;9,7803;1,8304;3,4316;,0798;,0203;,066;01123;CORMORANCHE SUR SAONE;01;RHONE-ALPES;U430
2000;060901124001;CORMOZ;225;Lagune;6,115;,551;,349;,024;,092;,001;0;,001;2,219745;,1653;,1047;,0192;,0736;,0007;0;,0005;01124;CORMOZ;01;RHONE-ALPES;U344
2000;060901125001;CORVEISSIAT - ARNANS;130;Biologique Simple;19,097;1,72;1,089;,076;,287;,004;,001;,004;6,932211;,516;,3267;,0608;,2296;,0028;,0007;,002;01125;CORVEISSIAT;01;RHONE-ALPES;V281
2000;060901125002;CORVEISSIAT-ST MAURICE ECHAZEA;90;Biol. / Nitrif.;16,384;1,474;,934;,066;,246;,003;,001;,004;5,947392;,4422;,2802;,0528;,1968;,0021;,0007;,002;01125;CORVEISSIAT;01;RHONE-ALPES;V270
2000;060901127001;COURMANGOUX - CHEF LIEU;243;Lagune;29,451;2,652;1,679;,118;,442;,006;,001;,007;10,690713;,7956;,5037;,0944;,3536;,0042;,0007;,0035;01127;COURMANGOUX;01;RHONE-ALPES;U343
2000;060901129001;CRANS;270;Lagune;38,868;3,499;2,216;,156;,583;,008;,002;,009;14,109084;1,0497;,6648;,1248;,4664;,0056;,0014;,0045;01129;CRANS;01;RHONE-ALPES;V300
2000;060901130001;CRAS SUR REYSSOUZE - CHEF LIEU;550;Biol. / Nitrif.;381,327;34,332;21,744;1,526;5,722;,076;,019;,088;56,436396;1,7166;2,1744;,9156;3,4332;,0304;,0076;,0264;01130;CRAS SUR REYSSOUZE;01;RHONE-ALPES;U403
2000;060901133001;CRESSIN ROCHEFORT;367;Lagune;95,471;8,595;5,444;,382;1,433;,019;,005;,022;34,655973;2,5785;1,6332;,3056;1,1464;,0133;,0035;,011;01133;CRESSIN ROCHEFORT;01;RHONE-ALPES;V143
2000;060901134001;CROTTET - CHAVANNES;450;Biologique Simple;366,336;32,983;20,889;1,466;5,497;,073;,018;,084;254,60352;19,7898;14,6223;1,3194;4,9473;,073;,018;,084;01134;CROTTET;01;RHONE-ALPES;U424
2000;060901134002;CROTTET - ORMETS;2700;Biol. / Nitrif.;599,364;53,964;34,177;2,398;8,994;,12;,03;,138;116,87598;5,3964;6,8354;1,6786;1,7988;,06;,015;,0552;01134;CROTTET;01;RHONE-ALPES;U424
2000;060901136001;CRUZILLES LES MEPILLAT-CH LIEU;200;Lagune;44,084;3,969;2,514;,176;,662;,009;,002;,01;16,002492;1,1907;,7542;,1408;,5296;,0063;,0014;,005;01136;CRUZILLES LES MEPILLAT;01;RHONE-ALPES;U424
2000;060901136002;CRUZILLES MEPILLAT;600;Lagune;44,084;3,969;2,514;,176;,662;,009;,002;,01;16,002492;1,1907;,7542;,1408;,5296;,0063;,0014;,005;01136;CRUZILLES LES MEPILLAT;01;RHONE-ALPES;U424
2000;060901138001;CULOZ - CHEF LIEU;4666;Biologique Simple;1931,763;175,028;113,94;8,325;19,193;,205;,051;7,875;1313,59884;105,0168;79,758;7,4925;13,4351;,205;,051;7,875;01138;CULOZ;01;RHONE-ALPES;V133
2000;060901139001;CURCIAT DONGALON;270;Lagune;67,398;6,068;3,843;,27;1,011;,013;,003;,016;24,465474;1,8204;1,1529;,216;,8088;,0091;,0021;,008;01139;CURCIAT DONGALON;01;RHONE-ALPES;U347
2000;060901140001;CURTAFOND - CHEF LIEU;270;Lagune;44,826;4,037;2,556;,179;,673;,009;,002;,01;16,271838;1,2111;,7668;,1432;,5384;,0063;,0014;,005;01140;CURTAFOND;01;RHONE-ALPES;U424
2000;060901141001;CUZIEU;270;Lagune;25,498;2,295;1,454;,102;,383;,005;,001;,006;9,255774;,6885;,4362;,0816;,3064;,0035;,0007;,003;01141;CUZIEU;01;RHONE-ALPES;V146
2000;060901143001;DIVONNE LES BAINS;15000;Biol. / Déphosph. Phy.-Chim;3206,399;305,5;176,296;8,017;62,008;0;0;0;929,85571;73,32;47,59992;4,40935;29,14376;0;0;0;01143;DIVONNE LES BAINS;01;RHONE-ALPES;V036
2000;060901145002;DOMPIERRE SUR VEYLE - CHF LIEU;900;Biol. / Nitrif.;410,25;36,936;23,393;1,642;6,156;,082;,021;,094;45,1275;1,8468;2,3393;,9852;,6156;,0328;,0084;,0282;01145;DOMPIERRE SUR VEYLE;01;RHONE-ALPES;U420
2000;060901147002;DOMSURE - VILLENEUVE;50;Bassin de décantation;11,748;1,058;,67;,047;,176;,002;,001;,003;9,915312;,529;,67;,0423;,176;,002;,001;,003;01147;DOMSURE;01;RHONE-ALPES;U343
2000;060901151001;DRUILLAT - CHEF LIEU;500;Lagune;119,101;10,723;6,791;,477;1,787;,024;,006;,027;43,233663;3,2169;2,0373;,3816;1,4296;,0168;,0042;,0135;01151;DRUILLAT;01;RHONE-ALPES;V282
2000;060901151002;DRUILLAT - ROSSETTES;300;Lagune;21,242;1,913;1,211;,085;,319;,004;,001;,005;7,710846;,5739;,3633;,068;,2552;,0028;,0007;,0025;01151;DRUILLAT;01;RHONE-ALPES;V282
2000;060901152001;ECHALON;720;Biologique Simple;370,924;33,396;21,151;1,484;5,566;,074;,019;,085;370,924;33,396;21,151;1,484;5,566;,074;,019;,085;01152;ECHALLON;01;RHONE-ALPES;V101
2000;060901154001;ETREZ ET LAITERIE;5900;Biol. / Nitrif.;3821,912;80,906;338,036;5,347;17,259;,019;,005;,022;389,835024;4,0453;33,8036;2,1388;1,7259;,0076;,002;,0066;01154;ETREZ;01;RHONE-ALPES;U403
2000;060901156001;FARAMANS;700;Lagune;47,721;4,297;2,721;,191;,716;,01;,002;,011;17,322723;1,2891;,8163;,1528;,5728;,007;,0014;,0055;01156;FARAMANS;01;RHONE-ALPES;V300
2000;060901157001;FAREINS;1800;Biologique Simple;808,493;72,792;46,102;3,235;12,132;,162;,04;,186;561,902635;43,6752;32,2714;2,9115;10,9188;,162;,04;,186;01157;FAREINS;01;RHONE-ALPES;U452
2000;060901158001;FARGES;533;Biol. / Nitrif.;327,779;29,511;18,69;1,312;4,919;,066;,016;,075;222,88972;17,7066;13,083;1,1808;3,4433;,066;,016;,075;01158;FARGES;01;RHONE-ALPES;V100
2000;060901159001;FEILLENS;10200;Biol. / Nitrif. / Dénitrif.;6484,452;259;495;22;73;0;0;0;479,849448;20,72;19,8;12,54;5,11;0;0;0;01159;FEILLENS;01;RHONE-ALPES;U411
2000;060901160001;FERNEY VOLTAIRE;14000;Biol. / Déphosph. Phy.-Chim;7943,798;707,372;457,651;31,125;116,716;1,554;,388;1,787;2637,340936;212,2116;137,2953;6,225;93,3728;1,0878;,2716;,8935;01160;FERNEY VOLTAIRE;01;RHONE-ALPES;V036
2000;060901163002;FOISSIAT;1900;Biol. / Nitrif.;842,299;59;56,593;3,1;7,4;0;0;0;266,166484;17,7;16,9779;2,48;2,96;0;0;0;01163;FOISSIAT;01;RHONE-ALPES;U403
2000;060901165001;FRANCHELEINS (ANCIENNE);250;Biol. / Nitrif.;76,693;6,905;4,373;,307;1,151;,015;,004;,018;8,43623;,34525;,4373;,1842;,1151;,006;,0016;,0054;01165;FRANCHELEINS ;01;RHONE-ALPES;U451
2000;060901170001;GEOVREISSIAT;450;Biol. / Nitrif.;290,003;26,11;16,537;1,16;4,352;,058;,015;,067;197,20204;15,666;11,5759;1,044;3,0464;,058;,015;,067;01170;BEARD-GEOVREISSIAT;01;RHONE-ALPES;V252
2000;060901174001;GIRON;700;Bassin de décantation;123,23;11,095;7,027;,493;1,849;,025;,006;,028;123,23;11,095;7,027;,493;1,849;,025;,006;,028;01174;GIRON;01;RHONE-ALPES;V101
2000;060901176001;LE GRAND ABERGEMENT;900;Biol. / Nitrif.;203,971;18,364;11,631;,816;3,061;,041;,01;,047;67,922343;5,5092;3,4893;,6528;1,2244;,0287;,007;,0235;01176;LE GRAND ABERGEMENT;01;RHONE-ALPES;V140
2000;060901177001;GRAND CORENT;100;Bassin de décantation;9,048;,815;,516;,036;,136;,002;0;,002;9,048;,815;,516;,036;,136;,002;0;,002;01177;GRAND CORENT;01;RHONE-ALPES;V270
2000;060901181001;GROISSIAT - OYONNAX;33000;Biologique Simple;29605,598;2169;1881,6;60;534;0;0;0;7667,849882;325,35;451,584;30;379,14;0;0;0;01181;GROISSIAT;01;RHONE-ALPES;V251
2000;060901183001;GUEREINS;900;Biologique Simple;533,792;34,5;32,803;2,1;12,4;0;0;0;104,08944;3,45;6,5606;1,47;2,48;0;0;0;01183;GUEREINS;01;RHONE-ALPES;U440
2000;060901184001;HAUTECOURT ROMANECHE - CH LIEU;200;Bassin de décantation;121,621;10,949;6,934;,487;1,825;,024;,006;,028;85,864426;1,0949;6,934;,3409;1,6425;,024;,006;,028;01184;HAUTECOURT ROMANECHE;01;RHONE-ALPES;V270
