Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Quantité_pollution_entrante;Quantité_MES_entrante;Quantité_MO_entrante;Quantité_P_entrante;Quantité_NR_entrante;Quantité_MI_entrante;Quantité_AOX_entrante;Quantité_METOX_entrante;Quantité_pollution_sortante;Quantité_MES_sortante;Quantité_MO_sortante;Quantité_P_sortante;Quantité_NR_sortante;Quantité_MI_sortante;Quantité_AOX_sortante;Quantité_METOX_sortante;Code_Commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
2003;060901073001;CEYZERIEU -AVRISSIEU SAMISSIEU;300;Biol. / Nitrif.;68,435;6,16;3,902;,274;1,027;,014;,003;,016;13,344825;,616;,7804;,1918;,2054;,007;,0015;,0064;01073;CEYZERIEU;01;RHONE-ALPES;V143
2003;060901073002;CEYZERIEU - CHEF LIEU;600;Lagune;229,524;20,664;13,087;,918;3,444;,046;,011;,053;159,51918;12,3984;9,1609;,8262;3,0996;,046;,011;,053;01073;CEYZERIEU;01;RHONE-ALPES;V143
2003;060901073003;CEYZERIEU - CATTON;100;Bassin de décantation;14,892;1,34;,849;,06;,223;,003;,001;,003;12,568848;,67;,849;,054;,223;,003;,001;,003;01073;CEYZERIEU;01;RHONE-ALPES;V146
2003;060901073004;CEYZERIEU - CHAVOLEY;50;Bassin de décantation;16,916;1,523;,964;,068;,254;,003;,001;,004;14,277104;,7615;,964;,0612;,254;,003;,001;,004;01073;CEYZERIEU;01;RHONE-ALPES;V146
2003;060901075001;CHALEINS;1400;Biol. / Nitrif.;442,062;39,797;25,205;1,769;6,633;,088;,022;,102;147,206646;11,9391;7,5615;1,4152;2,6532;,0616;,0154;,051;01075;CHALEINS;01;RHONE-ALPES;U451
2003;060901078001;CHALLEX (ANCIENNE);1500;Biologique Simple;697,297;62,775;39,758;2,79;10,463;,14;,035;,16;484,621415;37,665;27,8306;2,511;9,4167;,14;,035;,16;01078;CHALLEX;01;RHONE-ALPES;V042
2003;060901079001;CHAMPAGNE EN VALROMEY - C LIEU;700;Biol. / Nitrif.;370,087;33,318;21,101;1,481;5,553;,074;,019;,085;251,65916;19,9908;14,7707;1,3329;3,8871;,074;,019;,085;01079;CHAMPAGNE EN VALROMEY;01;RHONE-ALPES;V142
2003;060901080001;CHAMPDOR;700;Biol. / Nitrif.;238,469;21,469;13,597;,954;3,578;,048;,012;,055;238,469;21,469;13,597;,954;3,578;,048;,012;,055;01080;CHAMPDOR;01;RHONE-ALPES;V291
2003;060901081001;CHAMPFROMIER;400;Biol. / Nitrif.;187,402;16,871;10,685;,75;2,812;,037;,009;,043;127,43336;10,1226;7,4795;,675;1,9684;,037;,009;,043;01081;CHAMPFROMIER;01;RHONE-ALPES;V101
2003;060901082001;CHANAY - CHEF LIEU;1800;Biol. / Nitrif.;297,63;22,55;16,915;2,7;3,63;0;0;0;32,44167;1,1275;1,6915;1,62;,363;0;0;0;01082;CHANAY;01;RHONE-ALPES;V102
2003;060901082002;CHANAY - DORCHES;100;Filtres plantés;33,778;3,041;1,926;,135;,507;,007;,002;,008;3,71558;,15205;,1926;,081;,0507;,007;,002;,008;01082;CHANAY;01;RHONE-ALPES;V102
2003;060901083001;CHANEINS (ANCIENNE);317;Lagune;109,166;9,828;6,224;,437;1,638;,022;,005;,025;39,627258;2,9484;1,8672;,3496;1,3104;,0154;,0035;,0125;01083;CHANEINS;01;RHONE-ALPES;U440
2003;060901084001;CHANOZ CHATENAY;250;Lagune;72,821;6,557;4,152;,291;1,093;,015;,004;,017;26,434023;1,9671;1,2456;,2328;,8744;,0105;,0028;,0085;01084;CHANOZ CHATENAY;01;RHONE-ALPES;U421
2003;060901085001;LA CHAPELLE DU CHATELARD;250;Lagune;59,49;5,355;3,392;,238;,893;,012;,003;,014;21,59487;1,6065;1,0176;,1904;,7144;,0084;,0021;,007;01085;LA CHAPELLE DU CHATELARD;01;RHONE-ALPES;U440
2003;060901087001;CHARIX;380;Biologique Simple;30,873;2,779;1,76;,124;,463;,006;,002;,007;4,569204;,13895;,176;,0744;,2778;,0024;,0008;,0021;01087;CHARIX;01;RHONE-ALPES;V101
2003;060901088001;CHARNOZ SUR AIN;1200;Biol. / Nitrif.;216,983;19,534;12,372;,868;3,256;,043;,011;,05;147,54844;11,7204;8,6604;,7812;2,2792;,043;,011;,05;01088;CHARNOZ SUR AIN;01;RHONE-ALPES;V294
2003;060901089002;AMBERIEU - CHATEAU GAILLARD;33300;Biol. / Nitrif. / Dénitrif.;15089,166;735;1005,117;24;443;0;0;0;965,706624;36,75;50,25585;8,4;22,15;0;0;0;01089;CHATEAU GAILLARD;01;RHONE-ALPES;V293
2003;060901090001;CHATENAY;225;Lagune;20,994;1,89;1,197;,084;,315;,004;,001;,005;7,620822;,567;,3591;,0672;,252;,0028;,0007;,0025;01090;CHATENAY;01;RHONE-ALPES;U421
2003;060901091002;CHATILLON EN MICHAILLE;2250;Biol. / Nitrif. / Dénitrif.;592,069;53,302;33,758;2,369;8,884;,118;,03;,136;197,158977;15,9906;10,1274;1,8952;3,5536;,0826;,021;,068;01091;CHATILLON EN MICHAILLE;01;RHONE-ALPES;V101
2003;060901092001;CHATILLON LA PALUD (ANCIENNE);1200;Biol. / Nitrif.;475,86;42,841;27,132;1,904;7,14;,095;,024;,109;52,3446;2,14205;2,7132;1,1424;,714;,038;,0096;,0327;01092;CHATILLON LA PALUD;01;RHONE-ALPES;V290
2003;060901093001;CHATILLON SUR CHALARONNE;5400;Biol. / Nitrif.;8035,005;851;516,1;0;0;0;0;0;891,885555;85,1;51,61;0;0;0;0;0;01093;CHATILLON SUR CHALARONNE;01;RHONE-ALPES;U440
2003;060901094001;CHAVANNES/REYSSOUZE -CHEF LIEU;450;Lagune;20,876;1,879;1,19;,084;,313;,004;,001;,005;7,577988;,5637;,357;,0672;,2504;,0028;,0007;,0025;01094;CHAVANNES SUR REYSSOUZE;01;RHONE-ALPES;U405
2003;060901095001;CHAVANNES SUR SURAN ANCIENNE;300;Biol. / Nitrif.;77,202;6,95;4,402;,309;1,158;,015;,004;,018;52,49736;4,17;3,0814;,2781;,8106;,015;,004;,018;01095;CHAVANNES SUR SURAN;01;RHONE-ALPES;V281
2003;060901096002;CHAVEYRIAT -BOULETS LES GASSES;190;Lagune;71,451;6,432;4,074;,286;1,072;,014;,004;,016;25,936713;1,9296;1,2222;,2288;,8576;,0098;,0028;,008;01096;CHAVEYRIAT;01;RHONE-ALPES;U422
2003;060901096003;CHAVEYRIAT - BOULETS TOURNON;150;Filtres plantés;47,822;4,305;2,727;,191;,718;,01;,002;,011;14,490066;,861;,8181;,1528;,2872;,01;,002;,011;01096;CHAVEYRIAT;01;RHONE-ALPES;U422
2003;060901098003;CHAZEY BONS - CRESSIEU (ANC.);100;Bassin de décantation;20,994;1,89;1,197;,084;,315;,004;,001;,005;19,10454;1,323;1,197;,084;,315;,004;,001;,005;01098;CHAZEY BONS;01;RHONE-ALPES;V146
2003;060901098005;CHAZEY BONS - CHEF LIEU;1200;Biol. / Nitrif.;167,949;15,12;9,576;,672;2,52;,034;,008;,039;32,750055;1,512;1,9152;,4704;,504;,017;,004;,0156;01098;CHAZEY BONS;01;RHONE-ALPES;V146
2003;060901099001;CHAZEY SUR AIN - CHEF LIEU;945;Biol. / Nitrif.;511,582;46,056;29,169;2,047;7,676;,102;,026;,118;170,356806;13,8168;8,7507;1,6376;3,0704;,0714;,0182;,059;01099;CHAZEY SUR AIN;01;RHONE-ALPES;V294
2003;060901100001;CHEIGNIEU LA BALME;125;Biologique Simple;35,09;3,159;2,001;,14;,527;,007;,002;,008;8,17597;,3159;,4002;,098;,3689;,0035;,001;,0032;01100;CHEIGNIEU LA BALME;01;RHONE-ALPES;V145
2003;060901101001;CHEVILLARD;150;Bassin de décantation;48,263;4,345;2,752;,193;,724;,01;,002;,011;37,596877;1,3035;2,752;,1544;,724;,01;,002;,011;01101;CHEVILLARD;01;RHONE-ALPES;V250
2003;060901104001;CHEZERY FORENS;1350;Biol. / Nitrif.;531,283;16,917;43,834;1,355;3,403;,02;,005;,023;58,972413;,84585;4,3834;,813;,3403;,008;,002;,0069;01104;CHEZERY FORENS;01;RHONE-ALPES;V101
2003;060901105001;CIVRIEUX;1500;Biol. / Nitrif.;888,181;77;52,433;0;20,6;0;0;0;173,195295;7,7;10,4866;0;4,12;0;0;0;01105;CIVRIEUX;01;RHONE-ALPES;U471
2003;060901106001;CIZE;183;Biologique Simple;35,872;3,229;2,045;,144;,538;,007;,002;,008;24,93104;1,9374;1,4315;,1296;,4842;,007;,002;,008;01106;CIZE;01;RHONE-ALPES;V270
2003;060901107001;CLEYZIEU - CHEF LIEU;150;Biologique Simple;48,471;4,363;2,764;,194;,727;,01;,002;,011;7,173708;,21815;,2764;,1164;,4362;,004;,0008;,0033;01107;CLEYZIEU;01;RHONE-ALPES;V293
2003;060901107002;CLEYZIEU - VILLENEUVE;30;Biologique Simple;4,324;,389;,247;,017;,065;,001;0;,001;,998844;,0389;,0494;,0119;,0455;,0005;0;,0004;01107;CLEYZIEU;01;RHONE-ALPES;V293
2003;060901108001;COLIGNY - PRE DU MAI;1500;Biol. / Nitrif.;414,975;37,359;23,661;1,66;6,227;,083;,021;,095;282,183;22,4154;16,5627;1,494;4,3589;,083;,021;,095;01108;COLIGNY;01;RHONE-ALPES;U343
2003;060901109001;COLLONGES;2000;Lagune;528,33;47,564;30,124;2,114;7,927;,106;,026;,122;191,78379;14,2692;9,0372;1,6912;6,3416;,0742;,0182;,061;01109;COLLONGES;01;RHONE-ALPES;V100
2003;060901110001;COLOMIEU;200;Filtres plantés;55,101;4,961;3,142;,22;,827;,011;,003;,013;6,06111;,24805;,3142;,132;,0827;,011;,003;,013;01110;COLOMIEU;01;RHONE-ALPES;V161
2003;060901112001;CONDAMINE;450;Biol. / Nitrif.;99,723;8,978;5,686;,399;1,496;,02;,005;,023;33,207759;2,6934;1,7058;,3192;,5984;,014;,0035;,0115;01112;CONDAMINE;01;RHONE-ALPES;V250
2003;060901113001;CONDEISSIAT;400;Lagune;175,208;15,773;9,99;,701;2,629;,035;,009;,04;63,600504;4,7319;2,997;,5608;2,1032;,0245;,0063;,02;01113;CONDEISSIAT;01;RHONE-ALPES;U421
2003;060901114001;CONFORT - CHEF LIEU;700;Bassin de décantation;80,65;7,261;4,598;,323;1,21;,016;,004;,019;80,65;7,261;4,598;,323;1,21;,016;,004;,019;01114;CONFORT;01;RHONE-ALPES;V101
2003;060901114002;CONFORT - MENTHIERES;1167;Biol. / Nitrif.;57,64;5,189;3,286;,231;,865;,012;,003;,013;57,64;5,189;3,286;,231;,865;,012;,003;,013;01114;CONFORT;01;RHONE-ALPES;V101
2003;060901115001;CONFRANCON - LE LOGIS NEUF;550;Biologique Simple;90,315;8,131;5,15;,361;1,355;,018;,005;,021;21,043395;,8131;1,03;,2527;,9485;,009;,0025;,0084;01115;CONFRANCON;01;RHONE-ALPES;U424
2003;060901115002;CONFRANCON;300;Lagune;68,139;6,134;3,885;,273;1,022;,014;,003;,016;24,734457;1,8402;1,1655;,2184;,8176;,0098;,0021;,008;01115;CONFRANCON;01;RHONE-ALPES;U424
2003;060901116001;CONTREVOZ - CHEF LIEU;330;Biol. / Nitrif.;141,256;12,717;8,054;,565;2,12;,028;,007;,032;96,05408;7,6302;5,6378;,5085;1,484;,028;,007;,032;01116;CONTREVOZ;01;RHONE-ALPES;V145
2003;060901116002;CONTREVOZ - BOISSIEU ANCIENNE;100;Bassin de décantation;15,701;1,413;,895;,063;,236;,003;,001;,004;14,28791;,9891;,895;,063;,236;,003;,001;,004;01116;CONTREVOZ;01;RHONE-ALPES;V146
2003;060901118001;CORBONOD;542;Lagune;170,753;15,373;9,736;,683;2,562;,034;,009;,039;61,983339;4,6119;2,9208;,5464;2,0496;,0238;,0063;,0195;01118;CORBONOD;01;RHONE-ALPES;V113
2003;060901119001;CORCELLES;450;Biol. / Nitrif.;124,47;11,205;7,097;,498;1,868;,025;,006;,029;13,6917;,56025;,7097;,2988;,1868;,01;,0024;,0087;01119;CORCELLES;01;RHONE-ALPES;V291
2003;060901122001;CORMARANCHE EN BUGEY - VAUX;100;Lagune;47,021;4,233;2,681;,188;,706;,009;,002;,011;6,959108;,21165;,2681;,1128;,4236;,0036;,0008;,0033;01122;CORMARANCHE EN BUGEY;01;RHONE-ALPES;V291
2003;060901123001;CORMORANCHE SUR SAONE;1800;Biol. / Nitrif.;581,414;52,343;33,151;2,326;8,724;,116;,029;,134;113,37573;5,2343;6,6302;1,6282;1,7448;,058;,0145;,0536;01123;CORMORANCHE SUR SAONE;01;RHONE-ALPES;U430
2003;060901124001;CORMOZ;225;Lagune;17,385;1,564;,991;,07;,261;,003;,001;,004;6,310755;,4692;,2973;,056;,2088;,0021;,0007;,002;01124;CORMOZ;01;RHONE-ALPES;U344
2003;060901125001;CORVEISSIAT - ARNANS;130;Biologique Simple;20,271;1,825;1,156;,081;,304;,004;,001;,005;14,088345;1,095;,8092;,0729;,2736;,004;,001;,005;01125;CORVEISSIAT;01;RHONE-ALPES;V281
2003;060901125002;CORVEISSIAT-ST MAURICE ECHAZEA;90;Biol. / Nitrif.;16,926;1,523;,965;,068;,254;,003;,001;,004;11,50968;,9138;,6755;,0612;,1778;,003;,001;,004;01125;CORVEISSIAT;01;RHONE-ALPES;V270
2003;060901125003;CORVEISSIAT - CUVERGNAT;100;Lagune;15,246;1,373;,869;,061;,229;,003;,001;,004;5,534298;,4119;,2607;,0488;,1832;,0021;,0007;,002;01125;CORVEISSIAT;01;RHONE-ALPES;V281
2003;060901127001;COURMANGOUX - CHEF LIEU;243;Lagune;63,981;5,76;3,648;,256;,96;,013;,003;,015;23,225103;1,728;1,0944;,2048;,768;,0091;,0021;,0075;01127;COURMANGOUX;01;RHONE-ALPES;U343
2003;060901127002;COURMANGOUX - CHEVIGNAT;135;Lagune;15,995;1,44;,912;,064;,24;,003;,001;,004;5,806185;,432;,2736;,0512;,192;,0021;,0007;,002;01127;COURMANGOUX;01;RHONE-ALPES;U343
2003;060901128001;COURTES;250;Lagune;20,501;1,845;1,169;,082;,308;,004;,001;,005;7,441863;,5535;,3507;,0656;,2464;,0028;,0007;,0025;01128;COURTES;01;RHONE-ALPES;U347
2003;060901129001;CRANS;270;Lagune;48,54;4,37;2,768;,194;,728;,01;,002;,011;17,62002;1,311;,8304;,1552;,5824;,007;,0014;,0055;01129;CRANS;01;RHONE-ALPES;V300
2003;060901130001;CRAS SUR REYSSOUZE - CHEF LIEU;550;Biol. / Nitrif.;373,988;33,669;21,324;1,496;5,612;,075;,019;,086;72,92766;3,3669;4,2648;1,0472;1,1224;,0375;,0095;,0344;01130;CRAS SUR REYSSOUZE;01;RHONE-ALPES;U403
2003;060901130002;CRAS SUR REYSSOUZE - ZA;250;Lagune;6,699;,603;,382;,027;,1;,001;0;,002;1,554168;,0603;,0764;,0189;,07;,0005;0;,0008;01130;CRAS SUR REYSSOUZE;01;RHONE-ALPES;U403
2003;060901133001;CRESSIN ROCHEFORT;367;Lagune;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01133;CRESSIN ROCHEFORT;01;RHONE-ALPES;V143
2003;060901134001;CROTTET - CHAVANNES;450;Biologique Simple;397,863;35,818;22,685;1,592;5,97;,08;,02;,092;276,514785;21,4908;15,8795;1,4328;5,373;,08;,02;,092;01134;CROTTET;01;RHONE-ALPES;U424
2003;060901134002;CROTTET - ORMETS;2700;Biol. / Nitrif.;319,744;28,786;18,231;1,279;4,798;,064;,016;,074;35,17184;1,4393;1,8231;,7674;,4798;,0256;,0064;,0222;01134;CROTTET;01;RHONE-ALPES;U424
2003;060901134003;CROTTET - ZA FONTAINE;250;Lagune;148,89;13,404;8,489;,596;2,234;,03;,007;,034;54,04707;4,0212;2,5467;,4768;1,7872;,021;,0049;,017;01134;CROTTET;01;RHONE-ALPES;U424
2003;060901136001;CRUZILLES LES MEPILLAT-CH LIEU;200;Lagune;45,622;4,107;2,601;,183;,684;,009;,002;,01;16,560786;1,2321;,7803;,1464;,5472;,0063;,0014;,005;01136;CRUZILLES LES MEPILLAT;01;RHONE-ALPES;U424
2003;060901136002;CRUZILLES MEPILLAT;600;Lagune;45,622;4,107;2,601;,183;,684;,009;,002;,01;16,560786;1,2321;,7803;,1464;,5472;,0063;,0014;,005;01136;CRUZILLES LES MEPILLAT;01;RHONE-ALPES;U424
2003;060901138001;CULOZ - CHEF LIEU;4666;Biologique Simple;1957,463;180,877;118,485;5,184;19,141;,195;,201;8,021;1342,819618;108,5262;82,9395;4,6656;17,2269;,195;,201;8,021;01138;CULOZ;01;RHONE-ALPES;V133
2003;060901138002;CULOZ - CHATEL;50;Biologique Simple;42,268;3,806;2,41;,169;,634;,008;,002;,01;9,848444;,3806;,482;,1183;,4438;,004;,001;,004;01138;CULOZ;01;RHONE-ALPES;V126
2003;060901139001;CURCIAT DONGALON;270;Lagune;54,983;4,95;3,135;,22;,825;,011;,003;,013;19,958829;1,485;,9405;,176;,66;,0077;,0021;,0065;01139;CURCIAT DONGALON;01;RHONE-ALPES;U347
2003;060901140001;CURTAFOND - CHEF LIEU;270;Lagune;124,764;11,232;7,114;,499;1,872;,025;,006;,029;45,289332;3,3696;2,1342;,3992;1,4976;,0175;,0042;,0145;01140;CURTAFOND;01;RHONE-ALPES;U424
