ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2014;060911416001;STATION D'EPURATION DE VILLARZEL CABARDES;250;6,8;14,16;4,2;2,2;,177;;;,16;1,2;,5;1,054;,037;;;VILLARZEL CABARDES;AUDE;OCCITANIE;
2014;060911418002;STATION D'EPURATION DE VILLASAVARY;1200;39,909;87,787;37,282;14,046;1,264;;;1,701;13,058;4,532;4,274;,555;;;VILLASAVARY;AUDE;OCCITANIE;
2014;060911420002;STATION D'EPURATION DE VILLEBAZY;125;1,9;4,19;2,4;,625;,053;;;0;0;,082;,346;,035;;;VILLEBAZY;AUDE;OCCITANIE;
2014;060911421001;STATION D'EPURATION DE VILLEDAIGNE (ANCIENNE);700;14,766;38,675;11,834;;;;;,759;3,105;2,967;;;;;VILLEDAIGNE;AUDE;OCCITANIE;
2014;060911422001;STATION D'EPURATION DE  VILLEDUBERT;400;10,825;19,343;9,37;3,73;,323;;;,0725;,435;,0785;,811;,24;;;VILLEDUBERT;AUDE;OCCITANIE;
2014;060911425002;STATION D'EPURATION DE VILLEGAILHENC;1800;86,8755;185,267;69,281;18,922;1,706;;;1,0155;6,438;3,9335;5,484;,305;;;VILLEGAILHENC;AUDE;OCCITANIE;
2014;060911426002;STATION D'EPURATION DE VILLEGLY;1200;51,3485;150,243;77,997;11,8215;1,706;;;,6055;5,629;2,0015;,9465;,6195;;;VILLEGLY;AUDE;OCCITANIE;
2014;060911430001;STATION D'EPURATION DE VILLENEUVE LA COMPTAL;1200;42,6;114,58;49,775;;;;;,745;23,175;22,65;;;;;VILLENEUVE LA COMPTAL;AUDE;OCCITANIE;
2014;060911431001;STATION D'EPURATION DE VILLENEUVE LES CORBIERES;1300;12,137;25,825;10,004;3,634;,316;;;,168;2,753;,337;1,351;,055;;;VILLENEUVE LES CORBIERES;AUDE;OCCITANIE;
2014;060911432002;STATION D'EPURATION DE VILLENEUVE LES MONTREAL;250;3,24;8,94;7,35;;;;;,045;,45;,087;;;;;VILLENEUVE LES MONTREAL;AUDE;OCCITANIE;
2014;060911433001;STATION D EPURATION DE VILLENEUVE MINERVOIS ANCIENNE;1300;43,131;102,04;54,986;11,041;1,605;;;,62;6,154;,745;1,35;,768;;;VILLENEUVE MINERVOIS;AUDE;OCCITANIE;
2014;060911433002;STATION D'EPURATION DE VILLENEUVE MINERVOIS;1400;66,555;133,308;33,875;12,525;1,037;;;,376;4,327;2,058;,862;,509;;;VILLENEUVE MINERVOIS;AUDE;OCCITANIE;
2014;060911434001;STATION D'EPURATION DE VILLEPINTE;1400;59,05;118,12;53,53;16,812;1,544;;;,836;0;2,086;2,191;,479;;;VILLEPINTE;AUDE;OCCITANIE;
2014;060911437001;STATION D'EPURATION DE VILLESEQUELANDE;1000;36,535;79,279;25,66;9,316;,808;;;,813;5,035;,928;2,402;,756;;;VILLESEQUELANDE;AUDE;OCCITANIE;
2014;060911439001;STATION D'EPURATION DE VILLESPY;400;25,08;79,596;25,08;;;;;,528;3,168;,924;;;;;VILLESPY;AUDE;OCCITANIE;
2014;060913001001;STATION D'EPURATION DE AIX EN PROVENCE - LA PIOLINE;164167;6535,169;14693,917;5881,551;1330,277;147,456;;;58,036;498,996;171,21;100,481;15,49;;1,534;AIX EN PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913001002;STATION D'EPURATION DE AIX EN PROVENCE - LES MILLES;5000;190,18;410,918;156,116;42,077;4,239;;;4,583;22,669;9,054;7,44;1,873;;;AIX EN PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913001006;STATION D'EPURATION DE AIX EN PROVENCE - OUEST;30000;633,737;1616,275;733,708;141,244;14,956;;;9,312;67,636;6,155;19,272;,927;;;AIX EN PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913003002;STATION D'EPURATION DE ALLEINS;2500;75,854;179,887;117,429;23,307;2,435;;;1,475;11,64;2,196;2,788;1,224;;;ALLEINS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913004002;STATION D'EPURATION DE ARLES - RAPHELE-MOULES;4667;92,171;316,557;163,363;34,012;4,135;;;2,136;15,778;2,212;3,42;1,738;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913004003;STATION D'EPURATION DE ARLES - PRINCIPALE;77000;1345,952;4543,586;2558,073;455,403;51,16;;;51,623;290,097;48,72;46,643;6,689;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913004004;STATION D'EPURATION DE ARLES - SALIERS;250;10,2;39,3;21,6;;;;;1,92;6,9;1,26;;;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913004007;STATION D'EPURATION DE ARLES - MAS THIBERT;1700;29,562;101,675;41,512;;;;;,621;6,794;2,46;;;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913004008;STATION D'EPURATION DE ARLES - HAMEAU DU SAMBUC;450;5,94;18,36;5,94;;;;;;;;;;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913004009;STATION D'EPURATION DE ARLES - LES SALINS DE GIRAUD;2200;70,517;231,253;102,568;24,681;2,711;;;3,722;22,699;3,677;15,795;2,426;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913006002;STATION D'EPURATION DE AUREILLE;1400;40,556;100,793;43,401;10,377;1,166;;;2,541;12,211;3,506;7,67;1,25;;;AUREILLE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913007002;STATION D'EPURATION DE AURIOL - VALLEE DE L'HUVEAUNE;20150;470,558;1461,702;678,205;144,174;16,156;;;10,337;72,732;12,194;16,763;,804;;;AURIOL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913010002;STATION D'EPURATION DE BARBENTANE - CHEF LIEU;5000;121,107;311,162;152,66;33,837;4,118;;;3,054;14,152;2,277;7,758;1,985;;;BARBENTANE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913012001;STATION D'EPURATION DE BEAURECUEIL;500;;;;;;;;;;;;;;;BEAURECUEIL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913014001;STATION D'EPURATION DE BERRE L'ETANG - CHEF LIEU;21000;645,516;1792,011;858,104;145,799;19,329;;;18,613;135,683;33,22;22,813;1,62;;;BERRE L ETANG;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913015002;STATION D'EPURATION DE BOUC BEL AIR;20000;456,7995;1290,565;796,8225;163,9875;18,9075;;;17,44;125,79;24,6805;18,3875;1,717;;;BOUC BEL AIR;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913017001;STATION D'EPURATION DE BOULBON;1500;46,82;133,658;68,971;11,831;1,689;;;1,171;4,397;,5;,888;,178;;;BOULBON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913017002;STATION D'EPURATION DE BOULBON - ZI;500;3,84;9,348;3,12;1,02;,113;;;,096;,36;;;,071;;;BOULBON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913018002;STATION D'EPURATION DE CABANNES;4000;137,325;367,16;178,892;;9,081;;;2,436;28,135;3,797;;1,467;;;CABANNES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913019001;STATION D'EPURATION DE CABRIES;8000;184,529;550,436;236,663;63,261;6,704;;;9,59;39,382;10,283;10,317;1,347;;;CABRIES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913022001;STATION D'EPURATION DE CASSIS;25000;427,795;1422,512;498,501;127,063;14,168;;;19,601;75,038;25,313;61,565;5,547;;;CASSIS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913024002;STATION D'EPURATION DE CHARLEVAL;3000;125,138;316,886;165,628;53,729;5,263;;;17,364;67,382;48,114;18,339;2,16;;;CHARLEVAL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913025001;STATION D'EPURATION DE CHATEAUNEUF LE ROUGE;2600;27,566;92,486;37,043;13,387;1,414;;;1,714;12,729;2,872;3,276;,608;;;CHATEAUNEUF LE ROUGE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913026003;STATION D'EPURATION DE CHATEAUNEUF-LES-MARTIGUES;16000;552,149;1719,407;837,968;160,042;17,912;;;8,272;45,339;9,206;12,364;,278;;;CHATEAUNEUF LES MARTIGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913027001;STATION D'EPURATION DE CHATEAURENARD - VILLE;17800;692,173;1607,672;791,595;;17,086;,001;,12;4,505;89,462;13,07;;,733;0;,118;CHATEAURENARD;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913028001;STATION D'EPURATION DE LA CIOTAT;94833;1884,986;5688,457;2269,373;526,48;56,019;;;140,124;577,625;203,665;380,825;3,752;;;LA CIOTAT;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913029002;STATION D'EPURATION DE CORNILLON CONFOUX - BASTIDES;100;1,482;5,187;,399;;;;;;,399;;;;;;CORNILLON CONFOUX;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913030002;STATION D'EPURATION DE CUGES-LES-PINS;3000;125,413;550,65;341,186;52,534;10,223;;;1,723;12,12;1,611;3,783;,971;;;CUGES LES PINS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913032002;STATION D'EPURATION DE EGUILLES;9000;415,873;1011,812;500,372;94,051;9,487;;;4,488;42,258;7,932;11,276;,246;;;EGUILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913033002;STATION D'EPURATION DE ENSUES-LA-REDONNE;4500;133,339;395,167;185,358;40,188;4,438;;;;7,931;;5,52;1,477;;;ENSUES LA REDONNE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913034002;STATION D'EPURATION DE EYGALIERES;3300;54,19;170,773;134,782;;2,149;;;,693;7,391;1,184;;1,335;;;MOLLEGES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913035002;STATION D'EPURATION DE EYGUIERES;10000;242,576;644,599;323,464;81,014;9,072;;;8,173;;10,024;19,531;1,412;;;EYGUIERES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913036002;STATION D'EPURATION DE EYRAGUES;5000;177,093;534,132;201,134;44,089;4,875;;;6,878;38,296;7,014;15,897;1,657;;;EYRAGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913037001;STATION D'EPURATION DE LA FARE LES OLIVIERS;5833;297,713;770,79;313,672;74,081;8,389;;;6,092;37,331;6,33;14,404;2,464;;;LA FARE LES OLIVIERS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913038002;STATION D'EPURATION DE FONTVIEILLE;5000;172,359;434,373;207,671;43,583;5,136;;;4,527;41,978;6,608;7,989;1,936;;;FONTVIEILLE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913039003;STATION D'EPURATION DE FOS SUR MER;22000;907,434;2209,033;909,476;203,84;24,26;;;22,769;152,726;23,522;52,78;7,526;;;FOS SUR MER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913040001;STATION D'EPURATION DE FUVEAU - GREASQUE;12000;264,461;888,234;403,041;99,138;10,967;;;5,573;40,772;8,039;6,574;,774;;;FUVEAU;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913040002;STATION D'EPURATION DE FUVEAU - HAMEAU DE LA BARQUE;1000;17,78;59,69;22,86;;;;;2,286;10,16;3,404;;;;;FUVEAU;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913041001;STATION D'EPURATION DE GARDANNE;50000;1045,349;2593,621;1139,994;285,127;28,74;;;21,066;150,092;22,616;21,752;2,547;;;GARDANNE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913044002;STATION D'EPURATION DE GRANS;7066;129,278;407,775;151,955;25,624;3,046;;;29,656;123,331;23,922;19,992;2,548;;;GRANS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913045002;STATION D'EPURATION DE GRAVESON;3300;196,088;512,273;317,522;38,921;8,806;;;2,144;15,12;1,925;4,864;1,779;;;GRAVESON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913047002;STATION D'EPURATION DE ISTRES - ENTRESSEN -GROS CHENE;5000;131,237;321,271;130,371;40,665;4,534;;;7,687;46,243;16,775;10,043;1,4;;;ISTRES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913047005;STATION D'EPURATION DE ISTRES - RASSUEN;50000;1626,315;4088,182;1838,931;436,334;47,576;;;28,456;201,534;25,604;46,823;9,338;;;ISTRES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913048002;STATION D'EPURATION DE JOUQUES;4000;95,145;255,691;108,397;25,604;3,488;;;1,65;11,395;2,185;2,287;,926;;;JOUQUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913049001;STATION D'EPURATION DE LAMANON;3000;84,542;207,284;101,125;24,576;2,481;;;1,626;10,014;1,495;1,142;,676;;;LAMANON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913050003;STATION D'EPURATION DE LAMBESC - TGV;13500;241,286;751,961;339,209;76,636;8,719;;;2,978;34,921;5,189;6,705;,223;;;LAMBESC;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913051001;STATION D'EPURATION DE LANCON PROVENCE - CHEF LIEU;9000;294,368;726,582;311,557;71,394;7,242;;;3,803;34,823;4,975;3,865;3,89;;;LANCON PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913051003;STATION D'EPURATION DE LANCON - Z.A.C. DE SIBOURG;1800;19,356;31,852;15,186;3,311;,299;;;,466;3,724;,735;,491;,117;;;LANCON PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913052002;STATION D'EPURATION DE MAILLANE;2700;112,994;275,889;131,392;31,023;3,041;;;1,76;14,737;1,804;5,973;,719;;;MAILLANE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913053001;STATION D'EPURATION DE MALLEMORT - CHEF-LIEU;8100;187,27;466,91;245,596;48,793;5,36;;;3,195;19,342;3,231;4,561;,406;;;MALLEMORT;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913054002;STATION D'EPURATION DE MARIGNANE - LA-PALUN;70000;1725,008;5707,176;2591,955;550,881;65,911;;;60,806;196,233;36,909;53,458;3,658;;;MARIGNANE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913055001;STATION D'EPURATION DE MARSEILLE - AGGLOMERATION;1860000;69853,753;146087,619;58653,524;11846,231;1360,798;;;4213,898;17291,958;3653,871;8195,277;626,781;;55,245;MARSEILLE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913055002;STATION D'EPURATION DE MARSEILLE - ILE DU FRIOUL;2000;10,091;22,987;5,473;;;;;1,44;9,214;,881;;;;;MARSEILLE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913056003;STATION D'EPURATION DE MARTIGUES - PORT DE BOUC;96000;2639,309;8543,972;4052,122;983,848;101,791;;;59,483;585,328;115,036;115,352;45,759;;;MARTIGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913057001;STATION D'EPURATION DE MAS BLANC DES ALPILLES (ANC.);300;30,43;79,205;27,774;;,707;;;,387;3,111;,346;;,547;;;MAS BLANC DES ALPILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913057002;STATION D'EPURATION DE MAS BLANC DES ALPILLES;600;32,96;96,099;39,552;7,538;,836;;;,309;2,781;,412;2,715;,526;;;MAS BLANC DES ALPILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913058002;STATION D'EPURATION DE MAUSSANE LES ALPILLES;4000;166,374;417,788;186,337;27,827;3,23;;;2,806;19,743;5,099;3,62;,917;;;MAUSSANE LES ALPILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913058003;STATION D'EPURATION DE LES BAUX - PARADOU;4000;127,117;359,978;190,355;47,002;5,919;;;3,203;21,95;2,862;5,935;1,566;;;MAUSSANE LES ALPILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913059001;STATION D'EPURATION DE MEYRARGUES;3000;85,848;256,936;98,689;40,375;2,982;;;13,756;63,237;16,216;26,099;3,235;;;MEYRARGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913059002;STATION D'EPURATION DE MEYRARGUES (NOUVELLE);4000;46,76;181,785;50,84;22,12;1,975;;;;19,615;2,255;19,452;1,353;;;MEYRARGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913060003;STATION D'EPURATION DE MEYREUIL - LE CANET;1000;76,45;162,837;75,49;15,647;1,518;;;1,124;6,232;1,865;4,32;,414;;;MEYREUIL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913060004;STATION D'EPURATION DE MEYREUIL - PONTET - CHEF LIEU;9700;182,913;491,465;282,179;44,316;5,063;;;4,393;29,838;5,407;7,301;2,156;;;MEYREUIL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913064001;STATION D'EPURATION DE MOLLEGES;2500;89,537;252,768;136,924;;3,408;;;1,764;19,182;1,408;;1,032;;;MOLLEGES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913065002;STATION D'EPURATION DE MOURIES;5000;209,78;535,572;248,622;56,508;5,992;;;3,569;26,937;2,567;6,941;2,146;;;MOURIES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913066003;STATION D'EPURATION DE NOVES - CHEF-LIEU;4000;108,467;280,008;142,588;;4,238;;;2,001;17,462;4,784;;1,83;;;NOVES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913066004;STATION D'EPURATION DE NOVES - LES PALUDS-VERQUIERES;1950;34,707;163,58;103,495;;2,487;;;1,975;21,632;2,388;;2,536;;;NOVES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913067002;STATION D'EPURATION DE ORGON;3000;107,418;326,7;158,369;27,696;3,034;;;2,284;17,633;6,685;4,078;,841;;;ORGON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913072002;STATION D'EPURATION DE PEYNIER - LES MICHELS;300;6,775;27,1;15,718;;;;;1,084;8,13;2,71;;;;;PEYNIER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913072003;STATION D'EPURATION DE PEYNIER;3000;259,583;753,446;304,21;46,442;10,307;;;;34,704;2,015;2,407;1,629;;;PEYNIER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913074002;STATION D'EPURATION DE PEYROLLES;6200;141,499;483,37;226,437;52,817;5,86;;;5,49;34,461;7,227;11,33;1,838;;;PEYROLLES EN PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913076003;STATION D'EPURATION DE LE PLAN D'ORGON;3500;133,176;358,474;214,144;;2,632;;;1,966;22,02;2,134;;,602;;;PLAN D ORGON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913078001;STATION D'EPURATION DE PORT ST LOUIS DU RHONE;16033;406,993;1012,184;507,26;98,883;11,567;;;16,27;108,27;19,025;46,477;4,663;;;PORT ST LOUIS DU RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913079002;STATION D'EPURATION DE PUYLOUBIER - VILLAGE;1500;20,222;99,923;133,215;;;;;5,334;37,95;13,253;;;;;PUYLOUBIER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913080003;STATION D'EPURATION DE PUY STE REPARADE;5600;126,935;408,866;216,692;37,279;4,28;;;2,538;19,1;7,511;3,219;,915;;;LE PUY STE REPARADE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913081001;STATION D'EPURATION DE ROGNAC;16000;693,689;1619,474;767,583;133,648;14,119;;;20,388;107,177;30,214;13,957;1,95;;;ROGNAC;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913082001;STATION D'EPURATION DE ROGNES;1600;54,79;216,078;78,12;31,3;;;;83,402;141,801;107,308;17,547;2,115;;;ROGNES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913083002;STATION D'EPURATION DE ROGNONAS;8400;213,223;496,341;215,836;;5,517;;;3,806;36,231;5,252;;2,938;;;ROGNONAS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913084002;STATION D'EPURATION DE LA ROQUE D'ANTHERON;12000;176,561;585,618;269,847;57,488;6,842;;;6,43;46,721;5,55;21,198;2,705;;;LA ROQUE D ANTHERON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913085001;STATION D'EPURATION DE ROQUEFORT-LA-BEDOULE;6000;304,79;794,492;338,978;54,169;5,939;;;7,24;24,917;7,106;9,888;1,39;;;ROQUEFORT LA BEDOULE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913087003;STATION D'EPURATION DE ROUSSET;12000;280,883;800,499;310,004;70,435;8,002;;;6,093;48,403;;3,201;,209;;;ROUSSET;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913088002;STATION D'EPURATION DE LE-ROVE - NIOLON;1500;20,69;44,622;49,125;9,164;,556;;;11,909;31,589;16,277;7,38;,27;;;LE ROVE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913089001;STATION D'EPURATION DE SAINT ANDIOL;4000;116,708;316,588;183,782;;9,582;;;2,612;28,457;3,164;;1,836;;;ST ANDIOL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913091002;STATION D'EPURATION DE SAINT CANNAT;5000;160,983;397,712;201,313;40,548;4,635;;;3,093;20,167;4,767;6,236;,381;;;ST CANNAT;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913092001;STATION D'EPURATION DE MIRAMAS - SAINT CHAMAS;35000;1338,905;3138,853;1242,393;326,887;35,267;;;19,763;150,147;41,563;24,962;2,187;;;ST CHAMAS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913094002;STATION D'EPURATION DE ST ETIENNE DU GRES - CHEF LIEU;3200;130,014;295,41;164,404;;4,459;;;1,652;19,098;5,237;;2,479;;;ST ETIENNE DU GRES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913095002;STATION D'EPURATION DE ST MARC JAUMEGARDE CHEF LIEU;100;2,849;8,843;6,142;;;;;;,126;,063;;;;;ST MARC JAUMEGARDE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913096001;STATION D'EPURATION DE SAINTES MARIES DE LA MER;17300;359,552;935,385;416,017;91,674;10,115;,587;1,134;14,698;75,648;91,963;6,715;1,905;,014;,146;STES MARIES DE LA MER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913097001;STATION D'EPURATION DE SAINT MARTIN DE CRAU;15000;500,398;1348,839;730,073;142,792;18,459;;;18,064;134,362;33,706;33,505;8,089;;;ST MARTIN DE CRAU;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913100002;STATION D'EPURATION DE ST REMY DE PROVENCE;14000;445,415;943,649;526,41;;13,277;;;8,249;50,034;8,696;;,629;;;ST REMY DE PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913103001;STATION D'EPURATION DE SALON DE PROVENCE;65000;2431,379;6068,925;3552,615;587,186;67,255;;;64,259;462,556;58,881;39,43;5,601;;;SALON DE PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913104003;STATION D'EPURATION DE SAUSSET-LES-PINS;26000;624,2445;2121,4415;877,4815;176,5495;20,293;;;36,257;123,627;22,338;79,868;8,783;;;SAUSSET LES PINS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913105002;STATION D'EPURATION DE SENAS;6000;224,63;536,529;281,178;62,917;7,128;;;6,645;34,664;7,655;15,841;2,383;;;SENAS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913108001;STATION D'EPURATION DE TARASCON;20000;791,966;2062,298;994,983;183,79;20,059;;,347;12,634;60,597;10,592;17,874;5,56;;,134;TARASCON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913108002;STATION D'EPURATION DE TARASCON  - Z.I. DE ROUBIAN;1500;41,565;82,967;46,129;2,836;,065;;;,652;2,608;,652;;,016;;;TARASCON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913110003;STATION D'EPURATION DE TRETS;14000;520,323;1108,088;618,998;103,345;12,209;;;6,234;61,352;10,699;8,733;1,437;;;TRETS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2014;060913113001;STATION D'EPURATION DE VENELLES - SUD;9833;202,787;571,428;185,404;73,644;8,063;;;2,88;37,835;4,649;4,111;,562;;;VENELLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
