ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2016;060901034001;STATION D'EPURATION DE BELLEY - CHEF LIEU;18333;678,291;1439,206;619,985;;20,472;;;47,036;192,714;17,899;;4,421;;;BELLEY;AIN;AUVERGNE-RHONE-ALPES;
2016;060901035001;STATION D'EPURATION DE BELLEYDOUX;300;22,304;43,584;14,133;3,491;,771;;;4,467;10,244;5,605;1,441;,225;;;BELLEYDOUX;AIN;AUVERGNE-RHONE-ALPES;
2016;060901036001;STATION D'EPURATION DE VALROMEY SUR SERAN- MASSIGNIEU;566;26,55;47,554;32,745;6,502;,649;;;,235;2,528;,647;3,363;,447;;;VALROMEY-SUR-SERAN;AIN;AUVERGNE-RHONE-ALPES;
2016;060901039003;STATION D'EPURATION DE BEON;670;12,307;21,465;22,982;2,868;,315;;;;,481;;1,229;,085;;;BEON;AIN;AUVERGNE-RHONE-ALPES;
2016;060901040001;STATION D'EPURATION DE BEREZIAT;350;4,462;10,748;7,098;1,561;,193;;;,543;4,449;,434;1,639;,239;;;BEREZIAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901041001;STATION D'EPURATION DE BETTANT;900;19,09;46,729;37,765;5,216;,647;;;,249;1,992;,332;2,953;,448;;;BETTANT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901043001;STATION D'EPURATION DE BEYNOST -ST MAURICE DE BEYNOST;10600;626,241;1375,303;476,383;113,808;12,452;;;8,242;38,316;9,29;17,447;3,44;;;BEYNOST;AIN;AUVERGNE-RHONE-ALPES;
2016;060901045001;STATION D'EPURATION DE BIRIEUX;200;2,992;13,156;4,84;2,349;,224;;;,748;3,564;1,188;,774;,11;;;BIRIEUX;AIN;AUVERGNE-RHONE-ALPES;
2016;060901052001;STATION D'EPURATION DE BOULIGNEUX;150;1,858;3,883;1,208;,42;,046;;;,065;,845;,067;,152;,013;;;BOULIGNEUX;AIN;AUVERGNE-RHONE-ALPES;
2016;060901054001;STATION D'EPURATION DE BOURG SAINT CHRISTOPHE;1990;83,002;203,409;87,982;25,474;2,515;;;,588;6,484;,655;1,116;1,23;;;BOURG ST CHRISTOPHE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901058002;STATION D'EPURATION DE BREGNIER CORDON-PETIT GLANDIEU;630;13,248;36,57;10,074;;;;;,528;7,524;1,716;;;;;BREGNIER CORDON;AIN;AUVERGNE-RHONE-ALPES;
2016;060901060002;STATION D'EPURATION DE BRENOD;1200;102,793;203,404;96,924;7,811;1,498;;;,756;4,416;,872;5,775;,945;;;BRENOD;AIN;AUVERGNE-RHONE-ALPES;
2016;060901061001;STATION D'EPURATION DE BRENS - GOTRAS PETIT BRENS;450;5,795;14,266;8,47;4,926;,339;;;1,58;9,085;1,58;1,635;,178;;;BRENS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901061002;STATION D'EPURATION DE BRENS - CHAMPTEL;500;19,723;42,853;28,329;4,527;,502;;;1,642;12,668;4,927;3,88;,469;;;BRENS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901062001;STATION D'EPURATION DE BRESSOLLES - CHEF LIEU;733;19,362;49,726;21,122;6,161;,669;;;5,281;19,274;4,841;5,193;,607;;;BRESSOLLES;AIN;AUVERGNE-RHONE-ALPES;
2016;060901064002;STATION D'EPURATION DE BRIORD;1900;47,432;88,017;63,242;;1,765;;;1,865;17,03;2,19;;2,448;;;BRIORD;AIN;AUVERGNE-RHONE-ALPES;
2016;060901065002;STATION D'EPURATION DE BUELLAS - CORGENON;600;11,88;28,728;11,7;3,607;,468;;;,145;1,277;,434;,584;,072;;;BUELLAS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901065003;STATION D'EPURATION DE BUELLAS - MONTCET;1800;259,115;470,915;247,77;59,432;9,164;;;2,964;26,324;4,573;6,29;5,773;;;BUELLAS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901067001;STATION D'EPURATION DE CEIGNES;730;45,927;91,922;59,297;11,477;1,242;;;,936;5,554;2,307;6,2;,779;;;CEIGNES;AIN;AUVERGNE-RHONE-ALPES;
2016;060901069002;STATION D'EPURATION DE CERTINES;4500;110,34;461,166;150,467;38,609;3,74;;;5,789;32,156;4,802;18,394;1,278;;;CERTINES;AIN;AUVERGNE-RHONE-ALPES;
2016;060901073002;STATION D'EPURATION DE CEYZERIEU - CHEF LIEU;600;8,437;22,066;20,119;7,425;,454;;;1,976;9,882;;5,02;,237;;;CEYZERIEU;AIN;AUVERGNE-RHONE-ALPES;
2016;060901074002;STATION D'EPURATION DE CHALAMONT;2500;52,461;161,556;62,658;19,591;2,004;;;1,499;15,013;1,135;4,895;,358;;;CHALAMONT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901075001;STATION D'EPURATION DE CHALEINS;1400;55,196;87,182;59,404;9,607;,974;;;,709;5,684;,534;8,145;,766;;;CHALEINS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901078002;STATION D'EPURATION DE CHALLEX;2000;60,175;193,307;93,332;23,839;2,123;;;3,231;6,539;2,06;10,822;1,098;;;CHALLEX;AIN;AUVERGNE-RHONE-ALPES;
2016;060901079001;STATION D'EPURATION DE CHAMPAGNE EN VALROMEY - C LIEU;700;28,39;88,009;59,619;5,465;,937;;;1,987;19,589;6,814;3,623;,795;;;CHAMPAGNE EN VALROMEY;AIN;AUVERGNE-RHONE-ALPES;
2016;060901080001;STATION D'EPURATION DE CHAMPDOR-CORCELLES - CHAMPDOR;700;10,675;23,186;8,711;2,445;,346;;;;1,28;,128;2,441;,158;;;CHAMPDOR-CORCELLES;AIN;AUVERGNE-RHONE-ALPES;
2016;060901081002;STATION D'EPURATION DE CHAMPFROMIER;1000;19,23;55,67;26,545;;,7575;;;,525;4,8825;,7815;;,416;;;CHAMPFROMIER;AIN;AUVERGNE-RHONE-ALPES;
2016;060901082001;STATION D'EPURATION DE CHANAY - CHEF LIEU;1800;22,719;48,093;22,435;3,99;,4;;;,179;1,745;,119;,151;,134;;;CHANAY;AIN;AUVERGNE-RHONE-ALPES;
2016;060901083002;STATION D'EPURATION DE CHANEINS;1150;9,513;27,086;8,018;3,545;,367;;;,485;3,254;,816;2,776;,442;;;CHANEINS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901084001;STATION D'EPURATION DE CHANOZ CHATENAY;650;26,693;50,597;46,613;5,59;,637;;;1,016;3,3;2,977;1,136;,159;;;CHANOZ CHATENAY;AIN;AUVERGNE-RHONE-ALPES;
2016;060901087001;STATION D'EPURATION DE CHARIX;380;1,344;2,676;,976;,418;,041;;;,108;,476;,16;,232;,028;;;CHARIX;AIN;AUVERGNE-RHONE-ALPES;
2016;060901088001;STATION D'EPURATION DE CHARNOZ SUR AIN;1200;13,562;43,641;21,18;7,63;,625;;;,871;6,384;,58;7,363;,883;;;CHARNOZ SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2016;060901089002;STATION D'EPURATION DE AMBERIEU - CHATEAU GAILLARD;33300;884,251;2338,928;1225,656;251,637;28,694;;;24,239;164,094;27,267;30,404;7,297;;;CHATEAU GAILLARD;AIN;AUVERGNE-RHONE-ALPES;
2016;060901091002;STATION D'EPURATION DE VALSERHONE CHATILLON MICHAILLE;2250;39,255;95,771;61,623;10,519;1,072;;;1,185;7,4;3,998;3,928;,581;;;VALSERHONE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901092002;STATION D'EPURATION DE CHATILLON LA PALUD;1783;69,945;123,948;60,863;13,977;1,498;;;,39;3,372;,35;3,487;,557;;;CHATILLON LA PALUD;AIN;AUVERGNE-RHONE-ALPES;
2016;060901093001;STATION D'EPURATION DE CHATILLON SUR CHALARONNE;5400;196,94;562,344;322,136;60,68;7,786;;;10,927;63,856;8,863;18,377;1,047;;;CHATILLON SUR CHALARONNE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901094001;STATION D'EPURATION DE CHAVANNES/REYSSOUZE -CHEF LIEU;450;4,057;15,744;7,409;2,491;,3;;;;1,024;;,058;,265;;;CHAVANNES SUR REYSSOUZE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901096004;STATION D'EPURATION DE CHAVEYRIAT - CHEF LIEU;600;35,952;100,066;8,389;6,966;1,049;;;2,697;11,089;5,395;4,99;1,349;;;CHAVEYRIAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901098005;STATION D'EPURATION DE CHAZEY BONS - CHEF LIEU;1200;16,938;50,04;43,038;8,696;,713;;;1,422;10,26;4,093;6,221;,186;;;CHAZEY BONS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901098006;STATION D'EPURATION DE CHAZEY BONS - CRESSIEU;250;2,002;7,407;12,012;;,16;;;1,001;13,013;19,219;;,36;;;CHAZEY BONS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901099001;STATION D'EPURATION DE CHAZEY SUR AIN - CHEF LIEU;945;7,847;22,095;6,438;4,831;,507;;;,329;3,237;,874;,914;,276;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2016;060901099002;STATION D'EPURATION DE CHAZEY SUR AIN - RIGNIEUX;600;12,642;27,993;6,579;5,824;,464;;;,387;3,87;,258;3,128;,361;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2016;060901099004;STATION D'EPURATION DE CHAZEY SUR AIN - L'HOPITAL;350;11,55;28,77;9,66;4,373;,473;;;,315;4,62;,399;1,802;,987;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2016;060901099005;STATION D'EPURATION DE CHAZEY SUR AIN -PARC DU CHEVAL;;24,61;59,385;13,91;10,16;,963;;;,321;3,21;,214;5,64;,246;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2016;060901099006;STATION D'EPURATION DE CHAZEY SUR AIN - RIGNIEUX;600;12,642;27,993;6,579;5,824;,464;;;,387;3,87;,258;3,128;,361;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2016;060901102002;STATION D'EPURATION DE CHEVROUX - FAYOLLE;250;2,096;8,832;,898;1,665;,142;;;;8,925;1,4;1,234;,173;;;CHEVROUX;AIN;AUVERGNE-RHONE-ALPES;
2016;060901104001;STATION D'EPURATION DE CHEZERY FORENS;1350;59,57;98,658;22,225;;,847;;;,679;4,368;2,097;,539;,351;;;CHEZERY FORENS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901105001;STATION D'EPURATION DE CIVRIEUX;1500;45,743;178,109;64,885;;1,965;;;,927;11,167;2,849;;1,207;;;CIVRIEUX;AIN;AUVERGNE-RHONE-ALPES;
2016;060901105002;STATION D'EPURATION DE CIVRIEUX - FAGNE;1000;,623;2,38;,574;;,041;;;,021;,273;,032;;,006;;;CIVRIEUX;AIN;AUVERGNE-RHONE-ALPES;
2016;060901108002;STATION D'EPURATION DE COLIGNY;1900;14,043;37,146;20,989;4,373;,438;;;,924;8,889;,616;3,49;,459;;;COLIGNY;AIN;AUVERGNE-RHONE-ALPES;
2016;060901109001;STATION D'EPURATION DE COLLONGES;3300;32,91;90,727;72,94;;2,239;;;,74;5,549;2,153;4,64;,5;;;COLLONGES;AIN;AUVERGNE-RHONE-ALPES;
2016;060901112001;STATION D'EPURATION DE CONDAMINE;450;7,742;19,206;14,412;3,037;,369;;;2,084;9,052;4,883;4,347;,423;;;CONDAMINE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901113001;STATION D'EPURATION DE CONDEISSIAT;700;12,232;32,262;16,207;4,605;,466;;;3,935;29,511;14,428;4,712;,951;;;CONDEISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901114002;STATION D'EPURATION DE CONFORT - MENTHIERES;1167;,646;2,376;,668;,3;,032;;;;,118;,531;,115;,026;;;CONFORT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901115002;STATION D'EPURATION DE CONFRANCON;800;17,666;60,482;15,691;11,968;,911;;;,873;8,73;1,571;7,701;1,028;;;CONFRANCON;AIN;AUVERGNE-RHONE-ALPES;
2016;060901116004;STATION D'EPURATION DE CONTREVOZ - CHEF LIEU;450;12,808;26,962;16,617;3,193;,322;;;,084;,609;,147;1,021;,136;;;CONTREVOZ;AIN;AUVERGNE-RHONE-ALPES;
2016;060901118001;STATION D'EPURATION DE CORBONOD;542;3,204;13,585;4,144;2,681;,335;;;,854;3,674;1,538;1,008;,246;;;CORBONOD;AIN;AUVERGNE-RHONE-ALPES;
2016;060901122002;STATION D'EPURATION DE PLATEAU HAUTEVILLE CORMARANCHE;1100;11,748;44,379;23,838;6,268;,668;;;;3,946;,269;5,11;,388;;;PLATEAU D'HAUTEVILLE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901123001;STATION D'EPURATION DE CORMORANCHE SUR SAONE;1800;21,982;66;33,245;10,836;1,064;;;2,297;4,133;,186;,655;,327;;;CORMORANCHE SUR SAONE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901125001;STATION D'EPURATION DE CORVEISSIAT - ARNANS;130;1,596;3,304;,745;,58;,057;;;,011;,115;,203;,285;,049;;;CORVEISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901125002;STATION D'EPURATION DE CORVEISSIAT-ST MAURICE ECHAZEA;90;,114;1,188;,37;,202;,075;;;,07;,634;,29;,185;,07;;;CORVEISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901127001;STATION D'EPURATION DE COURMANGOUX - CHEF LIEU;400;4,569;16,448;9,138;2,638;,03;;;;9,369;,852;4,04;,074;;;COURMANGOUX;AIN;AUVERGNE-RHONE-ALPES;
2016;060901130001;STATION D'EPURATION DE CRAS SUR REYSSOUZE - CHEF LIEU;550;34,566;68,934;35,85;9,011;1,185;;;1,086;6,617;2,667;3,566;,632;;;BRESSE VALLONS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901133001;STATION D'EPURATION DE CRESSIN ROCHEFORT;367;2,963;5,366;4,528;1,048;,089;;;,727;3,466;,559;1,078;,14;;;CRESSIN ROCHEFORT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901134002;STATION D'EPURATION DE CROTTET - ORMETS;2700;60,445;172,347;79,492;18,886;1,957;;;2,583;7,488;2,258;2,877;,261;;;CROTTET;AIN;AUVERGNE-RHONE-ALPES;
2016;060901136002;STATION D'EPURATION DE CRUZILLES MEPILLAT;600;8,282;23,467;14,149;3,114;,297;;;;1,083;;2,047;,188;;;CRUZILLES LES MEPILLAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901138001;STATION D'EPURATION DE CULOZ - CHEF LIEU;4666;139,981;336,153;172,102;;3,348;;;11,137;39,706;13,533;;1,984;;;CULOZ;AIN;AUVERGNE-RHONE-ALPES;
2016;060901141001;STATION D'EPURATION DE CUZIEU;270;4,41;25,799;9,482;;,353;;;,882;6,615;1,235;;,287;;;CUZIEU;AIN;AUVERGNE-RHONE-ALPES;
2016;060901143001;STATION D'EPURATION DE DIVONNE LES BAINS;15000;454,96;1280,7;597,887;137,498;14,109;;;46,09;96,126;43,537;23,861;1,205;;;DIVONNE LES BAINS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901145002;STATION D'EPURATION DE DOMPIERRE SUR VEYLE - CHF LIEU;900;32,765;59,43;26,846;11,686;1,26;;;,648;5,819;,964;1,245;,512;;;DOMPIERRE SUR VEYLE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901145003;STATION D'EPURATION DE DOMPIERRE SUR VEYLE - LE LAIT;100;,56;3,088;1,136;,336;,045;;;,112;1,328;,125;,139;,042;;;DOMPIERRE SUR VEYLE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901146001;STATION D'EPURATION DE DOMPIERRE SUR CHALARONNE;500;22,017;34,769;19,629;5,263;,525;;;;1,235;,176;2,191;;;;DOMPIERRE SUR CHALARONNE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901147006;STATION D'EPURATION DE DOMSURE - CHEF LIEU;300;5,136;8,204;14,607;,994;,093;;;,284;1,514;,189;,968;,104;;;DOMSURE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901148001;STATION D'EPURATION DE DORTAN;9000;215,16;536,693;301,902;36,638;5,711;;;2,654;16,678;5,395;6,109;1,133;;;DORTAN;AIN;AUVERGNE-RHONE-ALPES;
2016;060901151001;STATION D'EPURATION DE DRUILLAT - CHEF LIEU;500;1,48;8,32;1,36;1,942;,256;;;,84;4,28;2,64;,558;,036;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901151002;STATION D'EPURATION DE DRUILLAT - ROSSETTES;300;29,76;56,42;14,012;4,79;,639;;;,682;4,836;,682;1,978;,372;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901151003;STATION D'EPURATION DE DRUILLAT - TURGON;400;2,008;6,111;2,794;1,213;,105;;;,873;4,802;1,048;1,637;,201;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901151004;STATION D'EPURATION DE DRUILLAT - LE ROSET;195;1,271;5,371;1,968;,981;,111;;;,205;1,517;,262;1,011;,152;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901151005;STATION D'EPURATION DE DRUILLAT - LA  RUAZ;185;2,1;8,325;3,75;,61;,068;;;,225;2,25;,15;,527;,098;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901156001;STATION D'EPURATION DE FARAMANS;700;20,25;46,71;18,495;7,439;,601;;;,276;1,856;,435;,382;,068;;;FARAMANS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901157001;STATION D'EPURATION DE FAREINS;1800;57,51;170,037;108,954;;2;;;4,28;35,807;10,463;;1,343;;;FAREINS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901157003;STATION D'EPURATION DE FAREINS - ZA MONTFRAY;750;,104;,624;,224;;,012;;;,024;,24;,016;;,001;;;FAREINS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901158001;STATION D'EPURATION DE FARGES;533;11,16;35,34;17,112;;,725;;;;2,976;1,246;1,587;,102;;;FARGES;AIN;AUVERGNE-RHONE-ALPES;
2016;060901159001;STATION D'EPURATION DE FEILLENS;12000;278,052;673,762;332,454;62,998;8,607;;;5,976;51,719;13,267;10,761;2,951;;;FEILLENS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901162001;STATION D'EPURATION DE FLAXIEU;300;12,75;21,496;3,536;,546;,075;;;;;;,088;,002;;;FLAXIEU;AIN;AUVERGNE-RHONE-ALPES;
2016;060901163002;STATION D'EPURATION DE FOISSIAT;1900;106,17;284,863;218,827;12,966;2,43;;;1,487;10,554;1,982;1,962;,388;;;FOISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901165002;STATION D'EPURATION DE FRANCHELEINS;1000;27,807;79,164;38,175;4,256;,448;;;;1,724;,538;3,126;,253;;;FRANCHELEINS ;AIN;AUVERGNE-RHONE-ALPES;
2016;060901167003;STATION D'EPURATION DE GARNERANS - CHEF LIEU;600;4,013;9,263;4,347;1,713;,134;;;;;;,959;,107;;;GARNERANS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901170002;STATION D'EPURATION DE NANTUA - GEOVREISSIAT;24000;437,969;1057,371;529,617;102,938;14,234;;;21,206;86,052;24,628;20,807;3,01;;;BEARD-GEOVREISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901174001;STATION D'EPURATION DE GIRON;700;12,406;34,224;20,321;3,262;,257;;;3,636;13,904;4,278;2,588;,235;;;GIRON;AIN;AUVERGNE-RHONE-ALPES;
2016;060901176001;STATION D'EPURATION DE HAUT-VALROMEY GRAND-ABERGEMENT;900;3,531;8,323;1,714;,616;,07;;;;;,053;,097;,041;;;HAUT-VALROMEY ;AIN;AUVERGNE-RHONE-ALPES;
2016;060901181001;STATION D'EPURATION DE GROISSIAT - OYONNAX;57000;1688,661;4284,132;1857,999;424,604;46,038;6,858;1,147;22,892;224,343;54,574;34,624;4,91;,867;,551;GROISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901183001;STATION D'EPURATION DE GUEREINS;900;123,115;300,362;136,424;28,092;3,38;;;22,737;46,544;7,803;15,62;1,528;;;GUEREINS;AIN;AUVERGNE-RHONE-ALPES;
2016;060901184007;STATION D'EPURATION DE HAUTECOURT ROMANECHE CHEF LIEU;700;19,921;57,59;39,118;5,857;,67;;;;3,259;1,426;4,261;,428;;;HAUTECOURT ROMANECHE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901185001;STATION D'EPURATION DE PLATEAU D'HAUTEVILLE - LOMPNES;8000;87,522;259,242;134,531;32,442;3,538;;;4,674;19,714;5,371;7,941;,545;;;PLATEAU D'HAUTEVILLE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901187001;STATION D'EPURATION DE HAUT-VALROMEY - HOTONNES;2300;172,47;342,208;118,7;;2,897;;;1,59;11,309;3,503;1,765;,337;;;HAUT-VALROMEY ;AIN;AUVERGNE-RHONE-ALPES;
2016;060901188001;STATION D'EPURATION DE ILLIAT;500;3,627;8,082;5,803;2,192;,124;;;;;,622;3,627;,056;;;ILLIAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901189001;STATION D'EPURATION DE INJOUX GENISSIAT - INJOUX;540;20,362;50,198;16,733;;,694;;;6,754;22,781;6,451;;,741;;;INJOUX GENISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901189002;STATION D'EPURATION DE INJOUX GENISSIAT - GENISSIAT;600;28,685;74,899;42,23;;1,185;;;,598;5,08;,996;;,507;;;INJOUX GENISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2016;060901191001;STATION D'EPURATION DE IZENAVE;250;4,465;15,627;7,256;5,972;,558;;;,419;3,321;1,116;3,767;,333;;;IZENAVE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901192002;STATION D'EPURATION DE IZERNORE - CHEF LIEU;2500;65,646;170,714;78,494;21,36;2,285;;;2,423;23,686;10,165;5,64;1,168;;;IZERNORE;AIN;AUVERGNE-RHONE-ALPES;
2016;060901192003;STATION D'EPURATION DE IZERNORE - PERRIGNAT;500;1,374;4,874;1,734;,677;,073;;;,098;1,138;,183;,461;,055;;;IZERNORE;AIN;AUVERGNE-RHONE-ALPES;
