Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Quantité_pollution_entrante;Quantité_MES_entrante;Quantité_MO_entrante;Quantité_P_entrante;Quantité_NR_entrante;Quantité_MI_entrante;Quantité_AOX_entrante;Quantité_METOX_entrante;Quantité_pollution_sortante;Quantité_MES_sortante;Quantité_MO_sortante;Quantité_P_sortante;Quantité_NR_sortante;Quantité_MI_sortante;Quantité_AOX_sortante;Quantité_METOX_sortante;Code_Commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
2006;060901061002;BRENS - CHAMPTEL;500;Lagune;262,722;23,652;14,98;1,051;3,942;,053;,013;,06;61,214226;2,3652;2,996;,7357;2,7594;,0265;,0065;,024;01061;BRENS;01;RHONE-ALPES;V146
2006;060901062001;BRESSOLLES - CHEF LIEU;733;Biol. / Nitrif.;361,09;32,508;20,588;1,445;5,418;,072;,018;,083;120,24297;9,7524;6,1764;1,156;2,1672;,0504;,0126;,0415;01062;BRESSOLLES;01;RHONE-ALPES;V300
2006;060901062002;BRESSOLLES - LE BONNET;100;Biol. / Nitrif.;73,125;6,583;4,169;,293;1,097;,015;,004;,017;49,725;3,9498;2,9183;,2637;,7679;,015;,004;,017;01062;BRESSOLLES;01;RHONE-ALPES;V300
2006;060901063001;BRION;500;Biol. / Nitrif.;362,223;32,611;20,653;1,449;5,435;,072;,018;,083;246,31164;19,5666;14,4571;1,3041;3,8045;,072;,018;,083;01063;BRION;01;RHONE-ALPES;V251
2006;060901065002;BUELLAS - CORGENON;600;Lagune;369,902;33,301;21,091;1,48;5,55;,074;,019;,085;86,187166;3,3301;4,2182;1,036;3,885;,037;,0095;,034;01065;BUELLAS;01;RHONE-ALPES;U421
2006;060901065003;BUELLAS - MONTCET;1800;Biol. / Nitrif.;563,338;50,715;32,12;2,254;8,453;,113;,028;,13;61,96718;2,53575;3,212;1,3524;,8453;,0452;,0112;,039;01065;BUELLAS;01;RHONE-ALPES;U421
2006;060901067001;CEIGNES;730;Lagune;85,306;6,692;5,453;,258;,968;,013;,003;,015;29,601182;2,0076;1,6359;,2064;,7744;,0091;,0021;,0075;01067;CEIGNES;01;RHONE-ALPES;V252
2006;060901069002;CERTINES;4500;Biol. / Nitrif.;1797,482;138;108,833;4,25;37,5;0;0;0;165,368344;9,66;8,70664;,51;9,375;0;0;0;01069;CERTINES;01;RHONE-ALPES;U400
2006;060901073001;CEYZERIEU -AVRISSIEU SAMISSIEU;300;Biol. / Nitrif.;68,435;6,16;3,902;,274;1,027;,014;,003;,016;13,344825;,616;,7804;,1918;,2054;,007;,0015;,0064;01073;CEYZERIEU;01;RHONE-ALPES;V143
2006;060901073002;CEYZERIEU - CHEF LIEU;600;Lagune;229,524;20,664;13,087;,918;3,444;,046;,011;,053;83,317212;6,1992;3,9261;,7344;2,7552;,0322;,0077;,0265;01073;CEYZERIEU;01;RHONE-ALPES;V143
2006;060901073003;CEYZERIEU - CATTON;100;Bassin de décantation;14,892;1,34;,849;,06;,223;,003;,001;,003;12,568848;,67;,849;,054;,223;,003;,001;,003;01073;CEYZERIEU;01;RHONE-ALPES;V146
2006;060901073004;CEYZERIEU - CHAVOLEY;50;Bassin de décantation;16,916;1,523;,964;,068;,254;,003;,001;,004;14,277104;,7615;,964;,0612;,254;,003;,001;,004;01073;CEYZERIEU;01;RHONE-ALPES;V146
2006;060901074002;CHALAMONT;2500;Biol./Nit./Dénit./Dépho.Ph.Ch.;1588,432;103;97;5;41;0;0;0;203,319296;4,12;12,61;2;11,48;0;0;0;01074;CHALAMONT;01;RHONE-ALPES;V294
2006;060901075001;CHALEINS;1400;Biol. / Nitrif.;442,062;39,797;25,205;1,769;6,633;,088;,022;,102;147,206646;11,9391;7,5615;1,4152;2,6532;,0616;,0154;,051;01075;CHALEINS;01;RHONE-ALPES;U451
2006;060901078001;CHALLEX (ANCIENNE);1500;Biologique Simple;697,297;62,775;39,758;2,79;10,463;,14;,035;,16;484,621415;37,665;27,8306;2,511;9,4167;,14;,035;,16;01078;CHALLEX;01;RHONE-ALPES;V042
2006;060901079001;CHAMPAGNE EN VALROMEY - C LIEU;700;Biol. / Nitrif.;364,928;32,854;20,807;1,46;5,476;,073;,018;,084;71,16096;3,2854;4,1614;1,022;1,0952;,0365;,009;,0336;01079;CHAMPAGNE EN VALROMEY;01;RHONE-ALPES;V142
2006;060901080001;CHAMPDOR;700;Biol. / Nitrif.;257,2;23,155;14,665;1,029;3,859;,051;,013;,059;257,2;23,155;14,665;1,029;3,859;,051;,013;,059;01080;CHAMPDOR;01;RHONE-ALPES;V291
2006;060901081001;CHAMPFROMIER;400;Biol. / Nitrif.;187,402;16,871;10,685;,75;2,812;,037;,009;,043;62,404866;5,0613;3,2055;,6;1,1248;,0259;,0063;,0215;01081;CHAMPFROMIER;01;RHONE-ALPES;V101
2006;060901082001;CHANAY - CHEF LIEU;1800;Biol. / Nitrif.;304,47;26,148;18,131;1,138;4,068;,041;,034;,077;33,18723;1,3074;1,8131;,6828;,4068;,0164;,0136;,0231;01082;CHANAY;01;RHONE-ALPES;V102
2006;060901082002;CHANAY - DORCHES;100;Filtres plantés;33,778;3,041;1,926;,135;,507;,007;,002;,008;3,71558;,15205;,1926;,081;,0507;,007;,002;,008;01082;CHANAY;01;RHONE-ALPES;V102
2006;060901083001;CHANEINS (ANCIENNE);317;Lagune;168,737;15,191;9,621;,675;2,532;,034;,008;,039;61,251531;4,5573;2,8863;,54;2,0256;,0238;,0056;,0195;01083;CHANEINS;01;RHONE-ALPES;U440
2006;060901084001;CHANOZ CHATENAY;250;Lagune;72,821;6,557;4,152;,291;1,093;,015;,004;,017;26,434023;1,9671;1,2456;,2328;,8744;,0105;,0028;,0085;01084;CHANOZ CHATENAY;01;RHONE-ALPES;U421
2006;060901085001;LA CHAPELLE DU CHATELARD;225;Lagune;59,49;5,355;3,392;,238;,893;,012;,003;,014;13,86117;,5355;,6784;,1666;,6251;,006;,0015;,0056;01085;LA CHAPELLE DU CHATELARD;01;RHONE-ALPES;U440
2006;060901087001;CHARIX;380;Biologique Simple;45,687;4,113;2,605;,183;,685;,009;,002;,011;6,761676;,20565;,2605;,1098;,411;,0036;,0008;,0033;01087;CHARIX;01;RHONE-ALPES;V101
2006;060901088001;CHARNOZ SUR AIN;1200;Biol. / Nitrif.;216,983;19,534;12,372;,868;3,256;,043;,011;,05;147,54844;11,7204;8,6604;,7812;2,2792;,043;,011;,05;01088;CHARNOZ SUR AIN;01;RHONE-ALPES;V294
2006;060901089002;AMBERIEU - CHATEAU GAILLARD;33300;Biol. / Nitrif. / Dénitrif.;16301,638;1211;1067;27;236;0;0;0;978,09828;60,55;53,35;6,75;11,8;0;0;0;01089;CHATEAU GAILLARD;01;RHONE-ALPES;V293
2006;060901090001;CHATENAY;225;Lagune;20,994;1,89;1,197;,084;,315;,004;,001;,005;7,620822;,567;,3591;,0672;,252;,0028;,0007;,0025;01090;CHATENAY;01;RHONE-ALPES;U421
2006;060901091002;CHATILLON EN MICHAILLE;2250;Biol. / Nitrif. / Dénitrif.;592,069;53,302;33,758;2,369;8,884;,118;,03;,136;65,12759;2,6651;3,3758;1,4214;,8884;,0472;,012;,0408;01091;CHATILLON EN MICHAILLE;01;RHONE-ALPES;V101
2006;060901092001;CHATILLON LA PALUD (ANCIENNE);1200;Biol. / Nitrif.;475,86;42,841;27,132;1,904;7,14;,095;,024;,109;158,46138;12,8523;8,1396;1,5232;2,856;,0665;,0168;,0545;01092;CHATILLON LA PALUD;01;RHONE-ALPES;V290
2006;060901093001;CHATILLON SUR CHALARONNE;5400;Biol. / Nitrif.;5649,528;616;357;0;0;0;0;0;723,139584;30,8;53,55;0;0;0;0;0;01093;CHATILLON SUR CHALARONNE;01;RHONE-ALPES;U440
2006;060901093002;CHATILLON/CHALARONNE -GROSJEAN;150;Lagune;77,384;6,966;4,412;,31;1,161;,015;,004;,018;11,452832;,3483;,4412;,186;,6966;,006;,0016;,0054;01093;CHATILLON SUR CHALARONNE;01;RHONE-ALPES;U440
2006;060901094001;CHAVANNES/REYSSOUZE -CHEF LIEU;450;Lagune;20,876;1,879;1,19;,084;,313;,004;,001;,005;4,864108;,1879;,238;,0588;,2191;,002;,0005;,002;01094;CHAVANNES SUR REYSSOUZE;01;RHONE-ALPES;U405
2006;060901094002;CHAVANNES/REYSSOUZE - FLECHERE;250;Lagune;14,602;1,315;,833;,058;,219;,003;,001;,003;3,402266;,1315;,1666;,0406;,1533;,0015;,0005;,0012;01094;CHAVANNES SUR REYSSOUZE;01;RHONE-ALPES;U405
2006;060901095002;CHAVANNES SUR SURAN;500;Biologique Simple;75,211;6,771;4,288;,301;1,129;,015;,004;,017;17,524163;,6771;,8576;,2107;,7903;,0075;,002;,0068;01095;CHAVANNES SUR SURAN;01;RHONE-ALPES;V281
2006;060901096002;CHAVEYRIAT -BOULETS LES GASSES;190;Lagune;70,468;6,344;4,018;,282;1,057;,014;,004;,016;25,579884;1,9032;1,2054;,2256;,8456;,0098;,0028;,008;01096;CHAVEYRIAT;01;RHONE-ALPES;U422
2006;060901096003;CHAVEYRIAT - BOULETS TOURNON;150;Filtres plantés;46,787;4,212;2,668;,187;,702;,009;,002;,011;9,029891;,4212;,5336;,12342;,1404;,009;,002;,011;01096;CHAVEYRIAT;01;RHONE-ALPES;U422
2006;060901098003;CHAZEY BONS - CRESSIEU (ANC.);100;Bassin de décantation;20,994;1,89;1,197;,084;,315;,004;,001;,005;19,10454;1,323;1,197;,084;,315;,004;,001;,005;01098;CHAZEY BONS;01;RHONE-ALPES;V146
2006;060901098005;CHAZEY BONS - CHEF LIEU;1200;Biol. / Nitrif.;167,949;15,12;9,576;,672;2,52;,034;,008;,039;18,47439;,756;,9576;,4032;,252;,0136;,0032;,0117;01098;CHAZEY BONS;01;RHONE-ALPES;V146
2006;060901099001;CHAZEY SUR AIN - CHEF LIEU;945;Biol. / Nitrif.;480,885;43,293;27,419;1,924;7,215;,096;,024;,111;160,134705;12,9879;8,2257;1,5392;2,886;,0672;,0168;,0555;01099;CHAZEY SUR AIN;01;RHONE-ALPES;V294
2006;060901099002;CHAZEY SUR AIN - RIGNIEUX;600;Biol. / Nitrif.;144,117;12,974;8,217;,577;2,162;,029;,007;,033;28,102815;1,2974;1,6434;,4039;,4324;,0145;,0035;,0132;01099;CHAZEY SUR AIN;01;RHONE-ALPES;V294
2006;060901100001;CHEIGNIEU LA BALME;125;Biologique Simple;35,09;3,159;2,001;,14;,527;,007;,002;,008;8,17597;,3159;,4002;,098;,3689;,0035;,001;,0032;01100;CHEIGNIEU LA BALME;01;RHONE-ALPES;V145
2006;060901101001;CHEVILLARD;150;Bassin de décantation;48,263;4,345;2,752;,193;,724;,01;,002;,011;37,596877;1,3035;2,752;,1544;,724;,01;,002;,011;01101;CHEVILLARD;01;RHONE-ALPES;V250
2006;060901102002;CHEVROUX - FAYOLLE;250;Lagune;24,448;2,2;1,394;,098;,367;,005;,001;,006;5,696384;,22;,2788;,0686;,2569;,0025;,0005;,0024;01102;CHEVROUX;01;RHONE-ALPES;U405
2006;060901104001;CHEZERY FORENS;1350;Biol. / Nitrif.;525,805;16,827;43,444;1,295;3,303;,02;,005;,023;57,83855;,84135;4,3444;,777;,3303;,008;,002;,0069;01104;CHEZERY FORENS;01;RHONE-ALPES;V101
2006;060901105001;CIVRIEUX;1500;Biol. / Nitrif.;4799,427;346;302,575;14,5;83,25;0;0;0;527,93697;17,3;30,2575;8,7;8,325;0;0;0;01105;CIVRIEUX;01;RHONE-ALPES;U471
2006;060901106001;CIZE;183;Biologique Simple;35,872;3,229;2,045;,144;,538;,007;,002;,008;24,93104;1,9374;1,4315;,1296;,4842;,007;,002;,008;01106;CIZE;01;RHONE-ALPES;V270
2006;060901107001;CLEYZIEU - CHEF LIEU;150;Filtres plantés;48,471;4,363;2,764;,194;,727;,01;,002;,011;9,354903;,4363;,5528;,12804;,1454;,01;,002;,011;01107;CLEYZIEU;01;RHONE-ALPES;V293
2006;060901107002;CLEYZIEU - VILLENEUVE;30;Biologique Simple;4,324;,389;,247;,017;,065;,001;0;,001;,998844;,0389;,0494;,0119;,0455;,0005;0;,0004;01107;CLEYZIEU;01;RHONE-ALPES;V293
2006;060901108001;COLIGNY - PRE DU MAI;1500;Biol. / Nitrif.;414,975;37,359;23,661;1,66;6,227;,083;,021;,095;282,183;22,4154;16,5627;1,494;4,3589;,083;,021;,095;01108;COLIGNY;01;RHONE-ALPES;U343
2006;060901109001;COLLONGES;2000;Lagune;507,929;45,728;28,961;2,032;7,621;,102;,025;,117;184,378227;13,7184;8,6883;1,6256;6,0968;,0714;,0175;,0585;01109;COLLONGES;01;RHONE-ALPES;V100
2006;060901110001;COLOMIEU;200;Filtres plantés;55,101;4,961;3,142;,22;,827;,011;,003;,013;6,06111;,24805;,3142;,132;,0827;,011;,003;,013;01110;COLOMIEU;01;RHONE-ALPES;V161
2006;060901112001;CONDAMINE;450;Biol. / Nitrif.;142,465;12,825;8,123;,57;2,138;,029;,007;,033;15,67115;,64125;,8123;,342;,2138;,0116;,0028;,0099;01112;CONDAMINE;01;RHONE-ALPES;V250
2006;060901113001;CONDEISSIAT;700;Lagune;175,208;15,773;9,99;,701;2,629;,035;,009;,04;40,823464;1,5773;1,998;,4907;1,8403;,0175;,0045;,016;01113;CONDEISSIAT;01;RHONE-ALPES;U421
2006;060901114001;CONFORT - CHEF LIEU;700;Bassin de décantation;79,253;7,135;4,519;,317;1,189;,016;,004;,018;79,253;7,135;4,519;,317;1,189;,016;,004;,018;01114;CONFORT;01;RHONE-ALPES;V101
2006;060901114002;CONFORT - MENTHIERES;1167;Biol. / Nitrif.;51,642;4,649;2,944;,207;,775;,01;,003;,012;5,68062;,23245;,2944;,1242;,0775;,004;,0012;,0036;01114;CONFORT;01;RHONE-ALPES;V101
2006;060901115001;CONFRANCON - LE LOGIS NEUF;550;Biologique Simple;90,315;8,131;5,15;,361;1,355;,018;,005;,021;21,043395;,8131;1,03;,2527;,9485;,009;,0025;,0084;01115;CONFRANCON;01;RHONE-ALPES;U424
2006;060901115002;CONFRANCON;300;Lagune;68,139;6,134;3,885;,273;1,022;,014;,003;,016;24,734457;1,8402;1,1655;,2184;,8176;,0098;,0021;,008;01115;CONFRANCON;01;RHONE-ALPES;U424
2006;060901116001;CONTREVOZ - CHEF LIEU;330;Biol. / Nitrif.;125,555;11,304;7,159;,502;1,884;,025;,006;,029;85,3774;6,7824;5,0113;,4518;1,3188;,025;,006;,029;01116;CONTREVOZ;01;RHONE-ALPES;V145
2006;060901116003;CONTREVOZ - BOISSIEU;190;Filtres plantés;15,701;1,413;,895;,063;,236;,003;,001;,004;1,72711;,07065;,0895;,0378;,0236;,003;,001;,004;01116;CONTREVOZ;01;RHONE-ALPES;V146
2006;060901118001;CORBONOD;542;Lagune;161,948;14,579;9,234;,648;2,43;,032;,008;,037;37,733884;1,4579;1,8468;,4536;1,701;,016;,004;,0148;01118;CORBONOD;01;RHONE-ALPES;V113
2006;060901119001;CORCELLES;450;Biol. / Nitrif.;84,642;7,619;4,826;,339;1,27;,017;,004;,019;9,31062;,38095;,4826;,2034;,127;,0068;,0016;,0057;01119;CORCELLES;01;RHONE-ALPES;V291
2006;060901122001;CORMARANCHE EN BUGEY - VAUX;100;Lagune;57,442;5,171;3,275;,23;,862;,011;,003;,013;8,501416;,25855;,3275;,138;,5172;,0044;,0012;,0039;01122;CORMARANCHE EN BUGEY;01;RHONE-ALPES;V291
2006;060901123001;CORMORANCHE SUR SAONE;1800;Biol. / Nitrif.;581,414;52,343;33,151;2,326;8,724;,116;,029;,134;113,37573;5,2343;6,6302;1,6282;1,7448;,058;,0145;,0536;01123;CORMORANCHE SUR SAONE;01;RHONE-ALPES;U430
2006;060901124001;CORMOZ;225;Lagune;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01124;CORMOZ;01;RHONE-ALPES;U344
2006;060901125001;CORVEISSIAT - ARNANS;130;Biologique Simple;20,127;1,812;1,147;,081;,302;,004;,001;,005;20,127;1,812;1,147;,081;,302;,004;,001;,005;01125;CORVEISSIAT;01;RHONE-ALPES;V281
2006;060901125002;CORVEISSIAT-ST MAURICE ECHAZEA;90;Biol. / Nitrif.;16,926;1,523;,965;,068;,254;,003;,001;,004;16,926;1,523;,965;,068;,254;,003;,001;,004;01125;CORVEISSIAT;01;RHONE-ALPES;V270
2006;060901125003;CORVEISSIAT - CUVERGNAT;100;Lagune;15,246;1,373;,869;,061;,229;,003;,001;,004;3,552318;,1373;,1738;,0427;,1603;,0015;,0005;,0016;01125;CORVEISSIAT;01;RHONE-ALPES;V281
2006;060901127001;COURMANGOUX - CHEF LIEU;243;Lagune;63,981;5,76;3,648;,256;,96;,013;,003;,015;23,225103;1,728;1,0944;,2048;,768;,0091;,0021;,0075;01127;COURMANGOUX;01;RHONE-ALPES;U343
2006;060901127002;COURMANGOUX - CHEVIGNAT;135;Lagune;15,995;1,44;,912;,064;,24;,003;,001;,004;5,806185;,432;,2736;,0512;,192;,0021;,0007;,002;01127;COURMANGOUX;01;RHONE-ALPES;U343
2006;060901128001;COURTES;250;Lagune;20,501;1,845;1,169;,082;,308;,004;,001;,005;7,441863;,5535;,3507;,0656;,2464;,0028;,0007;,0025;01128;COURTES;01;RHONE-ALPES;U347
2006;060901129001;CRANS;270;Lagune;48,54;4,37;2,768;,194;,728;,01;,002;,011;11,30982;,437;,5536;,1358;,5096;,005;,001;,0044;01129;CRANS;01;RHONE-ALPES;V300
2006;060901130001;CRAS SUR REYSSOUZE - CHEF LIEU;550;Biol. / Nitrif.;431,377;38,835;24,596;1,726;6,473;,086;,022;,099;84,118515;3,8835;4,9192;1,2082;1,2946;,043;,011;,0396;01130;CRAS SUR REYSSOUZE;01;RHONE-ALPES;U403
2006;060901130002;CRAS SUR REYSSOUZE - ZA;250;Lagune;7,015;,632;,4;,028;,105;,001;0;,002;1,634495;,0632;,08;,0196;,0735;,0005;0;,0008;01130;CRAS SUR REYSSOUZE;01;RHONE-ALPES;U403
2006;060901133001;CRESSIN ROCHEFORT;367;Lagune;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01133;CRESSIN ROCHEFORT;01;RHONE-ALPES;V143
2006;060901134001;CROTTET - CHAVANNES;450;Biologique Simple;1160,229;85,356;82,016;1,601;6,004;,08;,02;,092;793,596636;51,2136;57,4112;1,4409;5,4036;,08;,02;,092;01134;CROTTET;01;RHONE-ALPES;U424
