ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2011;060907161003;STATION D'EPURATION DE MONTPEZAT SOUS BAUZON - BOURG;1200;17,291;48,345;19,59;4,321;,509;;;,245;2,047;,579;2,889;,143;;;MONTPEZAT SOUS BAUZON;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907167002;STATION D'EPURATION DE LES OLLIERES SUR EYRIEUX;1900;44,604;96,12;34,344;;;;;,54;4,104;,54;;;;;LES OLLIERES SUR EYRIEUX;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907168002;STATION D'EPURATION DE ORGNAC L'AVEN - CHEF LIEU;1100;37,039;97,088;53,146;5,73;,951;;;,196;1,684;,224;;,25;;;ORGNAC L AVEN;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907172001;STATION D'EPURATION DE PEAUGRES;900;65,605;127,053;82,415;10,779;1,675;;;1,925;12,391;3,384;7;,982;;;PEAUGRES;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907172002;STATION D'EPURATION DE PEAUGRES - BOISSONAT;900;15,4;26,29;13,2;5,5;,627;;;,165;1,65;,22;2,893;,275;;;PEAUGRES;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907177002;STATION D'EPURATION DE PLATS;650;48,797;122,605;69,774;;;;;4,075;17,26;9,646;;;;;PLATS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907181001;STATION D'EPURATION DE LE POUZIN - CHAMBENIER;15000;289,983;817,586;444,158;90,738;8,545;;;6,264;37,434;6,915;7,386;1,916;;;LE POUZIN;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907182001;STATION D'EPURATION DE PRADES - LALEVADE;2650;69,425;177,956;76,892;19,337;2,191;;;2,883;13,413;3,892;4,828;1,159;;;PRADES;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907186001;STATION D'EPURATION DE PRIVAS - GRATENAS;18000;896,323;2079,23;889,877;136,071;18,557;;,167;4,572;45,389;5,795;7,564;1,339;;,089;PRIVAS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907188002;STATION D'EPURATION DE QUINTENAS - VILLAGE;2167;116,695;958,011;266,12;19,992;3,632;;;,343;16,463;4,804;,727;1,652;;;QUINTENAS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907191001;STATION D'EPURATION DE ROCHEMAURE;2500;69,233;176,464;78,737;22,829;2,441;;;2,392;13,223;3,878;3,518;,952;;;ROCHEMAURE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907193001;STATION D'EPURATION DE ROCHER;600;9,84;23,304;6,48;;;;;,036;,36;,12;;;;;ROCHER;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907199001;STATION D'EPURATION DE ROSIERES;1500;17,37;47,579;18,93;;;;;,079;2,375;,801;;,386;;;ROSIERES;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907201001;STATION D'EPURATION DE RUOMS;15000;411,908;870,482;374,72;55,203;6,564;;;4,298;22,162;4,932;10,361;3,661;;;RUOMS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907204003;STATION D'EPURATION DE SAINT AGREVE;7500;70,349;163,287;72,194;17,156;1,735;;;,697;8,801;2,343;4,411;,949;;;ST AGREVE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907205002;STATION D'EPURATION DE ST ALBAN D'AY - RAVOULET;700;6,829;21,378;7,569;4,478;,694;;;,925;8,296;1,351;2,887;,6;;;ST ALBAN D AY;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907207001;STATION D'EPURATION DE SAINT ALBAN AURIOLLES;800;15,58;46,93;24,32;;;;;1,52;9,006;6,84;;;;;ST ALBAN AURIOLLES;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907217001;STATION D'EPURATION DE ST BARTHELEMY LE PLAIN;300;10,935;25,434;9,71;4,181;,426;;;2,086;7,732;1,936;2,516;,435;;;ST BARTHELEMY LE PLAIN;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907219001;STATION D'EPURATION DE ST BAUZILE;300;5,76;16,32;5,728;1,682;,235;;;,08;,752;,512;,502;,146;;;ST BAUZILE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907227002;STATION D'EPURATION DE ST CYR;1500;48,835;116,914;48,682;13,102;1,481;;;5,007;21,145;12,083;2,448;,865;;;ST CYR;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907235002;STATION D'EPURATION DE STE EULALIE;650;16,2;43,5;23,7;1,86;,285;;;1,44;6,57;2,37;1,491;,21;;;STE EULALIE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907236001;STATION D'EPURATION DE SAINT FELICIEN;800;45,675;107,172;54,691;9,72;1,272;;;,621;6,858;4,549;1,516;,497;;;ST FELICIEN;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907237001;STATION D'EPURATION DE ST FORTUNAT SUR EYRIEUX;700;10,183;22,399;12,321;;;;;,082;1,029;,192;;;;;ST FORTUNAT SUR EYRIEUX;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907240002;STATION D'EPURATION DE ST GEORGES LES BAINS;6000;80,876;219,68;101,595;27,128;3,145;;;,877;10,919;1,492;2,018;2,019;;;ST GEORGES LES BAINS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907241001;STATION D'EPURATION DE ST GERMAIN;400;1,092;2,654;,797;,439;,047;;;;;;,262;,031;;;ST GERMAIN;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907247001;STATION D'EPURATION DE ST JEAN LE CENTENIER;800;23,507;56,631;32,055;;,748;;;,641;6,411;,427;;,321;;;ST JEAN LE CENTENIER;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907258001;STATION D'EPURATION DE ST JULIEN VOCANCE;250;2,253;5,883;1,802;;,078;;;,106;,517;,186;,142;,028;;;ST JULIEN VOCANCE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907259001;STATION D'EPURATION DE ST JUST D'ARDECHE;1200;44,76;121,796;45,235;14,521;1,83;;;,532;8,2;,658;2,624;,345;;;ST JUST D ARDECHE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907264001;STATION D'EPURATION DE ST MARCEL D'ARDECHE;1920;59,16;131,892;46,98;;;;;7,308;49,242;36,54;;;;;ST MARCEL D ARDECHE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907268001;STATION D'EPURATION DE ST MARTIN D'ARDECHE;4000;81,665;191,083;75,141;26,142;3,099;;;2,279;23,806;8,832;9,327;2,86;;;ST MARTIN D ARDECHE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907272001;STATION D'EPURATION DE ST MAURICE D'ARDECHE;4350;62,36;180,013;100,103;19,741;2,368;;;4,536;30,156;19,163;;1,207;;;ST MAURICE D ARDECHE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907279003;STATION D'EPURATION DE SAINT MONTAN - CITE DU BARRAGE;1200;4,29;12,142;4,459;;,15;;;;,468;,065;;,062;;;ST MONTAN;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907280001;STATION D'EPURATION DE ST PAUL LE JEUNE;1500;29,334;83,823;22,845;91,557;2,809;;;,533;4,622;,444;,551;,409;;;ST PAUL LE JEUNE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907286001;STATION D'EPURATION DE SAINT PIERREVILLE;600;24,754;56,383;22,37;3,525;,555;;;3,667;16,365;6,922;3,003;,33;;;ST PIERREVILLE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907289001;STATION D'EPURATION DE SAINT PRIVAT;15500;105,148;288,421;146,891;29,721;4,017;;;11,415;48,431;29,03;7,327;2,896;;;ST PRIVAT;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907291001;STATION D'EPURATION DE ST REMEZE - BOURG;1000;15,89;40,663;17,93;3,834;,484;;;,349;3,137;,728;1,41;,042;;;ST REMEZE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907293001;STATION D'EPURATION DE ST ROMAIN DE LERPS;600;11,914;26,489;9,89;;;;;1,447;5,309;1,644;;;;;ST ROMAIN DE LERPS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907294001;STATION D'EPURATION DE ST SAUVEUR DE CRUZIERES;800;8,286;20,812;8,325;2,23;,303;;;,328;2,197;,829;,921;,181;;;ST SAUVEUR DE CRUZIERES;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907295001;STATION D'EPURATION DE ST SAUVEUR DE MONTAGUT;3600;43,485;104,118;35,637;7,919;1,003;;;,757;6,497;1,798;2,39;,368;;;ST SAUVEUR DE MONTAGUT;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907298002;STATION D'EPURATION DE ST SYMPHORIEN SOUS CHOMERAC;600;10,401;24,87;8,749;3,224;,336;;;2,019;7,036;1,346;2,343;,245;;;ST SYMPHORIEN SOUS CHOMERAC;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907300001;STATION D'EPURATION DE ST THOME;400;6,9;15,985;4,554;2,507;,219;;;;,69;,161;1,985;,216;;;ST THOME;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907304001;STATION D'EPURATION DE SALAVAS;4000;54,958;132,347;61,173;20,932;2,368;;;1,509;10,456;3,001;11,385;1,798;;;SALAVAS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907309003;STATION D'EPURATION DE SATILLIEU;2000;63,146;162,118;71,879;14,802;1,652;;;,94;5,101;,601;1,023;,482;;;SATILLIEU;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907310002;STATION D'EPURATION DE SAVAS - SAMOYAS LE SOULIER;250;2,371;5,58;2,282;;,076;;;,082;,519;,096;;,057;;;SAVAS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907313001;STATION D'EPURATION DE SERRIERES;1600;31,59;63,413;35,05;6,849;,78;;;10,195;27,61;10,123;6,41;,704;;;SERRIERES;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907316001;STATION D'EPURATION DE SOYONS;;36,065;70,692;30,092;10,543;1,419;;;1,47;4,74;1,71;3,954;,346;;;SOYONS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907317001;STATION D'EPURATION DE TALENCIEUX;500;9,053;18,332;7,016;3,463;,368;;;;;;2,207;,379;;;TALENCIEUX;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907317002;STATION D'EPURATION DE TALENCIEUX - BALAIS;500;5,456;12,053;5,258;;,208;;;,397;1,934;,496;1,433;,154;;;TALENCIEUX;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907318001;STATION D'EPURATION DE TAURIERS;200;1,65;8,064;5,1;;;;;,042;,363;,144;;;;;TAURIERS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907319002;STATION D'EPURATION DE LE TEIL D'ARDECHE - BARCASSE;9000;355,424;850,819;429,398;101,267;10,674;;;6,596;38,082;5,066;21,112;2,508;;;LE TEIL D ARDECHE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907322004;STATION D'EPURATION DE THUEYTS - CHEF LIEU;1980;60,9;131,676;54,126;;;;;1,074;12,42;2,595;;;;;THUEYTS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907324001;STATION D'EPURATION DE TOURNON;25500;482,503;1218,891;693,184;167,952;19,473;;;13,183;106,742;19,904;43,508;5,493;;;TOURNON ;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907327001;STATION D'EPURATION DE UZER - VINEZAC;1750;16,73;44,863;21,038;;;;;,189;1,253;,919;;;;;UZER;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907328002;STATION D'EPURATION DE VAGNAS - BOURG;800;5,348;11,885;4,192;1,858;,197;;;,069;,759;,311;1,211;,079;;;VAGNAS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907329002;STATION D'EPURATION DE VALGORGE;750;26;71,24;39,91;15,483;1,053;;;;5,46;,78;1,274;,624;;;VALGORGE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907330002;STATION D'EPURATION DE VALLON PONT D'ARC;18000;460,558;1305,104;714,434;92,212;15,976;;;2,629;22,555;5,158;7,417;,98;;;VALLON PONT D ARC;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907331001;STATION D'EPURATION DE VALS LES BAINS;;146,197;340,514;148,555;30,268;3,634;;;1,81;16,225;3,197;4,354;3,235;;;VALS LES BAINS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907334001;STATION D'EPURATION DE LES VANS;5000;138,029;322,567;133,124;34,874;3,46;;;2,187;14,709;2,909;1,511;1,533;;;LES VANS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907337001;STATION D'EPURATION DE VERNOSC LES ANNONAY;2500;44,865;96,403;59,03;15,305;1,679;;;1,024;6,636;1,583;3,235;,693;;;VERNOSC LES ANNONAY;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907337002;STATION D'EPURATION DE VERNOSC LES ANNONAY - VERT;250;1,446;4,947;2,779;;,088;;;,181;1,062;,181;,879;,097;;;VERNOSC LES ANNONAY;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907338003;STATION D'EPURATION DE VERNOUX EN VIVARAIS;4000;153,804;309,56;156,974;22,887;3,708;;;2,182;13,006;3,923;5,95;1,744;;;VERNOUX EN VIVARAIS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907339001;STATION D'EPURATION DE VESSEAUX;1000;14,801;47,362;20,586;2,231;,514;;;,188;,431;,135;,538;,137;;;VESSEAUX;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907341002;STATION D'EPURATION DE VILLENEUVE DE BERG;5000;91,793;233,709;80,672;26,91;3,027;;;1,175;10,377;1,916;1,081;2,043;;;VILLENEUVE DE BERG;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907345001;STATION D'EPURATION DE VION;700;20,064;35,059;13,042;5,75;,528;;;,117;1,48;,195;1,617;,249;;;VION;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907346001;STATION D'EPURATION DE VIVIERS - SUD ILE DES PERRIERS;;155,712;378,935;187,978;;4,496;;;27,403;88,431;49,911;;2,015;;;VIVIERS;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060907348001;STATION D'EPURATION DE VOGUE;;49,77;105,291;61,43;9,619;1,021;;;30,991;73,166;59,179;1,338;,803;;;VOGUE;ARDECHE;AUVERGNE-RHONE-ALPES;
2011;060911001001;STATION D'EPURATION DE AIGUES VIVES;700;13,8;23,43;9,9;;,286;;;,12;,9;,39;;,33;;;AIGUES VIVES;AUDE;OCCITANIE;
2011;060911002002;STATION D'EPURATION DE AIROUX;250;2,7;7,16;1,53;;;;;,015;,31;,02;;;;;AIROUX;AUDE;OCCITANIE;
2011;060911009001;STATION D'EPURATION DE ALZONNE;1500;39,04;92,73;35,855;;,982;;;,989;7,545;2,715;;,572;;;ALZONNE;AUDE;OCCITANIE;
2011;060911012002;STATION D'EPURATION DE ARGELIERS;1500;85,48;197,98;99,28;;;;;6;36,592;11,224;;;;;ARGELIERS;AUDE;OCCITANIE;
2011;060911014002;STATION D'EPURATION DE ARMISSAN - VINASSAN;7500;197,931;483,511;195,115;69,031;7,682;;;1,854;22,257;3,592;8,46;1,322;;;ARMISSAN;AUDE;OCCITANIE;
2011;060911015001;STATION D'EPURATION DE ARQUES;600;5,6;16,12;5,6;;,168;;;,92;2,16;,56;;,132;;;ARQUES;AUDE;OCCITANIE;
2011;060911017001;STATION D'EPURATION DE ARTIGUES;200;2,34;5,07;4,42;;,048;;;,91;2,509;,481;;,052;;;ARTIGUES;AUDE;OCCITANIE;
2011;060911018001;STATION D'EPURATION DE ARZENS;1000;23,712;60,828;20,358;;,821;;;,319;3,167;,442;;,322;;;ARZENS;AUDE;OCCITANIE;
2011;060911021002;STATION D'EPURATION DE AXAT;1500;22,215;69,594;13,615;;,642;;;,24;4,703;,457;;,317;;;AXAT;AUDE;OCCITANIE;
2011;060911022001;STATION D'EPURATION DE AZILLE;1300;25,72;64,583;16,41;;,707;;;,624;4,92;3,62;;,102;;;AZILLE;AUDE;OCCITANIE;
2011;060911024002;STATION D'EPURATION DE BAGES - PRAT DE CEST;500;30,11;55,95;9,119;;1,056;;;1,053;6,02;1,51;;,44;;;BAGES;AUDE;OCCITANIE;
2011;060911026001;STATION D'EPURATION DE BARAIGNE;100;4,56;13,92;7,488;;;;;,011;,36;,024;;;;;BARAIGNE;AUDE;OCCITANIE;
2011;060911027001;STATION D'EPURATION DE BARBAIRA (ANCIENNE);1000;23,43;78,1;16,259;;;;;,639;5,467;1,278;;;;;BARBAIRA;AUDE;OCCITANIE;
2011;060911028001;ANCIENNE STATION D'EPURATION DE BELCAIRE;;65,52;164,112;47,84;;1,36;;;20,072;51,064;25,376;;,826;;;BELCAIRE;AUDE;OCCITANIE;
2011;060911036001;STATION D'EPURATION DE BELVIS;300;11,76;21,826;7,98;;,117;;;,21;1,512;,098;;,044;;;BELVIS;AUDE;OCCITANIE;
2011;060911037001;STATION D'EPURATION DE BERRIAC;250;22,75;53,17;20,15;;,559;;;;;;;;;;BERRIAC;AUDE;OCCITANIE;
2011;060911040001;STATION D'EPURATION DE BIZANET;2500;54,649;136,279;78,055;15,992;3,017;;;1,006;8,231;3,312;2,817;,346;;;BIZANET;AUDE;OCCITANIE;
2011;060911041002;STATION D'EPURATION DE  BIZE MINERVOIS;2200;62,037;104,371;51,165;;2,24;;;,672;7,021;,664;;,587;;;BIZE MINERVOIS;AUDE;OCCITANIE;
2011;060911042001;STATION D'EPURATION DE BLOMAC;300;11,4;26,752;10,602;;;;;,049;1,14;,152;;;;;BLOMAC;AUDE;OCCITANIE;
2011;060911043000;STATION D'EPURATION DE BOUILHONNAC (ANCIENNE);200;4,5;15,966;4,5;;,191;;;,846;2,178;,846;;,146;;;BOUILHONNAC;AUDE;OCCITANIE;
2011;060911049002;STATION D'EPURATION DE BRAM;5000;187,146;493,644;276,429;52,038;7,438;;;1,16;11,596;1,504;1,958;,203;;;BRAM;AUDE;OCCITANIE;
2011;060911052003;STATION D'EPURATION DE BROUSSES & VILLARET - VILLAGE;300;2,16;6,216;2,24;;;;;,064;,672;,08;;;;;BROUSSES ET VILLARET;AUDE;OCCITANIE;
2011;060911053001;ANCIENNE STATION D'EPURATION DE BRUGAIROLLES;350;15,3;36,9;18,3;;,315;;;,66;6,72;3,9;;,132;;;BRUGAIROLLES;AUDE;OCCITANIE;
2011;060911055001;STATION D'EPURATION DE BUGARACH;250;15,87;34,914;7,59;;,379;;;4,554;12,351;2,484;;,528;;;BUGARACH;AUDE;OCCITANIE;
2011;060911058001;STATION D'EPURATION DE CAILHAU;280;3,91;8,165;3,45;;,338;;;,069;,69;,046;;,034;;;CAILHAU;AUDE;OCCITANIE;
2011;060911064001;STATION D'EPURATION DE CAMPLONG D'AUDE;500;28;75,425;28;;,555;;;1,225;5,25;3,15;;,198;;;CAMPLONG D AUDE;AUDE;OCCITANIE;
2011;060911067001;STATION D'EPURATION DE CANET D'AUDE;2000;43,505;114,776;52,498;;1,133;;;5,684;27,872;14,666;;,796;;;CANET;AUDE;OCCITANIE;
2011;060911067002;STATION D'EPURATION DE CANET - HAMEAU DE LA DOMEQUE;190;2,47;6,24;2,47;;;;;,039;,416;,026;;;;;CANET;AUDE;OCCITANIE;
2011;060911068001;STATION D'EPURATION DE CAPENDU - MARSEILLETTE;3600;155,239;382,99;192,779;29,609;4,109;,593;,078;2,81;23,28;6,407;9,239;1,783;,146;,042;CAPENDU;AUDE;OCCITANIE;
2011;060911069001;STATION D'EPURATION DE CARCASSONNE - SAINT-JEAN;120000;3264,254;8612,762;4586,007;732,856;90,432;8,589;1,821;57,876;511,627;55,721;130,322;15,651;3,129;,645;CARCASSONNE;AUDE;OCCITANIE;
2011;060911069004;STATION D'EPURATION DE CARCASSONNE - MONTREDON;1100;116,37;300,88;144,035;;;;;29,141;110,161;76,056;;;;;CARCASSONNE;AUDE;OCCITANIE;
2011;060911070001;ANCIENNE STATION D'EPURATION DE CARLIPA;;16,8;34,59;11,4;;,281;;;1,32;7,38;2,1;;,259;;;CARLIPA;AUDE;OCCITANIE;
2011;060911076002;STATION D'EPURATION DE CASTELNAUDARY - ESTAMBIGOU;6500;97,128;238,93;117,312;28,2;3,532;,382;,081;1,964;15,281;2,59;2,321;,605;,121;,029;CASTELNAUDARY;AUDE;OCCITANIE;
2011;060911076003;STATION D'EPURATION DE CASTELNAUDARY - SUD MOLINIER;49000;583,534;1647,372;915,5;140,867;23,407;2,412;,505;5,107;83,12;8,532;5,946;11,681;,536;,364;CASTELNAUDARY;AUDE;OCCITANIE;
2011;060911077001;STATION D'EPURATION DE CASTELNAU D'AUDE;600;7,488;40,248;12,48;;,209;;;,062;1,248;,125;;,076;;;CASTELNAU D AUDE;AUDE;OCCITANIE;
2011;060911081001;STATION D'EPURATION DE CAUNES-MINERVOIS;3000;57,72;114,207;32,641;;1,042;;;,597;7,74;,896;;,86;;;CAUNES MINERVOIS;AUDE;OCCITANIE;
2011;060911086002;STATION D'EPURATION DE CAVES;1000;32,266;101,786;34,086;;,788;;;,363;1,994;,787;;,215;;;CAVES;AUDE;OCCITANIE;
2011;060911089001;STATION D'EPURATION DE CENNE MONESTIES;650;7,32;22,143;6,71;;,239;;;,366;4,941;,366;;,265;;;CENNE MONESTIES;AUDE;OCCITANIE;
2011;060911090002;STATION D'EPURATION DE CEPIE - LIMOUXIN;28000;601,163;1325,614;606,402;141,457;16,222;;;2,279;32,246;5,395;6,385;,558;;;CEPIE;AUDE;OCCITANIE;
2011;060911095001;STATION D'EPURATION DE COMIGNE;450;11,2;31,024;9,688;;;;;,28;2,632;1,792;;;;;COMIGNE;AUDE;OCCITANIE;
2011;060911103001;STATION D'EPURATION DE COUIZA-MONTAZEL;3000;61,29;126,974;29,405;;1,384;;;4,229;28,41;13,468;;,993;;;COUIZA;AUDE;OCCITANIE;
2011;060911106001;STATION D'EPURATION DE COURSAN;9000;218,503;516,63;157,169;65,668;7,283;;;3,209;38,352;5,894;12,711;2,816;;;COURSAN;AUDE;OCCITANIE;
2011;060911110001;STATION D'EPURATION DE COUSTOUGE (ANCIENNE);;;;;;;;;,276;2,64;1,32;;,046;;;COUSTOUGE;AUDE;OCCITANIE;
2011;060911111001;STATION D'EPURATION DE CRUSCADES;1400;26,985;63,312;20,915;;,711;;;,551;6,339;,522;;,493;;;CRUSCADES;AUDE;OCCITANIE;
2011;060911113001;STATION D'EPURATION DE CUCUGNAN;350;10,9;24,024;9,156;;,31;;;,174;1,308;1,221;;,026;;;CUCUGNAN;AUDE;OCCITANIE;
2011;060911115001;STATION D'EPURATION DE FONTIERS CABARDES;2000;23,6915;72,6215;36,3975;;;;;1,0285;9,25;5,6805;;;;;FONTIERS CABARDES;AUDE;OCCITANIE;
2011;060911115003;STATION D'EPURATION DE CUXAC CABARDES - LA PRADE;50;,7;2,425;5,45;;;;;,185;,765;,185;;;;;CUXAC CABARDES;AUDE;OCCITANIE;
2011;060911116001;STATION D'EPURATION DE CUXAC D'AUDE (ANCIENNE);6000;188,335;463,012;173,054;36,978;3,667;;;8,44;37,554;10,159;11,563;,686;;;CUXAC D AUDE;AUDE;OCCITANIE;
2011;060911122002;STATION D'EPURATION DE DOUZENS;1300;30,088;55,446;16,199;;,83;;;,37;4,676;,463;;,275;;;DOUZENS;AUDE;OCCITANIE;
2011;060911123002;STATION D'EPURATION DE DUILHAC;250;4,5;7,8;1,65;;,075;;;;;;;;;;DUILHAC SOUS PEYREPERTUSE;AUDE;OCCITANIE;
2011;060911124001;STATION D'EPURATION DE DURBAN CORBIERES;1500;92,731;222,001;95,462;;1,248;;;,253;6,427;,31;;,217;;;DURBAN CORBIERES;AUDE;OCCITANIE;
2011;060911125001;STATION D'EPURATION DE EMBRES ET CASTELMAURE;400;5,701;13,041;6,057;;,137;;;,143;3,1;,143;;,061;;;EMBRES ET CASTELMAURE;AUDE;OCCITANIE;
2011;060911126001;STATION D'EPURATION DE ESCALES (ANCIEN);500;26,22;46,966;16,1;;,383;;;3,404;12,88;2,438;;,406;;;ESCALES;AUDE;OCCITANIE;
2011;060911129001;STATION D'EPURATION DE ESPERAZA;4500;128,668;291,078;120,299;33,101;4,215;;;1,255;13,751;1,464;2,792;2,069;;;ESPERAZA;AUDE;OCCITANIE;
2011;060911130001;STATION D'EPURATION DE ESPEZEL (ANCIENNE);500;7,6;20,06;7,8;;,282;;;,06;,6;,2;;,089;;;ESPEZEL;AUDE;OCCITANIE;
2011;060911132001;STATION D'EPURATION DE FABREZAN - VILLAGE (ANCIENNE);1500;73,43;148,599;44,435;;1,553;;;39,489;87,608;19,456;;1,193;;;FABREZAN;AUDE;OCCITANIE;
2011;060911136001;STATION D'EPURATION DE FANJEAUX;600;13,2;27,99;10,8;;,287;;;2,76;5,1;1,05;;,203;;;FANJEAUX;AUDE;OCCITANIE;
2011;060911138001;STATION D'EPURATION DE FENDEILLE (ANCIENNE);250;6,15;26,035;12,013;;;;;,738;4,756;2,378;;;;;FENDEILLE;AUDE;OCCITANIE;
2011;060911140001;STATION D'EPURATION DE FERRALS LES CORBIERES (ANCIEN);1500;12,761;30,504;16,569;;;;;1,117;7,671;1,745;;;;;FERRALS LES CORBIERES;AUDE;OCCITANIE;
2011;060911144002;STATION D'EPURATION DE FITOU;3000;57,537;141,124;61,718;14,899;1,758;;;,547;5,002;,558;2,223;,813;;;FITOU;AUDE;OCCITANIE;
2011;060911145001;STATION D'EPURATION DE FLEURY - ST PIERRE;50000;418,56;1062,364;495,524;68,017;7,407;;,131;6,322;59,43;18,983;13,537;,576;;,011;FLEURY;AUDE;OCCITANIE;
2011;060911146001;STATION D'EPURATION DE FLOURE;600;14,4;48,06;31,86;;;;;,9;7,2;,72;;;;;FLOURE;AUDE;OCCITANIE;
2011;060911148001;STATION D'EPURATION DE FONTCOUVERTE;700;33,2;64,408;28,22;;,797;;;,664;4,98;2,49;;,599;;;FONTCOUVERTE;AUDE;OCCITANIE;
2011;060911151001;STATION D'EPURATION DE FONTIES D'AUDE;550;21,56;72,765;19,635;;;;;,385;4,851;1,463;;;;;FONTIES D AUDE;AUDE;OCCITANIE;
2011;060911161001;STATION D'EPURATION DE GARDIE (ANCIENNE);150;1,12;3,598;4,004;;;;;,196;3,122;1,078;;;;;GARDIE;AUDE;OCCITANIE;
2011;060911170002;STATION D'EPURATION DE GRUISSAN;49500;739,877;1909,129;886,334;243,302;33,047;;,906;23,858;180,012;38,673;91,999;2,662;;,045;GRUISSAN;AUDE;OCCITANIE;
2011;060911172001;STATION D'EPURATION DE HOMPS (ANCIENNE);1300;14,23;53,842;20,96;;,349;;;,53;6,18;2,401;;,296;;;HOMPS;AUDE;OCCITANIE;
